Adsorbent,O2_30C_0.001bar,O2_30C_0.5bar,O2_30C_1bar,O2_30C_5bar
MUGQAI_clean,0.0002884048,0.152618786,0.278209029,0.74653824
MUHNAG_clean,0.0002661185,0.131164884,0.253208207,0.91387528
MUHNUA_clean,0.0002373383,0.11987834,0.235917691,0.956124959
MUHPAI_clean,0.0002365615,0.100496074,0.190061429,0.647144064
MUJRIT_clean,7.10183e-05,0.034892886,0.070411192,0.326835304
MUKQUG_clean,0..000390216,0.230067396,0.446974867,1.795611714
MUKRAN_clean,0.0003783083,0.180146417,0.343989739,1.411101804
MULQOA_clean,0.0001334478,0.069723789,0.139343488,0.627538117
MULXUO_clean,0.0002141918,0.111474058,0.215396169,0.924829196
MUMYAW_clean,2.30314e-05,0.013216185,0.025727992,0.111982503
MUNDAC_clean,0.0001454009,0.068610593,0.13249752,0.562172148
MUNDEG_clean,0.0001686873,0.083264773,0.164855301,0.779567155
MUNDOQ_clean,0.0001454322,0.081272371,0.164062458,0.772315931
MUNNUF_clean,0.0003005937,0.13894944,0.273680643,1.164322774
MUNPAN_clean,0.0002188016,0.111595943,0.224706448,1.007132608
MUNPER_clean,0.0002467137,0.123603564,0.246679671,1.071518721
MUPTAU_clean,0.0002395039,0.126236744,0.250273134,1.033159441
MUQSAU_clean,0.0001303603,0.057894658,0.11324729,0.533615403
MURCAD_clean,0.0002952815,0.123894755,0.244391088,1.075804512
MURCOR_clean,7.9339e-06,0.005428385,0.01104877,0.055537403
MURFIQ_clean,5.99718e-05,0.032118015,0.063489483,0.306913056
MURTUO_clean,1.71584e-05,0.009517709,0.019435283,0.09319193
MUSCAG_clean,6.722e-05,0.037935657,0.074938964,0.346470271
MUSCIN_clean,0.0001303171,0.072909103,0.143941114,0.669917872
MUSSIE_clean,0.0004305175,0.180082308,0.350661731,1.410240231
MUTCEL_clean,0.0002271063,0.11985049,0.23367122,1.003492797
MUTDEM_clean,0.0002346347,0.10979301,0.221550539,0.989957332
MUTDIQ_clean,0.0002348553,0.101952161,0.204262476,0.926276708
MUTVUT_clean,0.0001053047,0.04716824,0.090970278,0.355171583
MUVGOA_clean,0.0009226662,0.419766811,0.753986925,2.457683405
MUVGUG_clean,0.0011574665,0.468339619,0.83922717,2.652948559
MUVHAN_clean,0.0010119565,0.451041557,0.809018396,2.572347
MUVHER_clean,0.0011310102,0.470612662,0.843486646,2.656226945
MUVJAP_clean,8.15499e-05,0.04194352,0.082954189,0.376586678
MUVJIX_clean,7.82899e-05,0.045611454,0.090247548,0.407323651
MUVLUM_clean,0.0001100692,0.068219885,0.138379944,0.636254005
MUVROM_clean,0.0003501425,0.147812661,0.274540907,0.913509166
MUWQEB_clean,0.0003400776,0.14817914,0.291831804,1.31295362
MUWRON_clean,0.0003309775,0.186170115,0.355850459,1.518416017
MUZKAV_clean,0.0004556854,0.200727179,0.406516528,1.811850417
MUZVUA_clean,0.0002128758,0.112466942,0.216465341,0.960013647
NABMUA_clean,0.0002053178,0.12789832,0.254410744,1.113020423
NABMUA01_clean,0.0002762013,0.129636188,0.257837596,1.112729556
NACVUI_clean,0.0003350642,0.174162169,0.336440031,1.319396855
NACYAU_clean,0.0003569322,0.162815393,0.322732651,1.509951176
NACYOG_clean,0.0001857325,0.092496247,0.17798793,0.731329814
NACYUM_clean,0.0001820811,0.096697816,0.188220697,0.765007151
NAFSOF_clean,0.000170474,0.132694745,0.261584071,1.316576035
NAGBUU_clean,5.29211e-05,0.031169902,0.061740457,0.259152813
NAGQET_clean,0.0003207453,0.144467807,0.271716766,0.997509503
NAGQOD_clean,9.84079e-05,0.052100068,0.103978488,0.468610904
NAHFIO_clean,0.0001608746,0.084906235,0.166775326,0.722111953
NAHHAI_clean,7.94546e-05,0.047168104,0.092648533,0.427661695
NAHHOW_clean,0.0004507304,0.181625362,0.35872207,1.534445128
NAHNES_clean,0.0002574305,0.106429358,0.21280186,1.017477551
NAJQUN_clean,0.0002511697,0.121845785,0.237493678,0.978944647
NAJTEA_clean,0.0003916862,0.179577647,0.350140936,1.383573487
NAKLIW_clean,0.0003232094,0.144357612,0.282217328,1.242420904
NALWOO_clean,0.0001552314,0.06823646,0.138941643,0.623195556
NAMDUD_clean,0.0004423842,0.227102469,0.431339059,1.866106513
NANPUN_clean,8.52698e-05,0.046307312,0.094017699,0.460129371
NANTII_clean,0.000147162,0.062649737,0.12436984,0.611431207
NANYUX03_clean,0.0002064026,0.096395134,0.188381915,0.871628197
NAPNEA_clean,0.0003580724,0.170906208,0.328434595,1.147581036
NAPZOV_clean,0.0001362343,0.067034433,0.13334288,0.584894963
NAQLAT_clean,0.0003872778,0.193014233,0.374741056,1.387401833
NASREH_clean,0.0003398211,0.182100721,0.363431421,1.551511009
NASRIL_clean,0.0003558156,0.179843419,0.34972756,1.520752161
NASROR_clean,0.0003367716,0.174354864,0.348179379,1.496284054
NATFAS_clean,0.0002680957,0.123808612,0.236671292,0.971982632
NATHUO_clean,0.0002915483,0.14028435,0.268705786,1.063889463
NATKIF_clean,0.0003853467,0.186421274,0.367258953,1.642758995
NATKOL_clean,0.0003014617,0.156681425,0.308138388,1.416560509
NAVJAW_clean,6.76715e-05,0.033931917,0.068615345,0.337917661
NAVJAW01_clean,6.76715e-05,0.031469031,0.063452721,0.305316023
NAVLIG_clean,0.0002975396,0.136023037,0.263435681,0.994755049
NAWDUN_clean,0.0003946208,0.191151413,0.368935305,1.570716729
NAWKII_clean,0.0003902043,0.204617013,0.400629147,1.639415644
NAWWUG_clean,0.0003250748,0.143526544,0.274600917,1.091559038
NAWXER_clean,0.0003576816,0.160962761,0.321637558,1.472193021
NAXKOO_clean,0.0002878651,0.114708626,0.228067984,1.027263604
NAXLII_clean,0.0001703325,0.074462796,0.143632463,0.624283438
NAYGUR_clean,0.0002068953,0.094457553,0.189550569,0.906750633
NAYHAY_clean,0.0001228304,0.057553435,0.116191463,0.541701932
NAYMOQ_clean,3.7654e-05,0.01458682,0.03004623,0.138204802
NAYNIK_clean,3.7461e-05,0.014340948,0.028820722,0.138530738
NAYPIM_clean,0.0002781065,0.145490284,0.28054041,1.05877874
NAYZOE_clean,0.0002711502,0.117319857,0.23530844,1.125319772
nchem.2258-s3_clean,0.0003914877,0.189172,0.377539631,1.686327997
ncomms11831_ncomms11831-s2_clean,0.0003519079,0.16699191,0.296484954,0.823466578
ncomms11831_ncomms11831-s3_clean,0.0003085496,0.136406169,0.25321742,0.76870809
ncomms7350-s2_clean,0.0001339561,0.064439759,0.126696149,0.551817892
NEBNOZ_clean,0.0001909984,0.097698972,0.193193229,0.823347975
NEDVUP_clean,0.0001728259,0.083616572,0.165887369,0.787839632
NEDWAW_clean,0.0001738747,0.082335687,0.16405082,0.784271022
NEDWEA_clean,0.000160167,0.083644348,0.168212516,0.789317204
NEDWIE_clean,0.0001588154,0.076905266,0.152969241,0.744303221
NEDXOL_clean,0.0003031674,0.149652638,0.283278048,1.100139446
NEFZOO_clean,0.001187871,0.533100634,0.9812545,3.290192698
NEGZUW_clean,0.0001035149,0.050607283,0.101396676,0.463210955
NEHGEO_clean,0.0002725629,0.126171586,0.245165909,1.008239152
NEHGIS_clean,0.0002840606,0.134914564,0.258401778,1.068658157
NEHMET_clean,0.0002265709,0.105670056,0.204909736,0.890925645
NEHZIK_clean,6.67064e-05,0.048573753,0.098217109,0.44915713
NEJRUR_clean,0.0002839071,0.135534957,0.26177366,1.026648791
NEJSAY_clean,0.0002759577,0.136934051,0.266089048,1.086736016
NEJSEC_clean,0.0003168403,0.150214655,0.286036925,1.020411353
NEJSOM_clean,0.0003638092,0.166343584,0.330044649,1.326226108
NEKBEL_clean,4.18176e-05,0.023469455,0.046661519,0.226131686
NEKMUN_clean,0.0002613972,0.132958238,0.2557975,0.992548437
NELVAC_clean,0.0006424632,0.261040938,0.468229964,1.320567075
NELVEG_clean,0.0005235957,0.244960373,0.4348684,1.226154594
NENHAQ_clean,0.0001530084,0.064599259,0.132075966,0.62661251
NEPWIQ_clean,9.28559e-05,0.051020288,0.099308533,0.43520177
NERMON_clean,1.38576e-05,0.00664786,0.013639639,0.065514863
NERTAH_clean,0.0002306427,0.102577074,0.193965482,0.737720023
NERVAJ_clean,0.0001658714,0.059457071,0.11724917,0.538118106
NERVEN_clean,0.0001216866,0.051012166,0.100116965,0.470901778
NETYIV_clean,0.0001863642,0.103779029,0.207880966,0.961980653
NETYIV01_clean,0.0002497567,0.106791198,0.21257786,0.990109092
NEVJEF_clean,6.94617e-05,0.03701,0.075123524,0.342140995
NEVPOU_clean,0.0001873959,0.096448127,0.188941555,0.816879242
NEVVAM_clean,7.87263e-05,0.0376021,0.073557792,0.354085439
NEVVAM01_clean,6.35373e-05,0.036701453,0.072935041,0.346838551
NEVVAM02_clean,8.21492e-05,0.037162259,0.073835045,0.34490184
NEVVEQ_clean,0.0004444814,0.180437363,0.340378238,1.158001846
NEXVET_clean,0.0001408759,0.074696822,0.147228991,0.718436642
NEXVUI_clean,4.90903e-05,0.021545176,0.041606734,0.20677005
NEXXEV_clean,0.0002510184,0.123298384,0.242098889,1.074702783
NEXXIZ_clean,0.0002385743,0.118369847,0.233995165,1.060035606
NEYVEU_clean,0.0002509215,0.130766373,0.263661286,1.262674358
NEYYUN_clean,0.0007314717,0.327214706,0.635075983,2.470784676
NEYZAU_clean,0.0007219065,0.38914784,0.743465579,2.902368422
NIBHOW_clean,0.0003044847,0.144835187,0.289049693,1.437185473
NIBHUC_clean,0.0002646834,0.128496312,0.253451859,1.243842302
NIBJAK_clean,0.0002596894,0.164762935,0.337286588,1.66385994
NIFTIH_clean,0.000318352,0.153706321,0.288743286,1.100230525
NIGBOW_clean,0.0001994125,0.088803659,0.177481158,0.861999017
NIGDEO_clean,0.0003567052,0.157254298,0.31512712,1.435974072
NIGDIS_clean,0.0003325644,0.1727735,0.335929598,1.537294244
NIGFIT_clean,0.0001632346,0.063156959,0.128727193,0.608423659
NIGGAM_clean,0.0001175926,0.064005848,0.128866576,0.611856788
NIGGIU_clean,0.0001589266,0.081803355,0.163466051,0.753184192
NIGNUO_clean,0.0003409781,0.160915539,0.316852274,1.394732414
NIGPEA_clean,0.0003378824,0.168438781,0.331286342,1.446628781
NIHBAI_clean,4.6017e-05,0.019479468,0.03926836,0.183833114
NIHBAI01_clean,4.12566e-05,0.019925357,0.039947508,0.189624908
NIHBAI02_clean,4.28434e-05,0.020377593,0.040655217,0.191868633
NIHBEM_clean,2.69755e-05,0.019350938,0.037088107,0.175124796
NIHBEM01_clean,3.33226e-05,0.019024058,0.037756147,0.174948662
NIHBEM02_clean,4.44302e-05,0.019496923,0.03817982,0.179155249
NIHBIQ_clean,3.96698e-05,0.019673057,0.038494005,0.180870572
NIHBIQ01_clean,4.44302e-05,0.018832056,0.036967511,0.179772511
NIHBIQ02_clean,4.28434e-05,0.019014538,0.038021141,0.181828995
NIHVUX_clean,2.06712e-05,0.009901518,0.020291305,0.093630683
NIJTOR_clean,0.0002603938,0.112034797,0.208016826,0.729300488
NIJZOV_clean,1.12752e-05,0.005892112,0.011590934,0.058682727
NIKDAM_clean,0.0001296524,0.063250423,0.125745372,0.583231335
NIKHAS_clean,0.0004779017,0.220663278,0.409350231,1.404018409
NIKJIB_clean,0.0001488116,0.077332772,0.152685038,0.664595711
NIKKIC_clean,0.0002351032,0.116302597,0.226136592,0.929952203
NIKYOW_clean,4.44302e-05,0.018646402,0.035755201,0.175220003
NIKYOW01_clean,4.91906e-05,0.018754304,0.037073826,0.173046097
NIKYOW02_clean,4.76038e-05,0.019436624,0.039507966,0.185635711
NIKYUC_clean,4.12566e-05,0.018535326,0.036459737,0.17157514
NIKYUC01_clean,4.6017e-05,0.018394102,0.035885318,0.172228899
NIKYUC02_clean,3.17359e-05,0.018792387,0.036235999,0.176997211
NIKZAJ_clean,4.28434e-05,0.020030085,0.038419426,0.184534477
NIKZAJ01_clean,5.71245e-05,0.019952332,0.03943656,0.184363103
NIKZAJ02_clean,2.69755e-05,0.020794919,0.040426719,0.192665203
NIKZEN_clean,3.49094e-05,0.019952332,0.038417839,0.181354544
NIKZEN01_clean,3.17359e-05,0.019144655,0.038701875,0.178837891
NIKZEN02_clean,4.28434e-05,0.019863472,0.039030341,0.188042875
NIMPEG_clean,0.0002991689,0.161160504,0.318632431,1.4296259
NIMPEG01_clean,0.0002222235,0.148244962,0.291779514,1.370955336
NIMPOQ_clean,0.0002943919,0.148220866,0.293412402,1.3776959
NIMQAC_clean,0.0003623484,0.167406258,0.321155064,1.13323828
NIMXAK_clean,0.0001615431,0.06722335,0.130800441,0.615123074
NIMXIS_clean,9.13236e-05,0.040076153,0.081768174,0.387027576
NINHOH_clean,8.78896e-05,0.042567054,0.086096141,0.42358969
NINVAI_clean,0.0003249786,0.145566229,0.287418034,1.198561268
NIRFIE_clean,0.000533111,0.23868711,0.422054628,1.217353575
NIRGAY_clean,0.0001730848,0.103221057,0.203216006,0.920176615
NIXFUX_clean,0.0007626059,0.302994588,0.54232549,1.627037947
NIXGIM_clean,0.00026871,0.131930227,0.255252196,0.967209551
NIXKIQ_clean,0.0008943703,0.400346356,0.755573026,2.845701158
NIYJAI_clean,0.0002428227,0.109724799,0.212606831,0.881428076
NIYZIG_clean,0.0002852261,0.144857348,0.290251372,1.282571872
NIZZAY_clean,0.0002277787,0.109557615,0.212675545,0.97129587
NIZZEC_clean,0.0002593781,0.105919739,0.208155519,0.929289787
NIZZIG_clean,0.0002132957,0.106426646,0.213489228,0.946254694
NIZZOM_clean,0.0002093458,0.107576072,0.209478084,0.935337115
NOBVOR_clean,0.0003593099,0.193784589,0.369178336,1.387431624
NOBWUY_clean,0.0003736963,0.168922335,0.322541003,1.41328978
NOCKOG_clean,0.0003077488,0.136470943,0.263702051,1.070553149
NOCKUM_clean,0.0002070781,0.10387461,0.202928985,0.869776408
NOCLOH_clean,0.0001636809,0.086739845,0.167783962,0.730870183
NOCLOH01_clean,0.0001967849,0.085038667,0.169676408,0.732543774
NOCLOH02_clean,0.0001894285,0.086548577,0.169860319,0.733240797
NOCLOH03_clean,0.0001949458,0.086155007,0.166441411,0.738872156
NOCLUN_clean,0.000107588,0.066029245,0.130062318,0.606985071
NOCYUB_clean,4.718e-05,0.026208501,0.052258477,0.237351355
NOCZAI_clean,4.47576e-05,0.023295865,0.044510025,0.211958759
NOFDUI_clean,0.0001501913,0.075158653,0.145754639,0.603238671
NOFQAB_clean,0.0003563177,0.164535123,0.306013908,1.132056465
NOFQIK_clean,0.0001053444,0.04984294,0.096232773,0.430330413
NOFQOQ_clean,0.0001655412,0.075065393,0.14795139,0.585201697
NOGDAP_clean,0.0002505521,0.132998878,0.253725765,1.076136476
NOHFOG_clean,7.25607e-05,0.048058161,0.096059689,0.426626565
NOHSIM_clean,0.0001631738,0.07835198,0.153318105,0.680569373
NOHSIM01_clean,0.0002365207,0.109398908,0.216327787,0.935168088
NOHSUA_clean,0.0001893884,0.110252457,0.222828078,0.968950508
NOKLIJ_clean,7.13429e-05,0.033827218,0.067766801,0.329395346
NOKPEJ_clean,5.93981e-05,0.027142108,0.052553185,0.241186026
NOMPOW_clean,0.0002123887,0.094313855,0.188434285,0.873167855
NOMQAJ01_clean,0.0003388712,0.162946033,0.309781393,1.068113993
NOPJOT_clean,0.0002231444,0.121533856,0.238850487,1.044536874
NOQKOV_clean,0.0003131452,0.163916232,0.315593899,1.260284823
NOQKUB_clean,0.0004044135,0.208063844,0.403537606,1.580388799
NORBUT_clean,1.2062e-05,0.005282705,0.010504172,0.051104498
NORPIV_clean,0.0005908343,0.272553817,0.508417423,1.903964317
NOSTUM_clean,0.0001606788,0.078380533,0.157916537,0.726391021
NOSTUM01_clean,0.0001591035,0.076267292,0.154276847,0.692837508
NUBBAP_clean,0.0001958901,0.084184969,0.168639089,0.788000617
NUBPIL_clean,0.0002181053,0.114159514,0.225994345,1.08354721
NUCBIY_clean,0.0001843368,0.092885259,0.178820864,0.720331446
NUCCEV_clean,0.0003584663,0.166272465,0.319320689,1.260991518
NUCPEI_clean,0.0005044436,0.231303654,0.452022129,1.855091266
NUCPIM_clean,0.0005652587,0.258603282,0.508432207,2.019671872
NUDLAA_clean,0.0003310802,0.163361587,0.314632126,1.262240739
NUDLAB_clean,0.0001476151,0.074417553,0.146350548,0.637503195
NUDLEF_clean,0.0002239067,0.087236338,0.16951874,0.717769001
NUDLIJ_clean,9.53173e-05,0.052751004,0.104401093,0.491208428
NUDMAC_clean,0.000130267,0.058448599,0.116411079,0.528866724
NUDMEG_clean,0.0001334443,0.060111886,0.122686138,0.542703626
NUDMOQ_clean,0.0001064377,0.055244347,0.109417963,0.507914382
NUDMUW_clean,0.0001334443,0.06028028,0.118395268,0.549377429
NUDNEH_clean,0.0001127922,0.057892581,0.115673958,0.525276438
NUFBEX_clean,7.2445e-05,0.031995106,0.064032827,0.31408941
NUFBUN_clean,0.0001309384,0.072407303,0.14481792,0.681546207
NUFCAU_clean,0.0001395928,0.070917332,0.140209554,0.677946196
NUGRIR_clean,0.0001404545,0.061282623,0.121457611,0.57141348
NUGROX_clean,0.0001482327,0.067659617,0.132520672,0.631494126
NUHNUA_clean,0.0002937977,0.15277655,0.301189854,1.286235813
NUHPAI_clean,0.0003321578,0.158469243,0.310251504,1.310078686
NUHZAS_clean,0.000363258,0.159026298,0.294522735,0.857667669
NUJCEA_clean,3.91523e-05,0.01629119,0.032504076,0.148720351
NUJCIE_clean,3.68492e-05,0.016962153,0.032909418,0.152713117
NUMPAO_clean,0.0001886725,0.087738516,0.176922554,0.863673026
NUNCEG_clean,0.0002728042,0.13057652,0.25540516,1.162865875
NUNNUH_clean,0.0002222489,0.083910669,0.166868006,0.800678091
NUNPAP_clean,0.0001615236,0.078151003,0.156859996,0.75363105
NUNZUT_clean,0.0005455238,0.265880379,0.502423238,1.849529667
NURMUJ_clean,0.0001524352,0.089625056,0.17629924,0.80628423
NUSXEG_clean,0.0003937927,0.181583577,0.345663886,1.40499508
NUTQAV_clean,0.0001964058,0.111999292,0.216548259,1.041845253
NUVXOT_clean,0.000135384,0.076090111,0.150734205,0.719551386
NUVXUZ_clean,0.0001223107,0.070744937,0.140979173,0.686896879
NUVYOT_clean,0.0001472397,0.080798101,0.159359239,0.684835969
NUWPOM_clean,1.23463e-05,0.00723988,0.01417851,0.069764098
NUWVIM_clean,0.0002347537,0.118136248,0.226513675,0.885620099
NUYNEC_clean,0.0001150443,0.057326794,0.115914735,0.554886901
NUYQUU_clean,0.0003304911,0.144662068,0.27351966,0.96166225
NUZCIV_clean,9.81475e-05,0.052736732,0.101908024,0.426930922
OBAHIL_clean,0.0002615197,0.134089972,0.259724656,1.10064513
OBAHOR_clean,0.0003543669,0.1553752,0.304232525,1.232427848
OBAHUX_clean,0.0002754468,0.130376083,0.256682362,1.068759843
OBAJAF_clean,0.0003203229,0.134184367,0.265040161,1.092073783
OBIBAF_clean,0.0002522336,0.124027192,0.242410368,1.0661752
OBIBEJ_clean,0.000246625,0.104611285,0.202970038,0.942333041
OBIBOT_clean,0.0002111146,0.096833938,0.188446414,0.822007918
OBOGUK_clean,0.0001478302,0.088646807,0.179317981,0.861988599
OBUBOC_manual,1.09941e-05,0.007040644,0.014272587,0.070986933
OBUFEX_clean,0.0001662376,0.09462101,0.185977396,0.829949906
OBUFIB_SL,5.591e-05,0.030800941,0.061461558,0.283390359
OCACUR_clean,0.0001679568,0.080432437,0.158745599,0.724293899
OCAQOY_clean,5.59974e-05,0.036928038,0.073282482,0.311671131
OCAWAT_clean,0.0001477241,0.071757195,0.141915775,0.597341276
OCILIY_clean,0.0001237096,0.054101652,0.104090467,0.497929077
OCIMAR_clean,0.0002476115,0.139298811,0.267320887,1.070924263
OCIMEV_clean,0.0002221561,0.129035663,0.248481588,1.021418167
OCIMIZ_clean,0.0002117425,0.097613304,0.189933044,0.854749031
OCIMOF_clean,0.0002360408,0.112200397,0.223683414,0.929843575
OCIMUL_clean,0.0002591821,0.112306846,0.222368991,0.942187123
OCINAS_clean,0.0004669816,0.215980973,0.391995773,1.206831652
OCIZAD_clean,0.0001772611,0.096724425,0.187323845,0.810945844
OCOKUP_clean,0.0003159209,0.160263722,0.295932301,1.037453152
OCUMIL_clean,8.51414e-05,0.042754826,0.085051275,0.398370515
OCUMOR_clean,7.65789e-05,0.044737396,0.089948623,0.405111974
OCUMUX_clean,0.0001133739,0.047056907,0.093549826,0.433142219
OCUNAC_manual,0.000286665,0.148328663,0.28908782,1.314114433
OCUNAE_clean,6.63311e-05,0.040100594,0.078715174,0.37751682
OCUPOS_clean,0.0002536983,0.10986178,0.208731351,0.836027534
OCUPUY_clean,0.0002334936,0.111753628,0.212313533,0.908208273
OCUSIP_clean,0.0001495225,0.071903123,0.143417223,0.607730914
OCUTAI_clean,0.0001999654,0.101959835,0.198769856,0.794054249
ODEZAB_clean,0.0004039528,0.173093757,0.346647934,1.495274573
ODIVUU_clean,0.0001970299,0.09961456,0.195753887,0.915781796
ODIXEG_clean,0.0003106571,0.146995128,0.290399233,1.310056275
ODIXIK_clean,0.0003366509,0.162733494,0.31171604,1.277476711
ODODES_clean,0.0003668629,0.183277155,0.352268371,1.493821098
ODODIW_clean,0.0003238549,0.17350558,0.333145871,1.455022124
ODODOC_clean,0.0002324641,0.114994518,0.223071179,1.035025875
ODODUI_clean,0.0002023166,0.128089958,0.255572966,1.20482617
ODOMIF_clean,0.0005233698,0.261134116,0.517113999,1.937221712
ODOXEK_clean,7.17203e-05,0.03468219,0.066796576,0.291500567
ODUNEH_clean,0.0002762229,0.140939975,0.277056309,1.19820603
OFAMUF_clean,6.70286e-05,0.033579362,0.065479065,0.273052868
OFEHAK_clean,0.0002387905,0.103722704,0.202345368,0.809946682
OFOCUI_clean,0.0002283217,0.104694707,0.207537951,0.959127607
OFODET_clean,0.0001216007,0.060166998,0.119918527,0.551786684
OFUCAV_clean,0.0001067006,0.049588437,0.096557506,0.435572528
OFUCEZ_clean,5.02088e-05,0.032813968,0.065086936,0.31097831
OFUYUL_SL,0.0002573867,0.108477169,0.213458404,0.96120487
OGAGAF_clean,0.0001746614,0.081608067,0.159526943,0.626617038
OGAGEJ_clean,0.0002726422,0.119513856,0.241299731,1.071060788
OGAGIN_clean,0.0001803415,0.096026864,0.186700285,0.70151839
OGAXUR_clean,0.0001311388,0.069742003,0.138228252,0.611069094
OGEBAF01_clean,0.0002846412,0.133388051,0.269995135,1.217169845
OGECOU_clean,0.000139214,0.074147362,0.146445167,0.630398753
OGIBUD_clean,0.0001694695,0.085742749,0.169317609,0.78502661
OGIKAR_clean,0.0002528125,0.130939161,0.255999579,1.153607316
OGOJAX_clean,0.0002560633,0.116972724,0.225727322,1.048404451
OGOWAJ_clean,0.0002396607,0.123823447,0.239828426,1.048537526
OGUPIQ_clean,0.0001146112,0.05788564,0.11274654,0.462523026
OGUZIA_clean,0.000120634,0.060074798,0.113425402,0.400592273
OHAKEO_clean,0.000269639,0.153543388,0.291738215,1.124802499
OHAKIS_clean,0.0004140885,0.207548237,0.397359682,1.388990987
OHAQAR_clean,0.000537611,0.247646889,0.458818428,1.769209911
OHIHET_clean,0.000272049,0.111917929,0.208420912,0.766717744
OHOMIH_clean,5.81664e-05,0.030003306,0.059321834,0.25953732
OJICUG_clean,0.0001619474,0.087584404,0.172039984,0.832536063
OJIDAN_clean,0.0003486911,0.163501469,0.326478882,1.202833461
OJIFAP_clean,0.0004368633,0.224169783,0.422996014,1.523012437
OJIWAG_clean,0.0003979872,0.18679102,0.365700473,1.435948418
OJIWEK_clean,0.0004504544,0.228555478,0.429302811,1.601914688
OJIWIO_clean,0.0001626694,0.074739466,0.146895174,0.600910109
OJONOQ_clean,3.65451e-05,0.017684351,0.035473116,0.173112425
OJORUC_clean,0.0004502326,0.204942618,0.40379537,1.712431733
OJUPEQ_clean,0.000181297,0.099685339,0.193692786,0.769719549
OKABAE_clean,0.0002381684,0.119771312,0.240990798,1.10130421
OKABEI_clean,0.0002532521,0.129820282,0.260599109,1.174907178
OKAYAC_clean,0.0003287163,0.163288305,0.291085335,0.831501977
OKAYEG_clean,0.0003650163,0.164379321,0.297349094,0.840214975
OKAYIK_clean,0.0003105663,0.16118795,0.293173591,0.822215237
OKAYOQ_clean,0.0006774534,0.295162479,0.534263945,1.505434102
OKAYUW_clean,0.0006402051,0.283811061,0.518782622,1.480861867
OKAZAD_clean,0.0006611572,0.29197775,0.530327266,1.503383118
OKILEA_clean,5.79491e-05,0.032217496,0.063875561,0.305929144
OKIQEG_clean,0.0002442004,0.110659332,0.217595944,0.866852672
OKITAE_clean,0.0001138258,0.047018712,0.091100224,0.38049611
OKIVUA_clean,0.0004687711,0.215295364,0.412898119,1.606854571
OKIWUB02_clean,0.0003900595,0.202911412,0.38768768,1.491092601
OKIYAJ01_clean,0.0004407848,0.212762601,0.404731357,1.596401676
OKOSUE_clean,0.000183681,0.096267519,0.190495867,0.861493422
OKUJUB_clean,0.0014267348,0.390827213,0.62545791,1.864416333
OKUKEM_clean,0.0014758703,0.499077419,0.794532033,2.042133674
OKUKOW_clean,0.0003476968,0.153501837,0.302887867,1.317115136
OKUSUK_clean,0.000332296,0.15579364,0.305882424,1.44029034
OKUTAR_clean,0.000231278,0.132867877,0.262133666,1.256464212
OKUTEV_clean,0.0002924204,0.155456028,0.304234236,1.433104772
OLAGIR_clean,0.000226907,0.102301647,0.204481872,0.905999262
OLANAS_clean,7.29512e-05,0.043685335,0.08703851,0.40482934
OLANEW_clean,7.54965e-05,0.037569897,0.076459342,0.352862926
OLAQOI_clean,2.6162e-05,0.016657958,0.033112433,0.166108663
OLEKUM_manual,0.0001289228,0.068840347,0.137980412,0.626458839
OLICIX_clean,0.0003641515,0.176188643,0.345544213,1.486407901
OLODEA_clean,0.0002210824,0.099928361,0.200051847,0.903313251
OLOGEC_clean,0.0002946228,0.126448755,0.242224383,1.14326279
OLOPEM_clean,0.0004174218,0.205334306,0.373635057,1.196096928
OLOPOW_clean,0.002333921,0.644589561,0.919975218,1.535869646
OLOYOF_clean,0.0002214669,0.114608093,0.227887384,1.041520117
OLUCAZ_clean,0.000102819,0.0513796,0.099048369,0.446997288
om701262m-file004_clean,0.0002443981,0.126030117,0.245515797,1.097233339
OMAMEU_clean,0.0001947084,0.090667437,0.176523102,0.687438047
OMIMEE_clean,0.0001449576,0.080086007,0.15703411,0.739244584
OMIPAD_clean,0.0004445999,0.203794985,0.361920348,1.106206631
OMIPEH_clean,0.0002062876,0.108799523,0.218206448,0.981297261
OMITUB_clean,0.0002378038,0.109200638,0.217768087,0.985663682
OMOVET_clean,0.0003210197,0.156171013,0.306021859,1.291045467
OMUSAS_clean,0.0002227502,0.095965377,0.192262024,0.963931716
ONEJUN_clean,2.24163e-05,0.010001339,0.019885563,0.095712654
ONEYIQ_clean,0.00013894,0.073555301,0.145227323,0.671813413
ONEYOW_clean,0.0001686665,0.088371704,0.17101193,0.803683193
ONIXOZ_clean,0.0003104106,0.147293286,0.29077473,1.317142601
ONUJUE_clean,0.0002014272,0.089875725,0.18029156,0.812935023
ONUKAL_clean,0.0001936406,0.105135665,0.205948822,0.876625576
ONUQOE_clean,0.0002483671,0.122280579,0.238930015,0.960476558
OPAGIX_clean,8.5837e-05,0.054061267,0.106580903,0.514788335
OPAHIY_clean,0.0003335947,0.167985076,0.318299697,1.30337617
OPAMOI_clean,0.0001223613,0.059644508,0.116237355,0.51781688
OPIFUQ_clean,0.0002559476,0.128063665,0.254649538,1.130957606
OPIWEQ_clean,0.0001725024,0.08963129,0.169105922,0.663174807
OPIXUI_clean,0.0001199825,0.056692528,0.114399308,0.544792507
OPIYAP_clean,0.0001698424,0.077737185,0.152680908,0.681777367
OPOBIF_clean,4.56385e-05,0.021783585,0.042401634,0.174042827
