Adsorbent,CO2_20C_0.5bar,CO2_20C_1bar,CO2_20C_5bar
c6ce00126b_c6ce00126b2_clean,5.593433198,6.200407584,6.667275722
c6ce00141f_c6ce00141f2_clean,11.27175643,11.98077912,15.52274403
c6ce00407e_c6ce00407e1_clean,17.63242861,19.08772552,22.45007885
c6ce00407e_c6ce00407e2_clean,15.74237455,16.51483013,18.82231704
c6ce00407e_c6ce00407e3_clean,13.25751216,13.23062113,13.25790739
c6ce00407e_c6ce00407e4_clean,12.82922619,15.53541749,26.88281324
c6ce00407e_c6ce00407e5_clean,12.78051007,15.55472578,27.20906983
c6ce00407e_c6ce00407e6_clean,17.67143327,21.64085992,34.23368138
c6ce00407e_c6ce00407e7_clean,15.41215537,18.14955247,27.06217956
c6ce00407e_c6ce00407e8_clean,15.67845846,16.03181598,17.25542547
c6ce00407e_c6ce00407e9_clean,14.7582454,17.18924889,28.96208155
c6dt03852b_c6dt03852b2_clean,11.55048753,12.26365294,15.70565208
c6dt04165e_c6dt04165e2_clean,0.810561013,1.485962364,3.741777706
c6ta00429f_c6ta00429f2_clean,9.474780399,10.37220193,13.44452251
c6ta07145g_c6ta07145g2_clean,1.71806425,1.798106083,2.2710567
CABJOH_clean,4.047031259,5.275774668,7.173686126
CACBUG_clean,5.187112035,5.237127296,5.897413114
CADPII_clean,0.164126453,0.234319772,0.455536268
CADQOP_clean,8.244566014,8.892956976,10.59592707
CADZIT_clean,2.833823398,3.468948411,4.375068333
CAGSAG_clean,8.80673366,9.30369904,10.66589765
CAGXIU_clean,0.342619109,0.599373268,1.500934717
CAJQEL_clean,14.19504348,14.6707042,16.11778826
CAJQIP_clean,12.13112964,12.76636368,14.53114755
CANRIU_clean,14.36029598,14.5761696,15.4896978
CANROA_clean,12.80963787,13.05369413,13.77768709
CANRUG_clean,12.70576575,12.94647251,13.42212331
CANYIB_clean,5.507235694,6.169971805,8.208163465
CASWIE_clean,14.35967593,14.56616298,15.1353667
CAVMIX_clean,7.096401852,7.885463372,9.440244232
CAVMOD_clean,1.682023839,1.97494031,3.682445204
CAVNOE_clean,4.70499312,4.708820992,4.863840154
CAVPEW_manual,10.17390234,12.70861216,21.5260618
CAVPIA_manual,10.58080909,13.07499374,21.63885451
CAVPUM_manual,10.41133391,12.89372866,21.72517311
CAVRAU_clean,7.365624207,7.788520597,8.700262609
CAVREY_clean,9.373082714,9.591427968,10.52155706
CAVVUS_clean,8.447399946,9.300413248,10.92510296
CAWDOU02_clean,4.857791139,5.595828099,7.661358247
CAWVIH_SL,0.199518427,0.377513289,1.327907935
CAXSUR_SL,7.015403352,9.166926486,14.2904075
CAXTAY_clean,7.339390277,8.134887498,10.53994313
CAXTEC_clean,2.618543389,3.976758828,7.131248848
CAXVII_clean,1.382546185,2.450788305,5.55800172
CAXVOO_clean,1.016020107,2.079033485,5.243463288
CAXVUU_clean,0.522205597,1.023835968,4.143272792
CAXWAB_clean,0.92457163,1.861931693,5.225422494
CAXWEF_clean,0.776250139,1.681089536,4.967068509
CAXWIJ_clean,0.809324928,1.579354354,4.972602473
CAXXEG_clean,3.570977791,3.826795037,4.468122227
CAXZOS_clean,4.875348556,5.373285319,6.683811202
CAXZUY_clean,4.958043959,5.359697828,6.553222798
CAYDEN_clean,0.168992377,0.288366427,0.754238167
CAYDIR_clean,0.164995309,0.283619271,0.777366977
CAYDUD_clean,0.164705241,0.288974677,0.781056086
CAYQAV_clean,9.343654302,9.369006518,9.384204247
CAYQIE_clean,12.76310391,13.86088753,16.99423747
CAYQOK_clean,14.18446336,15.31492385,18.33479725
CAYQUQ_clean,10.83571607,11.45843131,13.47778438
CAYSIE_clean,0.214751386,0.439260974,1.977089905
CAYSOK_clean,0.245239271,0.514262541,2.115166999
CAYYEG_clean,0.212568585,0.438716136,2.028281782
CAZNEY_clean,10.74577906,11.03302392,11.66801955
CEBDOD_clean,0.69157051,1.022516507,1.790697651
CECVAI_clean,6.058227338,9.413187733,15.7923714
CEGWER_clean,3.239209377,3.227812297,3.316428651
CEHLAD_clean,14.54825018,15.17613065,16.05616734
CEJCAW_clean,6.601557556,6.798289959,7.15016331
CEJZAU_clean,3.288972061,3.969845707,5.732149632
CEKHIL_clean,15.15684962,16.56255647,20.64604306
CEKROB_clean,3.778073537,3.982153532,4.345300487
CENJIQ_clean,3.440432923,3.866621911,4.750613465
CENKAJ_clean,4.067412093,4.55459975,5.190663532
CENPUI_clean,5.739708929,6.119613272,6.875017772
CESFIQ_clean,13.9390516,15.08930619,20.3752705
CESFOW_clean,16.54515182,17.45543342,19.5424992
CETGOY_clean,3.054024884,4.262258128,8.894972405
CETHEQ_clean,4.955261331,5.673351902,7.857313982
CETJAN_clean_h,5.596009313,6.080757609,7.093717718
CETNUL_clean,2.191080577,3.002923947,4.555055083
CEYPUT_clean,3.193606584,3.238014514,3.293671499
CEYPUT01_clean,3.17334069,3.234897107,3.287445849
CEZFIY_clean,3.289156183,3.511260393,4.111879094
cg034025wsi20030214_115651_clean,2.884449568,2.923249228,3.162060169
cg050585esi20051105_115011_clean,1.699598231,1.918769408,2.443523057
cg100357q_si_002_clean,2.578992487,2.998510152,3.701068019
cg200606r_si_001_clean,6.861303643,6.946048072,7.110370169
cg2007167_si_002_clean,0.5313923,1.021406568,4.843302067
cg3002866_si_001_clean,14.6665445,15.29452002,16.39888771
cg300827e_si_003_clean,1.904681537,3.068907557,5.721983681
cg300979c_si_002_clean,4.117896291,4.772948422,6.116743013
cg3015354_si_002_clean,3.704019633,3.83165823,4.141562571
cg301577a_si_002_clean,17.50505993,18.91608582,23.17814337
cg301725z_si_004_clean,10.73155425,11.0729526,11.3611516
cg400449c_si_001_clean,17.54009609,18.05661962,19.50994631
cg401887b_si_003_clean,17.54217138,18.43856863,19.88292454
cg401887b_si_004_clean,17.56998695,18.24650334,19.80168964
cg500033b_si_002_clean,3.920391901,4.406636127,5.257355121
cg500033b_si_003_clean,4.224725808,4.396639782,4.619475081
cg500091k_si_002_clean,10.67494541,11.48927177,13.28898196
cg500121f_si_004_clean,7.042594892,7.349867689,7.580383885
cg500149s_si_002_clean,2.08816712,2.13595782,2.259707504
cg500175k_si_001_auto,18.42159857,20.3318901,25.20438914
cg500192d_si_002_clean,7.965344767,8.303913912,8.978549998
cg500192d_si_003_clean,15.15112834,16.80614286,22.08247032
cg501012e_si_002_clean,14.55798154,15.35448402,17.25078211
cg5010616_si_003_clean,10.50345566,10.60849888,10.72450775
cg5010616_si_007_clean,10.33528744,10.4345456,10.44976002
cg501141m_si_002_clean,6.820341052,7.19246791,8.121179034
cg501141m_si_003_clean,6.329659657,6.496561652,6.846236791
cg501279y_si_002_clean,0.847442527,1.30824252,2.428044555
cg501332u_si_002_clean,3.357128327,3.5874561,4.135494728
cg501560z_si_002_clean,24.54129855,25.21296381,26.56375533
cg501560z_si_003_clean,29.77215713,30.81688318,32.82970363
cg501730q_si_002_clean,7.579759283,8.434430492,10.96226824
cg800424t_si_002_clean,0.753855226,1.53455039,6.049786722
cg8013317_si_003_clean,2.679974271,3.846358092,5.98987879
cg900153m_si_001_clean,16.19208114,16.81230763,18.69023288
cg901114e_si_002_clean,2.499307516,2.501239256,2.504579847
cg901128k_si_004_clean,0.264634762,0.401614954,0.775767987
cg901312t_si_002_clean,13.05961371,14.18279802,18.03998916
CIDKUX_clean,1.042725288,1.703473152,5.526695548
CIFDOM_clean,11.39549833,11.87422796,12.59251767
CIFDUS_clean,10.83009478,11.01132174,11.67583894
CIFJAE_clean,6.764851364,6.858213982,7.114732399
CIFLUA_clean,10.56449358,12.3680655,16.77995215
CIFMAH_clean,13.78879982,14.56284431,17.44499583
CIFMEL_clean,17.84911089,19.75806231,22.52134812
CIFMIP_clean,10.10338172,10.44183825,11.15597809
CIGXIA_manual,14.27938874,14.51312815,15.14078971
CIJVOH_clean,10.04741376,10.38664089,10.69737888
CIJVOH01_clean,10.18227523,10.51849381,10.88535109
CIPLIX_clean,7.975186357,8.157745504,8.886686381
CIRTUU_clean,17.05287438,18.2711921,20.91775342
CISLUN_clean,1.289474202,2.404272244,6.322758546
CISXEJ_clean,7.158367686,7.599053798,8.715406694
CITZIP_manual,2.500943064,2.719886458,3.544368251
CIVTEH_clean,4.13164901,4.936751016,6.264976463
CIWREG_clean,1.17241724,2.013298601,5.102219018
CIWRIK_clean,1.2238294,2.089926391,5.194438459
CIWROQ_clean,1.159809096,2.022273477,5.154117017
CIWRUW_clean,1.122731196,1.982006017,5.139514821
CIWSAD_clean,1.121601519,1.971969271,5.1508557
CIWYUD_clean,3.393681571,3.54762093,3.74062576
CIWZIT_clean,0.331612833,0.610793773,1.953341759
CIXBUH_clean,1.178296038,2.033786836,5.150574597
CIXCAO_clean,1.129096492,1.979040944,5.188250251
CIXCOC_clean,0.010014047,0.018328345,0.078707594
CIYZUG_clean,0.097093977,0.164209096,0.465164182
CIZMIJ_clean,2.334553331,4.073161794,9.725477502
CIZPOS_clean,11.3305635,11.34185243,11.42056283
cm071462f-file004_clean,6.263354229,6.510297281,6.952630975
cm1008587_si_003_clean,6.597079685,7.128302487,8.166626749
cm202876r_si_002_clean,3.958288598,4.116717025,4.672467308
cm301726k_si_004_clean,4.831145573,4.844998294,5.001781994
cm303749m_si_001_clean,11.04219183,11.77106131,15.23025758
cm303749m_si_002_clean,10.41372576,10.94436919,14.14933341
cm501138g_si_002_clean,13.22597655,13.22595847,13.22897822
cm501138g_si_005_clean,13.22924945,13.22597138,13.35511032
cm501138g_si_006_clean,13.22596105,13.24303853,13.29176528
cm501138g_si_008_clean,13.23945823,13.26290586,13.3386218
cm501138g_si_009_clean,13.2259843,13.25955288,13.31977742
cm501138g_si_010_clean,13.23255594,13.24037009,13.30201539
cm501138g_si_011_clean,13.30573518,13.27112816,13.52464521
cm501138g_si_012_clean,13.23579268,13.22595072,13.28122844
cm503311x_alf100K_clean,1.269160184,2.13726465,5.807602964
cm503311x_alf11K_clean,1.537483714,2.637323056,5.877179033
cm503311x_alf125K_clean,1.09995662,1.992428583,5.476956392
cm503311x_alf150K_clean,0.938689528,1.786124792,5.339628126
cm503311x_alf175K_clean,1.11907088,2.035269357,5.398612796
cm503311x_alf200K_clean,1.22766204,2.269855297,5.522690691
cm503311x_alf225K_clean,1.19158496,2.169307777,5.404652603
cm503311x_alf250K_clean,0.939207168,1.814030844,5.151480152
cm503311x_alf275K_clean,0.927079026,1.695315375,5.176520986
cm503311x_alf290K_clean,1.034695566,2.041531587,5.563238481
cm503311x_alf300K_clean,0.994206415,1.90693913,5.371424565
cm503311x_alf325K_clean,0.870799834,1.585114679,4.969649004
cm503311x_alf350K_clean,1.222242996,2.17158054,5.2375014
cm503311x_alf375K_clean,1.384235997,2.338719611,5.267116068
cm503311x_alf400K_clean,0.90928313,1.658817713,4.895468771
cm503311x_alf40K_clean,1.488961033,2.622080985,5.897490335
cm503311x_alf425K_clean,1.006947233,1.807346009,5.124469861
cm503311x_alf450K_clean,1.069830379,1.957225021,5.176895062
cm503311x_alf475K_clean,0.626582959,1.249750708,4.565368146
cm503311x_alf500K_clean,0.807241329,1.453626039,4.624546931
cm503311x_alf70K_clean,1.472232769,2.554896979,5.917035288
cm503311x_aloh150K_clean,1.859857191,2.894122542,6.483923312
cm503311x_aloh175K_clean,1.768792086,3.017543963,6.59369143
cm503311x_aloh200K_clean,1.840442171,2.967927116,6.463980955
cm503311x_aloh225K_clean,1.834551183,3.013961356,6.531990979
cm503311x_aloh250K_clean,2.015497451,3.173163704,6.72409955
cm503311x_aloh275K_clean,1.939708696,3.201933309,6.702173011
cm503311x_aloh300K_clean,1.69431244,2.998666539,6.529204507
cm503311x_aloh325K_clean,1.889548097,3.061614541,6.501442382
cm503311x_aloh350K_clean,1.676770798,3.093148048,6.541407121
cm503311x_aloh375K_clean,2.091126158,3.305681171,6.716725043
cm503311x_aloh400K_clean,1.792027733,3.036353675,6.710216436
cm503311x_aloh425K_clean,2.044248589,3.20376565,6.711966701
cm503311x_aloh450K_clean,2.067467821,3.238926905,6.71395909
cm503311x_aloh475K_clean,2.07681625,3.078530355,6.688614096
cm503311x_aloh500K_clean,2.042543465,3.305609354,6.741758149
cm503311x_F-mil-53-Al-lp-mono_clean,1.795343609,3.190185888,6.75192624
cm503311x_F-mil-53-Al-lp-ortho_clean,1.731485319,3.057326138,6.715377001
cm503311x_OH-mil-53-Al-lp-ortho_clean,0.461579494,0.973304157,4.993682355
cm901983a_si_001_clean,14.69904845,14.97208033,16.02334925
COBWEV_clean,0.791891796,0.875303922,1.360624268
COCMOY_clean,7.634110864,12.00834491,23.422698
COCMUE_clean,5.638370389,8.362022106,19.93129406
COCNAL_clean,5.244585671,7.94438027,18.64111297
COCNEP_clean,5.613899655,8.36489769,19.06175644
CODFEH_clean,0.718468839,1.093530058,2.097346376
CODNAM_clean,5.580074698,5.753510133,5.884264434
CODSUL_clean,4.380809615,4.587000699,4.853166065
CODVAU_clean,4.494066221,4.644613901,5.001349297
COGNAO_clean,10.08647248,10.38898188,10.94206402
COJGEO_clean,9.026037951,9.354811635,10.09594307
COJHIT_clean,0.717282581,1.468335332,8.12912052
COJMIZ_clean,5.896475548,6.848629922,8.498672515
COJMOF02_clean,7.069545572,8.073816662,10.52633198
COKFAK_clean,1.429884817,2.008078429,3.265051458
COKMEW_clean,1.099974297,2.070605364,5.316309581
COKMIA_clean,2.861087124,4.319359976,6.037490517
COKMOG_clean,1.866639461,3.448511731,5.760862284
COKMUM_clean,2.625509014,4.181341374,6.078397575
COKNAT_clean,1.322847712,2.487477424,5.388954638
COKPEZ_clean,3.902472486,5.769336139,7.801996758
COKPID_clean,0.81082742,1.570482935,4.854346247
COKPOJ_clean,3.129029777,4.53034103,6.092901904
COKPUP_clean,0.966283346,1.979717394,5.082067272
COKQAW_clean,1.522329679,3.032132245,5.689464133
COKQEA_clean,3.318290059,4.727485042,6.115803366
COKQIE_clean,1.496349441,2.751312874,5.63931792
COKQOK_clean,1.115631521,2.133597515,5.157371438
COMNAU_clean,4.189024152,4.411883864,4.625073759
COPXOV_clean,1.581363808,1.714695692,1.98368242
COQGAS_clean,2.693929464,3.129759187,4.083319712
COQHUN_clean,5.755938089,6.741461501,8.173553287
COQNIF_clean,4.344326973,5.409402425,6.998531762
COQTEJ_clean,15.42597504,16.38052283,18.84303619
COTXEQ_clean,2.372210823,3.265202247,4.967661631
COTXIU_clean,2.366809461,3.220494079,4.872249224
COTXOA_clean,2.372362999,3.269345973,4.977058042
COTYIV_clean,0.553355147,1.060496609,4.711423665
COVPAG_clean,1.733536717,2.017819241,2.719112061
COWBEX_clean,2.181581722,2.264860896,2.312735941
COWDEZ_clean,2.275010128,2.289934163,2.362477042
COWMIL_clean,9.536041565,10.34744704,11.70620752
COWMOR_clean,9.352815205,9.981339779,11.19520424
COXDIE_clean,1.429347012,1.823188829,2.864376377
COXHED_clean,25.5598891,27.09591291,29.72282078
COXHIH_clean,25.15220661,25.98804377,29.0490524
COXHON_clean,26.88016007,28.21635906,30.98051995
COZMUA_clean,17.68344939,18.4646571,20.15130403
CUBHOY_clean,4.291948873,4.449607873,4.738392899
CUCSAU_clean,0.712704959,1.274233567,3.593156659
CUCTAX_clean,1.077075245,1.214454098,1.469903262
CUGVUW_clean,0.459453044,0.786562696,1.770192966
CUGXAF_clean,8.167855336,8.362782876,9.117037992
CUHLUO_clean,4.44476543,5.073044527,6.387733493
CUIMDZ01_clean_h,0.139129001,0.225519052,0.447684469
CUKXIR_clean,3.516971749,3.862711204,4.877277798
CUMDEU_clean,2.239493719,2.241236521,2.248500725
CUMJEB_clean,0.561893025,0.807357244,1.297689421
CUMLUT_clean,8.395748648,8.907895214,9.993204195
CUMQOQ_clean,8.461669689,8.965726002,10.87012099
CUNFOH_clean,0.105118728,0.216431969,1.24707531
CUNFOH01_clean,0.109331083,0.224112876,1.262116243
CUNQOT_clean,0.844485103,1.348260186,2.947120037
CUNQUZ_clean,0.99099326,1.593894472,2.936850014
CUNWEO_clean,0.307470624,0.613165805,2.483825277
CUPHIG_clean,15.78526945,17.07059082,19.33244326
CUPHUS_clean,1.175798939,2.328462636,9.356708516
CUQRIR_clean,3.658607127,3.913485849,5.272672875
CUQROX_clean,3.598014054,3.809517268,5.016557715
CUQRUD_clean,7.780199149,8.054045516,9.17250007
CUQSAK_clean,10.08411995,10.80091424,12.69453909
CUQTAL_clean,14.20509437,15.28825884,18.04521387
CUQXUI_clean,0.551817184,1.108431738,5.18777498
CURBOH_clean,0.452518639,0.88567872,4.096904461
CURYOE01_clean,1.982074884,2.636177277,4.927544275
CURZAR_clean,3.698758603,3.92293066,4.431987453
CURZEV_clean,5.769900833,6.085295706,7.059053368
CUSYAR_clean,17.80110158,21.86948175,34.97269449
CUSYIA_clean,1.583808643,3.215632238,10.05198907
CUSZIB_clean,1.960700659,3.864734779,10.57146239
CUTCAX_clean,3.505402806,4.202704369,5.484610303
CUTFII_clean,3.561876116,4.161841096,5.246131696
CUTGEF_clean,4.950789832,4.99607814,5.201234626
CUVGIK_clean,3.008082349,4.309117716,6.249373914
CUVGOQ_clean,3.206017594,4.388327796,6.273204969
CUVTUJ_clean,2.777892132,4.2813927,6.068527697
CUVVOG_clean,5.771164957,6.282685275,7.135099211
CUVXAT_clean,6.269970147,6.711940613,7.733506558
CUWNIT_clean,6.820781009,7.280539566,8.045255062
CUWNOZ_clean,4.710607702,5.214433041,6.5827287
CUXFIL_clean,4.46860085,4.623781939,5.016883049
CUXFUX_clean,6.473057355,6.819547053,7.681213185
CUYWUP_clean,6.988598257,7.630860787,8.892514044
CUYYAX_clean,2.545585928,3.59734622,5.60751068
CUYYEB_clean,2.553188235,3.58694317,5.60714589
DABMUR_clean,1.372560495,2.737982238,8.723153059
DACFAR_clean,3.638179316,4.239658323,6.820642992
DACSEI_clean,9.541001562,9.781448583,10.46238621
DACYUE_clean,18.40635601,19.31265354,20.88754091
DACZUF_clean,4.485522211,4.674699114,4.937096187
DADLEC_clean,6.114256697,6.255063001,6.575236795
DADLIG_clean,6.812455822,6.915018795,7.528726668
DADLOM_clean,12.89216248,14.27853483,17.35693505
DADPEG_clean,6.016128362,6.214633445,6.385399386
DADXUE_clean,3.763586658,3.758441217,3.763963096
DAFJOM_clean,8.322436242,8.381842757,8.555776006
DAFYAN_clean,17.92841278,18.56777342,19.75688949
DAFYOB_clean,18.20028641,18.74486484,19.77044694
DAGDIZ_clean,3.087128145,3.457328959,4.948310642
DAGDUL_clean,3.614780769,3.998854019,4.41405019
DAGJED_clean,6.707616412,6.92044581,7.514108289
DAHPAE_clean,7.164399449,7.317360256,7.600245596
DAKVIW_clean,12.75135505,12.88578868,12.95124658
DAKVOC_clean,13.9275907,14.19152041,14.75995309
DAKVUI_clean,13.9109991,14.23067288,15.00946581
DALVAQ_clean,1.697819365,2.237802378,3.099543918
DAMDUT_clean,0.994313371,1.824584588,5.423787274
DAMYUO_clean,9.33250025,10.49327436,13.96921214
DAMZEZ_clean,2.474574991,2.815627182,3.28027628
DANFUW_clean,1.631299549,2.165026213,3.601750224
DANZOJ_neutral,8.567112352,9.153610965,10.15121228
DAPBED_clean,13.78874421,13.79894209,13.95462831
DAPBIH_neutral,10.278841,10.6237838,10.82440968
DAPHOU_clean,14.42793122,14.75802913,15.78673565
DAPXID_ion_b,13.30209778,13.7292936,14.27146837
DAPYAW_clean,6.519547786,7.252479957,8.658693796
DARBUU_clean,3.510874813,4.192121012,5.357314469
DARSEV_SL,4.773461992,5.799502061,8.332857471
DAWBIO_clean,0.291842341,0.49227735,1.238159809
DAWBOU_clean,0.286957298,0.487483037,1.232017805
DAWBUA_clean,0.302486295,0.500666511,1.368734365
DAWCAH_clean,0.316817049,0.544949179,1.440240951
DAWCIP_clean,9.389527229,10.13211085,11.49539832
DAWCOV_clean,9.473895547,10.256656,11.3117374
DAWDAI_clean,2.234215188,2.539079795,3.1720936
DAWWAB_clean,0.549069354,0.894792749,2.225621454
DAWWEF_clean,12.04116296,12.22747212,12.47202079
DAXHIV_clean,8.338426631,10.05167565,13.69352008
DAXHIV01_clean,8.223035204,9.955536193,13.51340599
DAXHUH_clean,8.39661641,10.32244464,14.11914352
DAXHUH01_clean,8.249833101,9.69452189,13.22568513
DAZCAK_clean,8.501450293,8.78380872,9.682824425
DEBGIA_clean,3.398994966,3.575544952,4.2584766
DEBWAK_clean,1.712612235,1.885658668,2.870168619
DEFKUU_clean,1.305766634,2.473526008,4.678125597
DEGJIK_clean,1.514943447,1.896395557,2.347653373
DEJCIF_clean,4.377120151,4.379803482,4.467512853
DEJJIN_clean,6.459514952,6.795291959,7.617697187
DEJRUH_clean,1.517789242,2.563163263,5.155938137
DEKHEH_clean,3.136061303,4.498279493,6.039936353
DEKHUX_clean,5.189046478,6.018488426,7.415699414
DEKPUF_clean,6.567859126,7.002803892,8.330425781
DELGEI_manual,0.496559108,1.002213527,5.576875588
DEPXAY_clean,9.455266187,9.991474031,11.09925766
DEPXIG_clean,6.086231681,6.445220454,7.908689623
DEPXOM_clean,11.25795582,11.62180566,12.38912499
DEQFOU_clean,4.114883002,4.139772844,4.165002395
DEQVIF_clean,4.084490125,4.367180271,4.594702803
DEYJIC_clean,5.448628388,5.767153528,6.302187595
DEYJOI_clean,5.959106746,6.114585472,7.027950961
DEYLUQ_clean,2.607718167,2.848348308,3.48049453
DEYNIG_clean,1.724384321,1.88444054,2.001747981
DEZKAW_clean,0.657213247,1.310701101,5.703904656
DIBPAH_clean,5.701293144,6.221202517,7.204768183
DIBQEM_clean,10.22528581,10.79465172,12.23050426
DIBQIQ_clean,13.62895354,14.64549329,16.92214045
DIBQOW_clean,12.67607964,13.78551355,16.98285057
DIBQUC_clean,12.93535296,14.11234278,17.31471425
DICKEH_clean,16.82951203,17.70298143,22.16262427
DIDBAV_clean,4.895532855,5.322965409,6.574263272
DIDBEZ_clean,4.89059366,5.30188518,6.550506407
DIDDOK_clean,14.60150079,16.37228837,20.58028681
DIHVIB_clean,13.23966617,13.25640268,13.33173566
DIHVIB01_clean,15.83750292,16.09022047,17.26039417
DIKJUD_clean,0.80213067,1.301934635,2.595941075
DINNIZ_clean,4.798308597,5.175090958,5.84814068
DIPMAS_clean,2.020555222,2.157791644,3.030304476
DIRPIF_clean,11.22094611,12.05775945,13.34505537
DITJOH_clean,17.40268116,19.59136623,26.54465323
DITPED_clean,2.782574575,2.929012109,3.994252768
DITTEH_clean,11.68238198,11.74490343,11.9043127
DITXOU_clean,7.829703068,8.391087198,9.282254519
DITYEM_clean,0.142458702,0.237111548,0.573409387
DITYOW_clean,0.389384036,0.61258744,1.282645194
DIWMON_clean,6.639208895,7.103708428,8.6170027
DIWMUT_clean,11.21361204,11.88765091,13.37928298
DIWNAA_clean,16.80480052,17.06625773,17.45106793
DIXKOL_clean,3.39462876,3.55221837,3.727170563
DIYKAZ_clean,1.276472695,1.283540038,1.34304229
DIYKED_clean,2.562261343,2.555980436,2.688665662
DIYTEM_clean,4.610825335,4.981526472,5.819665142
DOCKOW_clean,1.966333406,2.106514462,2.412698161
DODMIT_clean,3.92979579,4.149366641,4.549343038
