Adsorbent,CO2_10C_0.5bar,CO2_10C_1bar,CO2_10C_5bar
SABVUN_clean_h_min,-2022.0,-2022.0,-2022.0
SACDOR_clean,-2022.0,-2022.0,-2022.0
SACDUX_clean,-2022.0,-2022.0,-2022.0
SADLIU_clean,-2022.0,-2022.0,-2022.0
SADMUH_SL,-2022.0,-2022.0,-2022.0
SAHXAD_clean,-2022.0,-2022.0,-2022.0
SAJHUJ_clean,-2022.0,-2022.0,-2022.0
SAJRAW_clean,-2022.0,-2022.0,-2022.0
SAJRAW10_clean,-2022.0,-2022.0,-2022.0
SAJRAW11_clean,-2022.0,-2022.0,-2022.0
SAJRUT_clean,-2022.0,-2022.0,-2022.0
SAJSAA_clean,-2022.0,-2022.0,-2022.0
SAKNOJ_clean,-2022.0,-2022.0,-2022.0
SAKRAZ_clean,-2022.0,-2022.0,-2022.0
SAKRED_clean,-2022.0,-2022.0,-2022.0
SALROO_clean,-2022.0,-2022.0,-2022.0
SALRUU_clean,-2022.0,-2022.0,-2022.0
SALXEL_clean,-2022.0,-2022.0,-2022.0
SALXIP_clean,-2022.0,-2022.0,-2022.0
SALZAH_clean,-2022.0,-2022.0,-2022.0
SAMLAV_manual,-2022.0,-2022.0,-2022.0
SAMVEK_clean,-2022.0,-2022.0,-2022.0
SAMVIO_clean,-2022.0,-2022.0,-2022.0
SANGEW_clean,-2022.0,-2022.0,-2022.0
SANHUN_clean,-2022.0,-2022.0,-2022.0
SAPHOI_clean,-2022.0,-2022.0,-2022.0
SAQQEH_clean,-2022.0,-2022.0,-2022.0
SAQQIL_clean,-2022.0,-2022.0,-2022.0
SAQSOU_clean,-2022.0,-2022.0,-2022.0
SARGID_clean,-2022.0,-2022.0,-2022.0
SARGOJ_clean,-2022.0,-2022.0,-2022.0
SARGUP_clean,-2022.0,-2022.0,-2022.0
SARHAW_clean,-2022.0,-2022.0,-2022.0
SARHEA_clean,-2022.0,-2022.0,-2022.0
SARNOQ_clean,-2022.0,-2022.0,-2022.0
SARTIR_clean,-2022.0,-2022.0,-2022.0
SAYTOD_clean,-2022.0,-2022.0,-2022.0
SAYTUJ_clean,-2022.0,-2022.0,-2022.0
science.1056698_manual,-2022.0,-2022.0,-2022.0
SEFBOV_clean,-2022.0,-2022.0,-2022.0
SEFSOM_clean,-2022.0,-2022.0,-2022.0
SEFTUU_clean,-2022.0,-2022.0,-2022.0
SEFVAC_clean,-2022.0,-2022.0,-2022.0
SEFVEG_clean,-2022.0,-2022.0,-2022.0
SEFVEG02_clean,-2022.0,-2022.0,-2022.0
SEFVUW_clean,-2022.0,-2022.0,-2022.0
SEFWAD_clean,-2022.0,-2022.0,-2022.0
SEFWEH_clean,-2022.0,-2022.0,-2022.0
SEFWIL_clean,-2022.0,-2022.0,-2022.0
SEFWOR_clean,-2022.0,-2022.0,-2022.0
SEGBIR_clean,-2022.0,-2022.0,-2022.0
SEGMEW_clean,-2022.0,-2022.0,-2022.0
SEHSOO_clean,-2022.0,-2022.0,-2022.0
SEHSUU_clean,-2022.0,-2022.0,-2022.0
SEHTAB_clean,-2022.0,-2022.0,-2022.0
SEHVOQ_clean,-2022.0,-2022.0,-2022.0
SEHZUB_clean,-2022.0,-2022.0,-2022.0
SEJBAL_clean,-2022.0,-2022.0,-2022.0
SENQAE_clean,-2022.0,-2022.0,-2022.0
SENVIR_clean,-2022.0,-2022.0,-2022.0
SEQSIS_clean,-2022.0,-2022.0,-2022.0
SEQSOY_clean,-2022.0,-2022.0,-2022.0
SEQTEP_clean,-2022.0,-2022.0,-2022.0
SERCEZ_clean,-2022.0,-2022.0,-2022.0
SERJOP_clean,-2022.0,-2022.0,-2022.0
SERLEI_clean,-2022.0,-2022.0,-2022.0
SERWAP_clean,-2022.0,-2022.0,-2022.0
SERWET_clean,-2022.0,-2022.0,-2022.0
SERWIX_clean,-2022.0,-2022.0,-2022.0
SESLUZ_clean,-2022.0,-2022.0,-2022.0
SETDUS_clean,-2022.0,-2022.0,-2022.0
SETQAL_clean,-2022.0,-2022.0,-2022.0
SETQEP_clean,-2022.0,-2022.0,-2022.0
SETQIT_clean,-2022.0,-2022.0,-2022.0
SETQOZ_SL,-2022.0,-2022.0,-2022.0
SETQUF_SL,-2022.0,-2022.0,-2022.0
SETRAM_clean,-2022.0,-2022.0,-2022.0
SETSIV_clean,-2022.0,-2022.0,-2022.0
SETSOB_clean,-2022.0,-2022.0,-2022.0
SETTAO_clean,-2022.0,-2022.0,-2022.0
SEVLEM_clean,-2022.0,-2022.0,-2022.0
SEWCED_clean,-2022.0,-2022.0,-2022.0
SEYNAM_clean,-2022.0,-2022.0,-2022.0
SEYQIW_clean,-2022.0,-2022.0,-2022.0
SEZPIY_clean,-2022.0,-2022.0,-2022.0
SEZPOE_clean,-2022.0,-2022.0,-2022.0
SIDCAL_clean,-2022.0,-2022.0,-2022.0
SIKGAW_clean,-2022.0,-2022.0,-2022.0
SINLAE_clean,-2022.0,-2022.0,-2022.0
SINQEL_clean,-2022.0,-2022.0,-2022.0
SIPCID_clean,-2022.0,-2022.0,-2022.0
SIQQEO_clean,-2022.0,-2022.0,-2022.0
SISFEH_clean,-2022.0,-2022.0,-2022.0
SITTUM_clean,-2022.0,-2022.0,-2022.0
SIVGIP_clean,-2022.0,-2022.0,-2022.0
SIVGOV_clean,-2022.0,-2022.0,-2022.0
SIVGUB_clean,-2022.0,-2022.0,-2022.0
SIVJIS_clean,-2022.0,-2022.0,-2022.0
SIVQAR_clean,-2022.0,-2022.0,-2022.0
SIVWUR_clean,-2022.0,-2022.0,-2022.0
SIWSUO_clean,-2022.0,-2022.0,-2022.0
SIWTEZ_clean,-2022.0,-2022.0,-2022.0
SIWTOJ_clean,-2022.0,-2022.0,-2022.0
SIZPUN_clean,-2022.0,-2022.0,-2022.0
SOBZEQ_clean,-2022.0,-2022.0,-2022.0
SOBZOY_clean,-2022.0,-2022.0,-2022.0
SODQOT_clean,-2022.0,-2022.0,-2022.0
SODXUG_clean,-2022.0,-2022.0,-2022.0
SODZIV_clean,-2022.0,-2022.0,-2022.0
SOHGUS_clean,-2022.0,-2022.0,-2022.0
SOHMEI_clean,-2022.0,-2022.0,-2022.0
SOHMIM_clean,-2022.0,-2022.0,-2022.0
SOHMOS_clean,-2022.0,-2022.0,-2022.0
SOHMUY_clean,-2022.0,-2022.0,-2022.0
SOHNAF_clean,-2022.0,-2022.0,-2022.0
SOHNEJ_clean,-2022.0,-2022.0,-2022.0
SOHNIN_clean,-2022.0,-2022.0,-2022.0
SOJGOO_clean,-2022.0,-2022.0,-2022.0
SOMCON_clean,-2022.0,-2022.0,-2022.0
SONTUL_neutral_b,-2022.0,-2022.0,-2022.0
SONVAT_neutral_b,-2022.0,-2022.0,-2022.0
SONVEX_neutral_b,-2022.0,-2022.0,-2022.0
SONVIB_neutral_b,-2022.0,-2022.0,-2022.0
SOPLAM_clean,-2022.0,-2022.0,-2022.0
SOPLEQ_clean,-2022.0,-2022.0,-2022.0
SOPLIU_clean,-2022.0,-2022.0,-2022.0
SOPLOA_clean,-2022.0,-2022.0,-2022.0
SOSSEA_clean,-2022.0,-2022.0,-2022.0
SOTTUR_clean,-2022.0,-2022.0,-2022.0
SOTXAC_clean,-2022.0,-2022.0,-2022.0
SOVHAM_clean,-2022.0,-2022.0,-2022.0
SOVHIU_clean,-2022.0,-2022.0,-2022.0
SOVHOA_clean,-2022.0,-2022.0,-2022.0
SOVLEW_clean,-2022.0,-2022.0,-2022.0
SOYWOT_neutral_b,-2022.0,-2022.0,-2022.0
SOYWUZ_clean,-2022.0,-2022.0,-2022.0
SOZBIS_clean,-2022.0,-2022.0,-2022.0
SOZGOF_clean,-2022.0,-2022.0,-2022.0
SOZSUX_clean,-2022.0,-2022.0,-2022.0
SUBMIN_clean,-2022.0,-2022.0,-2022.0
SUCLOT_clean,-2022.0,-2022.0,-2022.0
SUFBAY_clean,-2022.0,-2022.0,-2022.0
SUFHIM_clean,-2022.0,-2022.0,-2022.0
SUFJIO_clean,-2022.0,-2022.0,-2022.0
SUFJOU_clean,-2022.0,-2022.0,-2022.0
SUFROA_clean,-2022.0,-2022.0,-2022.0
SUGDIJ_auto,-2022.0,-2022.0,-2022.0
SUGVUM_clean,-2022.0,-2022.0,-2022.0
SUHBAA_clean,-2022.0,-2022.0,-2022.0
SUHMEP_clean,-2022.0,-2022.0,-2022.0
SUJNUH_clean,-2022.0,-2022.0,-2022.0
SUKKUG_clean,-2022.0,-2022.0,-2022.0
SUKMAO_clean,-2022.0,-2022.0,-2022.0
SUKYIH_clean,-2022.0,-2022.0,-2022.0
SUKYON_clean,-2022.0,-2022.0,-2022.0
SUNJER_clean,-2022.0,-2022.0,-2022.0
SUNJOB_clean,-2022.0,-2022.0,-2022.0
SUNJOB01_clean,-2022.0,-2022.0,-2022.0
SUNLAP_clean,-2022.0,-2022.0,-2022.0
SUNLET_clean,-2022.0,-2022.0,-2022.0
SUPLOF_clean,-2022.0,-2022.0,-2022.0
SURDOA_clean,-2022.0,-2022.0,-2022.0
SURHEU_clean,-2022.0,-2022.0,-2022.0
SURHEU01_clean,-2022.0,-2022.0,-2022.0
SURHEU02_clean,-2022.0,-2022.0,-2022.0
SURKUN_clean,-2022.0,-2022.0,-2022.0
SURKUN01_clean,-2022.0,-2022.0,-2022.0
SURLEY_clean,-2022.0,-2022.0,-2022.0
SUSZIQ_clean,-2022.0,-2022.0,-2022.0
SUSZOW_clean,-2022.0,-2022.0,-2022.0
SUVNEE_clean,-2022.0,-2022.0,-2022.0
SUWQEI_clean,-2022.0,-2022.0,-2022.0
SUXGUP_clean,-2022.0,-2022.0,-2022.0
SUXNIJ_clean,-2022.0,-2022.0,-2022.0
TACFIN_clean,-2022.0,-2022.0,-2022.0
TACFIN01_clean,-2022.0,-2022.0,-2022.0
TACPAP_clean,-2022.0,-2022.0,-2022.0
TACPET_clean,-2022.0,-2022.0,-2022.0
TACPIX_clean,-2022.0,-2022.0,-2022.0
TACWOM_clean,-2022.0,-2022.0,-2022.0
TACWUS_clean,-2022.0,-2022.0,-2022.0
TADCOS_clean,-2022.0,-2022.0,-2022.0
TADWEC_manual,-2022.0,-2022.0,-2022.0
TADWIG_manual,-2022.0,-2022.0,-2022.0
TADWOM_clean,-2022.0,-2022.0,-2022.0
TADYII_clean,-2022.0,-2022.0,-2022.0
TAGSEB_clean,-2022.0,-2022.0,-2022.0
TAGTED_clean,-2022.0,-2022.0,-2022.0
TAGTIH_clean,-2022.0,-2022.0,-2022.0
TAGTUT_clean,-2022.0,-2022.0,-2022.0
TAGVAB_clean,-2022.0,-2022.0,-2022.0
TAHNEY_clean,-2022.0,-2022.0,-2022.0
TAKGUK_clean,-2022.0,-2022.0,-2022.0
TAKTOR_clean,-2022.0,-2022.0,-2022.0
TAKVAF_clean,-2022.0,-2022.0,-2022.0
TANBOZ_clean,-2022.0,-2022.0,-2022.0
TANMIH_clean,-2022.0,-2022.0,-2022.0
TAPLED_clean,-2022.0,-2022.0,-2022.0
TAPXIT01_clean,-2022.0,-2022.0,-2022.0
TAQGEZ_clean,-2022.0,-2022.0,-2022.0
TAQGOK_clean,-2022.0,-2022.0,-2022.0
TARVOX_clean,-2022.0,-2022.0,-2022.0
TARVUD_clean,-2022.0,-2022.0,-2022.0
TARWAK_clean,-2022.0,-2022.0,-2022.0
TARWEO_clean,-2022.0,-2022.0,-2022.0
TASFAU_clean,-2022.0,-2022.0,-2022.0
TASXIW_clean,-2022.0,-2022.0,-2022.0
TATPOV_clean,-2022.0,-2022.0,-2022.0
TATSAK_clean,-2022.0,-2022.0,-2022.0
TAWHOO_clean,-2022.0,-2022.0,-2022.0
TAWSUI_clean,-2022.0,-2022.0,-2022.0
TAWTAP_clean,-2022.0,-2022.0,-2022.0
TAWYUO_clean,-2022.0,-2022.0,-2022.0
TEBSAW_clean,-2022.0,-2022.0,-2022.0
TECTUS_clean,-2022.0,-2022.0,-2022.0
TECVEE_clean,-2022.0,-2022.0,-2022.0
TEDXOR_clean,-2022.0,-2022.0,-2022.0
TEHWEK_clean,-2022.0,-2022.0,-2022.0
TEJLOL_clean,-2022.0,-2022.0,-2022.0
TEMPAE_clean,-2022.0,-2022.0,-2022.0
TEMPEI_clean,-2022.0,-2022.0,-2022.0
TENLIJ_clean,-2022.0,-2022.0,-2022.0
TENQOS_clean,-2022.0,-2022.0,-2022.0
TEPJAB_clean,-2022.0,-2022.0,-2022.0
TEQLIM_clean,-2022.0,-2022.0,-2022.0
TEQPAI_clean,-2022.0,-2022.0,-2022.0
TEQPEM_SL,-2022.0,-2022.0,-2022.0
TEQVAO_manual,-2022.0,-2022.0,-2022.0
TEQVOC_clean,-2022.0,-2022.0,-2022.0
TEQWER_clean,-2022.0,-2022.0,-2022.0
TEQWER01_clean,-2022.0,-2022.0,-2022.0
TERFED_clean,-2022.0,-2022.0,-2022.0
TESGOO_clean,-2022.0,-2022.0,-2022.0
TESGUU_clean,-2022.0,-2022.0,-2022.0
TESHAB_clean,-2022.0,-2022.0,-2022.0
TETZEZ_clean,-2022.0,-2022.0,-2022.0
TETZID_clean,-2022.0,-2022.0,-2022.0
TEVHEJ_clean,-2022.0,-2022.0,-2022.0
TEVZEA_clean,-2022.0,-2022.0,-2022.0
TEVZIE_clean,-2022.0,-2022.0,-2022.0
TEVZOK_clean,-2022.0,-2022.0,-2022.0
TEVZUQ_clean,-2022.0,-2022.0,-2022.0
TEWFOS_clean,-2022.0,-2022.0,-2022.0
TEWFUY_clean,-2022.0,-2022.0,-2022.0
TEWGEJ_clean,-2022.0,-2022.0,-2022.0
TEZKAM_clean,-2022.0,-2022.0,-2022.0
TIDLEZ_clean,-2022.0,-2022.0,-2022.0
TIDLID_clean,-2022.0,-2022.0,-2022.0
TIFZIR_clean,-2022.0,-2022.0,-2022.0
TIGSOT_clean,-2022.0,-2022.0,-2022.0
TIGVUC_clean,-2022.0,-2022.0,-2022.0
TIKMEH_clean,-2022.0,-2022.0,-2022.0
TILHAZ_clean,-2022.0,-2022.0,-2022.0
TILPUA_clean,-2022.0,-2022.0,-2022.0
TILVOZ_clean,-2022.0,-2022.0,-2022.0
TILVUF_clean,-2022.0,-2022.0,-2022.0
TILWAM_clean,-2022.0,-2022.0,-2022.0
TILWEQ_clean,-2022.0,-2022.0,-2022.0
TIRKEM_clean,-2022.0,-2022.0,-2022.0
TIRLIQ_clean,-2022.0,-2022.0,-2022.0
TIRQOB_clean,-2022.0,-2022.0,-2022.0
TIRRIW_clean,-2022.0,-2022.0,-2022.0
TISGUY_clean,-2022.0,-2022.0,-2022.0
TISHAF_clean,-2022.0,-2022.0,-2022.0
TISPAO_clean,-2022.0,-2022.0,-2022.0
TIVYAZ_clean,-2022.0,-2022.0,-2022.0
TIVYAZ01_clean,-2022.0,-2022.0,-2022.0
TIXCIO_clean,-2022.0,-2022.0,-2022.0
TIXMET_clean,-2022.0,-2022.0,-2022.0
TIXMIX_clean,-2022.0,-2022.0,-2022.0
TIXVON_clean,-2022.0,-2022.0,-2022.0
TOFLIL_clean,-2022.0,-2022.0,-2022.0
TOFQEM_clean,-2022.0,-2022.0,-2022.0
TOFTIT_clean,-2022.0,-2022.0,-2022.0
TOHDAX_clean,-2022.0,-2022.0,-2022.0
TOHDEB_clean,-2022.0,-2022.0,-2022.0
TOHDIF_clean,-2022.0,-2022.0,-2022.0
TOHQEO_clean,-2022.0,-2022.0,-2022.0
TOHSAL_clean,-2022.0,-2022.0,-2022.0
TOHYUL_clean,-2022.0,-2022.0,-2022.0
TOHYUM_clean,-2022.0,-2022.0,-2022.0
TOJLOT_clean,-2022.0,-2022.0,-2022.0
TOKDON_clean,-2022.0,-2022.0,-2022.0
TOLGOR_clean,-2022.0,-2022.0,-2022.0
TOLYOJ_clean,-2022.0,-2022.0,-2022.0
TONBOO_clean,-2022.0,-2022.0,-2022.0
TONLOY_clean,-2022.0,-2022.0,-2022.0
TONLOZ_clean,-2022.0,-2022.0,-2022.0
TONQOD_clean,-2022.0,-2022.0,-2022.0
TONTIB_clean,-2022.0,-2022.0,-2022.0
TONTOH_clean,-2022.0,-2022.0,-2022.0
TONTUN_clean,-2022.0,-2022.0,-2022.0
TONVAV_clean,-2022.0,-2022.0,-2022.0
TONWUO_clean,-2022.0,-2022.0,-2022.0
TONWUO01_clean,-2022.0,-2022.0,-2022.0
TOPKIT_clean,-2022.0,-2022.0,-2022.0
TORXAB_clean,-2022.0,-2022.0,-2022.0
TOTVEF_clean,-2022.0,-2022.0,-2022.0
TOVHET_clean,-2022.0,-2022.0,-2022.0
TOVHUJ_clean,-2022.0,-2022.0,-2022.0
TOVJAR_clean,-2022.0,-2022.0,-2022.0
TOVJEV_clean,-2022.0,-2022.0,-2022.0
TOVJIZ_clean,-2022.0,-2022.0,-2022.0
TOVJOF_clean,-2022.0,-2022.0,-2022.0
TOVJUL_clean,-2022.0,-2022.0,-2022.0
TOVKEW_clean,-2022.0,-2022.0,-2022.0
TOVKIA_clean,-2022.0,-2022.0,-2022.0
TOVKOG_clean,-2022.0,-2022.0,-2022.0
TOWLIC_clean,-2022.0,-2022.0,-2022.0
TOWNEA_clean,-2022.0,-2022.0,-2022.0
TOWNOK_clean,-2022.0,-2022.0,-2022.0
TOWNUQ_clean,-2022.0,-2022.0,-2022.0
TOWPEC_clean,-2022.0,-2022.0,-2022.0
TOWXEK_clean,-2022.0,-2022.0,-2022.0
TOXHAR_clean,-2022.0,-2022.0,-2022.0
TOXHEV_clean,-2022.0,-2022.0,-2022.0
TOXMUQ_clean,-2022.0,-2022.0,-2022.0
TOXNEB_clean,-2022.0,-2022.0,-2022.0
TOXNIF_clean,-2022.0,-2022.0,-2022.0
TUBCEA_clean,-2022.0,-2022.0,-2022.0
TUBJAD_clean,-2022.0,-2022.0,-2022.0
TUBLIN_clean,-2022.0,-2022.0,-2022.0
TUCJAD_clean,-2022.0,-2022.0,-2022.0
TUDQOZ_clean,-2022.0,-2022.0,-2022.0
TUGTAR_clean,-2022.0,-2022.0,-2022.0
TUJGAI_clean,-2022.0,-2022.0,-2022.0
TUJGIQ_clean,-2022.0,-2022.0,-2022.0
TUKCOT_clean,-2022.0,-2022.0,-2022.0
TUMDAI_clean,-2022.0,-2022.0,-2022.0
TUMQID_clean,-2022.0,-2022.0,-2022.0
TUMRIE_clean,-2022.0,-2022.0,-2022.0
TUMROK_clean,-2022.0,-2022.0,-2022.0
TUNJET_clean,-2022.0,-2022.0,-2022.0
TUPDOZ_clean,-2022.0,-2022.0,-2022.0
TUPGIU_clean,-2022.0,-2022.0,-2022.0
TURDIV_clean,-2022.0,-2022.0,-2022.0
TURDOB_clean,-2022.0,-2022.0,-2022.0
TURDUH_clean,-2022.0,-2022.0,-2022.0
TURFAP_clean,-2022.0,-2022.0,-2022.0
TURFET_clean,-2022.0,-2022.0,-2022.0
TUTHIA_clean,-2022.0,-2022.0,-2022.0
TUTHOG_clean,-2022.0,-2022.0,-2022.0
TUTJAU_clean,-2022.0,-2022.0,-2022.0
TUYFIE_clean,-2022.0,-2022.0,-2022.0
TUYHOL_clean,-2022.0,-2022.0,-2022.0
TUYHUR_clean,-2022.0,-2022.0,-2022.0
TUYLIJ_clean,-2022.0,-2022.0,-2022.0
TUYNEI_clean,-2022.0,-2022.0,-2022.0
UBIBUF_clean,-2022.0,-2022.0,-2022.0
UBIPAY_clean,-2022.0,-2022.0,-2022.0
UBULIO_SL,-2022.0,-2022.0,-2022.0
UBULUA_clean,-2022.0,-2022.0,-2022.0
UBUMAH_clean,-2022.0,-2022.0,-2022.0
UBUROY_clean,-2022.0,-2022.0,-2022.0
UCABAE_clean,-2022.0,-2022.0,-2022.0
UCAJUF_clean,-2022.0,-2022.0,-2022.0
UCAXEC_clean,-2022.0,-2022.0,-2022.0
UCEXIK_clean,-2022.0,-2022.0,-2022.0
UCEXOQ_clean,-2022.0,-2022.0,-2022.0
UCOCUM_neutral,-2022.0,-2022.0,-2022.0
UCOHUR_clean,-2022.0,-2022.0,-2022.0
UCOJAZ_clean,-2022.0,-2022.0,-2022.0
UCOJED_clean,-2022.0,-2022.0,-2022.0
UCOJIH_clean,-2022.0,-2022.0,-2022.0
UCOXOZ_clean,-2022.0,-2022.0,-2022.0
UCUTIW_clean,-2022.0,-2022.0,-2022.0
UDANIY_clean,-2022.0,-2022.0,-2022.0
UDAWOO_clean,-2022.0,-2022.0,-2022.0
UDAWUU_clean,-2022.0,-2022.0,-2022.0
UDAXAB_clean,-2022.0,-2022.0,-2022.0
UDAXEF_clean,-2022.0,-2022.0,-2022.0
UDAXIJ_clean,-2022.0,-2022.0,-2022.0
UDEMEW_manual,-2022.0,-2022.0,-2022.0
UDICAN_clean,-2022.0,-2022.0,-2022.0
UDOVOA_clean,-2022.0,-2022.0,-2022.0
UFASEA_ion_b,-2022.0,-2022.0,-2022.0
UFEMIC_clean,-2022.0,-2022.0,-2022.0
UFENAW_clean,-2022.0,-2022.0,-2022.0
UFEVIL_clean,-2022.0,-2022.0,-2022.0
UFEXIN_clean,-2022.0,-2022.0,-2022.0
UFEXOT_clean,-2022.0,-2022.0,-2022.0
UFOFIF_clean,-2022.0,-2022.0,-2022.0
UFUNIS_clean,-2022.0,-2022.0,-2022.0
UFUQIV_clean,-2022.0,-2022.0,-2022.0
UGOCAW_clean,-2022.0,-2022.0,-2022.0
UGOFED_clean,-2022.0,-2022.0,-2022.0
UGUGUZ_clean,-2022.0,-2022.0,-2022.0
UGUHAG_clean,-2022.0,-2022.0,-2022.0
UGUHEK_clean,-2022.0,-2022.0,-2022.0
UHASED_clean,-2022.0,-2022.0,-2022.0
UHAXUW_clean,-2022.0,-2022.0,-2022.0
UHOHEG_clean,-2022.0,-2022.0,-2022.0
UHUPET_clean,-2022.0,-2022.0,-2022.0
UHUPOD01_clean,-2022.0,-2022.0,-2022.0
UJAQEC_clean,-2022.0,-2022.0,-2022.0
UJAQUS_clean,-2022.0,-2022.0,-2022.0
UJEGUL_clean,-2022.0,-2022.0,-2022.0
UJILAA_clean,-2022.0,-2022.0,-2022.0
UJOWEW_clean,-2022.0,-2022.0,-2022.0
UJULIW_clean,-2022.0,-2022.0,-2022.0
UJUPUM_clean,-2022.0,-2022.0,-2022.0
UJUQIB_clean,-2022.0,-2022.0,-2022.0
UKAJOH_clean,-2022.0,-2022.0,-2022.0
UKAZEM_clean,-2022.0,-2022.0,-2022.0
UKEXEP_clean,-2022.0,-2022.0,-2022.0
UKIQIP_clean,-2022.0,-2022.0,-2022.0
UKIQOV_clean,-2022.0,-2022.0,-2022.0
UKIQUB_clean,-2022.0,-2022.0,-2022.0
UKOLOV_clean,-2022.0,-2022.0,-2022.0
UKOZOK_clean,-2022.0,-2022.0,-2022.0
UKOZOL_clean,-2022.0,-2022.0,-2022.0
UKUBIM_clean,-2022.0,-2022.0,-2022.0
UKUBOS_clean,-2022.0,-2022.0,-2022.0
UKUBUY_clean,-2022.0,-2022.0,-2022.0
UKUCAF_clean,-2022.0,-2022.0,-2022.0
UKUPIB_clean,-2022.0,-2022.0,-2022.0
UKUPUL_clean,-2022.0,-2022.0,-2022.0
ULAQAB_clean,-2022.0,-2022.0,-2022.0
ULAQEF_clean,-2022.0,-2022.0,-2022.0
ULASAD_clean,-2022.0,-2022.0,-2022.0
ULEGOH_clean,-2022.0,-2022.0,-2022.0
ULILEI_clean,-2022.0,-2022.0,-2022.0
ULIMIN_clean,-2022.0,-2022.0,-2022.0
ULOGAE_clean,-2022.0,-2022.0,-2022.0
ULOJUC_clean,-2022.0,-2022.0,-2022.0
ULOJUC01_clean,-2022.0,-2022.0,-2022.0
ULOKAJ_clean,-2022.0,-2022.0,-2022.0
ULOKEN_clean,-2022.0,-2022.0,-2022.0
ULOKOX_clean,-2022.0,-2022.0,-2022.0
ULOKUD_clean,-2022.0,-2022.0,-2022.0
ULOKUD01_clean,-2022.0,-2022.0,-2022.0
ULOLAK_clean,-2022.0,-2022.0,-2022.0
ULOLEO_clean,-2022.0,-2022.0,-2022.0
ULOLIS_clean,-2022.0,-2022.0,-2022.0
ULOMAL_clean,-2022.0,-2022.0,-2022.0
ULUVUT_clean,-2022.0,-2022.0,-2022.0
UMABIV_clean,-2022.0,-2022.0,-2022.0
UMABOB_clean,-2022.0,-2022.0,-2022.0
UMEDEX_clean,-2022.0,-2022.0,-2022.0
UMEDIB_clean,-2022.0,-2022.0,-2022.0
UMEDOH_clean,-2022.0,-2022.0,-2022.0
UMEKAA_clean,-2022.0,-2022.0,-2022.0
UMEKEE_clean,-2022.0,-2022.0,-2022.0
UMEKII_clean,-2022.0,-2022.0,-2022.0
UMESIQ_clean,-2022.0,-2022.0,-2022.0
UMEXUF_clean,-2022.0,-2022.0,-2022.0
UMEXUF01_clean,-2022.0,-2022.0,-2022.0
UMIGAA_clean,-2022.0,-2022.0,-2022.0
UMOBEF_clean,-2022.0,-2022.0,-2022.0
UMOBEF01_clean,-2022.0,-2022.0,-2022.0
UMOBEF02_clean,-2022.0,-2022.0,-2022.0
UMOBEF03_clean,-2022.0,-2022.0,-2022.0
UMOBEF04_clean,-2022.0,-2022.0,-2022.0
UMOBEF05_clean,-2022.0,-2022.0,-2022.0
UMOBEF06_clean,-2022.0,-2022.0,-2022.0
UMOBEF07_clean,-2022.0,-2022.0,-2022.0
UMOBEF08_clean,-2022.0,-2022.0,-2022.0
UMOBEF09_clean,-2022.0,-2022.0,-2022.0
UMODEH_clean,-2022.0,-2022.0,-2022.0
UMODEH01_clean,-2022.0,-2022.0,-2022.0
UMODEH02_clean,-2022.0,-2022.0,-2022.0
UMODEH03_clean,-2022.0,-2022.0,-2022.0
UMODEH04_clean,-2022.0,-2022.0,-2022.0
UMODEH06_clean,-2022.0,-2022.0,-2022.0
UMODEH07_clean,-2022.0,-2022.0,-2022.0
UMODEH08_clean,-2022.0,-2022.0,-2022.0
UMODEH09_clean,-2022.0,-2022.0,-2022.0
UMODEH10_clean,-2022.0,-2022.0,-2022.0
UMODEH11_clean,-2022.0,-2022.0,-2022.0
UMODEH12_clean,-2022.0,-2022.0,-2022.0
UMODEH13_clean,-2022.0,-2022.0,-2022.0
UMODEH14_clean,-2022.0,-2022.0,-2022.0
UMODEH15_clean,-2022.0,-2022.0,-2022.0
UMODEH16_clean,-2022.0,-2022.0,-2022.0
UMODEH17_clean,-2022.0,-2022.0,-2022.0
UMODEH18_clean,-2022.0,-2022.0,-2022.0
UMODEH19_clean,-2022.0,-2022.0,-2022.0
UMODEH20_clean,-2022.0,-2022.0,-2022.0
UMODEH21_clean,-2022.0,-2022.0,-2022.0
UMODEH22_clean,-2022.0,-2022.0,-2022.0
UMODEH23_clean,-2022.0,-2022.0,-2022.0
UMODEH24_clean,-2022.0,-2022.0,-2022.0
UMODEH25_clean,-2022.0,-2022.0,-2022.0
UMOKIS_clean,-2022.0,-2022.0,-2022.0
UMOVEZ_clean,-2022.0,-2022.0,-2022.0
UMOVEZ01_clean,-2022.0,-2022.0,-2022.0
UMOVEZ02_clean,-2022.0,-2022.0,-2022.0
UMOVEZ03_clean,-2022.0,-2022.0,-2022.0
UMOVEZ04_clean,-2022.0,-2022.0,-2022.0
UMOVEZ05_clean,-2022.0,-2022.0,-2022.0
UMOVID_clean,-2022.0,-2022.0,-2022.0
UMOVOJ_clean,-2022.0,-2022.0,-2022.0
UMOYOM_clean,-2022.0,-2022.0,-2022.0
UMOYOM01_clean,-2022.0,-2022.0,-2022.0
UMOYOM02_clean,-2022.0,-2022.0,-2022.0
UMOYOM03_clean,-2022.0,-2022.0,-2022.0
UMOYOM04_clean,-2022.0,-2022.0,-2022.0
UMOYOM05_clean,-2022.0,-2022.0,-2022.0
UMOYOM06_clean,-2022.0,-2022.0,-2022.0
UMOYOM07_clean,-2022.0,-2022.0,-2022.0
