Adsorbent,O2_10C_0.001bar,O2_10C_0.5bar,O2_10C_1bar,O2_10C_5bar
LAWFUN_clean,0.0003199093,0.145776014,0.293245665,1.175748934
LAWGAS_clean,0.0002211908,0.109939942,0.219675942,1.055264755
LAWGEW_clean,0.0002556884,0.11282354,0.225789128,1.099338542
LAWGIA_clean,0.0002516299,0.109349424,0.223447347,1.08080316
LAWGOG_clean,0.0002272786,0.111411165,0.222749277,1.084183929
LAWGOI_clean,9.64209e-05,0.046196017,0.089928089,0.387716103
LAWGUM_clean,0.0002353957,0.110465524,0.219571435,1.064146884
LAWHOJ_clean,0.0001234931,0.064957367,0.127245623,0.584366203
LAWHUP_clean,0.0001328329,0.065760591,0.131794112,0.597429489
LAXCUK_clean,0.0002777738,0.130560426,0.255265199,1.141137501
LAXJAX_clean,0.0007448828,0.327169099,0.621663726,2.44202885
LAYGAV_clean,0.0003724037,0.184316323,0.356005716,1.480016958
LAZGOK_manual,3.83862e-05,0.024584883,0.049563963,0.237645996
LAZJIH_clean,0.0003169299,0.151831716,0.302190203,1.262772604
LAZKUU_clean,0.0003841855,0.202723298,0.391686425,1.619777684
LAZXOB_clean,0.0002361891,0.099435627,0.191501675,0.796043278
LECFAC_clean,0.0003475333,0.176721397,0.355157578,1.490667568
LECFEG_clean,0.0003784834,0.172030316,0.328612749,1.385413896
LECGIL_clean,0.0001166135,0.065265716,0.132157718,0.642275414
LEDLAJ_clean,0.0002318892,0.11293002,0.221005826,0.864228403
LEDLEN_clean,0.0002198936,0.106400831,0.215197688,0.942086245
LEGGEK_clean,0.0009505266,0.406923647,0.708201905,1.917498863
LEGGIO_clean,0.0004583471,0.221140812,0.423555446,1.748979363
LEHXUT_clean,0.0004494741,0.220725496,0.429152256,1.912360614
LEJBUX_clean,0.0001476924,0.062024335,0.12241756,0.594173195
LEJCAE_clean,0.0001866443,0.069271002,0.138050238,0.660065124
LEJCEK_clean,0.0003506606,0.182702353,0.359712586,1.756459186
LEJRIC_clean,9.80964e-05,0.044057785,0.088361702,0.428767036
LEJZOQ_clean,0.0002172527,0.107625916,0.212186155,0.863799429
LELDUD_clean,0.0004357497,0.167631147,0.334523285,1.568949214
LELMIA_clean,0.0002554062,0.127051659,0.245325749,1.000767214
LELMIA01_clean,0.0002748042,0.138923198,0.269110857,1.050112341
LELROL_clean,0.0003917171,0.18871549,0.375807392,1.695567997
LENGAO_clean,0.0002586372,0.129822932,0.253529095,1.075073931
LENGES_clean,0.0457930175,1.97190955,2.154226555,2.478145672
LENKIA_clean,7.78355e-05,0.038796667,0.075981275,0.374615291
LEQBUG_clean,0.0009176167,0.415258181,0.759657397,2.721360378
LEQCAN_clean,0.0009959688,0.453585821,0.807737153,2.766792531
LEQQAA_clean,0.0003834592,0.194608809,0.383156013,1.728198062
LEQQII_clean,0.0002141254,0.110469017,0.222978779,1.0538638
LEQVUZ_clean,0.0003107545,0.160960826,0.325386313,1.51615384
LETDEU_clean,3.06042e-05,0.019240448,0.037807605,0.1866356
LETDUK_clean,0.000176113,0.087314436,0.174587316,0.824351169
LEVDIB_clean,0.0004842618,0.23266577,0.449713451,1.799040256
LEVLEF_clean,0.0004314038,0.221288566,0.426662646,1.613810335
LEVNOQ_clean,0.0006018076,0.319889862,0.612364476,2.359543964
LEVNOQ01_clean,0.0006697536,0.339625269,0.633864538,2.375315206
LEVPAF_clean,0.000184188,0.099964257,0.195899024,0.890977693
LEVYOC_clean,0.0002334957,0.102099866,0.198597251,0.752122044
LEWMUX_clean,0.0007604186,0.334698777,0.609886983,2.138504547
LEWZET_clean,0.0011693254,0.533639113,0.956083822,2.832236243
LEYRAK_clean,0.0001177433,0.062803266,0.123295179,0.601005445
LEZJOQ_clean,0.0003390504,0.153565365,0.279605708,0.884520461
LEZMIN_clean,0.0004278507,0.231050476,0.42833102,1.584357366
LEZXAR_clean,3.25126e-05,0.013521326,0.02668277,0.126276771
LICKAL_clean,0.0002463757,0.131013025,0.242645109,0.802642315
LIDSAU_clean,0.0008435211,0.390623157,0.739197309,2.743992817
LIDSEY_clean,0.0008419035,0.389556773,0.737594066,2.775714828
LIDSIC_clean,0.0005904829,0.311153416,0.59301888,2.431611736
LIDWIG_clean,0.0003416334,0.158223538,0.311287497,1.210559607
LIDZOP_clean,0.0003583048,0.150095695,0.273369563,0.77803711
LIDZUV_clean,0.0006523909,0.256430974,0.432999015,1.034834178
LIFSAW_clean,0.0003419484,0.156045668,0.298602302,1.182255609
LIFSEA_clean,0.0004000636,0.185742952,0.353666441,1.337700013
LIFWOO_clean,0.0009490383,0.416911128,0.757532929,2.375843635
LIGHAM_clean,0.0002102832,0.108682021,0.209486068,0.898318498
LIJNOJ_clean,0.0003427342,0.157969296,0.297110714,0.956356432
LIJNOJ01_clean,0.0002977287,0.156556815,0.291514454,0.953675143
LIKDOA_clean,0.0003055838,0.14309065,0.28847929,1.347734727
LIKGUJ_clean,0.0004519076,0.216900503,0.405452142,1.53457826
LIPQOR_clean,0.0003931242,0.193220965,0.370375542,1.67009592
LIQDAS_clean,0.0002256971,0.116230912,0.235139481,1.0905221
LIQFEY_clean,0.0003408513,0.166324719,0.32048408,1.264704593
LIQJEC_clean,0.0001816963,0.088610531,0.177805651,0.802829147
LIRFIB_clean,0.0001612995,0.073515723,0.147801075,0.731668552
LIRNOR_clean,0.0003317242,0.168764966,0.328413129,1.333950976
LIRTUC_clean,0.0001345323,0.061263355,0.120200869,0.541486611
LITCIC_clean,0.000291362,0.152220171,0.299729073,1.331763636
LITCOI_clean,0.0003982979,0.187806088,0.367333972,1.578100732
LITDAV_clean,0.0003926904,0.196562311,0.3834802,1.54510971
LITHUR_clean,5.58513e-05,0.031514083,0.063034843,0.29333758
LIVLUZ_clean,0.0004411874,0.195727353,0.375285827,1.385931057
LIVTIT_clean,0.0005367395,0.241222024,0.465487862,1.954490115
LIVWAQ_clean,0.0004339052,0.196714449,0.372726574,1.365233228
LIWFOM_clean,5.13514e-05,0.025521623,0.050203808,0.232822845
LIWXIZ_clean,4.99234e-05,0.026132976,0.049282068,0.192139774
LIXWAR_clean,0.0004834141,0.228959371,0.441320951,1.781983094
LIXWAR01_clean,0.0004593294,0.233604275,0.446370134,1.779578065
LOBHAM_clean,0.0002604129,0.113387252,0.224023439,1.035091667
LOCZIO_clean,0.0002996877,0.157757553,0.309194595,1.32788538
LODCUC_clean,0.0002658261,0.139219298,0.254174828,0.811104584
LODKIA_clean,0.000396148,0.200042621,0.40387521,1.699236822
LODPOK_clean,0.0008447276,0.377497963,0.699425896,2.293273275
LODPUQ_clean,0.0009054166,0.414450582,0.762621061,2.378172046
LODTAB_clean,0.0004880004,0.238042357,0.458891346,1.896792141
LOFJAT_clean,0.0007057168,0.303756375,0.59702,2.256969854
LOFZUB_clean,0.0004071472,0.191651007,0.376165549,1.493694846
LOGBAK_clean,0.000365863,0.189061494,0.370851282,1.480557943
LOGBEO_clean,0.0003516271,0.193504523,0.377120779,1.495966898
LOGXEM_clean,7.92464e-05,0.034808537,0.0691504,0.331942876
LOJFOF_clean,0.0004848839,0.223152893,0.419556356,1.61357687
LOJFUL_clean,0.0005509737,0.269736267,0.512323057,2.038629073
LOLVAJ_clean,0.0001041547,0.042945879,0.083141904,0.325774512
LONVAN_clean,0.0001792963,0.087013026,0.173306817,0.814654946
LONVIV_clean,0.0002038856,0.097276973,0.192827578,0.913712588
LONWIW_clean,0.000217389,0.118146172,0.233551353,1.067614494
LOPZAS_clean,0.000237161,0.121302463,0.23177059,1.025931305
LORMOW_clean,0.0001685274,0.097456984,0.185364655,0.658933507
LORNEL_clean,0.0001209721,0.065176557,0.130912811,0.624412962
LOSBOM_clean,0.0005890408,0.29486329,0.580497541,2.559657151
LOSYAV_clean,0.0005321855,0.24596338,0.48089136,1.86314961
LOTDIJ_clean,0.0006798792,0.311344503,0.574316323,1.979607394
LOVLEP_clean,9.53207e-05,0.048569984,0.097182825,0.416394266
LOXBEH_clean,0.0002853676,0.117955118,0.226791156,0.943431678
LOXKAM_clean,0.0003858864,0.188921548,0.370438901,1.470824164
LOXWAY_clean,0.0001414467,0.067661538,0.131830805,0.548024438
LOXWEC_clean,9.06517e-05,0.045421162,0.089265215,0.415145371
LUBNAZ_clean,0.0001986526,0.093820058,0.186232568,0.84597653
LUCDIW_clean,0.0002528663,0.121883578,0.242259993,1.128219327
LUDCUK_clean,0.0002516203,0.118820404,0.229675148,0.802021047
LUDKIG_clean,0.0001004692,0.043581677,0.082276165,0.274412477
LUDKOM_clean,0.0002780335,0.141612202,0.270021982,0.952840329
LUDKUS_clean,0.0003670042,0.178911789,0.332617058,1.085839052
LUDLAZ_clean,0.0005389627,0.248837286,0.449920258,1.303153662
LUDLED_clean,0.0003874788,0.178874421,0.332735148,1.423479568
LUDLIH_clean,0.0003700423,0.179224443,0.336065528,1.429891697
LUDTUZ_clean,0.0002409911,0.124452753,0.242608243,1.012479077
LUDVAH_clean,0.0003155556,0.156036055,0.296317249,1.006863754
LUDVEL_clean,0.000208429,0.090661138,0.177321901,0.809648003
LUDVIP_clean,0.0002343619,0.107975014,0.208845439,0.843038017
LUDVOV_clean,0.0001682059,0.097612428,0.19153164,0.855025194
LUFBUL_clean,0.000560453,0.258766655,0.478055319,1.492524107
LUFCAS_clean,0.0002461698,0.111916134,0.216861188,0.829318809
LUFNAC_clean,0.0004271155,0.207341088,0.398285212,1.654908156
LUFNAC01_clean,0.0004100309,0.205799201,0.398432567,1.654673242
LUFNAC02_clean,0.0004164376,0.205103003,0.401858033,1.63854109
LUFNAC03_clean,0.0003886751,0.20627757,0.392600304,1.657077903
LUFNAC04_clean,0.0004164376,0.202928985,0.397057255,1.653763486
LUFNAC05_clean,0.0003801328,0.205269578,0.403540868,1.659002058
LUFNEG_clean,0.0007616003,0.386662331,0.728270115,2.496826234
LUFQUZ_clean,0.0011165184,0.494165708,0.879734513,2.559627746
LUFQUZ01_clean,0.0011089857,0.474085115,0.85002081,2.549024587
LUFQUZ02_clean,0.0006617297,0.332886648,0.632344177,2.137172402
LUJPUC_clean,8.83051e-05,0.036979293,0.072599099,0.341925492
LUKREO_clean,0.000238229,0.112158009,0.210774484,0.772239824
LUKRIS_clean,0.0001476634,0.064158797,0.125059654,0.462195673
LULVOF_clean,0.00055583,0.246602009,0.438596162,1.313104411
LUMDEC_clean,0.0001030502,0.050389512,0.099621226,0.466399006
LUMLIQ_clean,0.0003447534,0.161082491,0.29852694,0.968156138
LUMYEZ_clean,0.0004438402,0.206305869,0.399304514,1.693766075
LUMYID_clean,0.0004454368,0.208646408,0.41160272,1.695353043
LUMYOJ_clean,0.0004502264,0.209168479,0.413689407,1.702379448
LUMYUP_clean,0.0004119093,0.197729216,0.389217527,1.638875175
LUMZAW_clean,0.0004382523,0.20931097,0.403524988,1.70430688
LUMZUO_clean,5.04153e-05,0.028461479,0.056788242,0.277484752
LUNBAX_clean,5.94103e-05,0.028720768,0.057840079,0.277538645
LUNBEB_clean,6.07264e-05,0.028214791,0.055615521,0.274005654
LUNBIF_clean,6.70618e-05,0.032116279,0.064128803,0.3169859809999999
LUPTAS_clean,0.0002876768,0.155076326,0.28903448,0.963056285
LUPYAX_clean,0.0002552638,0.101602844,0.199226191,0.91636691
LUQGAG_clean,0.0004659482,0.225099781,0.441660428,1.672410994
LURLOB_clean,0.0001633559,0.083871589,0.167843705,0.807260007
LURRIA_clean,0.0003967685,0.238949412,0.478982534,2.153298397
LUSHIR_clean,0.0002542901,0.118706164,0.228129262,0.920457698
LUSHOX_clean,0.000259957,0.131067484,0.255407787,1.048505
LUSHOX01_clean,0.0002916591,0.135461392,0.263345987,1.049276946
LUSHOX02_clean,0.000336042,0.136249189,0.264331922,1.078900952
LUSHOX03_clean,0.0002758081,0.136285646,0.266714333,1.048013618
LUSHOX04_clean,0.0002884889,0.131877472,0.258143677,1.049781009
LUSHUD_clean,0.0002794234,0.147665666,0.281125092,1.06595155
LUSJEP_clean,0.0001966313,0.117110938,0.228240144,0.954554748
LUSJIT_clean,0.0002247215,0.10931665,0.210611335,0.889545189
LUSJOZ_clean,0.0002188078,0.113166484,0.220908606,0.92114369
LUSQOH_clean,0.0002647669,0.134974645,0.268595243,1.232092171
LUSYEF_clean,0.000515325,0.246088073,0.48584364,2.028204248
LUTZEH_clean,0.0002053128,0.100875641,0.201555746,0.961372443
LUVTAY_clean,0.000118903,0.056514505,0.110139768,0.510046202
LUWMIB_clean,0.0004023174,0.18153494,0.354472346,1.468588753
LUXDUE_clean,0.0002140027,0.111228616,0.218085219,1.015321362
LUXFOA_clean,0.0001510934,0.081864437,0.16301238,0.758483421
LUXFUG_clean,0.0001590712,0.08011262,0.15488256,0.73885128
LUYHAP_clean,0.0003989232,0.205802815,0.406278343,1.651762273
LUYSOP_clean,0.0004825481,0.235626694,0.447608531,1.757975604
LUZBOY_clean,0.0004173836,0.188575164,0.368872221,1.590987141
LUZJAT_clean,0.0002912209,0.135253474,0.257983442,1.121308357
MABCUQ_clean,0.0001902084,0.084278285,0.166306038,0.719431937
MABJUV_clean,0.0001252232,0.056856424,0.111380887,0.449485967
MABJUV01_clean,0.000102223,0.058399992,0.109461651,0.463977353
MABKEG_clean,0.0001093561,0.064179868,0.125603963,0.490109649
MABKIK_clean,0.0001312273,0.0647953,0.127652264,0.488713233
MABKIK01_clean,0.0001373026,0.059558966,0.116424128,0.485353875
MABLAD_clean,0.0005917578,0.255647009,0.481622244,1.579081372
MACHIJ_clean,0.0001272511,0.063929155,0.127207024,0.592562334
MADVUJ_clean,0.0003004295,0.138570036,0.257334225,0.814744685
MADWAQ_clean,0.0003130927,0.152621398,0.286914351,0.930793152
MAFFUW_clean,0.0017852184,0.647657205,1.121111324,3.334148334
MAFJIO_clean,0.000244919,0.142325565,0.287201052,1.322021165
MAFLUD_clean,0.0004205112,0.218850865,0.423154145,1.663197614
MAFMAK01_clean,0.0003322039,0.178874965,0.353870714,1.46181899
MAGBAZ_clean,0.0002326197,0.129336576,0.253128672,1.177414981
MAGBON_clean,0.0004018866,0.214209002,0.41426815,1.819899826
MAGNEQ_clean,9.49553e-05,0.046546197,0.09388595,0.45207101
MAGNEQ01_clean,0.0001017379,0.047362361,0.093766125,0.454076376
MAHCEG_clean,0.0003048036,0.147159187,0.293408027,1.437933423
MAHCIK_clean,0.0002636841,0.150239071,0.300831072,1.432185835
MAHCOQ_clean,0.000314346,0.149228635,0.298065358,1.432891277
MAHTAR_clean,0.0003282926,0.157455061,0.303574867,1.111143726
MAHTAR01_clean,0.00037338,0.160902838,0.309167114,1.125060234
MAJHUC_clean,0.0001076447,0.049675132,0.098352368,0.402477814
MAJJUF_clean,0.0002660674,0.115762451,0.232515907,1.12018613
MAJKAM_clean,0.0005064874,0.269786583,0.500676162,2.03685974
MAKHAJ_clean,0.000489741,0.22655098,0.424636435,1.516541012
MAKRAU_clean,0.0002340946,0.10716148,0.214412039,0.934116308
MAKRIC_clean,0.0010499125,0.475115337,0.832478798,2.404058056
MAKXAZ_clean,0.0004431299,0.201660767,0.381770545,1.296097318
MALFUD_clean,0.0002035049,0.10713195,0.211353243,1.006345196
MALROJ_clean,0.0002040059,0.10605943,0.210602774,0.975949042
MALRUM_clean,0.0001195606,0.050145694,0.100348677,0.458452499
MALRUP_clean,0.0002705878,0.121557217,0.239598975,1.138784146
MALSAW_clean,0.0002116695,0.118809878,0.235439778,1.110315688
MALSEA_clean,0.0002771343,0.118694223,0.240707512,1.101807447
MALSIE_clean,0.0002160338,0.11870077,0.239328387,1.105340364
MALSOK_clean,0.0002531305,0.120012248,0.237523741,1.128650196
MANLOD_manual,0.0002882134,0.142787976,0.28926743,1.316094839
MAPFIS_clean,0.0003392579,0.143876927,0.280043626,1.169516812
MAQBEO_clean,0.0003358284,0.193050723,0.374747686,1.493734799
MAQBIS_clean,0.0006979481,0.334491612,0.625228761,2.361126368
MAQMEZ_clean,0.0006780967,0.345680969,0.624228853,2.064097508
MAQRAA_clean,0.0001533379,0.090519273,0.178961353,0.801284924
MARPOL_clean,9.18429e-05,0.053716942,0.105834983,0.452543177
MARXEK_clean,0.0001235913,0.063764047,0.128991198,0.591440936
MASMIC_clean,0.0003541722,0.176656594,0.352552094,1.698448066
MATTOR_clean,0.0007178861,0.340196738,0.610814963,1.770478678
MATTUX_clean,0.0005203359,0.252778402,0.476227721,1.824128089
MATWUC_clean,0..000661117,0.333817007,0.631861983,2.371090407
MATXAJ_clean,0.0003458665,0.17533647,0.344862382,1.59164421
MAVNUU_manual,0.0005210425,0.255201239,0.497312339,1.953339575
MAVRAE_clean,0.0004851582,0.231646121,0.436962818,1.733125029
MAWTUC_clean,0.000393681,0.17567446,0.343189503,1.388677488
MAWVAK_clean,0.000331222,0.155246581,0.301830288,1.285336231
MAYKOO_clean,0.0003120626,0.13977346,0.281324452,1.338185704
MAZSOX_clean,0.0004749684,0.221181034,0.424362344,1.559286156
MAZSUD_clean,0.0004625624,0.234643165,0.448428972,1.745786019
MECWIB_clean,0.000442085,0.210871505,0.39834408,1.654166067
MECWOH_clean,0.0008439632,0.361323512,0.666125334,2.263292221
MEFJOY_clean,0.000314449,0.16319736,0.313124133,1.439103155
MEFJUE_clean,0.0003010969,0.149396231,0.295273496,1.318981246
MEFYUT_clean,0.0002261785,0.10416234,0.20746267,0.902234142
MEFZUU_manual,0.0002441868,0.120124201,0.241433491,1.103768926
MEGBAD_clean,0.0002265757,0.124156774,0.246442616,1.143794703
MEGBEH_manual,0.0002176225,0.115466409,0.225492256,1.045674278
MEGFIN_clean,0.0002540532,0.142191869,0.277984986,1.187790058
MEHMET_clean,0.0004031464,0.206577768,0.394596901,1.849093452
MEJMOE_clean,0.0001917663,0.107658024,0.212743944,1.027450519
MEJQEZ_clean,0.0007303308,0.324772121,0.589074145,1.823346173
MEJQID_clean,0.0005943047,0.307645782,0.567603067,1.847417941
MEJQOJ_clean,0.0007044211,0.31232411,0.576956484,1.868591057
MEJZIM_clean,8.99368e-05,0.044905002,0.088331207,0.367860679
MEKDUC_clean,0.0006873429,0.28280014,0.503742379,1.39128135
MEMGAN_clean,0.0002972258,0.146294857,0.283390659,1.12979833
METYIU_clean,0.0001212355,0.051393746,0.101579179,0.472329443
MEXDEY_clean,7.92808e-05,0.044956835,0.089212696,0.347101888
MIBMER_clean,0.0003179715,0.141659756,0.278992335,1.274965456
MICDEJ_clean,0.0003408343,0.169814635,0.323513305,1.191363148
MIDCAF_clean,0.0001669828,0.091297822,0.179057939,0.828235438
MIDSUP_clean,0.0002161207,0.104438528,0.207499584,0.986412694
MIDSUP01_clean,0.0002438284,0.108725317,0.215617171,1.035833869
MIFGEP_clean,0.0005675938,0.272010069,0.522079357,2.109884568
MIFGEP01_clean,0.0005590371,0.269243406,0.514963043,2.100129941
MIFKUJ_clean,0.0005209217,0.272657472,0.534828984,2.18523743
MIFLIY_clean,0.0004247234,0.18768093,0.375998945,1.611637953
MIFPUO_clean,0.0005431938,0.242517465,0.44878957,1.451466984
MIFQOJ_clean,0.0004433992,0.209912128,0.398065643,1.336616218
MIJHOD_clean,0.0003344082,0.159701707,0.308444277,1.231112748
MIJMAU_clean,0.0001333071,0.072063135,0.141189648,0.643983604
MILQIJ_clean,0.0003939636,0.185936474,0.360893263,1.265815427
MILROQ_clean,0.000214645,0.106986797,0.218184186,1.01186057
MIMFOF_clean,0.0003889806,0.191544992,0.355377197,1.249051205
MIMKIE_clean,0.0002575258,0.12570121,0.246144601,1.058044797
MIMSIM_clean,0.0005286738,0.235542564,0.398406478,1.132592947
MIMSOS_clean,0.0004393948,0.171299918,0.313803838,1.053845937
MIMSUY_clean,0.0003321527,0.162486701,0.305832174,1.064077132
MIMVEJ_clean,0.0017764164,0.718314176,1.221508358,2.905022261
MINVOU_clean,0.0001260528,0.069604897,0.136460381,0.647219035
MINVOU01_clean,0.0001571093,0.069718162,0.138139258,0.642083753
MINVUA_SL,0.0001465634,0.079122775,0.157573503,0.740817096
MINVUA01_SL,0.0001465634,0.079632172,0.157557417,0.736209286
MIPHEA_clean,0.0002178519,0.110060086,0.217878646,0.987379785
MIQLII_clean,0.0002385047,0.129133493,0.258542307,1.084761041
MISQIQ_clean,0.0003029902,0.136654855,0.257138081,0.890021697
MISQIQ01_clean,0.0002615019,0.134208304,0.252267609,0.869873479
MISQIQ02_clean,0.0002879035,0.135640278,0.256104646,0.886444905
MISQIQ03_clean,0.000242015,0.136095706,0.25277364,0.873271747
MISQIQ04_clean,0.0002778458,0.135332259,0.256973386,0.88651028
MISQIQ05_clean,0.0002954469,0.137558797,0.25369204,0.877209362
MISQIQ06_clean,0.0002778458,0.134484893,0.258463192,0.875048199
MISQIQ07_clean,0.0002577302,0.134512551,0.255933664,0.873293119
MITGOL_clean,4.43591e-05,0.032055987,0.063231316,0.288314708
MITSAK_clean,0.0002322759,0.13226524,0.266273773,1.187846798
MITSUE_clean,0.0002564543,0.114982826,0.226436144,1.03609293
MIVFEE_clean,0.0002317057,0.11269172,0.22295053,0.932020788
MIVFOO_clean,0.0002547632,0.125734333,0.239678629,1.069041463
MIXBAY_clean,0.0004615661,0.216279834,0.426389753,1.835460046
MIXBEC_clean,0.0006193464,0.275670362,0.536436378,2.084941241
MIXBIG_auto,0.0003149552,0.176230773,0.348198974,1.474766985
MIXYID_clean,0.0005286605,0.253072134,0.490258411,1.953619375
MIXZOK_clean,0.0003683845,0.185962059,0.367596245,1.769685821
MIZKAI_clean,0.0012680508,0.54799645,0.96647947,2.75470181
MIZZOM_clean,0.1382048728,3.974541641,4.131999552,4.459352857
MOCKAR_clean,0.0003172739,0.174674469,0.346345702,1.544719477
MOCKEV_clean,0.0002683592,0.146753515,0.278461603,1.311402051
MODMIB_clean,9.8149e-05,0.046498707,0.092158359,0.439481485
MODNOI_ion_b,9.58076e-05,0.043213187,0.08550288,0.380369701
MODNUO_ion_b,8.22018e-05,0.042319739,0.082992041,0.373806032
MOFBIU_clean,0.0001843137,0.0932737,0.183159017,0.686278678
MOFKUO_clean,0.0002201196,0.108119019,0.213702013,1.013452267
MOFLAV_clean,0.0001693829,0.090114681,0.17880298,0.826750567
MOKVOZ_clean,0.0008053545,0.370047302,0.687636056,2.749645225
MOLKAB_clean,0.0002762783,0.128729419,0.253675452,1.053741551
MOLQEL_clean,0.0003897429,0.187970033,0.37729163,1.692186136
MOMRIR_clean,0.000647272,0.271896761,0.462704986,1.297758623
MOPKEJ_clean,0.0005018551,0.21268034,0.396682829,1.422524332
MOPQIT_clean,4.85881e-05,0.026484538,0.053025761,0.247410362
MORFEG_clean,0.0003805924,0.181226466,0.343174317,1.194616173
MORZID_clean,0.0007868902,0.340734136,0.610428208,1.754444849
MOSDUT_clean,0.0004092639,0.202619151,0.389660057,1.564751513
MOTMAK_clean,0.000319921,0.152274601,0.296280674,1.243650035
MOXBOS_clean,0.0001354014,0.055384747,0.109061871,0.516954523
MOXKAN_clean,0.0002261305,0.110583517,0.212975768,0.769832029
MOXNIY_clean,0.000224786,0.097359994,0.191016546,0.790760449
MOXNUJ_clean,0.0001676652,0.10615032,0.211086889,1.027266684
MOXNUK_clean,0.0002519339,0.115224616,0.220365821,0.840224859
MOXPAR_clean,0.0165857007,1.271072717,1.585127712,2.858458871
MOXPUL_clean,0.0002203705,0.101080702,0.200243364,0.938680556
MOYMET_clean,0.0001012152,0.055811611,0.10988942,0.517217305
MOYMUJ_clean,0.0004409412,0.20339698,0.398010304,1.505388153
MOYNIY_clean,0.0002402275,0.12049322,0.230566138,0.907543368
MOYTUR_clean,0.0001782581,0.083888414,0.170045644,0.745907077
MOYYEF_clean,0.0002712934,0.137295819,0.270363728,1.182680898
MOYYIJ_clean,0.0004320882,0.226739972,0.438552326,1.789733123
MUBZOA_auto,0.0003431635,0.170860433,0.334975627,1.510395735
MUBZUG_auto,0.0003703946,0.176998691,0.349140635,1.577437888
MUDLON_clean,0.0006296231,0.280367049,0.531702998,1.981873218
MUDTAH_clean,0.0004728589,0.219226413,0.421041484,1.875176557
MUDTEL_clean,0.0004061569,0.193415679,0.385029154,1.719211015
MUFZIY_clean,0.0009500709,0.391166968,0.699637306,2.23430002
MUGHED_clean,0.0003205264,0.148961807,0.29289575,1.182952258
MUGQAI_clean,0.0006583152,0.254725357,0.431767011,0.936823942
MUHNAG_clean,0.0004376948,0.20459782,0.381072871,1.236011668
MUHNUA_clean,0.0004019159,0.192803551,0.3750135,1.354848031
MUHPAI_clean,0.0003138383,0.160671023,0.294441844,0.850158025
MUJRIT_clean,0.0001030911,0.049545562,0.097815086,0.451609847
MUKQUG_clean,0.0007278186,0.354033313,0.655801798,2.538756125
MUKRAN_clean,0.000537596,0.269206158,0.522266517,2.027919505
MULQOA_clean,0.0001668097,0.098072097,0.195294132,0.874189622
MULXUO_clean,0.0003529451,0.171554197,0.328269883,1.327573179
MUMYAW_clean,2.687e-05,0.0184232,0.03545492,0.155014753
MUNDAC_clean,0.0002187227,0.101876335,0.193989681,0.761237191
MUNDEG_clean,0.000228224,0.111509521,0.22531301,1.038509375
MUNDOQ_clean,0.0002050967,0.110149989,0.216339747,0.998347431
MUNNUF_clean,0.000418279,0.202629933,0.395548703,1.625395233
MUNPAN_clean,0.0002869996,0.156271261,0.305965686,1.3847331
MUNPER_clean,0.0003799958,0.179288548,0.349243094,1.505907817
MUPTAU_clean,0.0004411913,0.210712978,0.405579484,1.569411393
MUQSAU_clean,0.0001694684,0.083256263,0.166266471,0.742265282
MURCAD_clean,0.0004348691,0.197237314,0.380993685,1.544531704
MURCOR_clean,4.7603e-06,0.006875531,0.013836747,0.067116159
MURFIQ_clean,8.68557e-05,0.046387173,0.091413606,0.438691837
MURTUO_clean,3.20788e-05,0.013211994,0.026517241,0.123550422
MUSCAG_clean,9.77746e-05,0.053450385,0.105810409,0.467414785
MUSCIN_clean,0.0002013991,0.100750882,0.199803693,0.911836352
MUSSIE_clean,0.0006450262,0.304198845,0.568638577,2.076190758
MUTCEL_clean,0.0003820315,0.181030101,0.35585439,1.438015741
MUTDEM_clean,0.0003279056,0.159149367,0.318061185,1.404768169
MUTDIQ_clean,0.0002994405,0.142549838,0.285300771,1.276854047
MUTVUT_clean,0.0001301519,0.075050332,0.140898922,0.501840969
MUVGOA_clean,0.0015576192,0.657159889,1.158610767,3.29364707
MUVGUG_clean,0.0017152552,0.739810716,1.270600614,3.509689851
MUVHAN_clean,0.0017152552,0.70377272,1.22377944,3.436017658
MUVHER_clean,0.0017571444,0.741109283,1.275155521,3.55078322
MUVJAP_clean,0.000134259,0.060893936,0.117020184,0.523125951
MUVJIX_clean,0.0001109106,0.063763828,0.127902795,0.552314296
MUVLUM_clean,0.0002004245,0.098911112,0.196475108,0.872572509
MUVROM_clean,0.000547584,0.246302886,0.421150439,1.254167677
MUWQEB_clean,0.0004089541,0.204152043,0.405172359,1.74933133
MUWRON_clean,0.0005650259,0.267356532,0.510967792,2.106917653
MUZKAV_clean,0.0005414084,0.278378685,0.545135136,2.37383689
MUZVUA_clean,0.0003572399,0.159864843,0.313103621,1.313101218
NABMUA_clean,0.0004057471,0.189056135,0.374125683,1.581083884
NABMUA01_clean,0.000442411,0.191964804,0.378219817,1.578272986
NACVUI_clean,0.0006303395,0.273912868,0.521646753,1.852963516
NACYAU_clean,0.0004578043,0.228832328,0.44837666,1.983883405
NACYOG_clean,0.0002663606,0.139434749,0.268307219,1.054291354
NACYUM_clean,0.000316246,0.147832245,0.285420035,1.091182995
NAFSOF_clean,0.0003134522,0.170484977,0.332259283,1.653894547
NAGBUU_clean,9.24526e-05,0.046821164,0.091546524,0.355273507
NAGQET_clean,0.0004697366,0.224960384,0.414135942,1.386316916
NAGQOD_clean,0.0001554292,0.072617648,0.146324221,0.64680088
NAHFIO_clean,0.0002701,0.127745451,0.253958359,1.066758719
