Adsorbent,O2_40C_0.001bar,O2_40C_0.5bar,O2_40C_1bar,O2_40C_5bar
UMOYOM03_clean,0.0002906964,0.1247332467,0.2528110323,1.1964942522
UMOYOM04_clean,0.0002570368,0.1261316495,0.2519328231,1.1990279011
UMOYOM05_clean,0.0002998763,0.1360245079,0.271877658,1.2810226531
UMOYOM06_clean,0.000289938,0.1249600762,0.2493370904,1.1794453335
UMOYOM07_clean,0.0002517044,0.1252563865,0.2546005796,1.216850517
UMOYOM08_clean,0.0002294972,0.1175300953,0.2377835571,1.1186426892
UMOYOM09_clean,0.0002662167,0.1302748386,0.258126187,1.2133209854
UMOYOM10_clean,0.000247857,0.1282460835,0.2541818955,1.175928245
UMOYOM11_clean,0.0002509169,0.1375208295,0.2716971202,1.2851260627
UMOYOM12_clean,0.0003057919,0.1457563665,0.2908147299,1.3478009979
UMOYOM13_clean,0.000327416,0.1616914724,0.317841353,1.451542117
UMOYOM14_clean,0.0003733154,0.1664191143,0.3310665104,1.4870560405
UMOYOM15_clean,0.0003090562,0.1692679393,0.3353014983,1.5142499262
UMOYOM16_clean,0.0003488357,0.157578883,0.319469253,1.4124541575
UMOYOM17_clean,0.0002972479,0.1493832381,0.298201059,1.2964339102
UMOYOM18_clean,0.000420332,0.1726521084,0.3445261554,1.5136274048
UMOYOM19_clean,0.0003029363,0.1592465625,0.3143621757,1.3524115756
UMOZUT_clean,0.0003152846,0.1389058586,0.2806788366,1.3106709508
UMUBAH_clean,0.000229895,0.1386956689,0.2810499529,1.30126496
UMUBEL_clean,0.0002725898,0.1380191206,0.2694665278,1.2908638522
UMUBIP_clean,0.0002725898,0.1319695973,0.2623923294,1.2448914156
UMUBOV_clean,0.0003152846,0.1435727276,0.2860419591,1.3317687457
UMUXEG_clean,5.62127e-05,0.0262241206,0.0517800357,0.2479749729
UNACES01_clean,0.0003852225,0.2047836243,0.4002024721,1.6194940222
UNADIX_clean,0.0001873305,0.0987455904,0.1919834407,0.867170675
UNAGOH_clean,0.0001720022,0.0723383953,0.1449367051,0.6979314486
UNAGUN_clean,0.0001739133,0.072502753,0.1475071825,0.6906060657
UNECOH_clean,0.0001184275,0.0612919676,0.1216747176,0.5697140093
UNECUN_clean,0.0001229653,0.0645858083,0.129409427,0.5963645312
UNIMAG_clean,8.25438e-05,0.0419929277,0.0830883943,0.3892942099
UQETOB_clean,0.0002493244,0.1208173915,0.2392686082,1.090849953
UQOWUU_clean,0.0001715302,0.0845844481,0.1670347928,0.7193854957
UQOYOP_clean,0.0003344249,0.1755512119,0.3364721144,1.365541392
UQULAU_clean,0.0001622841,0.0826986669,0.1649568483,0.7516553702
URENEM_clean,0.0002231397,0.1034609459,0.2062256961,0.9669311933
URUWEL_clean,8.21615e-05,0.0423092647,0.0851154109,0.4118228268
URUWIP_clean,9.38989e-05,0.0450186383,0.0900431452,0.4299824765
USAHAZ_clean,0.0002062429,0.1022449172,0.2055700945,0.9732816196
USAWIW_clean,0.0001454632,0.0641384126,0.1279989254,0.602202421
USEVOF_clean,0.0002122735,0.1023749428,0.2012196319,0.8134442472
USIRUL_clean,0.0001549271,0.0758275501,0.1449620554,0.4933833196
USISEW_clean,0.0001714916,0.0930400464,0.1768526748,0.5489066525
USORUR_clean,0..0002264419,0.1116408331,0.2270204375,1.0218233691
USOXEH_clean,0.0002099817,0.0938744221,0.1866653385,0.8071276864
USUBUG_clean,0.0002430997,0.1354556119,0.263127572,1.1314753231
USUVIP_clean,0.0001502668,0.0693290392,0.1367937509,0.5985688056
UTACOJ_clean,6.64486e-05,0.0295197759,0.0587804024,0.2858966207
UTACUP_clean,6.36124e-05,0.0309454509,0.0628331606,0.3067092354
UTELIQ_clean,0.0003899175,0.1867437765,0.3714667477,1.5560503605
UTEMAJ_clean,0.0002896191,0.131113568,0.2651676402,1.1869872138
UTEWOG_clean,0.0003394739,0.1660546357,0.3262301022,1.4381325655
UTEXIB_clean,0.0003002544,0.1463426816,0.2861013682,1.1976368994
UTOCAJ_clean,0.0002715006,0.1331698578,0.2607275122,1.128779261
UTOCEN_clean,0.0002512571,0.135345435,0.2651036733,1.147942679
UTULEB_clean,0.0002172809,0.1045140843,0.2016229997,0.8532563357
UTULIF_clean,0.0001796166,0.0965277589,0.1920070818,0.8173391292
UVANUC_clean,0.0001371808,0.0649476937,0.129782306,0.5758293856
UVEVAT_clean,0.0002621435,0.1315851267,0.2592508437,1.1722585108
UVEVUN_clean,0.000218802,0.1158282135,0.2291811728,1.0812422095
UVINAP_clean,0.0001016889,0.0493165168,0.0972589294,0.4164630436
UVIPIZ_clean,0.0001669939,0.0863684772,0.1708563157,0.7813182779
UVIPOF_clean,0.0001539475,0.0867748725,0.1752888303,0.7869823728
UVUCEV_clean,8.22571e-05,0.0390296291,0.0765141954,0.3463723636
UVUDEW_clean,2.44863e-05,0.011138207,0.0220352238,0.1003920047
UVUDUM_clean,2.15763e-05,0.011778135,0.0232681627,0.1164055424
UVUFUN_clean,0.0004004622,0.1982690954,0.3717450754,1.4660958401
UVUQAE_clean,0.0002243805,0.1121505934,0.2198149441,0.9258077932
UVUQOT_clean,0.0001640009,0.0823724446,0.1607515342,0.6945224149
UVUWAL_clean,0.0003523696,0.1661808331,0.3204186308,1.3251035534
UWALEL_clean,0.000217179,0.1124436721,0.2189982238,0.9480531778
UWELIS_clean,0.000331035,0.180159832,0.351907403,1.531914711
UWODAN_clean,5.60962e-05,0.0272066631,0.0542372465,0.2565840765
UWOWAF_clean,0.0003420935,0.1515232869,0.2941069334,1.1944064775
UWUKII_clean,0.0001818097,0.0831814845,0.1625780214,0.732133539
UWUTIQ_clean,0.0003736767,0.1698014138,0.3308922425,1.3686271501
UXABOL_clean,1.21445e-05,0.0053502068,0.0108251709,0.0547474323
UXACAY_clean,6.9212e-06,0.0059996863,0.0120171699,0.0590110871
UXAXEY_clean,0.0001383007,0.0726441053,0.1411183338,0.6018079467
UXINAR_clean,0.0001687689,0.0886498571,0.173243962,0.7160131861
UXIQOJ_clean,8.97988e-05,0.0574843915,0.1140401316,0.5403436428
UXISUR_clean,0.0002324873,0.1010350965,0.2019700944,0.8822472459
UXOHOG_clean,0.0003581381,0.1724446403,0.3389309574,1.4240438065
UXUNUX_clean,0.0002535483,0.1435374178,0.2819436004,1.3009520283
UXUPEJ_clean,0.0002597831,0.1433337479,0.2844583005,1.3155435235
UXUPIN_clean,0.0003034266,0.1414300576,0.2822262444,1.3180208148
UXUZAP_clean,0.0003449234,0.1638321477,0.3085833908,1.1719655788
UYAMIS_clean,0.0001023636,0.0506500781,0.0988420081,0.4487947233
UYAMOY_clean,0.000339692,0.1589081465,0.3045818493,1.2505960573
UYAQAN_clean,8.38684e-05,0.0495140512,0.0964486826,0.4299672951
UZANOZ_clean,0.0001141458,0.0621709927,0.123140248,0.5317130065
UZAROE_clean,0.0001287975,0.0535319018,0.1042376195,0.478258066
UZATAR_clean,3.52264e-05,0.0183529335,0.0370150761,0.1748049395
UZEKEQ_clean,4.53878e-05,0.0283929931,0.055881721,0.2544313368
UZIJUJ_clean,0.0002562542,0.11378476,0.2279085641,0.9692145803
UZOBAN_clean,0.0002998161,0.1502832251,0.2958447564,1.3083171418
UZOBES_clean,0.0002509197,0.1200681155,0.2364011547,0.98961987
UZUNAF_clean,6.04345e-05,0.0279195681,0.0561970943,0.2702153499
UZUNAF01_clean,5.81101e-05,0.0286994054,0.0576498463,0.26939716
UZUTUG_clean,0.0001522923,0.0866939868,0.1704918604,0.7191715528
UZUXOE_clean,0.000170877,0.0703991808,0.13285365,0.4889975929
UZUZUL_clean,0.0004770595,0.1919251721,0.3747758435,1.4178663692
VACFUB_clean_h,6.63913e-05,0.0314946075,0.0641716983,0.3127641334
VACFUB01_clean,6.10082e-05,0.0351694569,0.0699890136,0.3427550673
VADWON_clean,0.000146733,0.0655344357,0.1276522822,0.5341294782
VAFWAB_clean,0.0002260343,0.1079313927,0.2118318398,0.8342738768
VAGJET_clean,2.34501e-05,0.0086323052,0.0167172189,0.0813060777
VAGMAT_clean,0.0002763928,0.1281159643,0.2517583136,1.2222445417
VAGMEX_clean,0.0002448051,0.1295137223,0.258340411,1.2549023264
VAGTAA_clean,0.0001323237,0.0607743909,0.1228121582,0.5838626294
VAGTAA01_clean,0.0001176125,0.0659785623,0.1300526272,0.6108980178
VAGTAB_clean,0.0005243533,0.2329009833,0.4345935556,1.2637189184
VAGTUU_clean,0.0002122601,0.1135897097,0.2191118382,0.9254149046
VAHJEW_clean,0.0002906478,0.1279533122,0.2456534108,1.0230574581
VAHJIA_clean,0.0002756815,0.134576658,0.2547406897,0.9081185981
VAHQAY_clean,0.0001373832,0.0735275059,0.1416039504,0.5706044636
VAHTOQ_clean,0.0002432608,0.1213886258,0.2371225576,0.9828944695
VAJGAR_clean,0.0008103541,0.399104966,0.7311255208,2.605303241
VAJTEH_clean,0.0001533348,0.0703904109,0.1399444503,0.5695452253
VAJVEJ_clean,0.000416475,0.1843212702,0.3450024044,1.0621091541
VAKBIU_clean,0.0002360573,0.1091728555,0.2187327864,0.9683819955
VAKLIF_clean,0.0002561195,0.119080999,0.2379058786,1.1128681802
VAKNAZ_clean,0.0002041989,0.0883203701,0.1796407262,0.8435195992
VAKNED_clean,0.0002071804,0.1104330675,0.2190903031,1.0361002532
VAKPOP_clean,0.0001331166,0.0617102343,0.1231591657,0.566840138
VAKPUV_clean,0.0001218999,0.0556340626,0.1080377775,0.4530317708
VAKQAC_clean,0.0001416819,0.0665443365,0.1324980662,0.5904347273
VALVAI_clean,0.0001801501,0.0777900637,0.1543215614,0.627802043
VALWUD_clean,0.0001629085,0.0721749529,0.1471441648,0.692509066
VALXAK_clean,0.0002040487,0.0917123199,0.1844662957,0.8717248892
VALXEO_clean,0.0001360307,0.0702916555,0.1415728245,0.6629586424
VALXIS_clean,0.0001349922,0.0743439783,0.1502225478,0.7028751702
VALXOY_clean,0.0002153847,0.101578451,0.2031556424,0.9431620768
VAMPUX_clean,5.1644e-05,0.0314387566,0.0628971023,0.3064753423
VAMQAE_clean,2.86842e-05,0.0109573826,0.0221661297,0.1120134964
VAMQIM_clean,6.2329e-05,0.0315447159,0.062707444,0.3051388301
VAMQOS_clean,6.50003e-05,0.0311867693,0.0627323756,0.3079347317
VAMYEQ_clean,0.0001952426,0.0991012011,0.1976002675,0.9262177223
VAMYUG_clean,0.0002028389,0.100589974,0.199311521,0.9456499785
VAMZER_clean,0.000285775,0.1416103097,0.2749791939,1.3003689678
VANHEA_clean,0.0002760541,0.1271605703,0.2481676431,1.1165887613
VAQSEO_clean,0.0001138758,0.0456768468,0.0878754206,0.3573359191
VAQTUF_clean,0.0001509485,0.0785531314,0.155769925,0.7333231276
VARHIH_clean,0.000379567,0.1713737515,0.3374127262,1.5361760773
VARHON_clean,0.0002934498,0.1613012665,0.3234090908,1.4650625044
VARJEF_clean,0.0003416188,0.1913759839,0.3782395963,1.6991725464
VASFAZ_clean,3.99626e-05,0.025349144,0.0516859356,0.2430126713
VASFIH_clean,4.6697e-05,0.0201771056,0.0395550255,0.1931454539
VASKOR_clean,0.000252263,0.1197057249,0.2320094302,0.921940212
VATVIY_clean,7.20424e-05,0.0343014842,0.068124235,0.3185517951
VATVOE_clean,8.01762e-05,0.0334276795,0.0660140895,0.3123759012
VATVUK_clean,9.36864e-05,0.0436795008,0.086986658,0.3905463364
VAXMUF_clean,0.0001469446,0.0761154612,0.1508147439,0.6773392544
VAXTEV_clean,8.73194e-05,0.042596553,0.08431838,0.3991370243
VAZROF_clean,0.0002285196,0.1167734911,0.2197808178,0.8433459079
VAZTOG_clean,0.0001420491,0.0746163809,0.1484697551,0.7332982162
VAZTUM_clean,0.0001430638,0.0752647338,0.1500525883,0.7225988725
VEBHUG_SL,0.0002025993,0.1057176257,0.210517019,1.0282405007
VECWUX_clean,0.0001596476,0.0805083171,0.1530080107,0.6442524279
VECZEI_clean,0.000150477,0.0908413027,0.1818163627,0.8423736803
VEDFAN_clean,0.0001935537,0.0921115435,0.1837503265,0.8173550727
VEDFIV_clean,0.0002124641,0.0894462866,0.1759948295,0.7725662991
VEDFOB_clean,0.0001735309,0.0914986234,0.1792941416,0.7904833658
VEDFUH_clean,0.000176868,0.0860468606,0.1692071011,0.7548984049
VEDGAO_clean,0.0001980032,0.0863572139,0.171622073,0.7566348264
VEDGES_clean,0.0001902166,0.089188215,0.1776055524,0.7890161397
VEDGIW_clean,0.0001724185,0.0879056436,0.176417533,0.7831361115
VEGBUG_clean,0.0002401274,0.100650308,0.1961609669,0.9555683722
VEHJID_clean,0.0001454864,0.0768885142,0.1544833755,0.7131090257
VEHJID01_clean,9.86385e-05,0.0604130005,0.1206441363,0.5964362021
VEHJOJ_clean,0.0001512972,0.0732501604,0.1492141156,0.6995028801
VEHJUP_clean,0.0001528898,0.0731307153,0.145842576,0.690483972
VEHKIE_SL,0.0002194576,0.0906142207,0.1803757396,0.8202873688
VEHLIE_clean,0.0003526741,0.16007166,0.3159203126,1.2457311981
VEHPUU_clean,2.38158e-05,0.0190764929,0.0375294436,0.1818339866
VEJHEZ_clean,0.000164115,0.0962808209,0.1927439918,0.9350788461
VEJHID_clean,0.000164549,0.0799159724,0.1592623521,0.7608690275
VEJYIT_clean,0.0002871078,0.1379070003,0.2682043394,1.1841694986
VEJYIT01_clean,0.0002897178,0.1339018468,0.2678963511,1.1754675229
VEJYOZ_clean,0.0002486092,0.1244925419,0.2402191614,1.0267854983
VEJZIU_clean,0.0001731609,0.0895423841,0.1766241513,0.8375681756
VELBAQ_clean,0.0002442461,0.1045995829,0.209132118,0.9441787362
VEMDAT_clean,0.0001954753,0.0956380906,0.1887368124,0.7651626431
VEMMAC_clean,0.0002601853,0.1265122985,0.2489394663,1.1439700583
VEMMEG_clean,0.0001825673,0.112304322,0.224726504,1.0499354085
VEMMIK_clean,9.80822e-05,0.0637110081,0.1281085915,0.6329270081
VEMMOQ_clean,0.0002493496,0.1024373469,0.2040246384,0.9571340842
VEMSUC_clean,0.0001661604,0.0818229591,0.1590934178,0.7028598801
VEMSUC01_clean,0.0001676308,0.0802819318,0.16378414,0.72879928
VEQBID_clean,3.17943e-05,0.0129720837,0.0256408985,0.1276297488
VERPOZ_clean,0.0001929624,0.0818433608,0.1652530116,0.6223254355
VETMIS_clean,0.0002689429,0.1374900114,0.2723106646,1.3320860169
VEWKUF_clean,0.0001885619,0.1209031252,0.2365439753,1.1466870858
VEWLAM_clean,0.0002413757,0.1132004552,0.2299789498,1.1266611577
VEWXAY_clean,0.0002707535,0.1350442709,0.2644854874,1.1765039257
VEXTUO_manual,0.0001528419,0.0754847748,0.1475442544,0.7147213008
VEXVAW_clean,0.0002201825,0.1082086934,0.2174109604,1.0223183924
VEYREX_clean,0.0001716927,0.0964419594,0.1925058297,0.8590824939
VEYREY_clean,0.0001856762,0.0895223583,0.1787548268,0.7990322923
VICDOC_clean,0.0004498554,0.2231989928,0.4242885847,1.5032497011
VICLAW_clean,8.58855e-05,0.0440175556,0.0881663934,0.3983394929
VICSIL_clean,0.0002049639,0.0828491863,0.1626930025,0.7290313857
VICYUD_clean,0.0002548418,0.131430051,0.255667448,1.0756544524
VIDVUB_clean,0.0001406299,0.072577821,0.1456542389,0.7062025253
VIDWIQ_clean,0.0002553037,0.1286845823,0.2486244366,1.0243774837
VIDXOX_clean,4.04451e-05,0.0167938409,0.0332014965,0.1641522274
VIGDIY_clean,5.55153e-05,0.0266443922,0.0513070847,0.2322306069
VILXOE_clean,0.0001557596,0.0723792716,0.1432721513,0.641004251
VIMRAM_clean,0.0001408363,0.0672535127,0.1336274982,0.5811818245
VINHIL_clean,8.21679e-05,0.0519168557,0.1047879192,0.5004899393
VINHOR_clean,6.94929e-05,0.0394540403,0.0788501698,0.3823138723
VIPYOK_clean,0.0001017456,0.0486678511,0.0950598145,0.4182064206
VIPZAX_clean,4.53419e-05,0.028207856,0.0543196199,0.2637396969
VIQFIL_clean,1.04117e-05,0.0044922556,0.0090157463,0.0451347945
VIQQUJ_clean,0.0003219919,0.1591778868,0.3066805314,1.2196550121
VIRKIQ_clean,7.37456e-05,0.0344167514,0.0695469113,0.3204711284
VIRPOC_clean,0.0001458984,0.0695501504,0.1362158505,0.6502966666
VIRQES_clean,3.00584e-05,0.0159968455,0.0314861667,0.1479404738
VIRXIF_clean,0.0001934432,0.0929324109,0.1819883709,0.8045702844
VIVXOP_clean,0.0001499038,0.0692612406,0.1362606419,0.6283340435
VIWHUG_clean,0.0001298532,0.0593019654,0.1161635381,0.4757989414
VIWKOD_clean,2.82453e-05,0.0178459953,0.0353853271,0.1751461718
VIWMIZ_clean,0.0002845815,0.1447613176,0.2744932208,1.150837578
VIWMOF_clean,0.000319715,0.1517282933,0.2828205661,1.179191026
VIWZOR_clean,0.0001473122,0.0667006575,0.1316624532,0.5879952381
VIXCUB_clean,0.0001199575,0.058621624,0.1153668978,0.5504832255
VIXPUP_clean,0.0001838161,0.0991969437,0.2010535944,0.9259981985
VIXPUP01_clean,0.0001989254,0.0963378407,0.1940391895,0.8851717485
VIXWEF_clean,0.0001286988,0.0633794671,0.1269158839,0.611903313
VIYSON_clean,0.0004454042,0.1945803349,0.3707326961,1.3931267859
VIYTAA_clean,0.0004228838,0.1966234391,0.3761288432,1.4193655981
VIYVIK_clean,0.0004303906,0.1988429533,0.3829024904,1.4362872047
VIZSOO_clean,0.0002798131,0.1466128691,0.2910200752,1.3433065034
VIZSUU_clean,0.0002008465,0.0929312293,0.1828941334,0.8828373362
VIZTIJ_clean,0.0001224475,0.0564818816,0.1144133838,0.5561961402
VOBKAA_clean,9.47681e-05,0.0415358958,0.0809539306,0.392710756
VOBRUB_clean,0.0001557102,0.084465235,0.1635626547,0.7205831529
VOCQAF_clean,0.0001890217,0.1047545167,0.199991363,0.8216148763
VOCQEJ_clean,0.0001912958,0.1058145094,0.203199108,0.819457394
VOFFED_clean,5.75544e-05,0.025268528,0.0504432636,0.2370134209
VOGPEO_clean,0.0002118914,0.115595426,0.2288392053,1.0395876888
VOGTIV_clean_h,8.24035e-05,0.0428612597,0.0855325335,0.4167304713
VOJGOS_clean,0.0003291691,0.1594597606,0.317121171,1.4025440689
VOLPET_clean,0.0001477458,0.0837718723,0.1656814603,0.8147253526
VOLQOD_clean,0.0001795907,0.1038877523,0.2084203984,0.9594304266
VOLRAQ01_clean,0.0002500383,0.1271903233,0.2533138165,1.2025634413
VONCIM_clean,8.96653e-05,0.0470446991,0.0944141085,0.4210692519
VONCOS_clean,0.0001050587,0.0541816371,0.1048438077,0.4753930074
VONDEJ_clean,0.0004078645,0.1759291263,0.3289565083,1.0613477269
VONDIN_clean,0.0007603789,0.3207925793,0.5517761902,1.4688448897
VONDOT_clean,0.0004742662,0.2159406257,0.3970722831,1.244375437
VOPCEK_clean,0.0002347998,0.1100286154,0.2130569437,0.9122755399
VOPCIO_clean,0.0001404081,0.0731236306,0.1442571288,0.6604416186
VOQXIK_clean,0.0002743432,0.1338319186,0.262926845,1.1924161675
VORHER_clean,0.0002271567,0.098125635,0.1929802136,0.8386473764
VOSTUU_clean,0.0002385425,0.123737834,0.2477458539,1.1084850672
VOSVEG_clean,0.000256634,0.1241034039,0.24048511,0.9840252835
VOSWIL_clean,4.48024e-05,0.0190348956,0.0379292746,0.1833251666
VOTKEW_clean,0.0003200357,0.1362343512,0.2640423174,1.0691366772
VOXQOQ_clean,0.0001556843,0.0745321272,0.1479955023,0.6197330946
VOXTUZ_clean,0.0009189106,0.4205905141,0.7927716563,2.7881803881
VOXVAH_clean,0.000338685,0.1591584172,0.3066254717,1.2872823934
VOXVEL_clean,0.0001859818,0.0903464735,0.1754622088,0.7665850332
VOXYUE_clean,3.64885e-05,0.0172423851,0.0344243035,0.1675375179
VOZVAJ01_clean,0.0001105978,0.056709002,0.1141803385,0.5286039738
VOZVEN01_clean,0.0001493386,0.073387591,0.1454354844,0.6233537572
VOZVIR01_clean,0.0001165226,0.0543429999,0.1062785235,0.5069821115
VUCTUK_clean,4.50876e-05,0.0164407849,0.0334341818,0.1540388593
VUDQOB_clean,0.0001413592,0.0609026121,0.1214374695,0.5348467904
VUFBEE_clean,8.30265e-05,0.0488106752,0.0953129177,0.4359082997
VUGXAY_clean,0.0001856946,0.0998661624,0.1933561132,0.8942678506
VUGYED_clean,0.0001568949,0.0935958769,0.1894566731,0.8665146554
VUGYIH_clean,0.0002008011,0.1022753595,0.2030695623,0.9304785282
VUHJAK_clean,0.0001607529,0.073872859,0.1447614547,0.4827490748
VUHMOC_clean,0.0001717481,0.0832270918,0.166157413,0.6753083404
VUHMUI_clean,0.0001516395,0.074390223,0.1463777694,0.6403574701
VUHNAP_clean,0.00013797,0.0646533314,0.1292126612,0.5734668468
VUHNET_clean,0.0001244225,0.061002565,0.1228247385,0.5681821726
VUHNIX_clean,0.000143539,0.0772065991,0.1521035248,0.6564228297
VUHNUJ_clean,0.0001491616,0.0784604074,0.1518746498,0.6460357644
VUHPAR_clean,0.0001881652,0.0882229399,0.1694130491,0.7218924773
VUHPOF_clean,0.0001882409,0.0888779984,0.1729269412,0.7217377236
VUHPUL_clean,0.0002069335,0.0972486582,0.187278135,0.7422367565
VUJBEI_clean,0.0002870929,0.1340404991,0.2653264072,1.221743666
VUJBIM_clean,0.0002474723,0.1257556117,0.245689012,1.1439096477
VUKROK_clean,0.0001377472,0.074659001,0.1494818736,0.7366674587
VUKRUQ_clean,0.0001435527,0.070734876,0.1414078274,0.6875581948
VUKSAX_clean,0.0001329973,0.0757641454,0.1475763702,0.728404208
VUKSIF_clean,0.0001989232,0.0919796446,0.1839101173,0.7657717512
VUKSOL_clean,0.0001589674,0.0778966094,0.154031757,0.7283862442
VUKYOR_clean,0.0001808857,0.0888361829,0.1746079484,0.7699835073
VUKYUX_clean,0.0001637096,0.0748516503,0.1469839028,0.6960430404
VULKIX_clean,0.000197118,0.0986957546,0.1925158568,0.8086261362
VULKOD_clean,0.0002238348,0.1166216903,0.2237727235,0.8608742656
VUMBIQ_clean,0.000209985,0.1078325716,0.2055298649,0.7887213377
VUMBOW_clean,7.46458e-05,0.0329507731,0.0642000967,0.2916066401
VUMCEM_clean,0.0006117337,0.2875586389,0.5296329897,1.8429799153
VUNHAO_clean,0.0001886133,0.0902469894,0.1811226899,0.886650325
VUNNEZ_clean,2.93258e-05,0.0119062725,0.0237113711,0.116701999
VUQJUN_clean,0.000271755,0.1355880812,0.2618076748,1.1385368381
VUQJUN01_clean,0.0002488146,0.1355739641,0.2649187397,1.1419461277
VUQKAU_clean,0.0003497914,0.1612710822,0.320041862,1.3543624355
VUQKAU01_clean,0.0003262628,0.1674779186,0.3252165784,1.3422640456
VUQKAU02_clean,0.0003701828,0.1687908127,0.3187226936,1.3363536692
VUQKOI_clean,6.26614e-05,0.038674954,0.0762525297,0.3634009286
VUQKUO_clean,0.000120696,0.0552132894,0.1077113859,0.4664546158
VURLIF_clean,0.0003184693,0.1705938628,0.331486551,1.4131568075
VURNED_clean,0.0002988085,0.1387467434,0.2754442116,1.2831175748
VURNED01_clean,0.0002500667,0.1356209099,0.2713181113,1.2565893144
VURNED02_clean,0.0002458283,0.1346926963,0.2672301568,1.2435413436
VURNED03_clean,0.0002924509,0.1327409046,0.2657912138,1.2138130774
VURYIR_clean,2.72125e-05,0.0133414587,0.0269655088,0.1264827218
VURYOX_clean,3.23764e-05,0.0181653313,0.0366630606,0.1782278878
VUSKAW_clean,0.000133932,0.078143258,0.1557994904,0.7686928019
VUSKEA_clean,0.0001217564,0.0794988126,0.1539731444,0.770267518
VUZNOV_clean,0.0003288021,0.1618198737,0.3198818192,1.4872276857
WABTOK_clean,2.75722e-05,0.0146538834,0.0288477469,0.1436539144
WABVIF_clean,5.95842e-05,0.0270994398,0.0542286716,0.2639592119
WABVIF01_clean,4.39788e-05,0.0271817227,0.0551678314,0.2634967254
WABVIF02_clean,5.67468e-05,0.0276470465,0.0556288992,0.2731294966
WABVIF03_clean,4.82348e-05,0.0274569447,0.0553423278,0.2646231496
WABVIF04_clean,3.83041e-05,0.0263390325,0.0535292672,0.2638570676
WABVOL_clean,0.0001169559,0.0581130636,0.1213300842,0.5202808039
WABVUR_clean,0.0001086033,0.0626613131,0.1230725888,0.5429579666
WABWAY_clean,0.0001174859,0.0512265413,0.1062900667,0.4777485771
WABWEC_clean,0.0001106563,0.0508877031,0.1035430694,0.4536879198
WACLEU_clean,0.0001549966,0.066289726,0.1323989765,0.6086399445
WAFKAQ_clean,0.0002224913,0.1114009461,0.2213580162,1.0163172255
WAFKIY_clean,0.0002585435,0.1391197242,0.2743104347,1.282187242
WAGPOM_clean,0.0001120717,0.0569262115,0.1109655383,0.5120951569
WAGQAY_clean,0.0002306937,0.1213406072,0.2434160165,1.1811986699
WAHDIT_clean,1.34566e-05,0.0071134838,0.0141024943,0.0678749821
WAHFUJ01_clean,0.0001140037,0.0587461034,0.1163920712,0.4987057386
WAHGIY_clean,0.0001653802,0.0796773265,0.1554761267,0.6114754848
WAHKUO_clean,0.0002487458,0.1326862431,0.2663674693,1.2568526467
WAHNEB_clean,0.0003501163,0.1466112129,0.2917497489,1.3844453067
WAHNIF_clean,0.0002376264,0.1332364299,0.2646222538,1.2504911858
WAHNOL_clean,0.0003063518,0.1476090444,0.2952246535,1.3867692038
WAHROP_clean,0.0003100208,0.1450126592,0.2764330001,1.0464543431
WAJHOG_clean,8.01381e-05,0.0455296034,0.0909958418,0.4345440024
WAKTOS_clean,7.4222e-06,0.0047974488,0.0096569743,0.0461884334
WALKAY_clean,0.0002293224,0.1044377093,0.1989586591,0.807055667
WAMREJ_clean,0.000271995,0.1268469463,0.2529000212,1.1768690821
WAMRIN_clean,0.000222097,0.0990577892,0.1950264109,0.8979710113
WAMRIN01_clean,0.0001926026,0.0996491912,0.1948194275,0.8891839343
WAMRIN02_clean,0.0001863084,0.0986377127,0.1933679843,0.897749715
WANHAX_clean,0.0003790081,0.168187295,0.3296787793,1.3080591575
WANHEB_clean,0.0002818363,0.1679894712,0.3248066089,1.3609937564
WANHIF_clean,0.0003148781,0.1470505177,0.2890193866,1.2581077551
WANHOL_clean,0.0002872961,0.1441571414,0.2812248297,1.2037177286
WANHUR_clean,0.0004134527,0.1900432048,0.3724277939,1.5529586139
WANNEH_clean,0.0003944929,0.1863414273,0.3376653306,1.0244587014
WANNIL_clean,0.0003532505,0.1595060454,0.2926223067,0.957448697
WAPSUE_clean,1.85803e-05,0.008946437,0.0181013868,0.0890065708
WAQFIG_clean,0.0001499508,0.1136493461,0.2304609871,1.1022480401
WAQKUX_clean,0.0002727036,0.1395282008,0.2728303104,1.2123228843
WAQTEQ_clean,0.0001325875,0.0752666217,0.152815406,0.7150113603
WARFAZ_clean,7.7327e-05,0.0390166554,0.0776432134,0.3440565906
WARJAC_clean,5.35437e-05,0.0329733496,0.067206888,0.3267388738
WARXUL_clean,0.0002657499,0.1346816974,0.2692323654,1.1745777983
WASMUB_clean,0.0008774504,0.4172560778,0.7381508025,2.2280294073
WASMUB01_clean,0.0009614879,0.4203827671,0.7529562328,2.2544666163
WASMUB02_clean,0.0007678917,0.3459411736,0.6196957468,1.9924420332
WASPAK_clean,0.0002757734,0.1418132119,0.2797951428,1.2307309302
WAVQUH_clean,0.0001629874,0.078371723,0.1556005938,0.7056520788
WAWGOQ_clean,0.0002452152,0.1189021465,0.2351443887,1.1020177343
WAYMAM_clean,6.79075e-05,0.0413171471,0.082215837,0.4050115547
WAYMEQ_SL,0.0001401542,0.0707458342,0.1405986859,0.6674923713
WAYMIU_manual,0.000138152,0.0720312484,0.1451156554,0.6804746544
WAYMOA_manual,0.0001121234,0.0677345211,0.1359755996,0.631110344
WEBKOD_clean,0.0001201685,0.0662788061,0.1303711311,0.5832042535
