,Adsorbent,O2_40C_0.5bar,O2_40C_1bar,O2_40C_5bar
412,BOWNUY_clean,0.1123688497,0.221118483,1.0134890916
413,BOWRAH_clean,0.1284137688,0.2327958916,0.716964681
414,BOWSOW_clean,0.4660972407,0.83854153,2.5465441277
415,BOWZUK_clean,0.0868969372,0.1732616936,0.8223380526
416,BOXYIY_clean,0.0236262005,0.0484149494,0.2303789066
417,BOYCEY_auto,0.1651124371,0.3188184858,1.3743550841
418,BOYTEQ_clean,0.0665665925,0.1281219959,0.4976500173
419,BOYYOF_clean,0.0402032448,0.0791834332,0.3728428514
420,BOZFIH_clean,0.1237085186,0.2427046939,1.0574413645
421,BOZFON_clean,0.0954138078,0.1835195742,0.7634281118
422,BUBTUP_clean,0.0610690546,0.1214440842,0.5369366371
423,BUCSAU_clean,0.1661883202,0.3173208364,1.1129046845
424,BUCSEY_clean,0.0799425264,0.1545331617,0.6353052234
425,BUCSIC01_clean,0.1994223323,0.3754877317,1.223368692
426,BUCWAZ_clean,0.0829260628,0.1602728563,0.7198171405
427,BUKMUQ01_clean,0.0939876342,0.1876227922,0.9003809294
428,BUKRUW01_clean,0.06509209,0.1301641085,0.6161382135
429,BUKRUW02_clean,0.0653470675,0.1303777626,0.6154736484
430,BUKRUW03_clean,0.0638222669,0.1277442754,0.606793364
431,BUKYAJ_clean,0.1164745003,0.2276216349,0.9720647612
432,BUNKUS_clean,0.1317911729,0.2639431486,1.2478431718
433,BUNLAZ_clean,0.1534855714,0.3069638744,1.430207287
434,BUPVEP_clean,0.0212474421,0.0421606611,0.201923067
435,BUQWER_clean,0.1094384911,0.2146753312,0.8450102307
436,BURJOO_clean,0.050058462,0.0994036391,0.4229843647
437,BURQIQ_clean,0.1198662517,0.2361028316,1.0085203562
438,BUSNAF_clean,0.0459985229,0.090540481,0.3976683024
439,BUSQEM_clean,0.3300302218,0.6175057676,2.1096008151
440,BUSQIQ_clean,0.0766675016,0.1507781829,0.6123753019
441,BUSRUE_clean,0.0967298711,0.1905777541,0.8315452116
442,BUVHEH_clean,0.0927774963,0.1854651059,0.819610655
443,BUVWOF02_clean,0.0430411106,0.0835198538,0.3880057294
444,BUVWOF03_clean,0.0515256562,0.1004986614,0.4660461978
445,BUVXOG_clean,0.0427399006,0.0846067085,0.3909289937
446,BUVYEX_clean,0.0532517147,0.1035864114,0.4770459166
447,BUVYIB_clean,0.1897567747,0.3731784221,1.6398207869
448,BUVYIB01_clean,0.182813675,0.3560080616,1.5846257816
449,BUWMIR_clean,0.0392409493,0.0790450189,0.3957882145
450,BUXNOZ_clean,0.0896644273,0.1789739546,0.8177017537
451,c4ce00408f_c4ce00408f2_clean,0.0992383094,0.1871653415,0.7736694177
452,c4dt03702b_c4dt03702b2_clean,0.0910216313,0.1863913622,0.8910984356
453,c5cc04223b_c5cc04223b2_clean,0.0965590992,0.1965967842,0.9445255588
454,c5cc09432a_c5cc09432a2_clean,0.0730610655,0.1425665217,0.645226762
455,c5cc10203k_c5cc10203k2_clean,0.1418146192,0.2874805179,1.3718082955
456,c5ce00010f_c5ce00010f2_clean,0.0386611801,0.0767973445,0.3515222554
457,c5ce00862j_c5ce00862j2_clean,0.1146481899,0.2254752369,0.9183500878
458,c5ce00931f_c5ce00931f2_clean,0.1301406699,0.2444373948,0.8649017968
459,c5ce02194d_c5ce02194d2_clean,0.1064884087,0.2065937208,0.9216956444
460,c5cp03920g_c5cp03920g2_clean,0.0542773791,0.1062286206,0.4920920349
461,c5dt03091a_c5dt03091a2_clean,0.0557779143,0.1126844866,0.5452935934
462,c5dt04943a_c5dt04943a2_clean,0.1366209246,0.2750282863,1.1914705448
463,c5gc02393a_c5gc02393a2_clean,0.0958158895,0.183904838,0.7816046664
464,c5nj02634b_c5nj02634b2_clean,0.1135870204,0.2244937706,0.9989935799
465,c5nj03044g_c5nj03044g2_clean,0.1580841153,0.3066885509,1.2494632936
466,c6cc00589f_c6cc00589f2_clean,0.0793655128,0.158503052,0.7561556576
467,c6cc00862c_c6cc00862c2_clean,0.1458239763,0.2891027838,1.2894316913
468,c6cc02494g_c6cc02494g1_clean,0.0435916975,0.0875914603,0.4156614437
469,c6cc02494g_c6cc02494g3_clean,0.0488180317,0.0975709796,0.4581715101
470,c6cc02494g_c6cc02494g4_clean,0.0483748419,0.0963095932,0.4619009164
471,c6cc02494g_c6cc02494g5_clean,0.0481782579,0.0947809218,0.4609402551
472,c6cc02494g_c6cc02494g6_clean,0.0435379776,0.0869633498,0.416961054
473,c6ce00126b_c6ce00126b2_clean,0.1906544331,0.3619958196,1.3367139558
474,c6ce00141f_c6ce00141f2_clean,0.1261634414,0.2512059863,1.1027132581
475,c6ce00407e_c6ce00407e1_clean,0.1046786284,0.2057268677,0.9530421652
476,c6ce00407e_c6ce00407e2_clean,0.0883284619,0.1765475375,0.8080722024
477,c6ce00407e_c6ce00407e3_clean,0.1188423305,0.2337401268,1.0057348014
478,c6ce00407e_c6ce00407e4_clean,0.3731937468,0.7398380318,3.6354339547
479,c6ce00407e_c6ce00407e5_clean,0.4055264003,0.7848314084,4.0156676862
480,c6ce00407e_c6ce00407e6_clean,0.14966475,0.2920436223,1.4346597886
481,c6ce00407e_c6ce00407e7_clean,0.1795910035,0.3667746447,1.7525162906
482,c6ce00407e_c6ce00407e8_clean,0.1263943922,0.248739068,1.1412575077
483,c6ce00407e_c6ce00407e9_clean,0.1079903852,0.2136051798,1.0689633259
484,c6dt03852b_c6dt03852b2_clean,0.2222228545,0.4075809801,1.3263412662
485,c6dt04165e_c6dt04165e2_clean,0.0334208254,0.0655663047,0.3241456886
486,c6ta00429f_c6ta00429f2_clean,0.1018777229,0.2063508181,0.9405585768
487,c6ta07145g_c6ta07145g2_clean,0.055712082,0.1079447731,0.4693279938
488,CABJOH_clean,0.2549577626,0.4986479827,1.9931345885
489,CACBUG_clean,0.0325016498,0.0658953341,0.2991419215
490,CADPII_clean,0.0105626046,0.0202480728,0.0914764799
491,CADQOP_clean,0.0514230841,0.1006420463,0.4866439744
492,CADZIT_clean,0.0375204289,0.075080873,0.3561983569
493,CAGSAG_clean,0.1380675424,0.2737034333,1.118721011
494,CAGXIU_clean,0.0577910215,0.1133104835,0.4776120171
495,CAJQEL_clean,0.145667086,0.2770490773,1.1564567641
496,CAJQIP_clean,0.1853946824,0.3628720075,1.4644062571
497,CANRIU_clean,0.1652530933,0.3207693379,1.3289498749
498,CANROA_clean,0.1384460659,0.2755257154,1.1235624033
499,CANRUG_clean,0.1760708792,0.3414770024,1.4555673009
500,CANYIB_clean,0.0617219285,0.1235939608,0.5637176725
501,CASWIE_clean,0.2966567874,0.5582450258,2.1669483426
502,CAVMIX_clean,0.1309310537,0.254438481,1.0812887854
503,CAVMOD_clean,0.071762929,0.1432645358,0.6460377196
504,CAVNOE_clean,0.0241463229,0.0478979006,0.2177399395
505,CAVPEW_manual,0.1117213064,0.2243177876,1.0787468147
506,CAVPIA_manual,0.1091232467,0.2185383184,1.0576388299
507,CAVPUM_manual,0.1158697192,0.233769839,1.1184241763
508,CAVRAU_clean,0.1349255814,0.2603030278,1.0040851056
509,CAVREY_clean,0.1205337003,0.2314637163,0.9294242701
510,CAVVUS_clean,0.0858641347,0.1674826195,0.7659577852
511,CAWDOU02_clean,0.1374251724,0.2710253493,1.1487071997
512,CAWVIH_SL,0.0677535634,0.1338802973,0.5750481498
513,CAXSUR_SL,0.0630274326,0.1251227975,0.617538722
514,CAXTAY_clean,0.0401094257,0.080129407,0.3923393539
515,CAXTEC_clean,0.0440417717,0.0876707456,0.4329141787
516,CAXVII_clean,0.0360125502,0.0715654508,0.3542118282
517,CAXVOO_clean,0.0356001373,0.0714092063,0.3454457826
518,CAXVUU_clean,0.0346481357,0.0687784842,0.3418557917
519,CAXWAB_clean,0.0357091451,0.0712347938,0.3488395594
520,CAXWEF_clean,0.0363759096,0.0710385797,0.3512886018
521,CAXWIJ_clean,0.0365630397,0.0726246435,0.3580634378
522,CAXXEG_clean,0.0535728588,0.1067839542,0.477825565
523,CAXZOS_clean,0.1100054742,0.218416977,1.0016282945
524,CAXZUY_clean,0.1129191752,0.2179964788,1.0027827723
525,CAYDEN_clean,0.0300316739,0.058978466,0.2576370557
526,CAYDIR_clean,0.0291857472,0.0587267325,0.2613670555
527,CAYDUD_clean,0.0293735889,0.0577261878,0.2561790462
528,CAYQAV_clean,0.0281234841,0.0562246118,0.2642485961
529,CAYQIE_clean,0.1521252162,0.2967463776,1.2935423209
530,CAYQOK_clean,0.1598362961,0.3120062312,1.3629032868
531,CAYQUQ_clean,0.1411815169,0.2770846114,1.2145831854
532,CAYSIE_clean,0.0271283897,0.053831236,0.2613560935
533,CAYSOK_clean,0.0303560837,0.0605053681,0.2895005464
534,CAYYEG_clean,0.0275782508,0.0551952765,0.2651736991
535,CAZNEY_clean,0.0933131797,0.1870530892,0.8678954928
536,CEBDOD_clean,0.0289883388,0.0580057558,0.2585773507
537,CECVAI_clean,0.0720699879,0.1448046085,0.6763473604
538,CEGWER_clean,0.0599833872,0.1174622559,0.4929997653
539,CEHLAD_clean,0.0829531732,0.169716088,0.7699989713
540,CEJCAW_clean,0.0599161493,0.1173127008,0.5333548552
541,CEJZAU_clean,0.1080906498,0.2151885527,0.9332490977
542,CEKHIL_clean,0.1106262379,0.2176681458,1.0371910002
543,CEKROB_clean,0.0627794025,0.1203521888,0.5235358925
544,CENJIQ_clean,0.0433414212,0.0859327367,0.4121790782
545,CENKAJ_clean,0.0383089664,0.0763083654,0.3726735147
546,CENPUI_clean,0.279264916,0.5245954227,1.8995461659
547,CESFIQ_clean,0.2136601732,0.4165462324,1.6980747413
548,CESFOW_clean,0.150034448,0.2932304743,1.2716072738
549,CETGOY_clean,0.0863448865,0.171372047,0.8148004938
550,CETHEQ_clean,0.0386564817,0.0763132652,0.3776810849
551,CETJAN_clean_h,0.0621057358,0.1218835803,0.5256577176
552,CETNUL_clean,0.1424693619,0.2814446544,1.1274322109
553,CEYPUT_clean,0.1603329504,0.3045125645,1.1461409709
554,CEYPUT01_clean,0.1612786188,0.3090777971,1.169056936
555,CEZFIY_clean,0.0644217216,0.1293032361,0.5506821862
556,cg034025wsi20030214_115651_clean,0.0198505287,0.0393789727,0.1919283841
557,cg050585esi20051105_115011_clean,0.144032529,0.2635854891,0.8379026082
558,cg100357q_si_002_clean,0.2159998661,0.3942612837,1.1861253911
559,cg200606r_si_001_clean,0.1956006042,0.3808635371,1.4439428545
560,cg2007167_si_002_clean,0.0746713212,0.1512308186,0.7140245111
561,cg3002866_si_001_clean,0.1205467662,0.2399713711,1.1327732579
562,cg300827e_si_003_clean,0.1444298972,0.2750045723,1.2116021931
563,cg300979c_si_002_clean,0.0540593342,0.1082258736,0.5128571919
564,cg3015354_si_002_clean,0.0270197127,0.0528375571,0.2518702297
565,cg301577a_si_002_clean,0.1294776479,0.2550336157,1.1205484044
566,cg301725z_si_004_clean,0.107348694,0.2125230661,0.9441823654
567,cg400449c_si_001_clean,0.1328206714,0.2635713287,1.1803754944
568,cg401887b_si_003_clean,0.1150860612,0.2309494272,1.0778819941
569,cg401887b_si_004_clean,0.1095754034,0.216948362,1.0343948254
570,cg500033b_si_002_clean,0.0856340626,0.1670695992,0.7411252629
571,cg500033b_si_003_clean,0.146258929,0.2791745401,0.9682519767
572,cg500091k_si_002_clean,0.0824753291,0.1613148548,0.7549887138
573,cg500121f_si_004_clean,0.1429631746,0.2728090276,1.1034844193
574,cg500149s_si_002_clean,0.0319717485,0.0634263333,0.2803996267
575,cg500175k_si_001_auto,0.112483346,0.2232504785,1.0711561479
576,cg500192d_si_002_clean,0.4834615614,0.6595555817,1.2159836492
577,cg500192d_si_003_clean,0.1044049905,0.2050703479,0.991880533
578,cg501012e_si_002_clean,0.1204627224,0.2364091784,1.0150499495
579,cg5010616_si_003_clean,0.3595879765,0.6885812642,2.4282995849
580,cg5010616_si_007_clean,0.338950746,0.6445201113,2.3214647643
581,cg501141m_si_002_clean,0.1056784318,0.209548271,0.9015766404
582,cg501141m_si_003_clean,0.1287625628,0.2507173778,1.0303003708
583,cg501279y_si_002_clean,0.134908468,0.2578365926,0.9669504769
584,cg501332u_si_002_clean,0.033174962,0.0661437778,0.3116160079
585,cg501560z_si_002_clean,0.0472140754,0.0953926273,0.4638753162
586,cg501560z_si_003_clean,0.0506160664,0.0974500369,0.487448134
587,cg501730q_si_002_clean,0.1142328241,0.2272680886,1.0026416851
588,cg800424t_si_002_clean,0.087225441,0.1723668191,0.7920328151
589,cg8013317_si_003_clean,0.202897128,0.3938449172,1.5680798123
590,cg900153m_si_001_clean,0.1018032333,0.2015180654,0.9596431987
591,cg901114e_si_002_clean,0.0173561333,0.0340729855,0.1655963774
592,cg901128k_si_004_clean,0.0258228171,0.0505770422,0.2183916187
593,cg901312t_si_002_clean,0.1161291777,0.2324235234,1.0624548775
594,CIDKUX_clean,0.1114249661,0.2202296762,0.9279551359
595,CIFDOM_clean,0.1107981688,0.2194528003,0.9926676398
596,CIFDUS_clean,0.1137502634,0.2201392139,0.9888123693
597,CIFJAE_clean,0.0864853808,0.1690016616,0.752336795
598,CIFLUA_clean,0.1152267955,0.2311156989,1.0239076845
599,CIFMAH_clean,0.1446915246,0.2891494697,1.276413914
600,CIFMEL_clean,0.0583234719,0.1149736228,0.568781734
601,CIFMIP_clean,0.0567911074,0.1138250799,0.553812923
602,CIGXIA_manual,0.1279292165,0.2475837861,0.9679996246
603,CIJVOH_clean,0.034219938,0.0677624608,0.3308690884
604,CIJVOH01_clean,0.0359854074,0.0719819887,0.354489226
605,CIPLIX_clean,0.1088540698,0.216117485,0.9469520952
606,CIRTUU_clean,0.143501717,0.2829270469,1.3186226222
607,CISLUN_clean,0.1269086951,0.2485920661,1.0937076162
608,CISXEJ_clean,0.1578850115,0.3059481323,1.1573174718
609,CITZIP_manual,0.0305314773,0.0604531131,0.2886160785
610,CIVTEH_clean,0.0964451322,0.1900166886,0.8305722014
611,CIWREG_clean,0.0930469497,0.1791347985,0.8187275755
612,CIWRIK_clean,0.0953813524,0.1857555228,0.8421486263
613,CIWROQ_clean,0.0953629194,0.1858496626,0.8413481092
614,CIWRUW_clean,0.0913083265,0.1783033404,0.8146058339
615,CIWSAD_clean,0.0903715372,0.1786989907,0.8191561418
616,CIWYUD_clean,0.0329430778,0.0665835999,0.3160745477
617,CIWZIT_clean,0.0404243713,0.0804599295,0.3502646902
618,CIXBUH_clean,0.0930601161,0.1843552762,0.8306095932
619,CIXCAO_clean,0.0923096313,0.1814066609,0.8262238654
620,CIXCOC_clean,0.0028453685,0.0054907207,0.0267897362
621,CIYZUG_clean,0.0163995897,0.0329545103,0.1493475868
622,CIZMIJ_clean,0.1877775667,0.3723756145,1.6385313534
623,CIZPOS_clean,0.1357102121,0.2634136704,1.1270399453
624,cm071462f-file004_clean,0.0885326449,0.1772872891,0.7480736197
625,cm1008587_si_003_clean,0.0793355503,0.1559517107,0.7012917951
626,cm202876r_si_002_clean,0.1469248018,0.2824355359,0.9710057992
627,cm301726k_si_004_clean,0.1028069117,0.1996534196,0.8216779326
628,cm303749m_si_001_clean,0.1401952651,0.281423732,1.2235817307
629,cm303749m_si_002_clean,0.1357264916,0.264471148,1.2186249337
630,cm501138g_si_002_clean,0.0992824008,0.1980119985,0.8778435494
631,cm501138g_si_005_clean,0.1070526423,0.2093832096,0.9247723982
632,cm501138g_si_006_clean,0.1038882321,0.2012823195,0.8847329224
633,cm501138g_si_008_clean,0.1022479052,0.2049840337,0.909417905
634,cm501138g_si_009_clean,0.1016563542,0.1993216768,0.8893490865
635,cm501138g_si_010_clean,0.1012482099,0.199634243,0.8921053523
636,cm501138g_si_011_clean,0.1001400205,0.20060294,0.8845107679
637,cm501138g_si_012_clean,0.1003983397,0.2018092907,0.8944095596
638,cm503311x_alf100K_clean,0.059908738,0.1180158462,0.574922086
639,cm503311x_alf11K_clean,0.0588512157,0.1183879,0.5673637336
640,cm503311x_alf125K_clean,0.0590331985,0.1166307549,0.5703947583
641,cm503311x_alf150K_clean,0.0582385403,0.1182867984,0.5663931587
642,cm503311x_alf175K_clean,0.059389076,0.1184647372,0.5673050947
643,cm503311x_alf200K_clean,0.0602888798,0.1199792385,0.5660069508
644,cm503311x_alf225K_clean,0.0588936784,0.1167945394,0.5679299023
645,cm503311x_alf250K_clean,0.0591706966,0.1189196942,0.5729667819
646,cm503311x_alf275K_clean,0.0611543092,0.1187842181,0.5745560983
647,cm503311x_alf290K_clean,0.0605517439,0.1202400805,0.5744954374
648,cm503311x_alf300K_clean,0.0602403511,0.118842857,0.574471173
649,cm503311x_alf325K_clean,0.058481184,0.1164892127,0.556667189
650,cm503311x_alf350K_clean,0.0573650228,0.114489424,0.5487974439
651,cm503311x_alf375K_clean,0.0567725677,0.1136381489,0.544257984
652,cm503311x_alf400K_clean,0.0574600583,0.1153892278,0.552896101
653,cm503311x_alf40K_clean,0.0597651738,0.1180785292,0.5687730893
654,cm503311x_alf425K_clean,0.0577411206,0.1154559548,0.5503544079
655,cm503311x_alf450K_clean,0.0584205231,0.1124026879,0.5465752317
656,cm503311x_alf475K_clean,0.0583194215,0.1164123756,0.5570109343
657,cm503311x_alf500K_clean,0.0569403963,0.1130153633,0.5493029517
658,cm503311x_alf70K_clean,0.0598763855,0.1183474593,0.5651556757
659,cm503311x_aloh150K_clean,0.0546296244,0.1061383181,0.5199930156
660,cm503311x_aloh175K_clean,0.0535257055,0.1063188848,0.5162236865
661,cm503311x_aloh200K_clean,0.0542787505,0.1064604655,0.5169644202
662,cm503311x_aloh225K_clean,0.0538232301,0.106913934,0.5178467346
663,cm503311x_aloh250K_clean,0.0541597407,0.1090438,0.5213062278
664,cm503311x_aloh275K_clean,0.0538765793,0.1065979424,0.52215366
665,cm503311x_aloh300K_clean,0.0535913661,0.1068749481,0.5205757535
666,cm503311x_aloh325K_clean,0.0534169551,0.106778509,0.5173645395
667,cm503311x_aloh350K_clean,0.0538416971,0.1069980617,0.5169808353
668,cm503311x_aloh375K_clean,0.0538847869,0.1082476651,0.5197796187
669,cm503311x_aloh400K_clean,0.054075613,0.1073222609,0.5219300035
670,cm503311x_aloh425K_clean,0.0538888907,0.1064358428,0.520083299
671,cm503311x_aloh450K_clean,0.0541802596,0.1075602806,0.5206598812
672,cm503311x_aloh475K_clean,0.0541063915,0.1080794098,0.5226461145
673,cm503311x_aloh500K_clean,0.0541207547,0.107669031,0.5254920914
674,cm503311x_F-mil-53-Al-lp-mono_clean,0.0746536608,0.1523086066,0.6971211763
675,cm503311x_F-mil-53-Al-lp-ortho_clean,0.0751544259,0.1511434602,0.6995307983
676,cm503311x_OH-mil-53-Al-lp-ortho_clean,0.0657756994,0.1320919935,0.6160561148
677,cm901983a_si_001_clean,0.1232489361,0.2416000997,0.9378955629
678,COBWEV_clean,0.0100532285,0.0201488432,0.0970707481
679,COCMOY_clean,0.1165543407,0.2311198743,1.0889231188
680,COCMUE_clean,0.1175798877,0.2351889335,1.1235447129
681,COCNAL_clean,0.1059319691,0.2115424376,1.0052874798
682,COCNEP_clean,0.1194600605,0.240187126,1.1317713955
683,CODFEH_clean,0.0167284617,0.0330322018,0.1559090402
684,CODNAM_clean,0.169079229,0.3302073977,1.3003336251
685,CODSUL_clean,0.0530082995,0.1045247823,0.4462258798
686,CODVAU_clean,1.5722000479,2.0517729113,3.0295385202
687,COGNAO_clean,0.119453294,0.2328675278,0.9949163478
688,COJGEO_clean,0.1337627774,0.2577661499,1.0942976591
689,COJHIT_clean,0.1115271183,0.2209257031,1.0461942495
690,COJMIZ_clean,0.1075051754,0.2116224875,0.9316368529
691,COJMOF02_clean,0.1084318509,0.2148810214,0.9632598161
692,COKFAK_clean,0.1121368052,0.2183575599,0.8597432467
693,COKMEW_clean,0.0387159442,0.0773891936,0.3665160859
694,COKMIA_clean,0.0299936138,0.0603709962,0.2957271484
695,COKMOG_clean,0.0262253709,0.0520970227,0.2550461422
696,COKMUM_clean,0.0309373785,0.0620472406,0.306407297
697,COKNAT_clean,0.0368027171,0.0735276363,0.3571012578
698,COKPEZ_clean,0.0465110476,0.0925585755,0.4504781339
699,COKPID_clean,0.0380600805,0.0758203894,0.366555147
700,COKPOJ_clean,0.0313942359,0.0619666191,0.3034853303
701,COKPUP_clean,0.0376063446,0.075757275,0.3590308186
702,COKQAW_clean,0.0237461634,0.0470876368,0.2305192428
703,COKQEA_clean,0.030518068,0.0618989476,0.2976344163
704,COKQIE_clean,0.0387114022,0.0770122083,0.3661872456
705,COKQOK_clean,0.0373430283,0.0745039581,0.3564044957
706,COMNAU_clean,0.1229636299,0.2341374129,0.9990074176
707,COPXOV_clean,0.0638487886,0.1217692627,0.4358665697
708,COQGAS_clean,0.0604614022,0.1192856232,0.5525368698
709,COQHUN_clean,0.126347135,0.2429810452,0.994581209
710,COQNIF_clean,0.0931310556,0.1847527657,0.8438277642
711,COQTEJ_clean,0.1375548788,0.2803130565,1.2783096952
712,COTXEQ_clean,0.1715632201,0.3253970981,1.299052131
713,COTXIU_clean,0.173072733,0.3277724382,1.3166940159
714,COTXOA_clean,0.1701761475,0.3274995714,1.3092618952
715,COTYIV_clean,0.0783892066,0.1569826293,0.7205796838
716,COVPAG_clean,0.0502733029,0.0991322757,0.4317885803
717,COWBEX_clean,0.0300845789,0.0587100863,0.2388229451
718,COWDEZ_clean,0.040806162,0.0790994359,0.278859065
719,COWMIL_clean,0.0390793374,0.0771117592,0.374538632
720,COWMOR_clean,0.0379383414,0.0747175217,0.3674467925
721,COXDIE_clean,0.0582667129,0.1154148588,0.4893316268
722,COXHED_clean,0.046814827,0.0926886935,0.465963605
723,COXHIH_clean,0.0464886492,0.0935589697,0.462690887
724,COXHON_clean,0.0606208281,0.1195034543,0.5932507763
725,COZMUA_clean,0.1104090934,0.2216623228,1.0127636925
726,CUBHOY_clean,0.0355113769,0.0716095052,0.3356870073
727,CUCSAU_clean,0.0750368779,0.1468840047,0.6742983985
728,CUCTAX_clean,0.0718065006,0.1407828959,0.5238218168
729,CUGVUW_clean,0.0436133492,0.0846870801,0.3769637893
730,CUGXAF_clean,0.1747609758,0.3363673323,1.3595007557
731,CUHLUO_clean,0.4172670468,0.7776963469,2.7007816275
732,CUIMDZ01_clean_h,0.0141323383,0.0272775558,0.1256617687
733,CUKXIR_clean,0.0559339924,0.1104363904,0.5034748488
734,CUMDEU_clean,0.0181774378,0.0355937858,0.1686677587
735,CUMJEB_clean,0.041539781,0.0815138807,0.3297108965
736,CUMLUT_clean,0.0987856331,0.1941460794,0.880627989
737,CUMQOQ_clean,0.0779291405,0.1568199689,0.7165979949
738,CUNFOH_clean,0.024112647,0.0471928753,0.2373861902
739,CUNFOH01_clean,0.0240209134,0.0485595253,0.2383168568
740,CUNQOT_clean,0.0347085275,0.0684230925,0.3130625455
741,CUNQUZ_clean,0.0307117858,0.0602894609,0.2839833193
742,CUNWEO_clean,0.045389763,0.0914727946,0.4222053554
743,CUPHIG_clean,0.1497997538,0.2898891659,1.2771554726
744,CUPHUS_clean,0.1435457308,0.2869584528,1.3540766261
745,CUQRIR_clean,0.1126271616,0.2204197429,0.9552406026
746,CUQROX_clean,0.1149374409,0.2313594611,0.9969302012
747,CUQRUD_clean,0.1734010403,0.3407222208,1.4539956085
748,CUQSAK_clean,0.094534845,0.18648575,0.8349970902
749,CUQTAL_clean,0.1431284359,0.2828352535,1.3252935802
750,CUQXUI_clean,0.0779871718,0.1549867188,0.7384688905
751,CURBOH_clean,0.0598886876,0.1182013571,0.5703506787
752,CURYOE01_clean,0.0767152413,0.153077836,0.7099009835
753,CURZAR_clean,0.0336165042,0.065442936,0.3209884603
754,CURZEV_clean,0.0790730744,0.1562400248,0.6626374789
755,CUSYAR_clean,0.151666254,0.302186023,1.4323226335
756,CUSYIA_clean,0.1742832638,0.3422694529,1.5742472833
757,CUSZIB_clean,0.1862159967,0.3681159261,1.6788152963
758,CUTCAX_clean,0.1652840173,0.3240639068,1.3185267779
759,CUTFII_clean,0.1925571816,0.3737298888,1.4280790424
760,CUTGEF_clean,0.1824661487,0.3531569677,1.2987037995
761,CUVGIK_clean,0.2015961836,0.3918529719,1.5936038675
762,CUVGOQ_clean,0.2179928731,0.4293941554,1.7067114085
