,Adsorbent,O2_20C_0.5bar,O2_20C_1bar,O2_20C_5bar,O2_20C_15bar
374,BIJDUV_clean,0.106180706,0.20854021,0.928088922,2.30713393
375,BIJFAD_clean,0.122120694,0.235075155,1.03197214,2.584919043
376,BIMDIL_clean,0.126036818,0.247601484,1.024657742,2.323102032
377,BINCUY_manual,0.131481543,0.260829818,1.200285451,3.270874471
378,BINDAF_manual,0.137637182,0.268550944,1.232824805,3.307231166
379,BINMIW_clean,0.341985295,0.539001334,1.245242656,2.195904321
380,BINROH_clean,0.201846554,0.399388149,1.799628626,4.621097398
381,BINRUN_clean,0.225552901,0.441095854,1.930237725,4.728625807
382,BINSAU_clean,0.193084232,0.379371008,1.744621036,4.477015772
383,BIPBAF_clean,0.129671231,0.257472958,1.176636321,3.163642677
384,BIPLIX_clean,0.071525016,0.140354598,0.64675675,1.696996952
385,BIPSUQ_clean,0.142412554,0.288625015,1.369048984,3.77082427
386,BIQHEQ_clean,0.32308663,0.589187127,2.016670713,3.535203132
387,BIQVII_clean,0.038558725,0.075512544,0.337174502,0.778240021
388,BIRGIU_clean,0.067949433,0.134469301,0.618648371,1.597010511
389,BIRMUM_clean,0.075428049,0.145872972,0.601719735,1.168692018
390,BIRSEC_clean,0.064036727,0.126208695,0.546023922,1.337174422
391,BIRSIG_clean,0.069645442,0.13646103,0.586067258,1.38931396
392,BIWSEG_ion_b,0.99006784,1.967999365,9.945870207,29.71065837
393,BIWSIK_ion_b,0.14047772,0.273979224,1.280505827,3.423687107
394,BIWSOQ_clean,0.362537908,0.695233945,2.54861924,5.020997595
395,BIXYEO_clean,0.017333734,0.033034449,0.148070279,0.361140089
396,BIYTAG_clean,0.029173173,0.0580663,0.280670909,0.780070102
397,BIYTOU_clean,0.085061886,0.167746272,0.757759616,1.932459022
398,BIZMEE_clean,0.141175017,0.275061362,1.240851762,3.1016413
399,BIZMII_clean,0.142895355,0.278549926,1.238982346,3.095673126
400,BODPAN_clean,0.144039431,0.280585022,1.215961423,2.93986299
401,BOHJOZ_auto,0.03207135,0.062536326,0.29042154,0.724691526
402,BOHWOM_clean,0.206860894,0.383108083,1.43177865,2.872138881
403,BOKQEZ_clean,0.045649786,0.09267524,0.430295262,1.145323313
404,BOLPAU_clean,0.231281238,0.446967433,1.795827335,3.98886021
405,BOLZIN_clean,0.154228765,0.306819769,1.43800435,3.813687417
406,BOMCOX_clean,0.130546085,0.255381443,1.072575696,2.351372246
407,BOPHIZ_clean,0.14562363,0.28215023,1.13351069,2.524529717
408,BORBEQ_clean,0.058096514,0.116634237,0.547235293,1.383972954
409,BOSHIC_clean,0.408219482,0.731503903,2.600488509,5.218893522
410,BOVHEB_clean,0.389773994,0.706096096,2.145245295,3.323147685
411,BOWDIC_clean,0.139278036,0.269214662,1.128212529,2.580128792
412,BOWNUY_clean,0.149574813,0.293761477,1.323143832,3.383310334
413,BOWRAH_clean,0.212856861,0.364100489,0.935531255,1.293900774
414,BOWSOW_clean,0.739591744,1.302351894,3.246089587,4.490255872
415,BOWZUK_clean,0.119302654,0.238085409,1.081620632,2.736838011
416,BOXYIY_clean,0.034469394,0.069310669,0.321324032,0.80120694
417,BOYCEY_auto,0.242435396,0.459236202,1.810712321,4.342367963
418,BOYTEQ_clean,0.099479459,0.190944477,0.672733519,1.229931002
419,BOYYOF_clean,0.054035552,0.108771163,0.492126158,1.31672612
420,BOZFIH_clean,0.178627392,0.348795811,1.468451728,3.223812254
421,BOZFON_clean,0.141089379,0.279102347,1.072904075,2.131708975
422,BUBTUP_clean,0.09070427,0.179828086,0.763585649,1.718541846
423,BUCSAU_clean,0.278548525,0.502253415,1.5299711,2.39302304
424,BUCSEY_clean,0.124532376,0.237180904,0.896261527,1.767299532
425,BUCSIC01_clean,0.329474757,0.577679916,1.646186905,2.497920656
426,BUCWAZ_clean,0.116000321,0.226020015,0.95058788,2.394037045
427,BUKMUQ01_clean,0.125966567,0.254114268,1.180397681,3.194769169
428,BUKRUW01_clean,0.084577567,0.169598046,0.80654646,2.30305703
429,BUKRUW02_clean,0.086536987,0.172160009,0.810814613,2.329814045
430,BUKRUW03_clean,0.080644817,0.160370479,0.77221383,2.2324781
431,BUKYAJ_clean,0.172450133,0.332206489,1.343920158,2.812698357
432,BUNKUS_clean,0.172656849,0.344278764,1.562719664,4.197118899
433,BUNLAZ_clean,0.200171236,0.403104506,1.862004252,5.063508372
434,BUPVEP_clean,0.029284982,0.057174987,0.275255023,0.730750514
435,BUQWER_clean,0.167888526,0.322343202,1.178317139,2.207554647
436,BURJOO_clean,0.07452649,0.142007953,0.585026412,1.226368059
437,BURQIQ_clean,0.173809627,0.335444813,1.377468386,3.072445979
438,BUSNAF_clean,0.064724788,0.127202006,0.539441182,1.188638698
439,BUSQEM_clean,0.516843927,0.920892516,2.855041888,4.831351351
440,BUSQIQ_clean,0.121442213,0.235387681,0.855011804,1.671684797
441,BUSRUE_clean,0.136973494,0.273434913,1.145849016,2.662671354
442,BUVHEH_clean,0.139921293,0.276558125,1.131129328,2.595193743
443,BUVWOF02_clean,0.059553529,0.119102893,0.5385469,1.294349525
444,BUVWOF03_clean,0.074068521,0.148097483,0.651704711,1.504310969
445,BUVXOG_clean,0.060532114,0.11815068,0.52396528,1.226302428
446,BUVYEX_clean,0.075819565,0.149754832,0.66552359,1.515872854
447,BUVYIB_clean,0.267624429,0.522481439,2.223246595,5.077946037
448,BUVYIB01_clean,0.250898249,0.501382855,2.158043643,5.094394604
449,BUWMIR_clean,0.05462949,0.107970629,0.531740801,1.483357711
450,BUXNOZ_clean,0.121466655,0.239214843,1.082901659,2.843688001
451,c4ce00408f_c4ce00408f2_clean,0.147049866,0.265509087,1.046585501,2.389863263
452,c4dt03702b_c4dt03702b2_clean,0.116107229,0.233617071,1.108791881,3.156802403
453,c5cc04223b_c5cc04223b2_clean,0.12510379,0.250986234,1.179103369,3.397925022
454,c5cc09432a_c5cc09432a2_clean,0.105165563,0.206204812,0.905682672,2.167180836
455,c5cc10203k_c5cc10203k2_clean,0.187351624,0.371932953,1.749846402,4.989783525
456,c5ce00010f_c5ce00010f2_clean,0.054033372,0.107711361,0.469573629,1.173803878
457,c5ce00862j_c5ce00862j2_clean,0.180920463,0.339470095,1.274885586,2.66093338
458,c5ce00931f_c5ce00931f2_clean,0.222695388,0.402218133,1.204436585,1.949293098
459,c5ce02194d_c5ce02194d2_clean,0.152937132,0.299621977,1.231981982,2.786550899
460,c5cp03920g_c5cp03920g2_clean,0.078114656,0.152871561,0.685381802,1.665329247
461,c5dt03091a_c5dt03091a2_clean,0.071501417,0.14104896,0.700696865,1.944962881
462,c5dt04943a_c5dt04943a2_clean,0.194403744,0.383493253,1.618398182,4.069731583
463,c5gc02393a_c5gc02393a2_clean,0.152030448,0.291242853,1.165197515,2.405098403
464,c5nj02634b_c5nj02634b2_clean,0.164224681,0.322142906,1.371783659,3.164049509
465,c5nj03044g_c5nj03044g2_clean,0.251084144,0.459239796,1.779278115,3.303549386
466,c6cc00589f_c6cc00589f2_clean,0.104639897,0.210603795,0.975825789,2.65174545
467,c6cc00862c_c6cc00862c2_clean,0.205087456,0.408058889,1.776711022,4.104602936
468,c6cc02494g_c6cc02494g1_clean,0.055846051,0.110497866,0.530824684,1.510943651
469,c6cc02494g_c6cc02494g3_clean,0.062884402,0.12492478,0.589430083,1.676646028
470,c6cc02494g_c6cc02494g4_clean,0.06308172,0.125442352,0.590974532,1.665753269
471,c6cc02494g_c6cc02494g5_clean,0.062569585,0.124363844,0.584497594,1.672900523
472,c6cc02494g_c6cc02494g6_clean,0.056158041,0.110342905,0.527130402,1.498452723
473,c6ce00126b_c6ce00126b2_clean,0.288636309,0.529069589,1.808698636,3.066301614
474,c6ce00141f_c6ce00141f2_clean,0.179557612,0.35471647,1.502368501,3.700231052
475,c6ce00407e_c6ce00407e1_clean,0.14219609,0.278681385,1.237880145,3.295526515
476,c6ce00407e_c6ce00407e2_clean,0.1184448,0.238125872,1.057450424,2.790933381
477,c6ce00407e_c6ce00407e3_clean,0.172358319,0.346152893,1.368185052,3.194165971
478,c6ce00407e_c6ce00407e4_clean,0.416387231,0.820997989,4.051829034,12.24016313
479,c6ce00407e_c6ce00407e5_clean,0.447396127,0.872597074,4.455487524,13.33267666
480,c6ce00407e_c6ce00407e6_clean,0.182554686,0.357609545,1.758790265,5.000034559
481,c6ce00407e_c6ce00407e7_clean,0.232117119,0.446010987,2.086928873,5.952517236
482,c6ce00407e_c6ce00407e8_clean,0.177504045,0.3469784,1.590917838,4.084445861
483,c6ce00407e_c6ce00407e9_clean,0.127262945,0.252738375,1.256937747,3.657454488
484,c6dt03852b_c6dt03852b2_clean,0.332256895,0.598085294,1.696142216,3.398362607
485,c6dt04165e_c6dt04165e2_clean,0.044128665,0.089049566,0.428502786,1.150725387
486,c6ta00429f_c6ta00429f2_clean,0.141910948,0.280385957,1.261685478,3.213872838
487,c6ta07145g_c6ta07145g2_clean,0.080327663,0.157355926,0.658584673,1.483950048
488,CABJOH_clean,0.392507182,0.757779419,2.758407337,5.052250318
489,CACBUG_clean,0.049533934,0.096761587,0.455246106,1.114221748
490,CADPII_clean,0.015227223,0.030207996,0.123619105,0.264242111
491,CADQOP_clean,0.067794419,0.134926958,0.644768833,1.71413636
492,CADZIT_clean,0.060123971,0.119210049,0.548395988,1.377510559
493,CAGSAG_clean,0.215917748,0.402740583,1.565667728,3.395740199
494,CAGXIU_clean,0.084432664,0.162052065,0.642289467,1.299992987
495,CAJQEL_clean,0.215057104,0.410824219,1.570960134,3.708756343
496,CAJQIP_clean,0.275229087,0.523299415,1.94408194,4.404415117
497,CANRIU_clean,0.250696139,0.475685392,1.857868725,4.023684884
498,CANROA_clean,0.208190885,0.402290056,1.580455013,3.482199344
499,CANRUG_clean,0.26312128,0.49416783,2.05247545,4.372412204
500,CANYIB_clean,0.087056512,0.172195846,0.771695567,2.047501753
501,CASWIE_clean,0.443852917,0.814235237,2.934477673,5.597036074
502,CAVMIX_clean,0.190649585,0.369269527,1.509276671,3.26747854
503,CAVMOD_clean,0.102513268,0.203709215,0.847707765,1.977611365
504,CAVNOE_clean,0.03483659,0.067801034,0.308820656,0.729838972
505,CAVPEW_manual,0.137304933,0.27908691,1.340547194,3.891232002
506,CAVPIA_manual,0.137021473,0.271859083,1.308796428,3.813934167
507,CAVPUM_manual,0.145542866,0.289123772,1.394691946,4.051875263
508,CAVRAU_clean,0.199418906,0.375107092,1.349653132,2.866738293
509,CAVREY_clean,0.178230419,0.330654267,1.253163565,2.717809373
510,CAVVUS_clean,0.120329518,0.236958861,1.037476551,2.577361577
511,CAWDOU02_clean,0.202840735,0.395893143,1.558773172,3.459911929
512,CAWVIH_SL,0.099952851,0.196421621,0.79740743,1.734275238
513,CAXSUR_SL,0.078684047,0.157381371,0.772137167,2.185791894
514,CAXTAY_clean,0.049266829,0.097911806,0.484309496,1.37481158
515,CAXTEC_clean,0.055547572,0.111136424,0.536440112,1.489186797
516,CAXVII_clean,0.046083056,0.092705701,0.453914014,1.258591576
517,CAXVOO_clean,0.046053987,0.090231223,0.448191104,1.234667993
518,CAXVUU_clean,0.0439138,0.089282855,0.433660361,1.21004676
519,CAXWAB_clean,0.046342858,0.090947041,0.446615941,1.246566197
520,CAXWEF_clean,0.046152094,0.091893593,0.451214254,1.257677727
521,CAXWIJ_clean,0.046400996,0.093770344,0.456099621,1.266845285
522,CAXXEG_clean,0.077982536,0.150544121,0.670536554,1.632298075
523,CAXZOS_clean,0.154491689,0.299899114,1.380471887,3.350060334
524,CAXZUY_clean,0.154897566,0.312704933,1.374202174,3.36076045
525,CAYDEN_clean,0.042240108,0.08336211,0.350120351,0.736800833
526,CAYDIR_clean,0.041210173,0.081819763,0.351934876,0.742901217
527,CAYDUD_clean,0.041426127,0.082572408,0.34758896,0.733768531
528,CAYQAV_clean,0.037704155,0.0745923,0.34852776,0.965684117
529,CAYQIE_clean,0.212812846,0.408868488,1.713148676,4.221330587
530,CAYQOK_clean,0.225115379,0.429949305,1.801423812,4.34614976
531,CAYQUQ_clean,0.198661382,0.385533564,1.626594024,3.954515211
532,CAYSIE_clean,0.038835458,0.075077568,0.367638633,0.936687251
533,CAYSOK_clean,0.041866538,0.084316251,0.406881953,1.02423813
534,CAYYEG_clean,0.038557748,0.075285321,0.367454097,0.953745902
535,CAZNEY_clean,0.125402769,0.252716123,1.16900422,3.091491879
536,CEBDOD_clean,0.041680091,0.083250712,0.348082428,0.815406607
537,CECVAI_clean,0.09402931,0.188651141,0.883061369,2.472124977
538,CEGWER_clean,0.092148368,0.174946195,0.682930822,1.36518397
539,CEHLAD_clean,0.118571813,0.232175831,1.051373823,2.7934371
540,CEJCAW_clean,0.090008488,0.175813838,0.729291195,1.6856071
541,CEJZAU_clean,0.159794188,0.307230809,1.307233001,2.961988329
542,CEKHIL_clean,0.143785586,0.280880193,1.342457009,3.688815081
543,CEKROB_clean,0.092420339,0.178377893,0.732042479,1.613869044
544,CENJIQ_clean,0.064520991,0.128059701,0.597024554,1.477551335
545,CENKAJ_clean,0.057545803,0.115119387,0.539835945,1.353002049
546,CENPUI_clean,0.437170187,0.796132636,2.533142778,4.085879574
547,CESFIQ_clean,0.310995144,0.572206248,2.271968053,5.1856212
548,CESFOW_clean,0.209705231,0.408659594,1.710637295,4.205858686
549,CETGOY_clean,0.110133621,0.220541935,1.018924599,2.853209028
550,CETHEQ_clean,0.049481722,0.098395686,0.476675699,1.299772432
551,CETJAN_clean_h,0.087719222,0.172465347,0.720550613,1.632873087
552,CETNUL_clean,0.223339478,0.428490719,1.591296678,3.005763281
553,CEYPUT_clean,0.244488277,0.463102626,1.555256193,2.65745657
554,CEYPUT01_clean,0.247598353,0.468027066,1.568796112,2.631885036
555,CEZFIY_clean,0.096449357,0.185604253,0.776872677,1.72418681
556,cg034025wsi20030214_115651_clean,0.028580892,0.055961386,0.262461628,0.658789559
557,cg050585esi20051105_115011_clean,0.232920764,0.410031236,1.132148711,1.801093167
558,cg100357q_si_002_clean,0.340778263,0.591818349,1.545699358,2.393875215
559,cg200606r_si_001_clean,0.313185392,0.575902041,2.037299049,3.540700107
560,cg2007167_si_002_clean,0.103179991,0.205169408,0.947631898,2.555799904
561,cg3002866_si_001_clean,0.167565602,0.327216868,1.558241684,4.148563696
562,cg300827e_si_003_clean,0.208730883,0.397842991,1.66906255,3.437922348
563,cg300979c_si_002_clean,0.075545416,0.148189858,0.691581257,1.737257264
564,cg3015354_si_002_clean,0.03838689,0.074849333,0.34075928,0.865254976
565,cg301577a_si_002_clean,0.178944909,0.346498013,1.442126169,3.620979154
566,cg301725z_si_004_clean,0.15846712,0.313797969,1.335596072,3.086298802
567,cg400449c_si_001_clean,0.190914617,0.372410081,1.607161744,3.976617005
568,cg401887b_si_003_clean,0.157798491,0.309314861,1.441126823,3.935402364
569,cg401887b_si_004_clean,0.150414916,0.295482115,1.384072547,3.832536916
570,cg500033b_si_002_clean,0.122056275,0.237746413,1.028227545,2.328341378
571,cg500033b_si_003_clean,0.237070771,0.42711261,1.310433872,2.226854645
572,cg500091k_si_002_clean,0.114055651,0.223036153,1.00946375,2.610242663
573,cg500121f_si_004_clean,0.220933213,0.419966248,1.533552939,2.85579804
574,cg500149s_si_002_clean,0.046097622,0.0900938,0.380713,0.816746126
575,cg500175k_si_001_auto,0.145964445,0.291195266,1.368495923,3.808572897
576,cg500192d_si_002_clean,0.657649088,0.819425419,1.440830515,2.514031153
577,cg500192d_si_003_clean,0.133758957,0.263682223,1.257957579,3.572250535
578,cg501012e_si_002_clean,0.170707246,0.335275589,1.355030336,3.183393781
579,cg5010616_si_003_clean,0.582706619,1.038196507,3.313068746,5.132608217
580,cg5010616_si_007_clean,0.558379259,0.998600171,3.20262672,5.056287344
581,cg501141m_si_002_clean,0.150594423,0.296828527,1.234268124,2.823540794
582,cg501141m_si_003_clean,0.190516328,0.365171025,1.411160352,2.916894967
583,cg501279y_si_002_clean,0.211428023,0.404937727,1.330163133,2.321697112
584,cg501332u_si_002_clean,0.047896716,0.09382359,0.422832923,1.01182593
585,cg501560z_si_002_clean,0.062549884,0.124988159,0.592240196,1.759835931
586,cg501560z_si_003_clean,0.06312478,0.12340667,0.625675734,1.762877822
587,cg501730q_si_002_clean,0.159979605,0.313798962,1.386785303,3.301234569
588,cg800424t_si_002_clean,0.116913308,0.234721281,1.044042226,2.739756072
589,cg8013317_si_003_clean,0.298554133,0.576422506,2.150241022,4.085752616
590,cg900153m_si_001_clean,0.13214161,0.265687868,1.245360811,3.497006908
591,cg901114e_si_002_clean,0.023896604,0.046803017,0.219113583,0.569760981
592,cg901128k_si_004_clean,0.039546832,0.076696525,0.308086865,0.626395304
593,cg901312t_si_002_clean,0.158762649,0.316626946,1.422055703,3.722174403
594,CIDKUX_clean,0.160121383,0.309631465,1.237866066,2.848174095
595,CIFDOM_clean,0.159175706,0.312977086,1.372171797,3.216785403
596,CIFDUS_clean,0.15945096,0.320966322,1.378667781,3.188595995
597,CIFJAE_clean,0.122562345,0.23459326,0.999503099,2.235977113
598,CIFLUA_clean,0.159666677,0.317871855,1.361000689,3.46917084
599,CIFMAH_clean,0.20829862,0.401468923,1.732230485,4.140187564
600,CIFMEL_clean,0.071675359,0.144451816,0.714386667,2.010876611
601,CIFMIP_clean,0.079230479,0.155719318,0.72162932,1.959555738
602,CIGXIA_manual,0.188300805,0.36523335,1.264849973,2.823354585
603,CIJVOH_clean,0.045374241,0.090036149,0.439562785,1.225070986
604,CIJVOH01_clean,0.047557333,0.095416361,0.461126933,1.289081824
605,CIPLIX_clean,0.17039125,0.334649732,1.399271623,3.097177465
606,CIRTUU_clean,0.19621762,0.384888285,1.710268364,4.480384495
607,CISLUN_clean,0.174552497,0.348363022,1.474666477,3.464443221
608,CISXEJ_clean,0.249222485,0.458142672,1.591322538,3.02115591
609,CITZIP_manual,0.04084568,0.082006558,0.389406099,1.007382866
610,CIVTEH_clean,0.144140826,0.278581844,1.182699998,2.635478858
611,CIWREG_clean,0.129694308,0.252026623,1.119979419,2.642466222
612,CIWRIK_clean,0.134091885,0.259543321,1.154620876,2.705913787
613,CIWROQ_clean,0.132707438,0.254093748,1.142488696,2.696686116
614,CIWRUW_clean,0.127741731,0.246791662,1.103078369,2.635972553
615,CIWSAD_clean,0.127608092,0.246158358,1.112634542,2.649479963
616,CIWYUD_clean,0.045741009,0.090616225,0.41981853,1.077336733
617,CIWZIT_clean,0.060303579,0.117205297,0.479530297,1.13771256
618,CIXBUH_clean,0.130920758,0.252158945,1.132155047,2.670929346
619,CIXCAO_clean,0.127886561,0.249763319,1.124330255,2.676180764
620,CIXCOC_clean,0.00415209,0.008101829,0.037986759,0.103753219
621,CIYZUG_clean,0.025349389,0.049099784,0.220559177,0.507199457
622,CIZMIJ_clean,0.265863257,0.530007197,2.236475997,5.12240911
623,CIZPOS_clean,0.206388456,0.391440084,1.615949057,3.619118005
624,cm071462f-file004_clean,0.13894384,0.262698068,1.060664306,2.309218105
625,cm1008587_si_003_clean,0.112865274,0.221968137,0.945794374,2.156064126
626,cm202876r_si_002_clean,0.239351279,0.434373552,1.329272485,2.133060129
627,cm301726k_si_004_clean,0.156128878,0.303331511,1.155359062,2.344060388
628,cm303749m_si_001_clean,0.194020793,0.380878493,1.586714238,3.876207128
629,cm303749m_si_002_clean,0.179088623,0.362710408,1.576490705,3.813390177
630,cm501138g_si_002_clean,0.146464402,0.281090036,1.175148281,2.909221813
631,cm501138g_si_005_clean,0.157016742,0.298668657,1.264635218,3.014448138
632,cm501138g_si_006_clean,0.150545846,0.290014964,1.227747237,2.943746174
633,cm501138g_si_008_clean,0.153105789,0.289591321,1.222221789,2.96465453
634,cm501138g_si_009_clean,0.146474735,0.291934276,1.20958998,2.940876247
635,cm501138g_si_010_clean,0.143997454,0.284745253,1.212294582,2.920370869
636,cm501138g_si_011_clean,0.144630336,0.282004486,1.199709271,2.951971057
637,cm501138g_si_012_clean,0.140631555,0.286181507,1.192122436,2.92156947
638,cm503311x_alf100K_clean,0.07799985,0.156816601,0.735532018,1.979083178
639,cm503311x_alf11K_clean,0.078252604,0.154588323,0.736332742,1.968815304
640,cm503311x_alf125K_clean,0.078436609,0.154228402,0.725502743,1.967846751
641,cm503311x_alf150K_clean,0.077807757,0.15309202,0.726412657,1.963976583
642,cm503311x_alf175K_clean,0.077803713,0.154442737,0.725617999,1.959451278
643,cm503311x_alf200K_clean,0.078157569,0.155370849,0.736543033,1.978616089
644,cm503311x_alf225K_clean,0.076833138,0.153132461,0.726483429,1.949739462
645,cm503311x_alf250K_clean,0.077419528,0.154663138,0.731449537,1.972143567
646,cm503311x_alf275K_clean,0.07769048,0.155021038,0.729055452,1.967252274
647,cm503311x_alf290K_clean,0.079316193,0.159386603,0.750335308,2.005962037
648,cm503311x_alf300K_clean,0.078758112,0.15734233,0.738583263,1.98039952
649,cm503311x_alf325K_clean,0.076107229,0.15037441,0.720463842,1.92734749
650,cm503311x_alf350K_clean,0.074651367,0.150950689,0.712430312,1.902510881
651,cm503311x_alf375K_clean,0.074075088,0.14902976,0.704536303,1.867798673
652,cm503311x_alf400K_clean,0.074528023,0.150916315,0.703306908,1.88878129
653,cm503311x_alf40K_clean,0.078307199,0.155591251,0.739624609,1.974052364
654,cm503311x_alf425K_clean,0.076370093,0.152254899,0.705482613,1.914806853
655,cm503311x_alf450K_clean,0.074835372,0.151114474,0.706022496,1.896533757
656,cm503311x_alf475K_clean,0.076600605,0.153166835,0.713235081,1.924486316
657,cm503311x_alf500K_clean,0.07484346,0.149304756,0.704338144,1.877799639
658,cm503311x_alf70K_clean,0.078923919,0.156139221,0.73320466,1.987703096
659,cm503311x_aloh150K_clean,0.071204824,0.140603981,0.669333961,1.817101877
660,cm503311x_aloh175K_clean,0.070931922,0.140111526,0.682109053,1.818037541
661,cm503311x_aloh200K_clean,0.070677487,0.139221004,0.673058148,1.825467449
