,Adsorbent,O2_10C_0.5bar,O2_10C_1bar,O2_10C_5bar
4593,UMEDOH_clean,0.092409147,0.184465225,0.832384511
4594,UMEKAA_clean,0.240493782,0.470276114,2.027277829
4595,UMEKEE_clean,0.167375725,0.332591965,1.528035671
4596,UMEKII_clean,0.273236199,0.510327169,1.80296913
4597,UMESIQ_clean,0.117450638,0.233128077,0.972097916
4598,UMEXUF_clean,0.089146265,0.17566023,0.751673179
4599,UMEXUF01_clean,0.092157718,0.179758346,0.766801195
4600,UMIGAA_clean,0.112402142,0.226990581,1.012768501
4601,UMOBEF_clean,0.169979966,0.338254698,1.610468463
4602,UMOBEF01_clean,0.181583714,0.363140254,1.714416443
4603,UMOBEF02_clean,0.189427115,0.371150101,1.758032406
4604,UMOBEF03_clean,0.202787051,0.408617707,1.863379902
4605,UMOBEF04_clean,0.260938271,0.517069953,2.293686699
4606,UMOBEF05_clean,0.259474214,0.510198061,2.177649216
4607,UMOBEF06_clean,0.262290229,0.52155044,2.176300654
4608,UMOBEF07_clean,0.267467077,0.522508361,2.198003332
4609,UMOBEF08_clean,0.266845448,0.512531719,2.178970604
4610,UMOBEF09_clean,0.268540492,0.523459488,2.191080487
4611,UMODEH_clean,0.1929706,0.38679838,1.799270133
4612,UMODEH01_clean,0.181919218,0.357713375,1.692756483
4613,UMODEH02_clean,0.178421529,0.3517164,1.652557696
4614,UMODEH03_clean,0.179479046,0.362219318,1.678213981
4615,UMODEH04_clean,0.196596373,0.393494894,1.799963102
4616,UMODEH06_clean,0.210761191,0.418073957,1.903773843
4617,UMODEH07_clean,0.212170119,0.422044572,1.937620959
4618,UMODEH08_clean,0.269092127,0.528505674,2.346196967
4619,UMODEH09_clean,0.276353526,0.543826535,2.324590119
4620,UMODEH10_clean,0.273624344,0.538259792,2.24052736
4621,UMODEH11_clean,0.27671479,0.543084303,2.257240729
4622,UMODEH12_clean,0.278012054,0.536854148,2.272870306
4623,UMODEH13_clean,0.275696683,0.539222067,2.258735046
4624,UMODEH14_clean,0.201966064,0.395278223,1.823054415
4625,UMODEH15_clean,0.197210521,0.387225328,1.792337156
4626,UMODEH16_clean,0.170959794,0.335384,1.607790566
4627,UMODEH17_clean,0.221894679,0.433670692,1.998201582
4628,UMODEH18_clean,0.192967316,0.384607809,1.799766049
4629,UMODEH19_clean,0.266299426,0.515640576,2.285635151
4630,UMODEH20_clean,0.220157329,0.444410074,2.011006735
4631,UMODEH21_clean,0.214662838,0.428195906,1.962525159
4632,UMODEH22_clean,0.204645983,0.408766492,1.91204678
4633,UMODEH23_clean,0.194382813,0.386450254,1.801674178
4634,UMODEH24_clean,0.195571698,0.392920157,1.79576916
4635,UMODEH25_clean,0.215891134,0.429815024,1.989951635
4636,UMOKIS_clean,0.109641548,0.216993137,0.984540148
4637,UMOVEZ_clean,0.178981703,0.363466354,1.702557929
4638,UMOVEZ01_clean,0.208391906,0.414562251,1.918603009
4639,UMOVEZ02_clean,0.210521751,0.415635665,1.909845848
4640,UMOVEZ03_clean,0.198999527,0.392978464,1.829825503
4641,UMOVEZ04_clean,0.189332002,0.376028023,1.754812162
4642,UMOVEZ05_clean,0.207841611,0.417381663,1.919499786
4643,UMOVID_clean,0.176807699,0.355684098,1.673409286
4644,UMOVOJ_clean,0.168074315,0.34208638,1.606592621
4645,UMOYOM_clean,0.223315528,0.437634162,2.048918698
4646,UMOYOM01_clean,0.220337431,0.438585126,2.021814738
4647,UMOYOM02_clean,0.213430273,0.422856959,1.975661689
4648,UMOYOM03_clean,0.188891478,0.380913298,1.795650187
4649,UMOYOM04_clean,0.193466122,0.383397987,1.790705288
4650,UMOYOM05_clean,0.215038857,0.430395949,1.968076008
4651,UMOYOM06_clean,0.191445082,0.380089554,1.770370765
4652,UMOYOM07_clean,0.193034961,0.380589776,1.785453911
4653,UMOYOM08_clean,0.178441707,0.358970307,1.647866244
4654,UMOYOM09_clean,0.196400626,0.394236374,1.828064369
4655,UMOYOM10_clean,0.195400018,0.389052798,1.808514269
4656,UMOYOM11_clean,0.218946429,0.436212938,1.99226501
4657,UMOYOM12_clean,0.226811159,0.448719676,2.049536868
4658,UMOYOM13_clean,0.269129812,0.528268846,2.340877345
4659,UMOYOM14_clean,0.289166445,0.568290094,2.475096475
4660,UMOYOM15_clean,0.295714765,0.585126007,2.485996061
4661,UMOYOM16_clean,0.281770516,0.555572891,2.320491876
4662,UMOYOM17_clean,0.262024048,0.513676728,2.139567963
4663,UMOYOM18_clean,0.309072196,0.60190646,2.521780258
4664,UMOYOM19_clean,0.280402713,0.559627341,2.283796807
4665,UMOZUT_clean,0.217470841,0.436078021,2.00226744
4666,UMUBAH_clean,0.219303433,0.438084676,2.019072767
4667,UMUBEL_clean,0.210439338,0.410053904,1.941433932
4668,UMUBIP_clean,0.201059621,0.404119328,1.843226062
4669,UMUBOV_clean,0.224108239,0.444577569,2.057360141
4670,UMUXEG_clean,0.040461341,0.079512832,0.368458687
4671,UNACES01_clean,0.394262644,0.730534997,2.659467008
4672,UNADIX_clean,0.182484552,0.352019746,1.516971827
4673,UNAGOH_clean,0.121540583,0.241829371,1.12697949
4674,UNAGUN_clean,0.123382917,0.243874286,1.129479255
4675,UNECOH_clean,0.100845483,0.199614028,0.921490835
4676,UNECUN_clean,0.107830169,0.215801864,0.973906428
4677,UNIMAG_clean,0.067210858,0.133266103,0.614578001
4678,UQETOB_clean,0.208205102,0.402195827,1.768141049
4679,UQOWUU_clean,0.157040373,0.307350969,1.222272007
4680,UQOYOP_clean,0.345012452,0.646007394,2.282925244
4681,UQULAU_clean,0.138196527,0.274021718,1.211407961
4682,URENEM_clean,0.164973863,0.327767651,1.501491315
4683,URUWEL_clean,0.066153708,0.13283951,0.629085244
4684,URUWIP_clean,0.072669899,0.145028757,0.66347766
4685,USAHAZ_clean,0.16316077,0.332498766,1.540381683
4686,USAWIW_clean,0.102004436,0.203001485,0.930977461
4687,USEVOF_clean,0.193114642,0.355708934,1.322389345
4688,USIRUL_clean,0.164764465,0.29280439,0.773544101
4689,USISEW_clean,0.205250127,0.346643013,0.841729556
4690,USORUR_clean,0.184414643,0.364984732,1.612901284
4691,USOXEH_clean,0.167417015,0.324028372,1.340428028
4692,USUBUG_clean,0.234548858,0.451822023,1.81388747
4693,USUVIP_clean,0.127798116,0.24709979,0.994356348
4694,UTACOJ_clean,0.047706749,0.09355626,0.436635195
4695,UTACUP_clean,0.050778608,0.102157559,0.488368395
4696,UTELIQ_clean,0.353573273,0.672319258,2.598627444
4697,UTEMAJ_clean,0.22669578,0.445350278,1.93409526
4698,UTEWOG_clean,0.277092876,0.532011834,2.257644205
4699,UTEXIB_clean,0.255916084,0.499590862,1.933543068
4700,UTOCAJ_clean,0.230511162,0.435950195,1.822360908
4701,UTOCEN_clean,0.234556283,0.452085428,1.834060441
4702,UTULEB_clean,0.187969536,0.362747575,1.388395774
4703,UTULIF_clean,0.200769949,0.391725567,1.48391336
4704,UVANUC_clean,0.129155723,0.255247124,1.032860198
4705,UVEVAT_clean,0.242100468,0.470979071,1.986430787
4706,UVEVUN_clean,0.191677784,0.373459954,1.739170017
4707,UVINAP_clean,0.100072323,0.193897296,0.744344612
4708,UVIPIZ_clean,0.150524805,0.285673122,1.261654135
4709,UVIPOF_clean,0.152732908,0.291930828,1.298018368
4710,UVUCEV_clean,0.075429773,0.143759385,0.568255442
4711,UVUDEW_clean,0.018416148,0.036261766,0.162872479
4712,UVUDUM_clean,0.018714924,0.037378445,0.177796533
4713,UVUFUN_clean,0.368148024,0.666146437,2.348801123
4714,UVUQAE_clean,0.206732464,0.397955307,1.568503439
4715,UVUQOT_clean,0.142354102,0.276837494,1.126814081
4716,UVUWAL_clean,0.326955191,0.623149976,2.289057471
4717,UWALEL_clean,0.20936946,0.403655394,1.637937077
4718,UWELIS_clean,0.326297212,0.617308744,2.556156817
4719,UWODAN_clean,0.044931508,0.086995876,0.41444661
4720,UWOWAF_clean,0.286213165,0.543569918,1.9788991
4721,UWUKII_clean,0.145664996,0.283191056,1.152626344
4722,UWUTIQ_clean,0.329933943,0.611785636,2.249330443
4723,UXABOL_clean,0.007965692,0.015924759,0.078292317
4724,UXACAY_clean,0.008830455,0.017687605,0.085213738
4725,UXAXEY_clean,0.134015603,0.260195263,1.011980474
4726,UXINAR_clean,0.169979835,0.317757094,1.216837654
4727,UXIQOJ_clean,0.091632039,0.183316642,0.869583381
4728,UXISUR_clean,0.179837306,0.335955096,1.453662875
4729,UXOHOG_clean,0.314310673,0.586189964,2.193089509
4730,UXUNUX_clean,0.23221073,0.455289566,2.094637094
4731,UXUPEJ_clean,0.230739319,0.455886028,2.110394496
4732,UXUPIN_clean,0.227740383,0.453458615,2.090110634
4733,UXUZAP_clean,0.325165625,0.589606914,1.855725252
4734,UYAMIS_clean,0.087761148,0.171437705,0.716002107
4735,UYAMOY_clean,0.292883314,0.547677355,2.045835972
4736,UYAQAN_clean,0.08314156,0.165524577,0.678670707
4737,UZANOZ_clean,0.120868875,0.231376131,0.934061612
4738,UZAROE_clean,0.085624547,0.168581148,0.733122468
4739,UZATAR_clean,0.032897506,0.064516426,0.291528135
4740,UZEKEQ_clean,0.051806127,0.099494764,0.41946961
4741,UZIJUJ_clean,0.206054021,0.396521872,1.565311184
4742,UZOBAN_clean,0.267288503,0.520377518,2.215334542
4743,UZOBES_clean,0.231319274,0.440986896,1.668050901
4744,UZUNAF_clean,0.045062041,0.088426106,0.41711879
4745,UZUNAF01_clean,0.045360727,0.090900433,0.420010347
4746,UZUTUG_clean,0.14977243,0.29388445,1.161603696
4747,UZUXOE_clean,0.134924465,0.2373791,0.750080535
4748,UZUZUL_clean,0.401794003,0.734430976,2.390789744
4749,VACFUB_clean_h,0.04870252,0.096979777,0.473364741
4750,VACFUB01_clean,0.054860764,0.108494186,0.527165038
4751,VADWON_clean,0.134119301,0.254070123,0.963532015
4752,VAFWAB_clean,0.203570823,0.387182008,1.385451864
4753,VAGJET_clean,0.015280735,0.03061373,0.138482705
4754,VAGMAT_clean,0.178016712,0.358086628,1.678580916
4755,VAGMEX_clean,0.179726399,0.360870298,1.694694617
4756,VAGTAA_clean,0.097497372,0.196686597,0.931102105
4757,VAGTAA01_clean,0.111932045,0.218140281,1.009703515
4758,VAGTAB_clean,0.50475145,0.82424151,1.820993814
4759,VAGTUU_clean,0.216634339,0.416637675,1.57881257
4760,VAHJEW_clean,0.244299973,0.472987256,1.714860479
4761,VAHJIA_clean,0.271889914,0.493986244,1.508629993
4762,VAHQAY_clean,0.134510396,0.262472192,0.924067096
4763,VAHTOQ_clean,0.223929764,0.432347549,1.639971707
4764,VAJGAR_clean,0.785561956,1.42475262,4.00675539
4765,VAJTEH_clean,0.13731685,0.266423321,0.913219991
4766,VAJVEJ_clean,0.411075825,0.694085574,1.587928456
4767,VAKBIU_clean,0.221027381,0.425831318,1.748932724
4768,VAKLIF_clean,0.189729225,0.377566659,1.69909071
4769,VAKNAZ_clean,0.148361365,0.292189079,1.337105277
4770,VAKNED_clean,0.176044137,0.350549221,1.601439304
4771,VAKPOP_clean,0.101548258,0.19920984,0.859358153
4772,VAKPUV_clean,0.102170681,0.194336295,0.711872997
4773,VAKQAC_clean,0.110152121,0.218809419,0.923205759
4774,VALVAI_clean,0.142164534,0.275163776,1.026812193
4775,VALWUD_clean,0.114472913,0.229410816,1.082083783
4776,VALXAK_clean,0.146365875,0.289390137,1.367158839
4777,VALXEO_clean,0.108052234,0.217166385,1.029386876
4778,VALXIS_clean,0.116861118,0.233896106,1.117910275
4779,VALXOY_clean,0.16402994,0.322731942,1.514483239
4780,VAMPUX_clean,0.047163477,0.093187224,0.436466961
4781,VAMQAE_clean,0.016470042,0.033501691,0.163813473
4782,VAMQIM_clean,0.045538471,0.089989746,0.437846213
4783,VAMQOS_clean,0.044974838,0.090847215,0.429006178
4784,VAMYEQ_clean,0.148507421,0.294580051,1.394581726
4785,VAMYUG_clean,0.151578406,0.299944372,1.418500529
4786,VAMZER_clean,0.232095339,0.446108299,2.075774024
4787,VANHEA_clean,0.217299772,0.434526767,1.839167973
4788,VAQSEO_clean,0.083324185,0.157253616,0.572961003
4789,VAQTUF_clean,0.132321859,0.259582504,1.163133311
4790,VARHIH_clean,0.299124092,0.585576601,2.587805867
4791,VARHON_clean,0.27467927,0.539892641,2.416385435
4792,VARJEF_clean,0.331118725,0.641481291,2.847985927
4793,VASFAZ_clean,0.040837512,0.08133677,0.378166241
4794,VASFIH_clean,0.030730627,0.060842186,0.28964947
4795,VASKOR_clean,0.233331219,0.440757098,1.55390924
4796,VATVIY_clean,0.055974631,0.109301122,0.495569299
4797,VATVOE_clean,0.054335085,0.106815659,0.488028085
4798,VATVUK_clean,0.093270856,0.177551417,0.719181551
4799,VAXMUF_clean,0.126669911,0.250621347,1.066819566
4800,VAXTEV_clean,0.072121237,0.142198894,0.643968395
4801,VAZROF_clean,0.219874914,0.403949246,1.361514603
4802,VAZTOG_clean,0.107490609,0.215943094,1.054126332
4803,VAZTUM_clean,0.110203748,0.218427939,1.044911402
4804,VEBHUG_SL,0.156769383,0.311584664,1.461142937
4805,VECWUX_clean,0.151923282,0.29077733,1.027085189
4806,VECZEI_clean,0.155753744,0.307447952,1.295610453
4807,VEDFAN_clean,0.16337713,0.315162172,1.355362084
4808,VEDFIV_clean,0.160141223,0.311551394,1.308349667
4809,VEDFOB_clean,0.161474964,0.314926348,1.325687185
4810,VEDFUH_clean,0.151397935,0.298462047,1.273881534
4811,VEDGAO_clean,0.155589374,0.309276582,1.279888373
4812,VEDGES_clean,0.158785235,0.307624701,1.311634519
4813,VEDGIW_clean,0.156854147,0.304510044,1.301580849
4814,VEGBUG_clean,0.152000621,0.305109523,1.425862432
4815,VEHJID_clean,0.128791319,0.258923643,1.129729396
4816,VEHJID01_clean,0.08677414,0.176532096,0.850316296
4817,VEHJOJ_clean,0.112111255,0.222139385,1.055452729
4818,VEHJUP_clean,0.109784462,0.219153255,1.032445993
4819,VEHKIE_SL,0.157228824,0.312557915,1.384563179
4820,VEHLIE_clean,0.309464712,0.57879723,1.99868132
4821,VEHPUU_clean,0.028607162,0.05612962,0.270916077
4822,VEJHEZ_clean,0.144320939,0.286389855,1.363929669
4823,VEJHID_clean,0.114963507,0.230039525,1.086915169
4824,VEJYIT_clean,0.22833812,0.440860516,1.853144973
4825,VEJYIT01_clean,0.224856285,0.432385616,1.847145726
4826,VEJYOZ_clean,0.218872046,0.413384302,1.595818756
4827,VEJZIU_clean,0.138586755,0.276404676,1.290675791
4828,VELBAQ_clean,0.174480303,0.34170985,1.485521448
4829,VEMDAT_clean,0.189715999,0.358494423,1.28211874
4830,VEMMAC_clean,0.206613775,0.408637615,1.830952521
4831,VEMMEG_clean,0.18027945,0.361011852,1.627770217
4832,VEMMIK_clean,0.092997819,0.186631847,0.891389478
4833,VEMMOQ_clean,0.160396016,0.313666677,1.477496463
4834,VEMSUC_clean,0.157443578,0.306086537,1.230025009
4835,VEMSUC01_clean,0.158349372,0.30772829,1.221305265
4836,VEQBID_clean,0.020416847,0.041500151,0.202884465
4837,VERPOZ_clean,0.163077713,0.300698507,0.99979098
4838,VETMIS_clean,0.187384933,0.37334487,1.784471988
4839,VEWKUF_clean,0.179636679,0.358005803,1.638945501
4840,VEWLAM_clean,0.164987368,0.327016701,1.576334561
4841,VEWXAY_clean,0.234915838,0.451191771,1.930733396
4842,VEXTUO_manual,0.120021802,0.239249372,1.088416925
4843,VEXVAW_clean,0.185123948,0.36324334,1.60781946
4844,VEYREX_clean,0.180646251,0.357022103,1.488016455
4845,VEYREY_clean,0.163293796,0.308381781,1.341838007
4846,VICDOC_clean,0.433691694,0.77279776,2.321133437
4847,VICLAW_clean,0.076840547,0.151455433,0.622970615
4848,VICSIL_clean,0.147410523,0.281323365,1.189140876
4849,VICYUD_clean,0.257558374,0.47536653,1.8316354
4850,VIDVUB_clean,0.109699005,0.218740884,1.058245228
4851,VIDWIQ_clean,0.254956429,0.48608911,1.78299298
4852,VIDXOX_clean,0.026160139,0.051259572,0.25681321
4853,VIGDIY_clean,0.054767872,0.106856137,0.410674774
4854,VILXOE_clean,0.127159931,0.250058724,1.014286637
4855,VIMRAM_clean,0.122558328,0.236974267,1.004807044
4856,VINHIL_clean,0.088386147,0.175362188,0.80017215
4857,VINHOR_clean,0.060942072,0.121401907,0.57904603
4858,VIPYOK_clean,0.088719459,0.175587417,0.68769161
4859,VIPZAX_clean,0.049354032,0.09942058,0.430692532
4860,VIQFIL_clean,0.006134904,0.012274614,0.060773194
4861,VIQQUJ_clean,0.309947534,0.57970532,2.03813096
4862,VIRKIQ_clean,0.059438954,0.117927232,0.514236092
4863,VIRPOC_clean,0.113215169,0.221286434,0.989607
4864,VIRQES_clean,0.029844516,0.059391916,0.270549815
4865,VIRXIF_clean,0.167085655,0.324222258,1.348513726
4866,VIVXOP_clean,0.123938171,0.244904832,1.026167301
4867,VIWHUG_clean,0.116999115,0.225096231,0.772599526
4868,VIWKOD_clean,0.026589938,0.053944517,0.258985328
4869,VIWMIZ_clean,0.250662159,0.468685284,1.774393496
4870,VIWMOF_clean,0.263552645,0.48288625,1.777043266
4871,VIWZOR_clean,0.118508339,0.229160028,0.985674656
4872,VIXCUB_clean,0.092680605,0.18475068,0.846348578
4873,VIXPUP_clean,0.162812334,0.323426377,1.4365269
4874,VIXPUP01_clean,0.157259232,0.307805214,1.382581854
4875,VIXWEF_clean,0.099317832,0.196513702,0.915387719
4876,VIYSON_clean,0.38251589,0.693498111,2.249829258
4877,VIYTAA_clean,0.384779194,0.695434869,2.290960335
4878,VIYVIK_clean,0.394145193,0.709655274,2.305878874
4879,VIZSOO_clean,0.242332596,0.471784593,2.145580583
4880,VIZSUU_clean,0.13500858,0.272973809,1.277914167
4881,VIZTIJ_clean,0.089037123,0.176446878,0.827535897
4882,VOBKAA_clean,0.07100328,0.14027876,0.627655978
4883,VOBRUB_clean,0.160190609,0.311910919,1.273679085
4884,VOCQAF_clean,0.204792084,0.388924959,1.380508973
4885,VOCQEJ_clean,0.207538728,0.395797421,1.391962681
4886,VOFFED_clean,0.04060785,0.081264729,0.373389717
4887,VOGPEO_clean,0.194622223,0.377932573,1.662808837
4888,VOGTIV_clean_h,0.062622074,0.124470472,0.605871659
4889,VOJGOS_clean,0.289966234,0.564663854,2.381696699
4890,VOLPET_clean,0.131761772,0.259022451,1.208138076
4891,VOLQOD_clean,0.175500887,0.34341815,1.487606546
4892,VOLRAQ01_clean,0.210382238,0.407504111,1.820408117
4893,VONCIM_clean,0.090180686,0.176255049,0.741601037
4894,VONCOS_clean,0.096576802,0.18925529,0.799256349
4895,VONDEJ_clean,0.339887583,0.594818221,1.557225076
4896,VONDIN_clean,0.628013055,1.007478662,1.987506529
4897,VONDOT_clean,0.424121766,0.7189292,1.812178134
4898,VOPCEK_clean,0.207049728,0.391502769,1.509602198
4899,VOPCIO_clean,0.119334688,0.233274348,1.058088084
4900,VOQXIK_clean,0.230404376,0.45521215,1.886464174
4901,VORHER_clean,0.17531348,0.34549019,1.310615386
4902,VOSTUU_clean,0.224921232,0.441683336,1.826816845
4903,VOSVEG_clean,0.235582805,0.4438705,1.598182556
4904,VOSWIL_clean,0.029129683,0.05751809,0.280806966
4905,VOTKEW_clean,0.267542536,0.498067301,1.767576608
4906,VOXQOQ_clean,0.133723035,0.255452765,1.010802352
4907,VOXTUZ_clean,0.872182522,1.537234551,4.270468111
4908,VOXVAH_clean,0.308349177,0.589356826,2.181875185
4909,VOXVEL_clean,0.158526241,0.315506508,1.306966791
4910,VOXYUE_clean,0.030094681,0.059070729,0.277289745
4911,VOZVAJ01_clean,0.093000867,0.183203216,0.810653939
4912,VOZVEN01_clean,0.127232126,0.250765584,1.000077014
4913,VOZVIR01_clean,0.085187925,0.166354832,0.77254906
4914,VUCTUK_clean,0.031453796,0.061957285,0.271821516
4915,VUDQOB_clean,0.106896249,0.208594235,0.868480945
4916,VUFBEE_clean,0.090005153,0.176403103,0.718136066
4917,VUGXAY_clean,0.186443682,0.360973697,1.581267095
4918,VUGYED_clean,0.182181173,0.356050938,1.53594513
4919,VUGYIH_clean,0.193043424,0.374732639,1.626304065
4920,VUHJAK_clean,0.153143572,0.274950657,0.74586602
4921,VUHMOC_clean,0.149662022,0.285952951,1.08483655
4922,VUHMUI_clean,0.12742283,0.252319317,1.010659689
4923,VUHNAP_clean,0.108796139,0.212687521,0.900276754
4924,VUHNET_clean,0.097199632,0.191529648,0.857563189
4925,VUHNIX_clean,0.130669813,0.25474553,1.057607167
4926,VUHNUJ_clean,0.137977292,0.264540907,1.040903099
4927,VUHPAR_clean,0.151494422,0.293552803,1.156797726
4928,VUHPOF_clean,0.157659744,0.302600309,1.157915245
4929,VUHPUL_clean,0.178286037,0.334136014,1.163529787
4930,VUJBEI_clean,0.225728224,0.434844462,1.901733591
4931,VUJBIM_clean,0.207648171,0.394376429,1.762195636
4932,VUKROK_clean,0.113646218,0.225646594,1.073169702
4933,VUKRUQ_clean,0.110769183,0.220944453,1.042375367
4934,VUKSAX_clean,0.110137622,0.221725548,1.051603552
4935,VUKSIF_clean,0.186783329,0.360232095,1.379199597
4936,VUKSOL_clean,0.143734769,0.28696956,1.224256968
4937,VUKYOR_clean,0.152293639,0.293446845,1.241584573
4938,VUKYUX_clean,0.123105044,0.24223331,1.083350308
4939,VULKIX_clean,0.183641526,0.359953482,1.390271615
4940,VULKOD_clean,0.236181447,0.436465625,1.401016782
4941,VUMBIQ_clean,0.235604973,0.421060268,1.357507836
4942,VUMBOW_clean,0.055818444,0.110439001,0.461764622
4943,VUMCEM_clean,0.562846353,0.996323869,2.869641244
4944,VUNHAO_clean,0.130652157,0.259181665,1.245770113
4945,VUNNEZ_clean,0.017797825,0.034513528,0.166692215
4946,VUQJUN_clean,0.233658096,0.447306908,1.828522695
4947,VUQJUN01_clean,0.232883417,0.450160335,1.854092367
4948,VUQKAU_clean,0.305361604,0.580498409,2.272701284
4949,VUQKAU01_clean,0.325018939,0.608729554,2.292253524
4950,VUQKAU02_clean,0.321911599,0.594869658,2.269267682
4951,VUQKOI_clean,0.065759151,0.129199829,0.576401579
4952,VUQKUO_clean,0.10606468,0.208347552,0.82974687
4953,VURLIF_clean,0.323896128,0.598246717,2.353817999
4954,VURNED_clean,0.234450229,0.465528797,2.175944636
4955,VURNED01_clean,0.233861089,0.459980708,2.116153268
4956,VURNED02_clean,0.227172865,0.453822286,2.0956478
4957,VURNED03_clean,0.230993799,0.454413545,2.101765957
4958,VURYIR_clean,0.02447661,0.047674233,0.227602333
4959,VURYOX_clean,0.027623564,0.056617729,0.268001232
4960,VUSKAW_clean,0.114321143,0.226345149,1.124201199
4961,VUSKEA_clean,0.111472043,0.223987133,1.106315184
4962,VUZNOV_clean,0.262880585,0.516239222,2.377397398
4963,WABTOK_clean,0.023202708,0.046147108,0.223684318
4964,WABVIF_clean,0.043876635,0.085645125,0.421843028
4965,WABVIF01_clean,0.043899333,0.087956139,0.433207996
4966,WABVIF02_clean,0.046844493,0.093405252,0.447467051
4967,WABVIF03_clean,0.046418892,0.092676055,0.443191178
4968,WABVIF04_clean,0.043001315,0.083771062,0.412634439
4969,WABVOL_clean,0.126492519,0.252187399,0.937946812
4970,WABVUR_clean,0.131900087,0.258311531,1.046701792
4971,WABWAY_clean,0.111641017,0.217936424,0.900503052
4972,WABWEC_clean,0.105330594,0.206737146,0.858661539
4973,WACLEU_clean,0.112162361,0.223415974,0.947507181
4974,WAFKAQ_clean,0.18555777,0.370007719,1.623176238
4975,WAFKIY_clean,0.235134734,0.470937019,2.190221748
4976,WAGPOM_clean,0.104519339,0.206037645,0.844086896
4977,WAGQAY_clean,0.17313134,0.350039221,1.6571881
4978,WAHDIT_clean,0.011528924,0.022563318,0.102749388
4979,WAHFUJ01_clean,0.11140669,0.213345373,0.854821357
4980,WAHGIY_clean,0.15107126,0.283444485,0.984915586
4981,WAHKUO_clean,0.204463432,0.40549866,1.907354692
4982,WAHNEB_clean,0.218811765,0.438045857,2.080415299
4983,WAHNIF_clean,0.206130143,0.403286288,1.89407722
4984,WAHNOL_clean,0.221682719,0.440076532,2.093717531
4985,WAHROP_clean,0.269781797,0.495354624,1.677019941
4986,WAJHOG_clean,0.074491128,0.148885344,0.689232094
4987,WAKTOS_clean,0.007184028,0.014363332,0.067803943
4988,WALKAY_clean,0.203031998,0.388460637,1.369442993
4989,WAMREJ_clean,0.196897809,0.388154486,1.770291303
4990,WAMRIN_clean,0.166893282,0.32520302,1.42009079
4991,WAMRIN01_clean,0.167016674,0.328508298,1.474858257
4992,WAMRIN02_clean,0.168103054,0.3277895,1.43699422
4993,WANHAX_clean,0.330088562,0.597624582,2.151044544
4994,WANHEB_clean,0.296894062,0.581705739,2.236142677
4995,WANHIF_clean,0.255153031,0.486842795,1.967516114
4996,WANHOL_clean,0.25357892,0.480449868,1.924146428
4997,WANHUR_clean,0.351177191,0.656844281,2.53120067
4998,WANNEH_clean,0.372846031,0.633762762,1.477619908
4999,WANNIL_clean,0.33477567,0.572710497,1.448418465
5000,WAPSUE_clean,0.014296545,0.02880057,0.137759336
5001,WAQFIG_clean,0.181763645,0.361058101,1.653906885
5002,WAQKUX_clean,0.242613988,0.479057577,1.914421247
5003,WAQTEQ_clean,0.114391542,0.232260192,1.079066864
5004,WARFAZ_clean,0.070242906,0.1348571,0.531662233
5005,WARJAC_clean,0.051258519,0.101721531,0.487834616
5006,WARXUL_clean,0.228849448,0.452424499,1.882387983
5007,WASMUB_clean,0.815952226,1.307247814,3.296504437
5008,WASMUB01_clean,0.832257973,1.327572531,3.312491335
5009,WASMUB02_clean,0.683667581,1.108452808,2.952096097
5010,WASPAK_clean,0.253478477,0.491155792,1.984176817
5011,WAVQUH_clean,0.136296287,0.266855028,1.123126883
5012,WAWGOQ_clean,0.196008717,0.382079405,1.688545348
5013,WAYMAM_clean,0.063851437,0.125898736,0.611643174
5014,WAYMEQ_SL,0.114626111,0.225239808,1.009148259
5015,WAYMIU_manual,0.114029455,0.22664135,1.056129948
5016,WAYMOA_manual,0.108074903,0.211706919,0.985842619
5017,WEBKOD_clean,0.110943397,0.217963731,0.928042505
5018,WEBREC_clean,0.215681259,0.404157022,1.447187842
5019,WECBEN_clean,0.095576211,0.189593383,0.922426113
5020,WECBOX_clean,0.056234826,0.109658671,0.486254229
5021,WECFAN_clean,0.078987836,0.156992891,0.655112639
5022,WECFAN01_clean,0.082943923,0.16124404,0.654409032
5023,WECJIZ_clean,0.183252197,0.342038732,1.193665932
5024,WEDQED_clean,0.151516753,0.285207552,0.992600228
5025,WEFCAN_clean,0.351296586,0.659942645,2.609949678
5026,WEFXEM_clean,0.142781114,0.284760473,1.215527395
5027,WEGKIE_clean,0.103425771,0.202283764,0.931373838
5028,WEHHEY_clean,0.243508175,0.461083686,1.817378511
5029,WEHHIC_clean,0.255394686,0.466864644,1.868286986
5030,WEHHOI_clean,0.248756441,0.467891197,1.857158194
5031,WEHHUO_clean,0.251836101,0.472007367,1.877309901
5032,WEHJAW_clean,0.244360981,0.455794099,1.804304146
5033,WEHJEA_clean,0.144139121,0.285241894,1.332323165
5034,WEHJIE_clean,0.180622592,0.350276316,1.482231752
5035,WEHJOK_clean,0.131234323,0.271083556,1.250632359
5036,WEHJUQ_clean,0.132578781,0.262518909,1.232013139
5037,WEMBUN_clean,0.05288717,0.105724443,0.497666964
5038,WEMCAU_clean,0.072905467,0.146702176,0.645357479
5039,WEMFOL_clean,0.053226656,0.104274061,0.48277925
5040,WEMNAF_clean,0.189212009,0.355122188,1.261909778
5041,WEMYEU_clean,0.169239106,0.326517823,1.218697121
5042,WENDIE_clean,0.366189386,0.644620944,1.89369756
5043,WENLEI_clean,0.036746016,0.071900973,0.324787844
