Adsorbent,O2_10C_0.001bar,O2_10C_0.5bar,O2_10C_1bar,O2_10C_5bar,RMSE_Freundlich-Langmuir,best_model,best_params
XILVIZ_clean,0.0004793195,0.203065699,0.402957904,1.794402413,,Freundlich–Langmuir,"[nan, nan, nan]"
XINRAP_clean,0.0001381164,0.062549919,0.124873998,0.593088498,,Freundlich–Langmuir,"[nan, nan, nan]"
XINWUO_clean,0.0001475276,0.077423739,0.156820267,0.714217198,,Freundlich–Langmuir,"[nan, nan, nan]"
XINZEB_clean,0.0002523812,0.115016407,0.227906937,0.950668053,,Freundlich–Langmuir,"[nan, nan, nan]"
XIPGUA_clean,2.68565e-05,0.011797319,0.023507557,0.101529698,,Freundlich–Langmuir,"[nan, nan, nan]"
XISKUF_clean,0.0005155152,0.235646956,0.427089174,1.236027619,5.3142851099580605e-06,Freundlich–Langmuir,[2.06258921 0.25514868 0.91886446]
XISLAM_clean,0..0005334342,0.244460681,0.431114052,1.267170801,2.1149212241316634e-05,Freundlich–Langmuir,[0.82239993 0.70032978 0.54566268]
XISVUR_clean,0.0004532561,0.221250615,0.433068334,1.780535173,,Freundlich–Langmuir,"[nan, nan, nan]"
XISXEE_clean,0.0003530006,0.187842556,0.361621083,1.606500707,2.4616461713423506e-05,Freundlich–Langmuir,[0.17237299 2.33396318 0.08855182]
XITYOP_clean,0.0006056197,0.297514794,0.567667493,2.15690283,1.0455646072219933e-05,Freundlich–Langmuir,[3.04005393 0.20611434 0.52704573]
XIVMEW01_clean,0.0006678428,0.269224135,0.502212788,1.623801369,4.389575185933929e-05,Freundlich–Langmuir,[3.97357534 0.14600007 1.05849883]
XIWLAQ_clean,9.31772e-05,0.038847285,0.077593769,0.346768412,,Freundlich–Langmuir,"[nan, nan, nan]"
XIWYEH_clean,0.0002150177,0.101592818,0.185911096,0.577465298,4.8655420896139235e-06,Freundlich–Langmuir,[0.76286838 0.29467377 0.73542685]
XIYYEL_clean,0.000166192,0.084223717,0.176820343,0.845600577,,Freundlich–Langmuir,"[nan, nan, nan]"
XIZJEW_clean,0.0003787921,0.178455177,0.328595647,1.018464213,6.033181576243194e-06,Freundlich–Langmuir,[1.82970542 0.21365908 0.89707061]
XOBXIW_clean,3.42409e-05,0.015044211,0.030886858,0.14726082,,Freundlich–Langmuir,"[nan, nan, nan]"
XODPUD_clean,0.0003434666,0.17270086,0.339548129,1.531632665,4.193100967576019e-06,Freundlich–Langmuir,[1.98652648 0.17712641 0.21852076]
XOGXAU_clean,0.0003595226,0.181150874,0.346695693,1.307480797,1.0044162949104828e-05,Freundlich–Langmuir,[2.96130892 0.12820252 0.75270108]
XOHLEM_clean,0.0003432736,0.156751561,0.305286639,1.251366673,1.0607009655532557e-05,Freundlich–Langmuir,[10.03403648  0.03209848  1.69464256]
XOJWEZ_clean,0.0003308911,0.162711008,0.308074166,1.096926832,7.105006318437615e-06,Freundlich–Langmuir,[2.24726845 0.15358336 0.79523973]
XOJWOJ_clean,0.0003485529,0.158325722,0.313234837,1.30492099,,Freundlich–Langmuir,"[nan, nan, nan]"
XOMCIN_clean,0.0005519613,0.274083269,0.519725441,2.195282581,2.4625243330876643e-05,Freundlich–Langmuir,[0.28478472 2.11166803 0.12853747]
XOMCOT_clean,0.0011922623,0.510012508,0.903111377,2.481999684,7.069007387234278e-06,Freundlich–Langmuir,[2.88542131 0.40843205 0.77713422]
XOMCUZ_clean,0.0001203883,0.054776658,0.105744481,0.381340192,,Freundlich–Langmuir,"[nan, nan, nan]"
XOMHEO_clean,0.0016026317,0.598752732,0.970124464,2.786102662,0.00022098377143904734,Freundlich–Langmuir,[0.3138421  6.52878296 0.37036745]
XOMJUE_clean,0.0005720877,0.242831809,0.440005771,1.444529839,1.0212262778140593e-05,Freundlich–Langmuir,[0.81360104 0.67825309 0.43736581]
XOMNEU_clean,0.0010835281,0.460960904,0.809629635,2.105126348,5.200724685813321e-06,Freundlich–Langmuir,[2.86925304 0.37413335 0.88755981]
XONGUD_clean,7.3584e-06,0.004398042,0.008760671,0.042995309,7.406350208950704e-07,Freundlich–Langmuir,[0.01729129 0.51122491 0.02175839]
XONLES_clean,0.000398614,0.201350897,0.400406984,1.895855899,,Freundlich–Langmuir,"[nan, nan, nan]"
XONLES01_clean,0.0004462571,0.197845952,0.388288165,1.858157494,,Freundlich–Langmuir,"[nan, nan, nan]"
XOPJAO_clean,0.0011582841,0.449777085,0.747671642,1.87202287,7.078629952413748e-06,Freundlich–Langmuir,[1.08706438 1.07925454 0.61548754]
XOPLOE_clean,0.0002687589,0.128527832,0.258763504,1.11403737,,Freundlich–Langmuir,"[nan, nan, nan]"
XOPMIA_clean,0.0004156896,0.21545857,0.420323354,1.656513999,,Freundlich–Langmuir,"[nan, nan, nan]"
XOPVOO_clean,2.8028753093,3.13910721,3.196534934,3.263806838,0.008090198739820116,Freundlich–Langmuir,[2.66447288e+00 6.14886950e+04 9.83852562e-01]
XOQXIL_clean,0.0003389597,0.167656944,0.325734941,1.306508182,3.1564288527804075e-06,Freundlich–Langmuir,[14.49675476  0.02381863  2.4770775 ]
XORHET_clean,0.0003342807,0.165186553,0.313690768,1.292019524,1.076793219606185e-05,Freundlich–Langmuir,[0.33043165 1.07702111 0.17264318]
XOSPOK_clean,0.0002380714,0.120632791,0.237955003,0.942649459,,Freundlich–Langmuir,"[nan, nan, nan]"
XOTSEG_clean,0.0003988934,0.197361557,0.385757904,1.662346883,2.76383742629443e-06,Freundlich–Langmuir,[3.34806718 0.12079843 0.41473138]
XOTSIK_clean,0.000448347,0.207162415,0.399969021,1.653666112,8.572947223517233e-06,Freundlich–Langmuir,[1.498678   0.28774581 0.29765075]
XOTXUB_clean,8.76693e-05,0.036929,0.071327954,0.334544863,,Freundlich–Langmuir,"[nan, nan, nan]"
XOTZIR_clean,0.0004222327,0.196596178,0.362460488,1.291593231,7.639679337646328e-06,Freundlich–Langmuir,[0.59424498 0.73643295 0.34147827]
XOVPIH_clean,0.0001520237,0.066871437,0.132954982,0.547012069,,Freundlich–Langmuir,"[nan, nan, nan]"
XOVPON_clean,0.0001110943,0.058979359,0.116175363,0.552165771,4.908135841330937e-06,Freundlich–Langmuir,[0.07116011 1.69924279 0.04029724]
XOVPUU_clean,0.000290464,0.152164923,0.304926061,1.486717108,,Freundlich–Langmuir,"[nan, nan, nan]"
XOVQAB_clean,0.0002904805,0.140533385,0.279218991,1.300930317,,Freundlich–Langmuir,"[nan, nan, nan]"
XOVQEF_SL,0.000291878,0.1576402,0.313893979,1.523863951,1.2429077967733688e-05,Freundlich–Langmuir,[3.24986545 0.09746214 0.09701261]
XOVQIJ_clean,0.0003454794,0.156846054,0.304441818,1.268234203,1.0750682764023287e-05,Freundlich–Langmuir,[1.94276374 0.1667728  0.40367891]
XOVVOU_clean,0.0005103339,0.228289381,0.449318186,1.777992216,,Freundlich–Langmuir,"[nan, nan, nan]"
XOXMED_clean,0.0003317736,0.171182431,0.327519587,1.47263945,3.933552038591172e-05,Freundlich–Langmuir,[1.46729474e-02 2.79839149e+01 6.71481760e-02]
XUBGUY_clean,0.0003545358,0.161993316,0.316172072,1.452259885,9.056731379339476e-06,Freundlich–Langmuir,[0.2359193  1.42615215 0.07016022]
XUDNUH_clean,0.0003589937,0.172989976,0.342866477,1.632830924,4.7269680084526e-06,Freundlich–Langmuir,[1.21293719 0.28818276 0.07620929]
XUDPET_clean,0.0005577676,0.282102618,0.543261514,2.432145061,2.5135980461832632e-05,Freundlich–Langmuir,[0.19229729 3.16273175 0.079154  ]
XUDPIX_clean,0.0003577101,0.176314166,0.357502133,1.640277944,,Freundlich–Langmuir,"[nan, nan, nan]"
XUDPOD_clean,0.0003632929,0.172626761,0.342751909,1.635436678,7.685675372406282e-06,Freundlich–Langmuir,[2.78057069 0.12512801 0.12711683]
XUDVAV_clean,0.0005896932,0.27326741,0.512820451,1.75616358,1.9777470097841533e-06,Freundlich–Langmuir,[3.10296761 0.18879439 0.76958456]
XUDYEC_clean,0.000347674,0.175841634,0.346498963,1.476307479,,Freundlich–Langmuir,"[nan, nan, nan]"
XUFWAX_clean,0.001142015,0.46118881,0.788147091,2.61707494,0.00012751295628436822,Freundlich–Langmuir,[0.19189942 7.29298672 0.27143253]
XUFWEB_clean,0.0011867999,0.466495821,0.814614968,2.641049112,4.838188085542257e-06,Freundlich–Langmuir,[0.57958421 2.03235237 0.33244076]
XUFWIF_clean,0.001211754,0.446407573,0.765231346,2.469684976,1.0719349983350974e-05,Freundlich–Langmuir,[0.32982907 3.74315922 0.30726852]
XUFWOL_clean,0.0014081887,0.603914032,1.066820852,3.48196123,2.9074573731790832e-05,Freundlich–Langmuir,[0.98353865 1.49165135 0.34898254]
XUFWOM_clean,0.0002006851,0.097041374,0.195399169,0.904152676,,Freundlich–Langmuir,"[nan, nan, nan]"
XUFYAA_clean,0.0005536882,0.263112133,0.504073292,2.280047682,,Freundlich–Langmuir,"[nan, nan, nan]"
XUFYEE_clean,0.0008634555,0.398695203,0.780030717,2.88917042,0.0026896218173274628,Freundlich–Langmuir,[7.25079320e+03 1.15456682e-04 6.42316268e+02]
XUGROI_clean,0.0004661246,0.235674151,0.452535206,2.052453813,4.558611280919334e-05,Freundlich–Langmuir,[1.95456891e-02 2.85262179e+01 6.16488449e-02]
XUGSEY_clean,0.0005284734,0.250609655,0.489730405,2.055200853,7.679574777559158e-06,Freundlich–Langmuir,[18.87221882  0.02719016  1.74045039]
XUGWUS_clean,0.0001700538,0.078592046,0.15159183,0.599680163,3.367856092773612e-06,Freundlich–Langmuir,[1.34587709 0.12135661 0.65119909]
XUJPEY_clean,0.0001701698,0.091499108,0.184129109,0.7712351,0.0011385123471109066,Freundlich–Langmuir,[1.59241622e+03 1.19932999e-04 3.56291683e+02]
XUJPIC_clean,0.0001916085,0.089432952,0.176136487,0.761631895,,Freundlich–Langmuir,"[nan, nan, nan]"
XUJPOI_clean,0.00034629,0.162665866,0.313068214,1.260171354,3.389721611068299e-06,Freundlich–Langmuir,[1.42617874 0.23807772 0.380103  ]
XUJQAV_clean,0.0003176163,0.158254528,0.306976157,1.242592174,4.539229096849142e-06,Freundlich–Langmuir,[4.23498705 0.07714682 0.83859106]
XUKHUI_clean,0.0005620528,0.252777522,0.476777587,1.729563331,1.1029100723748148e-05,Freundlich–Langmuir,[1.99871026 0.27020976 0.52115378]
XUKLAS_clean,0.0003132822,0.156875461,0.29902434,1.09588652,8.41148609465154e-06,Freundlich–Langmuir,[2.71051687 0.12179949 0.86128   ]
XUKNIC_clean,0.0003369131,0.163720027,0.322008719,1.463303741,1.6831407470685778e-06,Freundlich–Langmuir,[1.47714031 0.22581464 0.17309869]
XUKYEI_neutral,0.0003590062,0.147033633,0.296792181,1.480347302,,Freundlich–Langmuir,"[nan, nan, nan]"
XUMMOJ_clean,0.0001394035,0.063564786,0.123686145,0.590614122,,Freundlich–Langmuir,"[nan, nan, nan]"
XUMMUP_clean,0.0001005335,0.049482293,0.097382954,0.47891174,,Freundlich–Langmuir,"[nan, nan, nan]"
XUMNAW_clean,0.0006174716,0.280977239,0.539071833,1.933514239,,Freundlich–Langmuir,"[nan, nan, nan]"
XUMNEA_clean,0.0007036173,0.279397438,0.483844999,1.388644838,1.0260539304090335e-05,Freundlich–Langmuir,[0.70677612 0.96697428 0.51052171]
XUMNIE_clean,0.0005492118,0.26700799,0.515213302,2.17414308,4.22250543402585e-06,Freundlich–Langmuir,[1.18990642 0.46870116 0.20620048]
XUMTUV_clean,0.000195884,0.09450896,0.185374477,0.801352808,1.5491364923662375e-06,Freundlich–Langmuir,[5.93862598 0.03246432 1.22827266]
XUNGOD_clean,0.0005883828,0.267970693,0.500805247,1.760523846,4.459977202829209e-06,Freundlich–Langmuir,[1.74447186 0.33222722 0.50916026]
XUNGUJ_clean,0.0005776197,0.249377438,0.482192259,1.686089834,0.0011826626075146604,Freundlich–Langmuir,[4.18029569e+03 1.25747458e-04 7.06249120e+02]
XUNHAQ_clean,0.000525598,0.237437573,0.453912214,1.661393902,1.3995155767153103e-05,Freundlich–Langmuir,[6.45855516 0.0770537  1.23946414]
XUNSAC_clean,0.0004977934,0.252478108,0.488120036,1.672319345,0.0014621319256911463,Freundlich–Langmuir,[4.30876254e+03 1.24043522e-04 7.55978217e+02]
XUNSEG_clean,0.0004089978,0.210956759,0.410071417,1.472012673,0.0011874503314839874,Freundlich–Langmuir,[3.64030444e+03 1.21931988e-04 6.73625845e+02]
XUNSIK_clean,0.0005830012,0.280036128,0.520349242,1.797586581,1.3712313942407503e-05,Freundlich–Langmuir,[1.62181149 0.37645572 0.50027512]
XUNSOQ_clean,0.0004520502,0.226584107,0.437820707,1.545466794,0.0008909371348389627,Freundlich–Langmuir,[3.64037571e+03 1.30870594e-04 6.61379622e+02]
XUNTIL_clean,0.00034711,0.171418511,0.328538244,1.211050552,5.519504256503296e-06,Freundlich–Langmuir,[6.37104251 0.0562201  1.57933456]
XUPSAE_clean,0.0004074194,0.164127137,0.327037046,1.451119693,,Freundlich–Langmuir,"[nan, nan, nan]"
XUTQEI_clean,0.0002570883,0.158177517,0.312110453,1.508861775,3.645905153080963e-05,Freundlich–Langmuir,[ 0.02772204 11.9041791   0.02179984]
XUVHEB_clean,0.0005154725,0.255431161,0.469436683,1.626069494,2.6762768986857975e-05,Freundlich–Langmuir,[0.8951544  0.63579878 0.39133731]
XUVQOW_clean,0.000254894,0.145265487,0.287448179,1.256308854,,Freundlich–Langmuir,"[nan, nan, nan]"
XUWFUR_clean,0.0003345137,0.143390594,0.2774727,1.180267339,1.8144154171987857e-05,Freundlich–Langmuir,[0.72108243 0.41361682 0.20862508]
XUYXAR_clean,0.0001554305,0.075531559,0.148081911,0.600043111,,Freundlich–Langmuir,"[nan, nan, nan]"
XUZFUU_clean,0.000155587,0.082017301,0.160924499,0.681441775,,Freundlich–Langmuir,"[nan, nan, nan]"
YABHER_clean,0.0006116749,0.277060401,0.540458488,2.128583869,,Freundlich–Langmuir,"[nan, nan, nan]"
YABHIV_clean,0.0006676497,0.332155732,0.643851621,2.587896761,9.237084499688693e-06,Freundlich–Langmuir,[9.67340496 0.07093354 0.92885895]
YABPAU_clean,0.0004732064,0.210194714,0.399202281,1.548842064,1.3123420310947825e-05,Freundlich–Langmuir,[1.08529073 0.41189006 0.32799843]
YAGHAS_clean,0.0006315942,0.310413208,0.552198293,1.755362676,4.954895262657742e-05,Freundlich–Langmuir,[0.76439924 0.95628018 0.41797207]
YAGHUM_clean,0.0002668346,0.12853474,0.255016907,1.166713765,,Freundlich–Langmuir,"[nan, nan, nan]"
YAGJOI_clean,0.000564512,0.262087009,0.504659997,1.759064762,0.0008129188158181883,Freundlich–Langmuir,[4.23276799e+03 1.30217636e-04 6.89760475e+02]
YAHPED_clean,0.0003053568,0.152274543,0.300424306,1.327346622,,Freundlich–Langmuir,"[nan, nan, nan]"
YAHWAI_clean,0.0002530859,0.117134406,0.226838933,0.939586387,5.199987882980264e-06,Freundlich–Langmuir,[1.18527165 0.20476666 0.36289874]
YAMYUJ_clean,0.0008087664,0.332535038,0.602924949,2.284279257,4.704507248367431e-06,Freundlich–Langmuir,[0.21351937 3.83469425 0.19420033]
YANBAR_clean,2.33085e-05,0.015910374,0.031833179,0.150784161,,Freundlich–Langmuir,"[nan, nan, nan]"
YANBAR01_clean,3.57397e-05,0.015916589,0.031927967,0.150864964,,Freundlich–Langmuir,"[nan, nan, nan]"
YANBAR02_clean,3.41858e-05,0.015672627,0.03123182,0.150016535,,Freundlich–Langmuir,"[nan, nan, nan]"
YANBAR03_clean,3.72936e-05,0.016233585,0.031803655,0.153153857,,Freundlich–Langmuir,"[nan, nan, nan]"
YAPLIM_clean,0.000316745,0.161324665,0.317583479,1.385123973,,Freundlich–Langmuir,"[nan, nan, nan]"
YAPLOS_clean,0.0002203335,0.098283853,0.194692711,0.907553602,1.0917506851226299e-05,Freundlich–Langmuir,[4.50372027 0.04407527 0.44932795]
YAPLUY_clean,0.0002627946,0.122715672,0.238797866,1.080220146,3.6580422525652246e-06,Freundlich–Langmuir,[0.2173288  1.17566066 0.08699536]
YAPMAF_clean,0.000260558,0.140275924,0.27546299,1.228527818,1.2768670205222713e-05,Freundlich–Langmuir,[1.94018342 0.1474637  0.27560894]
YAPXIX_clean,0.0018334904,0.50010623,0.701396958,1.103966985,1.2870455164469805e-05,Freundlich–Langmuir,[0.97225945 1.8624569  0.90183836]
YAQCEY_clean,0.0001924252,0.09057535,0.179121959,0.792222653,,Freundlich–Langmuir,"[nan, nan, nan]"
YAQKEI_clean,0.000104709,0.055019819,0.107485372,0.440049609,,Freundlich–Langmuir,"[nan, nan, nan]"
YARBAW_clean,0.0001622211,0.092164733,0.179989225,0.682584812,0.00043016399644786043,Freundlich–Langmuir,[1.49907302e+03 1.28274399e-04 5.34262754e+02]
YARBIE_clean,0.0008554358,0.363359443,0.62360854,1.487468012,8.477084646413932e-06,Freundlich–Langmuir,[2.01436491 0.43325936 0.93378675]
YARBUQ_clean,0.001098644,0.398258853,0.680249273,1.648999868,6.572201858662823e-05,Freundlich–Langmuir,[1.84940646 0.52320987 0.83738609]
YARDEC_clean,0.0006016975,0.278768055,0.526216169,2.012076581,1.6667873070543207e-06,Freundlich–Langmuir,[1.18972685 0.50302219 0.31571274]
YARDIG_clean,0.0005318683,0.253313813,0.485124091,1.875481987,3.7000440170797934e-07,Freundlich–Langmuir,[2.78371247 0.19081746 0.51934258]
YARGAB_clean,0.0002404825,0.118427249,0.235376361,1.069902348,,Freundlich–Langmuir,"[nan, nan, nan]"
YARGOP_clean,0.0003228246,0.178793874,0.352969657,1.539951655,,Freundlich–Langmuir,"[nan, nan, nan]"
YARKEJ_clean,0.0006040753,0.292905022,0.52506031,1.674710322,3.66133581936589e-05,Freundlich–Langmuir,[0.87741943 0.77218763 0.44553872]
YARKOT_clean,0.0005247227,0.251638587,0.491039893,2.005895467,,Freundlich–Langmuir,"[nan, nan, nan]"
YARSAN_clean,0.0007834381,0.324016641,0.573547092,1.610625986,1.6132149677530272e-05,Freundlich–Langmuir,[1.59395204 0.47142089 0.69939916]
YARXEX_clean,0.0001510312,0.072057613,0.141673555,0.638093169,2.119731383218977e-06,Freundlich–Langmuir,[0.8918216  0.16460403 0.23315317]
YARYEV_clean,7.96417e-05,0.041712855,0.083780869,0.402887762,,Freundlich–Langmuir,"[nan, nan, nan]"
YARYIZ_clean,8.41858e-05,0.041373481,0.080847043,0.394203713,,Freundlich–Langmuir,"[nan, nan, nan]"
YARYOF_clean,0.0001064452,0.048595244,0.095788624,0.464068911,,Freundlich–Langmuir,"[nan, nan, nan]"
YARYUL_clean,0.0001520252,0.05180971,0.103875963,0.50358107,,Freundlich–Langmuir,"[nan, nan, nan]"
YARZEZ_clean,0.0001923196,0.094549692,0.184430042,0.879202556,,Freundlich–Langmuir,"[nan, nan, nan]"
YARZEZ01_clean,0.000281019,0.131715848,0.263093242,1.189288692,,Freundlich–Langmuir,"[nan, nan, nan]"
YARZEZ02_clean,0.0001689095,0.085597695,0.17014815,0.846177381,,Freundlich–Langmuir,"[nan, nan, nan]"
YARZEZ03_clean,0.0001685592,0.092247168,0.184240238,0.884100556,,Freundlich–Langmuir,"[nan, nan, nan]"
YASLOW_clean,0.0002079351,0.100194679,0.193788449,0.903296012,,Freundlich–Langmuir,"[nan, nan, nan]"
YASLUA_clean,0.000283441,0.120673796,0.232242251,0.946231679,1.5645581784025354e-05,Freundlich–Langmuir,[0.83418468 0.30230013 0.31173463]
YASVUM_clean,0.0006430603,0.267804203,0.524567606,2.272773301,4.78777148023191e-05,Freundlich–Langmuir,[6.84811358 0.07992423 0.55244874]
YATDUV_clean,0.0001713903,0.100228784,0.2010884,0.949439125,,Freundlich–Langmuir,"[nan, nan, nan]"
YATVUN_clean,0.0010076765,0.482539826,0.932722665,3.610902933,4.3340665396033835e-06,Freundlich–Langmuir,[3.25453619e+01 3.06980202e-02 2.27293764e+00]
YATWAU_clean,0.0011194022,0.495966059,0.967184892,3.691338503,,Freundlich–Langmuir,"[nan, nan, nan]"
YAVSOG_clean,0.0002880798,0.135297916,0.251783511,0.877878691,3.1907782764923667e-06,Freundlich–Langmuir,[0.76914354 0.38291388 0.48354797]
YAVWAW_clean,0.000292035,0.136021818,0.263458481,1.036974164,5.497645175929328e-06,Freundlich–Langmuir,[8.39760596 0.03346886 1.96429362]
YAVWUQ_clean,0.0004202763,0.205512213,0.389289718,1.703644632,3.7641864900416675e-05,Freundlich–Langmuir,[ 0.03079027 16.10994475  0.08532839]
YAVZAX_clean,0.0003717976,0.184276427,0.349122586,1.272978249,9.647590015948265e-06,Freundlich–Langmuir,[1.89437672 0.20647496 0.60545605]
YAVZUT_clean,0.0004982727,0.233283884,0.424062854,1.592686569,3.031877824931491e-05,Freundlich–Langmuir,[0.20246412 2.76208771 0.20880909]
YAWBAC_clean,0.0005701115,0.253898543,0.466794175,1.609441182,2.7338266640339763e-06,Freundlich–Langmuir,[0.94259977 0.59917401 0.40586865]
YAWFOS_clean,7.73077e-05,0.041631136,0.083412286,0.381493429,,Freundlich–Langmuir,"[nan, nan, nan]"
YAXBOP_SL,0.0002408907,0.127767044,0.247303361,1.024318433,1.2014987790866591e-05,Freundlich–Langmuir,[1.20721445 0.21946432 0.34720391]
YAZWOM_clean,3.4443e-05,0.017425614,0.035278577,0.167372641,,Freundlich–Langmuir,"[nan, nan, nan]"
YEDKOI_clean,0.0003023776,0.152517544,0.299500727,1.228896527,,Freundlich–Langmuir,"[nan, nan, nan]"
YEDKUO_clean,0.0003950289,0.187629139,0.383256413,1.755417336,,Freundlich–Langmuir,"[nan, nan, nan]"
YEDLAV_clean,0.0007800437,0.381471028,0.673509078,2.211293691,7.542821574112516e-05,Freundlich–Langmuir,[0.57992873 1.60604977 0.33845067]
YEFNEC_clean,0.0001341675,0.068177285,0.13266857,0.630497782,,Freundlich–Langmuir,"[nan, nan, nan]"
YEFNIG_clean,0.0001630207,0.06744297,0.134751773,0.63216117,,Freundlich–Langmuir,"[nan, nan, nan]"
YEFNOM_clean,0.0001485941,0.067650713,0.135738553,0.644084766,,Freundlich–Langmuir,"[nan, nan, nan]"
YEFPAA_clean,0.0001255115,0.067994067,0.135317296,0.64069884,,Freundlich–Langmuir,"[nan, nan, nan]"
YEFPEE_clean,0.0001687914,0.080810669,0.158600406,0.74115567,1.2758894375934531e-06,Freundlich–Langmuir,[0.13130936 1.26610808 0.05759445]
YEGHEZ_clean,0.0008836416,0.437206782,0.792827169,2.511517339,5.084404920727361e-05,Freundlich–Langmuir,[1.98997834 0.49527731 0.54096364]
YEGKIG_clean,2.1428161264,2.246927378,2.255321605,2.25503363,0.0023526351830924033,Freundlich–Langmuir,[2.22370790e+00 2.38696587e+04 9.98760165e-01]
YEGKOM_clean,0.0004458624,0.247977452,0.488681149,2.032016738,,Freundlich–Langmuir,"[nan, nan, nan]"
YEHGID_clean,0.0005246123,0.24383306,0.454336356,1.642589785,3.7432463924740434e-06,Freundlich–Langmuir,[1.01100806 0.52640862 0.37403933]
YEKQOW_clean,0.0006998582,0.306641615,0.577949173,1.801352388,2.4559649309495812e-05,Freundlich–Langmuir,[3.28109944e+02 1.98353283e-03 5.99234730e+01]
YEKXET_clean,0.0003284624,0.163014686,0.318274008,1.377297697,3.0942946130346576e-06,Freundlich–Langmuir,[1.85480332 0.18043379 0.3028046 ]
YEKXOD_clean,0.0002499827,0.130689466,0.256930711,1.133306209,8.006595357344175e-06,Freundlich–Langmuir,[5.92736786 0.04487745 0.7906474 ]
YEKXUJ_clean,0.00022965,0.117981486,0.236830268,1.088267561,,Freundlich–Langmuir,"[nan, nan, nan]"
YELYOE_clean,0.0003605723,0.16493723,0.311670214,0.972225433,0.0001578329550501088,Freundlich–Langmuir,[2.66348056e+03 1.31584564e-04 8.95730495e+02]
YEMFOM_clean,0.0003084699,0.15393186,0.2985071,1.162134592,,Freundlich–Langmuir,"[nan, nan, nan]"
YEMMAF_clean,8.13928e-05,0.038304945,0.074924319,0.364211454,,Freundlich–Langmuir,"[nan, nan, nan]"
YENLUA_ion_b,0.0002289533,0.11615478,0.23463812,0.936205707,0.001956822280247405,Freundlich–Langmuir,[2.14041747e+03 1.14775743e-04 4.73277479e+02]
YEYCUC_SL,0.0006027243,0.260868065,0.513452425,1.906498317,0.0024138202543422553,Freundlich–Langmuir,[4.36957752e+03 1.25833705e-04 5.81909578e+02]
YEYDAJ_clean,0.0013557929,0.563007532,0.947878517,2.430893807,3.710285911703607e-05,Freundlich–Langmuir,[1.51089859 0.94700708 0.61802274]
YEYFEP_clean,0.0002342412,0.114661544,0.229732304,1.020153406,,Freundlich–Langmuir,"[nan, nan, nan]"
YEZFIU_clean,0.0001946007,0.092937903,0.183406915,0.83468464,3.073107810619669e-06,Freundlich–Langmuir,[2.85610946 0.06598481 0.4253231 ]
YICDAR_clean,0.0003435467,0.155701046,0.30483947,1.37600637,1.2045585110309917e-05,Freundlich–Langmuir,[0.71822889 0.4448082  0.12742947]
YICREI_clean,0.0002793995,0.13535613,0.259907692,1.005027876,1.658430827265003e-06,Freundlich–Langmuir,[2.02638371 0.13953021 0.64469369]
YIDSOT_clean,0.0003776962,0.192074784,0.36485776,1.377018386,1.4698303266996599e-05,Freundlich–Langmuir,[1.48923633 0.27339032 0.45371951]
YIJCEB_clean,0.0094000523,2.098295878,2.928612074,5.37435199,9.752419905112111e-05,Freundlich–Langmuir,[2.18581899 4.223678   0.69451304]
YILJAG_clean,0.00034968,0.16545634,0.33442985,1.469024228,,Freundlich–Langmuir,"[nan, nan, nan]"
YILJUA_clean,0.0003364957,0.147421813,0.288906006,1.25640142,1.7680034791483764e-05,Freundlich–Langmuir,[3.68887688 0.08163706 0.52887943]
YILKAH_clean,0.0003051404,0.155782201,0.309345824,1.331797864,,Freundlich–Langmuir,"[nan, nan, nan]"
YINCEF_clean,0.0003936086,0.166439276,0.315799455,1.204547937,1.990223095655236e-05,Freundlich–Langmuir,[1.02177408 0.34631115 0.38259262]
YINCIJ_clean,0.0003628236,0.162067801,0.307826132,1.163579656,9.611500907407971e-06,Freundlich–Langmuir,[1.21918059 0.28186461 0.44326963]
YINCOP_clean,0.000380415,0.164486625,0.322737082,1.174268659,0.0014778676541357765,Freundlich–Langmuir,[2.76365045e+03 1.25709839e-04 6.23102242e+02]
YINCUV_clean,0.0003223264,0.145061236,0.274743652,0.975391483,7.425968422081683e-06,Freundlich–Langmuir,[2.16139345 0.14227476 0.84704125]
YINPEQ_clean,0.0001878128,0.093793723,0.191604136,0.897246956,,Freundlich–Langmuir,"[nan, nan, nan]"
YINXIE_clean,0.0002058597,0.094244167,0.184092437,0.76405788,6.43277142201872e-06,Freundlich–Langmuir,[3.13555565e+01 6.15531902e-03 7.70317510e+00]
YIPDOR_clean,0.0003141754,0.167823538,0.332402093,1.611567356,1.3577020984598547e-05,Freundlich–Langmuir,[0.16333511 2.0898406  0.02353121]
YIRHOY_clean,0.0001520057,0.070430756,0.132599941,0.51031751,7.658200954799871e-08,Freundlich–Langmuir,[0.23745656 0.64090031 0.27817884]
YISFEL_clean,2.98308e-05,0.012194155,0.024268987,0.117544825,2.6579130682735103e-06,Freundlich–Langmuir,[0.20543131 0.11933577 0.08957768]
YIVNIC_clean,0.0001287941,0.054132462,0.107763227,0.426053899,0.0005860701937155906,Freundlich–Langmuir,[9.66108755e+02 1.17483258e-04 4.88128585e+02]
YIVTII_clean,0.0007660866,0.397563611,0.742477427,2.691912577,4.9012215871874695e-05,Freundlich–Langmuir,[1.78814188 0.48333394 0.38522707]
YIWBEN_clean,0.0005200108,0.27421808,0.528602712,1.97006986,,Freundlich–Langmuir,"[nan, nan, nan]"
