,Adsorbent,O2_10C_0.001bar,O2_10C_0.5bar,O2_10C_1bar,O2_10C_5bar,RMSE_Langmuir,RMSE_Freundlich,RMSE_Quadratic,RMSE_Sips,best_model,best_params
3577,PEFSUQ_clean,5.56016e-05,0.027800822,0.05597541,0.269264858,0.00014148849891808124,0.00026551294683335226,0.00012946975093927393,3.574627810172001e-06,Sips,[2.94339878 0.01938591 1.02366393]
3578,PEGBAG_clean,0.0001695957,0.088392419,0.171147936,0.651185701,0.00028997889093568334,0.0030703895693279773,0.00010825206750257652,1.2189312044661061e-06,Sips,[2.02755742 0.09219297 1.01616854]
3579,PEGCAH_clean,0.0003276934,0.148984077,0.281244293,0.989381093,0.00023068295038009264,0.00563973385712253,0.0012738437303449375,1.5852652739114964e-06,Sips,[2.74488316 0.11415811 0.99211051]
3580,PEGCEL_clean,0.0003348797,0.154679905,0.297564286,1.056877309,0.0008874354448402012,0.006837516220787749,0.0002044096912937041,3.004803622979327e-05,Sips,[2.65787456 0.12606959 1.02869032]
3581,PEGCIP_clean,0.0007572828,0.368035576,0.662336198,2.207263646,0.006215157808184341,0.010120512926713125,0.009349048337745854,0.0003013837155887113,Sips,[7.40832042 0.09818547 0.90950276]
3582,PEGQUP_clean,5.60942e-05,0.024776564,0.0486983,0.203654864,7.874904728061158e-05,0.0006019551001841469,2.9607699006846823e-05,4.8714360625488945e-06,Sips,[0.89131076 0.05779426 1.01526381]
3583,PEHQID_neutral,9.52462e-05,0.045960294,0.09105534,0.403515569,0.00013370778561888673,0.0007976112029915536,8.727115238101099e-05,4.635733973161674e-06,Sips,[2.43729256 0.03880904 1.01381186]
3584,PEHTON_clean,0.0001226328,0.044980685,0.089354166,0.396879726,0.00017778528351685023,0.000812569573269359,0.00013546566284292915,2.046366618162063e-05,Sips,[2.3198376  0.0400602  1.01860739]
3585,PEJMOI_clean,0.0001513027,0.065692225,0.126797292,0.475114417,0.0002013094605647438,0.0023722072502803536,0.00012179595023546926,1.2977703948725639e-05,Sips,[1.42341406 0.09779056 1.01514474]
3586,PEJMUO_clean,0.0001739364,0.087636705,0.171402948,0.837997446,0.0007359477564302128,0.0004467570319169411,0.0006883894254984903,,Freundlich,[0.17192606 1.01611574]
3587,PEJNUP_clean,0.0002369808,0.117639318,0.232692232,1.092372009,0.00014712978755820655,0.0007694904774221648,0.00016400567156043045,4.41812585129673e-06,Sips,[1.67264655e+01 1.41078915e-02 9.94085215e-01]
3588,PEKCUF_clean,0.0002848397,0.129341111,0.258906419,1.202172363,0.0005931705021257603,0.0017316498285938633,0.0005177524217661872,2.7677986763177942e-05,Sips,[9.42587578 0.02824333 1.02147937]
3589,PEKDAM_clean,0.0002450234,0.133461792,0.266161561,1.197892417,0.0006453524436945968,0.0023183542978384986,0.0005143913823665405,4.537424993086374e-06,Sips,[7.30784308 0.037798   1.02280691]
3590,PEKDEQ_clean,0.0002979654,0.148686501,0.295395913,1.361716023,0.00025617223899408677,0.001716577103468961,0.0001828942620653547,5.877000929930014e-06,Sips,[12.13965     0.02494     1.00813268]
3591,PEKZIP_clean,0.0002208005,0.111230817,0.215717714,0.773863391,0.0009390005973469433,0.005107223902318542,0.00017547954397552156,1.936702034176423e-05,Sips,[1.91079179 0.1272612  1.04186902]
3592,PELGOE_clean,0.0003389006,0.172464738,0.334138168,1.290950473,0.00041989406261827724,0.005567240239366963,0.0002658539349471261,2.6529189006535405e-06,Sips,[4.28727783 0.08452474 1.01196975]
3593,PELQII_clean,0.0004390528,0.191724376,0.36455374,1.532439369,0.0021636767121255077,0.0018642402104367302,0.0023495441599650103,5.528459517895798e-05,Sips,[14.91793678  0.02504958  0.94417246]
3594,PELRIJ_clean,0.0003125953,0.179827557,0.359385145,1.623776339,0.0009928934685649506,0.003158040463370895,0.0008131838782121356,4.439003571727124e-07,Sips,[9.83956184 0.03790912 1.025986  ]
3595,PELXIP_clean,0.0002105481,0.10938278,0.207873377,0.724358307,0.00022398249957966088,0.004635660040853339,0.0006143766432169344,3.707679263005863e-06,Sips,[1.84944221 0.126631   1.01038453]
3596,PEMREG_clean,0.0002739777,0.129831803,0.255385856,1.159249983,0.0002156058839749397,0.0013194447069748547,0.0002686354472495249,9.490841473690112e-07,Sips,[11.48159887  0.02274907  0.99208113]
3597,PENNAZ_clean,0.000242592,0.129700423,0.254982089,1.114851832,5.313050284545129e-05,0.0021432685797817515,8.837330597433397e-05,9.289913613281764e-06,Sips,[6.95911694 0.0380336  1.00193117]
3598,PENNIH_clean,0.0002619734,0.132816487,0.252631404,1.068912314,0.0015352680565724102,0.0011621320079641384,0.0016523639635262668,6.0652065023921436e-05,Sips,[11.5357408   0.02239047  0.94290705]
3599,PENNON_clean,0.000246825,0.11288651,0.229222321,1.095431243,0.001039288527751256,0.0016072649183089798,0.0009594542392443073,3.555288409822585e-05,Sips,[8.2919771  0.02842968 1.04251832]
3600,PENNUT_clean,0.0001631974,0.082025595,0.163957162,0.675499874,0.00094672681415173,0.0027984338494461045,0.0007111772701557457,2.1049511163802276e-05,Sips,[2.24697521 0.07871112 1.05481153]
3601,PENYIR_clean,0.0002872593,0.138227611,0.262302393,0.902208814,0.00034146744074698223,0.006088595259729977,0.0007943946575439511,7.344054407961844e-06,Sips,[2.22604915 0.13357228 1.01256868]
3602,PENYOX_clean,0.0192441435,0.799837471,0.913666741,1.371159835,0.04954944942776472,0.06614352223773416,0.11962125984744183,0.0271173260762015,Sips,[1.98179465 0.9197541  0.54459371]
3603,PENZIS_clean,0.000247225,0.112261363,0.22570537,0.967833594,0.001286707191278869,0.0033037583626261947,0.0010572768754542267,4.0815500778324e-05,Sips,[3.69881871 0.06498621 1.05392243]
3604,PEPBAO_clean,0.000249922,0.134370017,0.258185089,0.903157196,0.0008654106606332966,0.006236445237722232,0.00017965082205995288,7.838328000442055e-06,Sips,[2.1786031  0.134442   1.03232804]
3605,PEPFAT_clean,0.0002600404,0.129737457,0.25216867,1.17442327,0.0010767881293778218,0.00011289747798730477,0.0010431595738377194,3.6372749115099166e-05,Sips,[1.35319354e+02 1.86699688e-03 9.60136737e-01]
3606,PEPKUR_clean,0.0003289812,0.159781041,0.291667509,0.999014443,0.0021337210430895396,0.004563612446046304,0.0033264311698755645,9.54498467085682e-05,Sips,[3.32923334 0.09602205 0.92965923]
3607,PEPLAY_clean,0.0001641015,0.093471148,0.186136215,0.853347779,0.0002877387478014955,0.0012611396552805023,0.00022392834646088716,4.589278476165597e-06,Sips,[6.58569349 0.02908581 1.01451056]
3608,PEPLEC_clean,0.0001604949,0.084853113,0.167565693,0.785865985,0.0001615275286167255,0.0005129942087048822,0.00017245851893558822,1.0082787393880428e-05,Sips,[12.95996277  0.01309887  0.99099785]
3609,PEPLIG_clean,0.0001857413,0.087128895,0.173963849,0.802315811,0.00033711681750457043,0.0011783824421131635,0.0002842360849760544,1.3946104825021942e-05,Sips,[6.20442839 0.02884744 1.01817586]
3610,PEPLOM_clean,0.0003372196,0.17177643,0.323453127,1.231969676,0.001481176488174622,0.003932002086587004,0.0021242912654507043,6.408238031094719e-05,Sips,[5.28804105 0.06515265 0.95649643]
3611,PEQRUZ_clean,0.0007481485,0.337954116,0.613673215,2.006729659,0.003942114057668088,0.011630006679078961,0.007225632006500274,0.000155285337363386,Sips,[5.64096566 0.12207023 0.93775963]
3612,PEQWAK_clean,0.0003038542,0.152598651,0.298754433,1.227981068,0.00040081300246135493,0.003923206682479917,3.9462422608224785e-05,6.550441589101763e-06,Sips,[5.07460061 0.06255525 1.01270254]
3613,PESTUD_clean,0.0003126488,0.158318125,0.291844832,0.99036877,0.0013568999119690174,0.005417424605444334,0.002651723146940607,6.505355015898396e-05,Sips,[2.8736181  0.11304178 0.95519125]
3614,PEVFON_clean,0.0001716272,0.1017452,0.201323319,0.940135072,8.233477519037802e-05,0.0007750239831203178,0.000108482467238539,1.9179647734945847e-05,Sips,[12.42663134  0.0164678   0.99627621]
3615,PEVQIS_clean_h,0.000226264,0.104984457,0.211735396,1.004106773,0.0006982028794619662,0.001341073282844728,0.0006372247285369389,2.53975633388998e-05,Sips,[8.33293517 0.02607186 1.03090732]
3616,PEVQOY_clean_h,0.0002567031,0.118046889,0.230294115,1.11809816,0.0010736846811590193,0.0005793520948817893,0.0010026951106998161,,Freundlich,[0.23097397 1.02054244]
3617,PEVXAQ_clean,0.0002132062,0.112345348,0.208289942,0.76851349,0.0014305421762140886,0.0024782160201233727,0.0019443502853754228,6.804549099054346e-05,Sips,[3.317422   0.06699414 0.93460428]
3618,PEWGEF_clean,0.000124684,0.060787885,0.12007511,0.572196974,0.0001644229983863186,0.00020432836779841085,0.00016092244094139177,3.716103400624218e-06,Sips,[1.67972998e+01 7.19995240e-03 9.87207559e-01]
3619,PEWLUA_clean,0.0003496926,0.195445506,0.388318973,1.720415902,0.0008153500599845469,0.0036345126213912604,0.0005908335464048079,1.5184340512519765e-06,Sips,[9.7914657  0.04129671 1.01976905]
3620,PEWXUL_clean,0.0006772527,0.318612895,0.601928394,2.140204393,0.000656404426394494,0.011568150500762375,0.002745099859733513,1.9923413670689844e-05,Sips,[6.15924272 0.10831297 0.98953123]
3621,PEWXUL01_clean,0.0005899561,0.281604767,0.5248469,1.969815501,0.003329061348199289,0.005980479802186475,0.0044571931814173455,0.00012819889943064636,Sips,[8.88391858 0.06278849 0.9396821 ]
3622,PEXFAA_clean,0.0002746706,0.121010617,0.240505581,1.161611909,9.956501889427705e-05,0.0004239776339549339,9.408330784665045e-05,1.2957466521057924e-05,Sips,[3.30867868e+01 7.32214428e-03 9.96165055e-01]
3623,PEXTUI_clean,0.0002397176,0.115613796,0.221700815,0.950112676,0.0010365527130941114,0.0011340515841768279,0.0011274125341105715,3.397242407549463e-05,Sips,[9.31469772 0.02438164 0.95607499]
3624,PEYPAM_SL,0.0003817707,0.175702116,0.330730538,1.20293,0.0009396911705414558,0.0054103771562900105,0.0019027091816593235,2.6788778465753256e-05,Sips,[3.96429265 0.09102134 0.97282237]
3625,PEYPIU_clean,0.0006767509,0.304403589,0.540426376,1.579964409,0.003251161494590973,0.01354528156748854,0.00816554707218627,0.00014478874554093362,Sips,[3.4558957  0.18536866 0.94051793]
3626,PEYSIW_clean,0.0005223716,0.257920635,0.493610203,1.858917837,0.0002451592338792427,0.008157117273635158,0.0014208036411001203,1.6022876351474095e-05,Sips,[6.1575242  0.08715012 0.99527092]
3627,PIBNUK_clean,0.0002723178,0.120502814,0.241642008,1.16067529,0.0004088209218804562,0.0009800059262365173,0.000375321764007707,2.6037650036311208e-05,Sips,[14.72195913  0.01668757  1.01580434]
3628,PIBNUK01_clean,0.0002417367,0.120339715,0.242112375,1.138361248,0.0007310009708902162,0.0015980500387544993,0.0006560897008809771,1.8598271368530956e-05,Sips,[9.06897196 0.027429   1.02831809]
3629,PIBPAS_clean,0.0001992385,0.106325105,0.20994548,0.956863174,2.8542079161967385e-05,0.0011718553460259937,8.052136132807573e-05,8.817680797170319e-06,Sips,[8.82640812 0.02436565 0.99878701]
3630,PIBPAS01_clean,0.0002224375,0.09987169,0.197121893,0.913258609,0.000141303413734029,0.0007958093975228124,0.0001608919564760989,6.188098238738347e-06,Sips,[11.50191313  0.01743701  0.99329169]
3631,PIBPIA_clean,0.0001994998,0.101724312,0.203848911,0.979385777,0.0003135686186863172,0.0007949085405109703,0.0002821719971005569,5.99333307059863e-06,Sips,[12.89491298  0.01606239  1.01439332]
3632,PICTIG_clean,0.0003298396,0.177654054,0.340824485,1.449547332,0.0014722889349349166,0.0020121386352290904,0.0016513141997421149,6.707976957527303e-05,Sips,[12.39704309  0.02826982  0.95940381]
3633,PIDMEV_clean,0.0003439613,0.189352877,0.364881157,1.56730136,0.0013338915696067702,0.002160131010600533,0.0015066435586835551,6.579915322029828e-05,Sips,[13.41695768  0.02795599  0.96566649]
3634,PIDMEV01_clean,0.0003505759,0.188898672,0.365070777,1.58309271,0.0012099186610978311,0.002066647837685396,0.001357872724480305,5.702780681370103e-05,Sips,[14.17596002  0.0264337   0.96888815]
3635,PIDNOH_clean,0.0011017718,0.409357389,0.687052741,1.637532677,0.004452967983627654,0.023325716739241397,0.017531436336788865,0.00018356406560712224,Sips,[2.71626331 0.3385911  0.93222964]
3636,PIGXUZ_clean,0.0005626357,0.235513171,0.386741905,0.917775151,0.004404011347001236,0.011598612685453761,0.011922115679500269,0.00029601735683707446,Sips,[1.63550987 0.30973413 0.88098222]
3637,PIHNUQ_clean,0.0002172183,0.102685016,0.196878771,0.667704049,0.0008263144320272334,0.005236573330447595,0.00011561228462853326,2.2952568039825883e-05,Sips,[1.48799953 0.15248617 1.04065017]
3638,PIHWOU_clean,0.0006102741,0.268047981,0.498456311,1.695205514,0.0013742311435753773,0.010042387243518358,0.0035798551154755933,3.054962872374704e-05,Sips,[4.62438504 0.12081104 0.97338901]
3639,PIJDIX_clean,0.0004924319,0.209872876,0.402147364,1.349383243,0.0018221157052042726,0.011046246413168766,0.000205478427179558,7.421231572463625e-05,Sips,[2.92996213 0.15908804 1.04393844]
3640,PIJJEZ_clean,0.0006825923,0.309291831,0.576109518,2.009069939,0.001998114084013084,0.010446354289530998,0.00418487476100756,5.987598310709654e-05,Sips,[6.00210151 0.10617641 0.96665699]
3641,PIJJOI_clean,0.0004448128,0.211211622,0.393627666,1.418379518,0.0018579124064493564,0.005974973254950879,0.003048869309136368,6.970577519554087e-05,Sips,[4.94756238 0.08643758 0.95485593]
3642,PIJROR_clean,0.0002562036,0.116402424,0.231678255,0.938507158,0.001258709915555378,0.004110428966252971,0.0008890294914065017,4.0263847769130664e-05,Sips,[3.00996885 0.08338844 1.05162578]
3643,PILJAX_clean,0.00012593,0.072918187,0.141013256,0.604896843,0.0003973799104543174,0.0009550184640692193,0.00047405477364575413,2.439380577444301e-05,Sips,[4.56971064 0.031841   0.97353509]
3644,PIQFIG_clean,0.0001289678,0.069870966,0.141278975,0.696639834,0.00038861857667796273,0.00048402130313257086,0.0003589185619735698,4.536817669991211e-06,Sips,[10.46351705  0.01368684  1.02572247]
3645,PIQMOT_clean,0.000427747,0.221028998,0.421862003,1.547771206,3.7692761447260785e-05,0.007757054077392573,0.0012530994354578804,1.9198902974124843e-05,Sips,[4.66496063 0.09942326 0.99926399]
3646,PIQMUZ_clean,0.0003061551,0.140276242,0.273050139,1.004344867,0.0011361755884238326,0.0060354731568027465,0.00031114765897189865,3.7458771143658816e-05,Sips,[2.63133506 0.11578291 1.03989226]
3647,PITPEP_clean,0.0003112353,0.149003492,0.288826357,1.192344059,0.00029020235302646536,0.003096015068828107,0.0005836120667514593,6.5474305804861755e-06,Sips,[5.87854597 0.05167103 0.99050525]
3648,PITRIU_clean,0.0012008366,0.540758228,0.953536427,2.705826099,0.00567784161073176,0.025336754505936154,0.015478118722665947,0.00026441076759494114,Sips,[5.61765954 0.20444487 0.94075114]
3649,PIVBEC_clean,0.0005877037,0.289012852,0.575064668,2.384951048,0.002625963713000829,0.008953055265493602,0.0018839794958119022,6.532500498981908e-05,Sips,[8.57072472 0.0719219  1.0432841 ]
3650,PIWSEV_clean,0.0004121413,0.202208446,0.390197086,1.578961722,0.0005105611620954406,0.004533958774727043,0.0009972437736439895,1.86095969925255e-05,Sips,[7.20654195 0.05724443 0.98761992]
3651,PIYZAZ_clean,0.0001217245,0.068051322,0.134437453,0.661816335,0.0003050899499234294,0.0001548814139006091,0.0002876076225170348,,Freundlich,[0.13461784 1.01061609]
3652,PIYZED_clean,0.0001500368,0.06755117,0.134855645,0.637963554,0.0001564191793411385,0.000606362155407962,0.00013656144178759538,1.1281511373352567e-05,Sips,[7.30042865 0.0188199  1.01083549]
3653,PIYZED01_clean,0.0001586927,0.06808784,0.136191549,0.643764495,0.0002187972589550078,0.0006754631979230331,0.00019560775367401636,1.6693453400190616e-05,Sips,[6.71272645 0.02070864 1.01500917]
3654,PIYZED02_clean,0.0001572501,0.069243411,0.136374767,0.647239866,0.0002593935689725028,0.00019855768070700265,0.00024929232130623295,1.0533842547372551e-06,Sips,[2.21104069e+01 6.20617703e-03 9.82227120e-01]
3655,PIYZED03_clean,0.0001442661,0.069602634,0.13805691,0.652545974,3.1129342205094346e-05,0.00045076940057034665,4.077210899904761e-05,1.1262575418197428e-06,Sips,[10.13640408  0.01380797  0.99789151]
3656,PIZHOX_clean,0.0004437282,0.212616134,0.420082111,1.746822209,0.0012379613820429416,0.00584856600440557,0.0007495162476816654,3.742178926251865e-05,Sips,[6.896699   0.0648612  1.02789379]
3657,PIZPIX_clean_h,9.69798e-05,0.045887601,0.091404601,0.418334997,0.00015132102757171365,0.0006379192919990065,0.00012168547073303385,6.2100955580578424e-06,Sips,[3.13970216 0.0299854  1.01553306]
3658,PIZPIX02_clean,0.0001189157,0.052744303,0.106218263,0.471412956,0.0005270301503365379,0.001263747500733867,0.0004524289233521461,1.9043672200830782e-05,Sips,[2.17251652 0.05140489 1.04677786]
3659,PIZPOD_clean_h,8.24029e-05,0.051913808,0.103621045,0.469557516,0.0002492938002443528,0.0008578861432711025,0.00019997221334421174,4.699001726945867e-06,Sips,[3.00568816 0.03570599 1.02261349]
3660,PIZQUM_clean,0.0004300536,0.193875995,0.371750644,1.372625066,0.00025955041039358505,0.006963343970759187,0.0007743739024104015,1.9777705729181664e-05,Sips,[4.08682586 0.10006526 1.00666214]
3661,PIZRAT_clean,0.0003723408,0.151520367,0.291516786,1.115920283,3.275977164843886e-05,0.004690371194189288,0.0005933146423126287,2.887796716928883e-05,Sips,[3.79925514 0.08310648 1.00050563]
3662,PIZRUN_clean,0.0003946813,0.191809504,0.373785486,1.364841281,0.0017560835886675354,0.008598940074659455,0.0005608316703918091,4.394281357733689e-05,Sips,[3.46264524 0.12101044 1.04510125]
3663,PIZSAU_clean,0.0003002753,0.147259842,0.286761019,1.094320587,0.00081354397335991,0.005394840111674516,0.00014713567667141674,1.986055086452221e-05,Sips,[3.28533432 0.09563229 1.02707543]
3664,POBGAQ_clean,0.0004167075,0.170752237,0.338920887,1.587905577,7.199657659725815e-05,0.0014179011554993448,3.025983679082539e-05,3.790519634884729e-05,Quadratic,[-5.31792811e-03  3.44160793e-01  5.04280339e-05]
3665,POBGAQ01_clean,0.0003364036,0.150467463,0.30502296,1.438256864,0.0013913320492238749,0.00239660758489275,0.0012746735166951225,5.109379974829392e-05,Sips,[9.76943503 0.03222829 1.04280975]
3666,POBJIB_clean,0.0013565267,0.573342123,1.010282532,2.843440754,0.005712715739517534,0.027504687489064757,0.016428712063815937,0.00022524777861759814,Sips,[5.78873436 0.21142814 0.94360637]
3667,POBMOJ01_clean,0.0005393857,0.263972702,0.485630263,1.79215785,0.0042060292713431025,0.004981282866624944,0.0053543030085462864,0.00018468876067211266,Sips,[8.79357047 0.05845508 0.91759043]
3668,POBNEA_clean,0.0001435069,0.074275606,0.150840147,0.735225531,0.00060422329530009,0.0008007612807989586,0.0005590224711330659,1.2319700171023314e-05,Sips,[7.25357136 0.02123688 1.03751576]
3669,POBVIN_clean,0.0003138454,0.161016657,0.316588677,1.445172212,0.0003523300254018553,0.00144889749936926,0.00040753013091526487,1.6608320044320612e-05,Sips,[16.07995099  0.02008386  0.98957924]
3670,POCPAZ_clean,0.0002596999,0.135373485,0.270568016,1.199308336,0.0009125436429650408,0.002842720791395152,0.0007389056549556779,1.624855944710311e-05,Sips,[6.16034035 0.04593855 1.03177749]
3671,POCRAB_clean,0.0001810611,0.093737048,0.17926135,0.724892929,0.000590650671143947,0.0017643001030188856,0.0007979058881727174,2.6082415308211275e-05,Sips,[3.82415654 0.04918177 0.96887018]
3672,PODKOK_clean,0.0004534211,0.207680772,0.412234885,1.886092681,0.0003714158290183899,0.0025964201983008067,0.0002595691092602514,2.6984804520490234e-05,Sips,[15.56314972  0.02720853  1.00843423]
3673,PODKUQ_clean,0.0004326774,0.232094467,0.455841427,2.036620243,0.00031584773288491065,0.0028594953299461456,0.0004695199029836104,2.8696682659563045e-05,Sips,[16.74110595  0.02799109  0.99351958]
