Adsorbent,O2_30C_0.001bar,O2_30C_0.5bar,O2_30C_1bar,O2_30C_5bar,RMSE_Langmuir,RMSE_Freundlich,RMSE_Quadratic,RMSE_Sips,best_model,best_params
SEVLEM_clean,0.0001690197,0.082735124,0.163121512,0.734014115,1.088226599471365e-05,0.001046609382244845,6.232693586662734e-05,2.777731107182317e-07,Sips,[5.92200906 0.02832518 0.99937371]
SEWCED_clean,0.0001364269,0.07566309,0.150491347,0.696202558,0.00015214528052337597,0.0008620045290695536,0.00011284828171904352,3.988687241020366e-06,Sips,[6.29805967 0.02447983 1.00947838]
SEYNAM_clean,0.0002049481,0.086762969,0.176502565,0.703578533,0.0018810352738181265,0.004142817800230549,0.0015147886627266875,5.4068396027364715e-05,Sips,[1.80720438 0.1082366  1.10178776]
SEYQIW_clean,0.0001318984,0.065801469,0.13240488,0.654033993,0.00021870032758898494,0.0003035672957783455,0.00020302890331496147,5.893388479282778e-06,Sips,[1.45038284e+01 9.21305624e-03 1.01542737e+00]
SEZPIY_clean,0.0008640633,0.399660753,0.698540824,1.97156072,0.005389835131035093,0.017654814064486758,0.012712842692615923,0.0002797648279022302,Sips,[4.22234727 0.19824134 0.92318856]
SEZPOE_clean,0.0002906156,0.124749423,0.240787107,0.990871268,0.00044325189124858993,0.002441113648183702,0.0006795086628786555,2.856184220508535e-06,Sips,[5.12405168 0.04930861 0.98260309]
SIDCAL_clean,0.0001710284,0.073350647,0.141561891,0.623868733,0.0005872278358655905,0.0005532966768148703,0.000612221308951938,8.775440396602566e-06,Sips,[7.96764035 0.01808853 0.96108682]
SIKGAW_clean,0.0002956605,0.115193518,0.225584299,1.037975521,0.0005064768563397131,0.0006860510979421599,0.000506106936706539,1.5689980239155056e-05,Sips,[1.71185125e+01 1.33537404e-02 9.78988562e-01]
SINLAE_clean,0.0002311487,0.105683113,0.208160643,0.813911499,0.000922381691843159,0.003929139936975943,0.0005025003087648257,3.063942170985661e-05,Sips,[2.4569966  0.09256338 1.04221634]
SINQEL_clean,0.0001787855,0.090469059,0.181712855,0.800303353,0.0008427852449620069,0.0021916293523821487,0.0007046471347394142,1.8712128476586493e-05,Sips,[3.63653265 0.05259679 1.04375592]
SIPCID_clean,3.13675e-05,0.015483998,0.030720359,0.144799076,2.6936475426187116e-06,0.0001095046016344971,5.554435653669166e-06,3.2705627475876303e-09,Sips,[2.06556115 0.01509718 0.99917931]
SIQQEO_clean,0.0001725773,0.090675531,0.178890238,0.821678955,9.942948119704831e-05,0.0008434745055106793,0.0001319497191332692,8.324994935417602e-06,Sips,[8.90612863 0.02049795 0.99480848]
SISFEH_clean,5.41956e-05,0.029462062,0.056798303,0.254440029,0.00027880463925194956,0.00012650377279342336,0.0002821041714499166,1.2308292027884831e-05,Sips,[5.64861987 0.01015748 0.9540813 ]
SITTUM_clean,0.0001284113,0.054338872,0.105151909,0.437924243,0.0001769715297055192,0.0010066932665022206,0.00026633022655581193,2.8384200094095797e-06,Sips,[2.39241399 0.04597279 0.98411201]
SIVGIP_clean,0.000262419,0.132104721,0.262120586,1.109119127,0.000862032442574492,0.003461742676457397,0.0005962627734192508,1.9113249602641657e-05,Sips,[4.60476002 0.06035963 1.03109553]
SIVGOV_clean,0.0002879111,0.134040623,0.263606627,1.107112746,0.0004211482095138534,0.0031873865433133535,0.0001644696243641973,1.852539998820747e-05,Sips,[4.94514288 0.05630761 1.01508851]
SIVGUB_clean,0.0001964847,0.109262682,0.218378,1.030630983,0.0003231258740773202,0.0010791416513173425,0.0002762047906624695,3.027456049961242e-06,Sips,[10.77678063  0.02068287  1.01386224]
SIVJIS_clean,0.0001744923,0.084696393,0.164596277,0.661686936,8.073881335795785e-05,0.0022474357639705365,0.00015467051902551894,2.226208555144208e-06,Sips,[2.62565117 0.06688035 1.00465036]
SIVQAR_clean,8.3566e-05,0.046313595,0.092564926,0.438064511,0.0001295962333609907,0.0004349265975328013,0.00011106311011608387,1.3208900206063802e-06,Sips,[4.80833638 0.01962881 1.01311321]
SIVWUR_clean,0.000308134,0.116748324,0.220169311,0.654700793,0.0014884514524718597,0.007851244366413991,0.0004289265924774249,6.837672143326095e-05,Sips,[1.15269902 0.23609669 1.06689176]
SIWSUO_clean,0.0002407921,0.138665894,0.271693781,1.041458481,0.0010916257746048388,0.005336057892980022,0.00045542480721287777,5.911105748999047e-06,Sips,[3.02813325 0.09856687 1.03836245]
SIWTEZ_clean,0.0001146078,0.049320467,0.09761216,0.441074286,6.287406375823735e-05,0.0006651241897924307,3.22709633921812e-05,9.083968367373362e-06,Sips,[3.37069339 0.02982263 1.0059868 ]
SIWTOJ_clean,0.0003401567,0.182289132,0.343298955,1.29524975,0.0014355029543476918,0.004484978622530153,0.0021846801700973785,7.180279334981052e-05,Sips,[5.21136036 0.07052133 0.96023863]
SIZPUN_clean,0.0002841809,0.13707692,0.273453077,1.228265397,0.0006973742639418321,0.00244618285361977,0.0005634433438323599,2.174929461023184e-05,Sips,[7.31086307 0.03885698 1.02398393]
SOBZEQ_clean,0.0002393615,0.110867881,0.218186685,1.039875445,0.0004783169816077763,0.00020260559433098158,0.0004575963046469075,6.483937343880312e-06,Sips,[5.54633139e+01 3.94943236e-03 9.79527962e-01]
SOBZOY_clean,0.0001648826,0.078692837,0.155847465,0.702890411,0.00013137100745586654,0.0011092888801907212,7.610269987673611e-05,6.367125819578639e-06,Sips,[5.15685773 0.03116316 1.00791035]
SODQOT_clean,0.0001304989,0.070218291,0.140982304,0.659988263,0.0003809881215506446,0.00092668246839578,0.0003361890074044722,4.4601320754580105e-06,Sips,[5.27136064 0.02747988 1.02535322]
SODXUG_clean,0.0003000476,0.151629269,0.292086245,1.084918315,0.00043377022065430905,0.005583488589917212,0.0003639515113156674,4.287574778689733e-06,Sips,[3.18650373 0.10091361 1.014207  ]
SODZIV_clean,0.0001520111,0.054763577,0.109146086,0.492899267,0.00023918973593378085,0.0009034555220058302,0.0001979722587911977,2.694395008995107e-05,Sips,[3.15275103 0.03586056 1.02047821]
SOHGUS_clean,0.0002709908,0.134908582,0.268064497,1.253977793,0.00012467398287943868,0.0012175207829114058,8.209322200077637e-05,2.9305967862365385e-06,Sips,[14.1626906   0.01929267  1.00435584]
SOHMEI_clean,0.0001961794,0.105352267,0.21407645,0.943608247,0.001519009318993955,0.003057845899820518,0.0013224615093058217,2.662217912527384e-05,Sips,[3.71085611 0.06122088 1.06706169]
SOHMIM_clean,0.0002027626,0.106888128,0.206784239,0.937111946,0.0009279235829912188,0.00039448281499811325,0.0009290018084500452,3.798799647737456e-05,Sips,[2.42940964e+01 8.58483885e-03 9.58041883e-01]
SOHMOS_clean,0.0001216081,0.059711338,0.116773355,0.44694903,0.00042724631159442506,0.0022647562988562828,0.00015656233758265924,1.0457139755038696e-05,Sips,[1.3115893  0.0977331  1.03492408]
SOHMUY_clean,0.0002435784,0.104000078,0.203639444,0.915738928,0.00031898298132411446,0.0010321299620094486,0.0003586125464556507,6.54923902604194e-06,Sips,[9.20576846 0.02262123 0.98530607]
SOHNAF_clean,0.0002146123,0.106535927,0.21224632,0.948503515,0.0005137347442159991,0.0019385587529623398,0.00040361428091775087,1.3021170935022263e-05,Sips,[5.5324745  0.03989415 1.02277331]
SOHNEJ_clean,0.0002172456,0.10754579,0.21306527,0.946868248,0.0002937232685535644,0.0018125864127330402,0.00018937543761898815,7.559974465816008e-06,Sips,[5.87734204 0.03761558 1.0129664 ]
SOHNIN_clean,0.000232387,0.107647171,0.211855936,0.958667976,0.00013487976821562227,0.001175414346775261,0.00018441861438666106,3.1077530908361884e-06,Sips,[8.87160815 0.02446442 0.99402744]
SOJGOO_clean,0.0002942832,0.151810633,0.294727373,1.175541586,0.00016195314443462165,0.004175761857556981,0.00029521209114872165,4.940914937175035e-06,Sips,[4.51014476 0.06991657 1.00521297]
SOMCON_clean,0.0002244871,0.103094888,0.204407704,0.92316412,0.00021476889495033227,0.0014770543417693142,0.0001426903637646616,1.3759781853744465e-05,Sips,[6.68263347 0.03155298 1.00985175]
SONTUL_neutral_b,0.000268652,0.12098638,0.232776596,1.022432554,0.001101461116322353,0.000832178201382627,0.0011428405839211786,2.6464272748288506e-05,Sips,[14.20788689  0.01665659  0.95562544]
SONVAT_neutral_b,0.0002299041,0.1224433,0.243483927,1.035735993,0.0008741567809725751,0.003206736208806799,0.0006326873277618568,1.2908879956627429e-05,Sips,[4.31750055 0.059765   1.03394241]
SONVEX_neutral_b,0.0002247377,0.123825308,0.242998287,1.041217527,0.00011411345024215599,0.002395771556341246,6.739804113850854e-05,1.0834859718843841e-05,Sips,[5.5971344  0.04538521 1.00440832]
SONVIB_neutral_b,0.0002738184,0.121704507,0.239459314,1.029045526,0.00022599889451700486,0.002423289384884187,5.679038003324023e-05,1.9093444295333846e-05,Sips,[5.41010327 0.04631121 1.00886952]
SOPLAM_clean,0.0002390649,0.113343756,0.228403381,1.080947388,0.0007253685734789685,0.0014493395281501408,0.000659151233537377,2.4133686946299046e-05,Sips,[8.94957983 0.02618945 1.02977084]
SOPLEQ_clean,0.0002379978,0.107844143,0.211558108,0.988181663,0.0004883794343427703,0.00043580361745575684,0.00048060334361285737,4.888692254667956e-06,Sips,[2.39038874e+01 8.92939930e-03 9.78412956e-01]
SOPLIU_clean,0.0002206027,0.109865457,0.219422601,1.016181055,0.00041156253853714926,0.001418295199015929,0.00034736018826266756,1.0487245221481206e-05,Sips,[8.21667688 0.02743721 1.01759557]
SOPLOA_clean,0.0002464682,0.115933249,0.235969293,1.068713333,0.001561285702908203,0.0028810129648800392,0.0013967343728469657,4.263842483689929e-05,Sips,[4.84407995 0.0512072  1.06237903]
SOSSEA_clean,0.0004644137,0.218247531,0.406817415,1.329026424,0.00016465352630799882,0.009937918206345,0.0024404711714795303,8.343507887679592e-06,Sips,[3.09957145 0.1510787  0.9960705 ]
SOTTUR_clean,0.0002104087,0.093458152,0.180671605,0.697518447,0.00014451149462240851,0.002941624215883595,0.00021931616726484122,1.2387563536898016e-05,Sips,[2.35931359 0.08292836 1.00758997]
SOTXAC_clean,0.0001322319,0.058504909,0.118740854,0.553785677,0.0006098169186084521,0.0010756456506864386,0.0005556769736907613,2.1992548116167866e-05,Sips,[3.29575528 0.03737483 1.04825645]
SOVHAM_clean,0.0002156551,0.099998758,0.194648768,0.843316671,0.00032943645671192924,0.001402250747036622,0.00042344521354564275,4.430045587665017e-06,Sips,[6.03813706 0.0333104  0.98407704]
SOVHIU_clean,0.0018237798,0.68206417,1.130269671,2.519887856,0.005088308797035298,0.04343132627862677,0.0314595074425212,0.00020932147180700706,Sips,[3.81252576 0.42139643 0.95170412]
SOVHOA_clean,0.000188747,0.085031509,0.168356348,0.730705134,0.000335543560185231,0.0017668076596107014,0.0002198112581707544,1.6949639349827844e-05,Sips,[3.73238523 0.04723752 1.01877143]
SOVLEW_clean,0.0002992557,0.143131676,0.283666087,1.30025306,0.00014301005546063153,0.001650793312228722,7.371585407635979e-05,8.897951654059748e-06,Sips,[11.55540851  0.0251661   1.00472074]
SOYWOT_neutral_b,0.0002789847,0.12329317,0.240699246,1.028066496,0.00013885368502050766,0.0021875426878642033,0.00029915142883494054,9.275399847665393e-06,Sips,[5.93499472 0.04227019 0.99457388]
SOYWUZ_clean,0.0002237458,0.107499732,0.21317623,0.934847669,0.00042731885110057927,0.0021074678082441895,0.00029539488803090856,1.4202521080715524e-05,Sips,[5.0507876  0.04406634 1.01887749]
SOZBIS_clean,0.0001356102,0.053346727,0.105470078,0.50796535,0.00015670285099758554,9.954846909786922e-05,0.00014452267576533752,9.552882913445072e-06,Sips,[2.68557122e+01 3.94276005e-03 9.86151424e-01]
SOZGOF_clean,0.00032014,0.1633559,0.321428895,1.418228547,3.505845107073634e-05,0.0024964618240349195,0.00011555730028883428,5.083352014700277e-06,Sips,[9.53912674 0.03487086 1.00101506]
SOZSUX_clean,0.0002857621,0.144954605,0.281467222,1.274126565,0.0010205116307083503,0.0007786659803643317,0.0010373451780701657,3.7259860775934705e-05,Sips,[2.29216252e+01 1.24322710e-02 9.66070596e-01]
SUBMIN_clean,0.0002840888,0.141900476,0.282085206,1.24854028,0.0006336234438380095,0.0026946848390513524,0.00047181024705186814,1.5044952946886901e-05,Sips,[6.97505465 0.04214644 1.02114732]
SUCLOT_clean,0.0001304502,0.082572217,0.164020342,0.775249036,2.3644871375597206e-05,0.0005852004275725803,7.108512686867748e-06,1.750619510143478e-05,Quadratic,[-2.25039310e-03  1.66307876e-01 -3.06581394e-05]
SUFBAY_clean,0.0005568183,0.26976338,0.532555475,2.050204903,0.0029260161594251706,0.011046025992655624,0.001691217909090451,7.411087991404779e-05,Sips,[5.72287721 0.10260513 1.05247152]
SUFHIM_clean,6.28991e-05,0.031732621,0.061705721,0.303023272,0.00035231402854925183,0.00025916444349182295,0.0003288306660612068,,Freundlich,[0.06200902 1.01447864]
SUFJIO_clean,0.0003826272,0.18906779,0.357643678,1.468062512,0.0022488870551357204,0.002222577249092964,0.0025315376369526225,8.640773943510784e-05,Sips,[11.81401579  0.03121823  0.94076379]
SUFJOU_clean,0.0005911583,0.261423756,0.485157217,1.83831405,0.003733184151989145,0.004663948947439614,0.004652227561516329,0.00012764936018687295,Sips,[9.65078951 0.05293298 0.92694195]
SUFROA_clean,0.0003019349,0.160139892,0.315347121,1.40521118,1.5416051739301604e-05,0.002220553735584867,0.00013476445742406081,1.1976277363459205e-05,Sips,[10.3721786   0.03135654  0.99971073]
SUGDIJ_auto,0.0003078239,0.130534985,0.258473653,1.226274439,0.00018450013700727723,0.0006683365764109935,0.00018306681005128466,1.713398651873744e-05,Sips,[2.39010449e+01 1.09325311e-02 9.93353153e-01]
SUGVUM_clean,0.0003354104,0.170169653,0.32943252,1.330273479,0.0001710305831997506,0.004107402534216896,0.0006072155924190752,1.3113728830589542e-05,Sips,[5.71069281 0.06121855 0.9950959 ]
SUHBAA_clean,0.0001794833,0.104555453,0.207681449,1.006523313,0.00013216426079122538,0.00028030623964692906,0.00013371868209696656,1.901737572057282e-05,Sips,[3.73813260e+01 5.58680759e-03 9.94119158e-01]
SUHMEP_clean,0.000114221,0.061759457,0.121308662,0.57377226,0.00029051062425499357,0.00014770745016842306,0.0002837529539116781,1.4044266916009514e-05,Sips,[2.34539710e+01 5.19911184e-03 9.77653665e-01]
SUJNUH_clean,5.96374e-05,0.030984432,0.060955029,0.297207951,0.00017820279666847454,7.102957675484146e-05,0.0001675905238047843,,Freundlich,[0.06103806 1.01675429]
SUKKUG_clean,0.0015654404,0.640822902,1.127574552,3.411150839,0.01119374198666585,0.02239679745376107,0.019901301423355274,0.00048232988948846773,Sips,[8.93946651 0.14434601 0.90261802]
SUKMAO_clean,0.0018704393,0.652529077,1.077008324,3.179651451,0.026007791840272288,0.009457469296174168,0.034950784884612306,0.002031491118209418,Sips,[16.38888035  0.07036427  0.76419093]
SUKYIH_clean,0.0002600556,0.148852681,0.291881014,1.273034885,8.552382319947423e-05,0.002366036238124011,0.0002438569263885475,2.409342437584012e-05,Sips,[8.20553066 0.03688333 0.99735402]
SUKYON_clean,0.0003652952,0.165282539,0.331501992,1.578274728,0.0006584564358599075,0.0016155305183812093,0.0005973256091440371,3.393866622055892e-05,Sips,[16.76730321  0.02016945  1.01858229]
SUNJER_clean,0.0003003882,0.128338669,0.244953361,1.05638594,0.0014546105403082197,0.0008748126072806692,0.0015157056143895063,3.290294735813154e-05,Sips,[14.59714227  0.01706742  0.94426351]
SUNJOB_clean,0.0001531561,0.094844169,0.188026144,0.833730022,0.00030027718903730425,0.0016629523033861704,0.00019506252384174884,1.1487974232802008e-05,Sips,[4.993927   0.03912408 1.01501835]
SUNJOB01_clean,0.0001891928,0.095794638,0.185773848,0.838468852,0.000709257472570378,0.0005144699623388377,0.0007214140019319038,2.5797888459495004e-05,Sips,[1.50550675e+01 1.24938551e-02 9.64268490e-01]
SUNLAP_clean,0.0003033278,0.155926368,0.313370964,1.493702001,0.0007491873334187916,0.0016228788831590256,0.0006764423167358841,1.4577211071540052e-05,Sips,[14.98756396  0.02135522  1.02239533]
SUNLET_clean,0.0003039387,0.148566576,0.280059725,1.205422685,0.00243569336388744,0.0003365864592263249,0.0024724841954661186,9.535314959136822e-05,Sips,[5.00402380e+01 5.62828759e-03 9.18542253e-01]
SUPLOF_clean,0.0001832923,0.089686059,0.177260515,0.844775641,0.00022062765448404775,0.00032123515050072577,0.00021702092086993996,5.134944171905613e-06,Sips,[2.33157249e+01 7.66086584e-03 9.88371606e-01]
SURDOA_clean,0.0001024647,0.058847551,0.113556892,0.484065302,0.00035113026803854455,0.0007832611377046096,0.0004176652040562954,2.0446317092000495e-05,Sips,[3.58791496 0.0326845  0.97094498]
SURHEU_clean,0.0002537186,0.125957658,0.24601385,1.078308987,0.0003230736763676662,0.0016864731470795586,0.0004274736231919496,1.1283126088616663e-05,Sips,[8.11321406 0.03127087 0.98766037]
SURHEU01_clean,0.0002666195,0.127753756,0.248997552,1.073685431,0.00031128418145863924,0.0019662870351568316,0.00045016954591368274,6.668182062320923e-06,Sips,[7.05867116 0.0365653  0.98823235]
SURHEU02_clean,0.0002272,0.117785626,0.230454594,1.010789025,0.0002187858582711716,0.0016481327162324616,0.0003222989125728151,1.2931709369824193e-05,Sips,[7.31694458 0.03252033 0.99108811]
SURKUN_clean,0.0002530019,0.126267997,0.240353202,1.077295546,0.001872947771569926,0.0001359393858121452,0.0018388752297622702,,Freundlich,[0.24049482 1.07331509]
SURKUN01_clean,0.0002723533,0.135550227,0.260437823,1.129384544,0.0012048781822341951,0.0011589397805377671,0.001285973869818674,4.3301015100915375e-05,Sips,[12.684745    0.0209621   0.95658404]
SURLEY_clean,0.0002816706,0.13591432,0.259109743,1.134010249,0.0017317822665298935,0.0005202477652369123,0.001758170009634138,6.0754570840675925e-05,Sips,[2.76699393e+01 9.45292317e-03 9.37402925e-01]
SUSZIQ_clean,0.0001105063,0.056288541,0.110498283,0.449657304,0.000251889668308714,0.0016113383366106163,9.887527484881044e-05,4.3547985607429284e-06,Sips,[1.69569871 0.06970611 1.02161511]
SUSZOW_clean,0.0001089048,0.054728641,0.106690621,0.436013781,6.433094743463326e-05,0.001364888348555225,6.756263933691844e-05,1.4634413544468513e-08,Sips,[1.83874272 0.06159781 1.00571007]
SUVNEE_clean,0.0001969627,0.104300331,0.207688638,0.945899251,0.00035946834331098917,0.0015259891718478666,0.00028150273287090306,2.73113373102321e-06,Sips,[6.76119499 0.03169121 1.01625851]
SUWQEI_clean,0.000192124,0.09281437,0.186139839,0.857483938,0.0005460574322254195,0.0014457927193952996,0.00047539265613233015,1.6596595174208232e-05,Sips,[5.84571575 0.03288929 1.02754749]
SUXGUP_clean,0.0001800495,0.078557392,0.131218189,0.330429813,0.0015009046226706817,0.00358448822451285,0.003595647882396979,9.577382112711503e-05,Sips,[0.63958555 0.25814146 0.88278765]
SUXNIJ_clean,0.000153278,0.07885675,0.157901247,0.70448903,0.000563669649970789,0.0016256481135633735,0.0004676047440800941,1.1260075959248364e-05,Sips,[3.69147782 0.04468588 1.03362138]
TACFIN_clean,0.0002088075,0.095845142,0.184809579,0.720921669,2.9120822287223212e-05,0.002737487084034524,0.0003631137241780586,4.042547463833836e-06,Sips,[2.64453314 0.07513423 0.9985162 ]
TACFIN01_clean,0.0002258946,0.106132606,0.207346387,0.753403365,0.0011283932519642874,0.004967096807286767,0.0004398480216547509,3.1615655140600476e-05,Sips,[1.85237387 0.12604382 1.05229119]
TACPAP_clean,3.33774e-05,0.012508472,0.024921415,0.114925325,3.699939282428841e-05,0.00015825633748709484,3.11776122324613e-05,5.056324532023791e-06,Sips,[0.94373218 0.02712341 1.01380337]
TACPET_clean,3.79812e-05,0.013126529,0.025733982,0.12161807,7.213955620696115e-05,2.2981872108393784e-05,6.735842452369779e-05,3.5190822798329494e-06,Sips,[6.79800968e+00 3.79988429e-03 9.73841420e-01]
TACPIX_clean,1.95661e-05,0.012328924,0.023935055,0.112890454,0.000117580413702681,2.356406220604351e-05,0.00011307108368497921,,Freundlich,[0.02396205 1.0383929 ]
TACWOM_clean,0.0004547712,0.201836782,0.398447194,1.803386984,2.6091326814906e-05,0.002451364986061256,9.389740095468938e-05,2.3197185598974308e-05,Sips,[15.15609464  0.02699932  1.0002814 ]
TACWUS_clean,0.0003891691,0.195450135,0.388843569,1.756659589,0.0006933443120414201,0.0030669139134397003,0.0005322978516343744,1.549275207115346e-05,Sips,[11.73902328  0.03425877  1.0167568 ]
TADCOS_clean,0.0001536553,0.083725838,0.169262905,0.75869291,0.000928371667536614,0.001995191068189695,0.000808102704288115,1.4646840745888172e-05,Sips,[3.53503378 0.0502894  1.05171439]
TADWEC_manual,0.0002917773,0.143059742,0.282071897,1.152128867,0.0008770400887816687,0.00426650656391745,0.00048791327820474323,2.2614469582848362e-05,Sips,[4.21984158 0.07163225 1.0294831 ]
TADWIG_manual,0.0003100985,0.166353869,0.324864344,1.300986886,0.0005519266133343938,0.0048688038208394985,4.3028087048865175e-05,8.656914037212441e-07,Sips,[4.77020992 0.07307967 1.01612965]
TADWOM_clean,0.0003351851,0.138163703,0.271902576,1.145360393,0.0004490448340599898,0.003251869748388209,0.000198055025494555,3.873282928229208e-05,Sips,[5.16952956 0.05551698 1.01555158]
TADYII_clean,0.0001360219,0.064608391,0.128173271,0.58876386,8.458937188303356e-05,0.0007477769888493177,5.350725299875082e-05,5.061848415500166e-06,Sips,[5.22365063 0.02515429 1.00618038]
TAGSEB_clean,9.19311e-05,0.038626224,0.076806288,0.341033851,0.00016954940963035222,0.000715972812482202,0.00012991942819394486,1.1328496031164483e-05,Sips,[1.94928402 0.04101837 1.02073832]
TAGTED_clean,0.0001858523,0.099248725,0.197528493,0.911388897,0.00024262719763238144,0.0012031740408474359,0.0001873167663469782,6.553432550825697e-07,Sips,[7.77848142 0.02605589 1.01152387]
TAGTIH_clean,0.0002268,0.127199543,0.249812685,1.159464807,0.0004663666878500077,0.0007160318612584524,0.00048099682965894173,2.9262099807853414e-05,Sips,[2.03217768e+01 1.24458985e-02 9.82564913e-01]
TAGTUT_clean,0.0003186187,0.140827915,0.283736131,1.255145744,0.0014651441520747955,0.0034846064291811116,0.0012561930958278776,5.2601322107147887e-05,Sips,[5.62209864 0.05315019 1.04870146]
TAGVAB_clean,0.0002027088,0.11235228,0.224312043,1.033350553,0.0004394984917488803,0.0015397038739110352,0.00036295555491239103,3.06934647046798e-07,Sips,[7.8911746  0.02925735 1.01839336]
TAHNEY_clean,6.314e-05,0.0312431,0.062325296,0.308384952,1.7183974717908072e-05,2.444770262382182e-05,1.608139023797628e-05,2.0189574428738027e-07,Sips,[3.91371309e+01 1.59502525e-03 9.97427996e-01]
TAKGUK_clean,0.0001113701,0.058650296,0.115376673,0.510391221,4.9657825464612365e-06,0.0008639279790258037,5.440787221982249e-05,4.036907279293549e-06,Sips,[3.55248931 0.03356794 0.99976433]
TAKTOR_clean,0.0001787911,0.094172118,0.187309013,0.86244169,0.00021647461808098006,0.0011520608451414936,0.00016356755724518564,2.1068497149548003e-07,Sips,[7.28976166 0.02637244 1.01084382]
TAKVAF_clean,0.0001832056,0.09377039,0.188907096,0.862814723,0.0007863358504538778,0.0017807499410225204,0.0006897924298530999,1.666497785377056e-05,Sips,[4.92453208 0.03989056 1.03915441]
TANBOZ_clean,7.44733e-05,0.036733949,0.074510525,0.361786156,0.000287298737440667,0.00040275935209658115,0.00026599012216826256,7.578587290244613e-06,Sips,[3.50555467 0.02171653 1.03611177]
TANMIH_clean,0.0001151094,0.056276076,0.109019875,0.455143644,0.0001658100554687763,0.0010443568851844067,0.000260041528813948,5.394099219719849e-06,Sips,[2.48754283 0.04583519 0.98565086]
TAPLED_clean,0.0001670377,0.098654931,0.195110531,0.845884381,0.00034840544863414316,0.002023820797993355,0.00020512992498557893,7.3909548827083614e-06,Sips,[4.36421856 0.04679916 1.01683319]
TAPXIT01_clean,9.11616e-05,0.045124977,0.08714458,0.343229193,1.451271235375556e-05,0.0012415179313661144,0.00016097595411406404,1.6167137772341134e-06,Sips,[1.30496358 0.07155795 0.99842791]
TAQGEZ_clean,0.0001581634,0.076381352,0.151238934,0.729812241,0.00018203515321946835,0.00016336619984321047,0.00017427930887290168,3.012025219738719e-06,Sips,[3.36436534e+01 4.51562023e-03 9.88762262e-01]
TAQGOK_clean,0.0001655211,0.075378306,0.14252434,0.491228162,5.84659371509214e-05,0.003176866912836175,0.000544989998244291,4.498347676951802e-06,Sips,[1.24938356 0.1287645  1.00394709]
TARVOX_clean,6.78121e-05,0.032999756,0.066041491,0.305598108,0.00015470462435074377,0.0004587463281123222,0.00013341398475322295,4.70508957849103e-06,Sips,[2.31131835 0.02941346 1.02198108]
TARVUD_clean,7.003e-05,0.035327438,0.069385717,0.320911906,0.00012114164611351269,0.00022129776660134246,0.00012563106122067533,4.362933911023606e-06,Sips,[5.06446496 0.01389084 0.98366666]
TARWAK_clean,6.02764e-05,0.032211931,0.062960308,0.28713995,0.00015078082238707594,0.0002171347293492023,0.00015734555801598968,7.17677280203615e-06,Sips,[4.18533604 0.01527288 0.97759415]
TARWEO_clean,5.46115e-05,0.032424725,0.064870625,0.29459099,0.00018434424090322475,0.0005548262384962627,0.00015307899494249006,6.521488104068407e-07,Sips,[1.83210067 0.03670753 1.02672002]
TASFAU_clean,0.0001941505,0.101693002,0.200719289,0.962575483,0.0003459250388057816,0.0001978640566939349,0.00033448937448584423,1.554563174575976e-05,Sips,[4.86177043e+01 4.14564790e-03 9.83923093e-01]
TASXIW_clean,0.0001776212,0.104725884,0.2069025,0.909876891,0.00022866804387710905,0.0018389298455880367,0.00010844876792266318,1.1303795521392962e-05,Sips,[5.411562   0.03975338 1.01039161]
TATPOV_clean,0.0002624869,0.120893679,0.242749811,1.131028775,0.0006946768968504963,0.0017013329423766672,0.0006175786031570804,2.7458737089617746e-05,Sips,[8.50200297 0.02939117 1.02684212]
TATSAK_clean,0.0002082885,0.111733107,0.2208513,0.9736834,0.000248741849868672,0.001933611742187488,0.0001282445645134189,2.4904646028110055e-06,Sips,[5.87436209 0.03906446 1.01060082]
TAWHOO_clean,0.0002729095,0.126162536,0.242875091,0.90520947,0.00029431142191233586,0.00453482992223352,0.00034640207898198615,1.3335872794075003e-05,Sips,[2.71108837 0.098401   1.01157556]
TAWSUI_clean,0.0004380951,0.215560905,0.413170487,1.610760782,0.0006043616591758274,0.0056413760413924615,0.0013331359158585644,2.4233786695592984e-05,Sips,[6.32221833 0.06992182 0.98611245]
TAWTAP_clean,0.0004026237,0.202548455,0.389558059,1.492159577,1.9553284277329464e-05,0.006220589274376763,0.0008432068519481024,1.0115337408984288e-05,Sips,[5.11328261 0.08246849 0.99959077]
TAWYUO_clean,0.0002013734,0.123073881,0.243469727,1.063795615,0.00038855906336000167,0.0023689163609591723,0.00022636890296628102,1.3834935630240907e-05,Sips,[5.82318613 0.04363485 1.01502685]
TEBSAW_clean,0.0002939093,0.135102295,0.265744967,1.087650254,0.0006687950533017378,0.0038428108126859696,0.0003208605636436858,2.654077882777063e-05,Sips,[4.13819951 0.06862423 1.02384039]
TECTUS_clean,0.0001500714,0.091149882,0.17736105,0.772953652,0.0003483816178115624,0.001172080378516772,0.0004304740028396809,2.8745842029784575e-05,Sips,[6.00591766 0.03042984 0.98159584]
TECVEE_clean,0.0001709131,0.084857362,0.165850076,0.710413477,6.9578919890985e-05,0.001502799295285847,0.00018145098851721225,3.3375874572936584e-06,Sips,[4.11642867 0.04198124 0.99605041]
TEDXOR_clean,0.000186186,0.094453309,0.182734614,0.694478928,0.00028468045886018573,0.003267303839537249,0.00014177252294629328,3.0597162067217244e-06,Sips,[2.16720132 0.09208243 1.01486674]
