Adsorbent,O2_40C_0.001bar,O2_40C_0.5bar,O2_40C_1bar,O2_40C_5bar,RMSE_Freundlich-Langmuir,best_model,best_params
XOTSEG_clean,0.0002439513,0.1158603904,0.2290735795,1.0230658737,,Freundlich–Langmuir,"[nan, nan, nan]"
XOTSIK_clean,0.0002539182,0.117567021,0.2288455768,0.9967913787,5.626181212059595e-06,Freundlich–Langmuir,[0.67510222 0.35947551 0.19116814]
XOTXUB_clean,3.3719e-05,0.0188219209,0.0357780595,0.1765535741,,Freundlich–Langmuir,"[nan, nan, nan]"
XOTZIR_clean,0.0002104747,0.101246018,0.1930347929,0.7681991885,2.004198592970638e-06,Freundlich–Langmuir,[0.47167803 0.45478154 0.28140959]
XOVPIH_clean,7.01648e-05,0.0345356979,0.0683624391,0.3151437254,,Freundlich–Langmuir,"[nan, nan, nan]"
XOVPON_clean,7.79609e-05,0.0354410187,0.0708625473,0.3357093199,,Freundlich–Langmuir,"[nan, nan, nan]"
XOVPUU_clean,0.000328683,0.1083277884,0.2149739431,1.0892859031,,Freundlich–Langmuir,"[nan, nan, nan]"
XOVQAB_clean,0.0001748262,0.0920823149,0.182523953,0.8749218529,5.672534343025179e-06,Freundlich–Langmuir,[0.39189865 0.47506047 0.0509611 ]
XOVQEF_SL,0.0001772117,0.1098608077,0.222942698,1.0773531016,,Freundlich–Langmuir,"[nan, nan, nan]"
XOVQIJ_clean,0.0001822483,0.0865616019,0.1728854887,0.7636552288,,Freundlich–Langmuir,"[nan, nan, nan]"
XOVVOU_clean,0.0002504936,0.1258636773,0.2495308623,1.0594999844,,Freundlich–Langmuir,"[nan, nan, nan]"
XOXMED_clean,0.0002137388,0.1064291513,0.2101100047,0.9811965752,1.155577354032585e-06,Freundlich–Langmuir,[0.67976351 0.31784121 0.10112637]
XUBGUY_clean,0.0001920402,0.0973274633,0.19426346,0.9316277557,,Freundlich–Langmuir,"[nan, nan, nan]"
XUDNUH_clean,0.0002459162,0.1168123944,0.2318737336,1.1151630342,5.1266552739746125e-06,Freundlich–Langmuir,[0.69456896 0.33930037 0.05555083]
XUDPET_clean,0.0003603785,0.1671050332,0.3222799014,1.5134478235,,Freundlich–Langmuir,"[nan, nan, nan]"
XUDPIX_clean,0.0002119044,0.1173055999,0.2327779353,1.0956428571,1.2283337185804666e-05,Freundlich–Langmuir,[13.52861182  0.01747959  0.90922778]
XUDPOD_clean,0.0002235649,0.1158557419,0.2298217826,1.1002224094,5.159741658231442e-06,Freundlich–Langmuir,[0.76572517 0.30544761 0.06581254]
XUDVAV_clean,0.0003019944,0.1412082949,0.274191263,1.0737848859,,Freundlich–Langmuir,"[nan, nan, nan]"
XUDYEC_clean,0.0001848393,0.1035254387,0.2081071022,0.9227840439,,Freundlich–Langmuir,"[nan, nan, nan]"
XUFWAX_clean,0.0004987409,0.2405193499,0.4544507179,1.6240145309,6.534328729570119e-06,Freundlich–Langmuir,[2.63343496 0.19437579 0.66991553]
XUFWEB_clean,0.0005414902,0.2425652056,0.4465115762,1.6444751239,2.877443443047556e-06,Freundlich–Langmuir,[0.48055093 1.13913376 0.26793225]
XUFWIF_clean,0.0004972969,0.2367763,0.424828362,1.5871914559,5.863784245310698e-05,Freundlich–Langmuir,[0.11087047 5.5486878  0.19701013]
XUFWOL_clean,0.000679451,0.3091185354,0.5650920305,2.1156855377,2.024239531743211e-05,Freundlich–Langmuir,[0.36724703 1.96120743 0.22347703]
XUFWOM_clean,0.0001399272,0.0643333845,0.1284808131,0.6181948138,,Freundlich–Langmuir,"[nan, nan, nan]"
XUFYAA_clean,0.0003435795,0.1569658787,0.3109135968,1.4304918753,,Freundlich–Langmuir,"[nan, nan, nan]"
XUFYEE_clean,0.0004395234,0.2106824039,0.3999848176,1.7645333438,3.9142262050701247e-05,Freundlich–Langmuir,[2.05595934e-02 2.52103313e+01 7.93416574e-02]
XUGROI_clean,0.0002980141,0.1388562408,0.2785423363,1.2744657918,,Freundlich–Langmuir,"[nan, nan, nan]"
XUGSEY_clean,0.0003505181,0.1529094759,0.3033545398,1.3313998549,,Freundlich–Langmuir,"[nan, nan, nan]"
XUGWUS_clean,9.33902e-05,0.0434822044,0.0863497061,0.3673225255,,Freundlich–Langmuir,"[nan, nan, nan]"
XUJPEY_clean,0.0001125533,0.0543860077,0.1072002894,0.4877388733,1.0483606217353984e-06,Freundlich–Langmuir,[0.92447053 0.11948473 0.26540198]
XUJPIC_clean,0.0001058537,0.0527700644,0.1053043028,0.4844775084,,Freundlich–Langmuir,"[nan, nan, nan]"
XUJPOI_clean,0.0001411628,0.0852424809,0.1689145256,0.7409966283,,Freundlich–Langmuir,"[nan, nan, nan]"
XUJQAV_clean,0.0001543968,0.083310315,0.1676021527,0.7513103355,,Freundlich–Langmuir,"[nan, nan, nan]"
XUKHUI_clean,0.0002695739,0.1324083639,0.2558732168,1.0237025356,2.5110992250247457e-06,Freundlich–Langmuir,[2.31230179 0.11876329 0.62993497]
XUKLAS_clean,0.0001740456,0.0801816679,0.1566712475,0.6711292857,4.859653242189594e-06,Freundlich–Langmuir,[1.59658169 0.10292907 0.48745233]
XUKNIC_clean,0.0002233746,0.0982107896,0.1938114281,0.8897369333,1.2072253860746644e-05,Freundlich–Langmuir,[1.52307287 0.13081203 0.2245549 ]
XUKYEI_neutral,0.0003119234,0.1159060305,0.2311587875,1.1554937848,,Freundlich–Langmuir,"[nan, nan, nan]"
XUMMOJ_clean,8.4924e-05,0.0403164501,0.0803396722,0.3934222804,1.982939293325787e-06,Freundlich–Langmuir,[0.35848465 0.22583636 0.03770566]
XUMMUP_clean,6.51344e-05,0.0329763958,0.0654699477,0.3178684404,7.385640996613933e-07,Freundlich–Langmuir,[0.07864947 0.84696152 0.02821265]
XUMNAW_clean,0.00027041,0.1576745561,0.3038811749,1.2114791962,2.888630694855474e-05,Freundlich–Langmuir,[1.99393329 0.16460384 0.50540284]
XUMNEA_clean,0.0002871136,0.1429778586,0.2631424626,0.8889953677,1.4565445010818253e-05,Freundlich–Langmuir,[0.66629902 0.47473418 0.47375288]
XUMNIE_clean,0.000298794,0.1515966819,0.2987982467,1.3292077772,,Freundlich–Langmuir,"[nan, nan, nan]"
XUMTUV_clean,0.0001131774,0.0570254648,0.1123851901,0.5190229975,1.3939674510555782e-06,Freundlich–Langmuir,[0.40545789 0.2860209  0.12480241]
XUNGOD_clean,0.0003390376,0.1413930501,0.271213974,1.0785128424,2.1327070060660115e-05,Freundlich–Langmuir,[1.10177244 0.26903369 0.37291446]
XUNGUJ_clean,0.0002565205,0.1298065731,0.2538530938,1.0109349256,,Freundlich–Langmuir,"[nan, nan, nan]"
XUNHAQ_clean,0.0002654898,0.1242312873,0.2423814231,0.9941552527,,Freundlich–Langmuir,"[nan, nan, nan]"
XUNSAC_clean,0.0002879129,0.1323242415,0.2544934982,1.0279567681,5.669993064649805e-06,Freundlich–Langmuir,[1.00758872 0.27451595 0.34338721]
XUNSEG_clean,0.000274459,0.1162414794,0.226657431,0.9315543727,1.7981905720918684e-05,Freundlich–Langmuir,[14.69739674  0.0162279   3.16585013]
XUNSIK_clean,0.0003049545,0.141466598,0.2698937004,1.092556894,2.421175496722338e-06,Freundlich–Langmuir,[0.52579692 0.57085265 0.23529317]
XUNSOQ_clean,0.0003188568,0.1282026469,0.2420527001,0.9788218715,2.0034467151483642e-05,Freundlich–Langmuir,[0.24447952 1.14058077 0.18593942]
XUNTIL_clean,0.0001991173,0.0864411464,0.1689860507,0.715345221,1.1083813737379997e-05,Freundlich–Langmuir,[3.94528657 0.04485309 1.0506354 ]
XUPSAE_clean,0.0002011948,0.0973631723,0.1909614878,0.9002459362,3.883618518929689e-07,Freundlich–Langmuir,[0.07544834 2.67725905 0.04313567]
XUTQEI_clean,0.0002413482,0.1047766024,0.2126435112,1.0450534802,,Freundlich–Langmuir,"[nan, nan, nan]"
XUVHEB_clean,0.0002635608,0.13450045,0.2644970686,1.037673709,,Freundlich–Langmuir,"[nan, nan, nan]"
XUVQOW_clean,0.0001695646,0.0829586836,0.1657664,0.749936304,,Freundlich–Langmuir,"[nan, nan, nan]"
XUWFUR_clean,0.000215504,0.0856065645,0.1715605087,0.7578022396,,Freundlich–Langmuir,"[nan, nan, nan]"
XUYXAR_clean,7.64412e-05,0.0373236946,0.0744269837,0.3364674503,,Freundlich–Langmuir,"[nan, nan, nan]"
XUZFUU_clean,0.0001195564,0.0484825608,0.0963362225,0.4336603993,,Freundlich–Langmuir,"[nan, nan, nan]"
YABHER_clean,0.0003117417,0.1560196163,0.3125517169,1.3184759298,,Freundlich–Langmuir,"[nan, nan, nan]"
YABHIV_clean,0.0003700227,0.1842572439,0.3557627804,1.570113037,9.311859809649857e-06,Freundlich–Langmuir,[0.29423427 1.32105463 0.10515442]
YABPAU_clean,0.0002267819,0.1150820121,0.2274301411,0.9529823438,,Freundlich–Langmuir,"[nan, nan, nan]"
YAGHAS_clean,0.0003049698,0.1465894034,0.2853921527,1.0752250544,,Freundlich–Langmuir,"[nan, nan, nan]"
YAGHUM_clean,0.0001436802,0.0778592576,0.1544151308,0.7419156469,6.813146929883008e-06,Freundlich–Langmuir,[0.33792235 0.46552052 0.04859165]
YAGJOI_clean,0.0002891403,0.1390509209,0.2665047581,1.0754996877,1.5842909356125275e-06,Freundlich–Langmuir,[0.77933927 0.37511348 0.29047767]
YAHPED_clean,0.0001970044,0.090782085,0.1802467032,0.834798711,,Freundlich–Langmuir,"[nan, nan, nan]"
YAHWAI_clean,0.0001364034,0.0690283614,0.1353220803,0.6021012508,2.3568201195397983e-06,Freundlich–Langmuir,[0.68442257 0.2061935  0.22391649]
YAMYUJ_clean,0.0003667281,0.1851070817,0.3516300005,1.4518469359,1.6001163400898716e-05,Freundlich–Langmuir,[0.36126677 1.10390343 0.16925283]
YANBAR_clean,2.02007e-05,0.0096403905,0.0187773177,0.0927211642,,Freundlich–Langmuir,"[nan, nan, nan]"
YANBAR01_clean,9.3234e-06,0.0093995362,0.0185986193,0.0883484919,4.859628565711227e-06,Freundlich–Langmuir,[0.04220002 0.45125607 0.06340013]
YANBAR02_clean,9.3234e-06,0.0092798859,0.0186203739,0.0903266056,,Freundlich–Langmuir,"[nan, nan, nan]"
YANBAR03_clean,2.64163e-05,0.0093995362,0.0186250356,0.0914376435,,Freundlich–Langmuir,"[nan, nan, nan]"
YAPLIM_clean,0.0002235847,0.0972469368,0.1912167011,0.8754894907,1.2621287226578591e-05,Freundlich–Langmuir,[0.59100599 0.33561585 0.12657889]
YAPLOS_clean,9.93661e-05,0.0655643311,0.1308176032,0.6376990932,,Freundlich–Langmuir,"[nan, nan, nan]"
YAPLUY_clean,0.000158511,0.0769497912,0.1499034367,0.6965619952,2.247905157814672e-06,Freundlich–Langmuir,[0.03851288 4.23341102 0.05075893]
YAPMAF_clean,0.0001680333,0.085633187,0.1684576651,0.7694501318,3.224274587943223e-06,Freundlich–Langmuir,[0.64342315 0.27118807 0.1465933 ]
YAPXIX_clean,0.000681272,0.2646387369,0.4310760014,0.8955126125,3.981538836339447e-06,Freundlich–Langmuir,[1.03254979 0.66791704 0.9185559 ]
YAQCEY_clean,0.0001117307,0.0562502189,0.1106144643,0.5036107794,1.458815169437435e-06,Freundlich–Langmuir,[0.4459817  0.25707984 0.15672978]
YAQKEI_clean,6.6633e-05,0.0300493669,0.0591362572,0.2702888252,2.720297940630194e-06,Freundlich–Langmuir,[0.24158469 0.25330594 0.1515547 ]
YARBAW_clean,8.44212e-05,0.0477741003,0.0932257911,0.4135759554,6.98383101360908e-06,Freundlich–Langmuir,[0.23136288 0.42528414 0.1522836 ]
YARBIE_clean,0.000414123,0.1859297106,0.3399332591,1.0334762931,1.4921593816296583e-06,Freundlich–Langmuir,[1.60036613 0.25695788 0.83253159]
YARBUQ_clean,0.0004088543,0.2039292136,0.3547956223,1.1045889791,4.9799219387838254e-05,Freundlich–Langmuir,[0.32666704 1.55739264 0.38382904]
YARDEC_clean,0.0002810561,0.1438987382,0.2795498657,1.166444126,7.919393913877577e-06,Freundlich–Langmuir,[1.97329484 0.15046605 0.42992485]
YARDIG_clean,0.0002528883,0.1329911567,0.2624719827,1.0743960202,,Freundlich–Langmuir,"[nan, nan, nan]"
YARGAB_clean,0.0001409725,0.0712408576,0.1421375766,0.6866230512,,Freundlich–Langmuir,"[nan, nan, nan]"
YARGOP_clean,0.00022088,0.1037456425,0.2064854313,0.9786309803,,Freundlich–Langmuir,"[nan, nan, nan]"
YARKEJ_clean,0.0002970862,0.1399408209,0.2697587034,1.019983973,3.2949692588480514e-06,Freundlich–Langmuir,[11.56523509  0.02511995  2.98828328]
YARKOT_clean,0.0002862124,0.1318944918,0.2590971452,1.1405664722,8.755830552809657e-06,Freundlich–Langmuir,[4.40422102 0.06101216 0.61519024]
YARSAN_clean,0.0003483953,0.1615290512,0.3016200588,1.0429817578,4.114666718269018e-07,Freundlich–Langmuir,[1.19644276 0.29192922 0.57272567]
YARXEX_clean,9.64922e-05,0.0480006508,0.0948150775,0.4455535656,4.606255276825186e-07,Freundlich–Langmuir,[0.25207815 0.38645378 0.08283931]
YARYEV_clean,4.5202e-05,0.0287463326,0.0562679058,0.2732720444,,Freundlich–Langmuir,"[nan, nan, nan]"
YARYIZ_clean,4.97461e-05,0.0276186738,0.0550881091,0.2707242289,2.8249895676013638e-06,Freundlich–Langmuir,[0.42486803 0.13038481 0.04552464]
YARYOF_clean,5.42268e-05,0.0296580411,0.0598342494,0.2891493315,,Freundlich–Langmuir,"[nan, nan, nan]"
YARYUL_clean,5.93848e-05,0.0383412283,0.0758439426,0.3745021812,,Freundlich–Langmuir,"[nan, nan, nan]"
YARZEZ_clean,0.0001162863,0.0600752819,0.1195512422,0.5733964715,,Freundlich–Langmuir,"[nan, nan, nan]"
YARZEZ01_clean,0.0001948672,0.0802996323,0.1584290598,0.7483740301,1.5690944447598172e-05,Freundlich–Langmuir,[0.22479834 0.72728714 0.05756713]
YARZEZ02_clean,0.0001041608,0.0606497642,0.1208575487,0.5848941199,,Freundlich–Langmuir,"[nan, nan, nan]"
YARZEZ03_clean,0.0001434011,0.0638587791,0.1261351143,0.617472606,,Freundlich–Langmuir,"[nan, nan, nan]"
YASLOW_clean,0.0001307694,0.060332989,0.1181183313,0.5638610979,,Freundlich–Langmuir,"[nan, nan, nan]"
YASLUA_clean,0.0001136967,0.0666758873,0.1316591356,0.5802164955,,Freundlich–Langmuir,"[nan, nan, nan]"
YASVUM_clean,0.0003519235,0.1568779087,0.3099550434,1.4032310625,,Freundlich–Langmuir,"[nan, nan, nan]"
YATDUV_clean,0.0001613086,0.0679454688,0.1348841993,0.6351826899,,Freundlich–Langmuir,"[nan, nan, nan]"
YATVUN_clean,0.0005398267,0.26711524,0.5039889393,2.2049794441,0.00016047212791176502,Freundlich–Langmuir,[3.82567311e-03 2.05451618e+02 8.33254051e-02]
YATWAU_clean,0.0005478883,0.2733647717,0.5183552285,2.2774367497,5.8910646301811694e-05,Freundlich–Langmuir,[ 0.03312284 20.11607817  0.08231705]
YAVSOG_clean,0.0001378159,0.0707191417,0.1369525967,0.5333690539,4.139631660004615e-06,Freundlich–Langmuir,[10.12007849  0.0144371   4.51292879]
YAVWAW_clean,0.0001304479,0.072943944,0.1410739394,0.6033106222,1.0766617397069392e-05,Freundlich–Langmuir,[0.30651886 0.49587366 0.18514719]
YAVWUQ_clean,0.0002587813,0.1158347753,0.2327251058,1.0583151735,,Freundlich–Langmuir,"[nan, nan, nan]"
YAVZAX_clean,0.0002150895,0.1011258834,0.197203308,0.8034285662,,Freundlich–Langmuir,"[nan, nan, nan]"
YAVZUT_clean,0.0002132525,0.1195321288,0.2290311374,0.9618344034,1.9945145643212036e-05,Freundlich–Langmuir,[0.31756869 0.79723259 0.17096325]
YAWBAC_clean,0.0003117156,0.1330082443,0.2540933653,1.0157541314,1.5399908458003122e-05,Freundlich–Langmuir,[0.66927473 0.41978307 0.28666117]
YAWFOS_clean,6.07418e-05,0.0273089577,0.0549768441,0.2616756417,,Freundlich–Langmuir,"[nan, nan, nan]"
YAXBOP_SL,0.0001758327,0.0744440314,0.1466039965,0.6475266267,,Freundlich–Langmuir,"[nan, nan, nan]"
YAZWOM_clean,3.0616e-05,0.0098902479,0.0195738377,0.0914487554,5.307277436481237e-06,Freundlich–Langmuir,[0.16347683 0.12235397 0.18748642]
YEDKOI_clean,0.000132024,0.0823127118,0.1687990859,0.7411955726,,Freundlich–Langmuir,"[nan, nan, nan]"
YEDKUO_clean,0.0002398961,0.1158970055,0.2285282254,1.0705011703,2.0118770366443023e-06,Freundlich–Langmuir,[0.45357929 0.52004514 0.07563341]
YEDLAV_clean,0.0003468294,0.1862306004,0.3522703173,1.3594872508,2.5932626521103306e-05,Freundlich–Langmuir,[0.79721033 0.50018722 0.30559575]
YEFNEC_clean,0.0001067569,0.0474563414,0.0938754094,0.4609259374,,Freundlich–Langmuir,"[nan, nan, nan]"
YEFNIG_clean,0.0001081996,0.0469586233,0.0964188212,0.460148343,,Freundlich–Langmuir,"[nan, nan, nan]"
YEFNOM_clean,0.0001067569,0.0478054654,0.0945534602,0.4616660227,,Freundlich–Langmuir,"[nan, nan, nan]"
YEFPAA_clean,8.80023e-05,0.0479381903,0.0958331007,0.4621421009,,Freundlich–Langmuir,"[nan, nan, nan]"
YEFPEE_clean,9.08877e-05,0.054395542,0.1075128861,0.5138759329,9.86398436595182e-06,Freundlich–Langmuir,[0.1101413  1.00434241 0.04096823]
YEGHEZ_clean,0.0004561501,0.2180732058,0.4175087375,1.6012207598,5.251252192989469e-07,Freundlich–Langmuir,[2.6857451  0.17024897 0.57827656]
YEGKIG_clean,2.0746793823,2.2290994527,2.2571976055,2.2612715517,0.007322503055881322,Freundlich–Langmuir,[2.13022470e+00 2.27160639e+04 9.94739192e-01]
YEGKOM_clean,0.0002739154,0.1369557232,0.269192903,1.1862178271,2.4502218419645386e-06,Freundlich–Langmuir,[5.89549124 0.04729476 0.76084625]
YEHGID_clean,0.0002700974,0.1226151475,0.2416398171,0.9779734823,,Freundlich–Langmuir,"[nan, nan, nan]"
YEKQOW_clean,0.0002861769,0.1417731466,0.263587016,1.0694859697,2.1682212978547115e-05,Freundlich–Langmuir,[0.09254789 3.56254395 0.14745296]
YEKXET_clean,0.0002210025,0.0937638574,0.184397184,0.8443106391,1.4907324813417028e-05,Freundlich–Langmuir,[0.58916311 0.32452192 0.12883445]
YEKXOD_clean,0.00018136,0.0797616253,0.1588737859,0.7416936612,,Freundlich–Langmuir,"[nan, nan, nan]"
YEKXUJ_clean,0.0001343697,0.07449945,0.1494948463,0.7113605413,,Freundlich–Langmuir,"[nan, nan, nan]"
YELYOE_clean,0.0001623241,0.0792647103,0.1540442201,0.5816736998,,Freundlich–Langmuir,"[nan, nan, nan]"
YEMFOM_clean,0.0001807651,0.0833723003,0.1655682782,0.7040793232,,Freundlich–Langmuir,"[nan, nan, nan]"
YEMMAF_clean,6.73341e-05,0.025676478,0.0513551757,0.2521364875,,Freundlich–Langmuir,"[nan, nan, nan]"
YENLUA_ion_b,0.0001248836,0.0589997077,0.1241785531,0.5679577189,,Freundlich–Langmuir,"[nan, nan, nan]"
YEYCUC_SL,0.0003603476,0.1443363715,0.2785444016,1.209006937,2.863430334285824e-05,Freundlich–Langmuir,[0.34537894 0.87763441 0.13418806]
YEYDAJ_clean,0.0006488618,0.2851381497,0.5179129001,1.6358714747,4.256013636076725e-06,Freundlich–Langmuir,[1.40479428 0.45594939 0.56558236]
YEYFEP_clean,0.0001298204,0.0683062428,0.1338185241,0.6269367279,5.906422133612239e-06,Freundlich–Langmuir,[0.06550726 2.16231718 0.04938423]
YEZFIU_clean,9.13777e-05,0.0568572434,0.111213445,0.5319790447,,Freundlich–Langmuir,"[nan, nan, nan]"
YICDAR_clean,0.0001947743,0.0941523529,0.1819740502,0.8558492435,,Freundlich–Langmuir,"[nan, nan, nan]"
YICREI_clean,0.0001750454,0.0759158603,0.1494495318,0.6194914185,,Freundlich–Langmuir,"[nan, nan, nan]"
YIDSOT_clean,0.0001855921,0.1018770309,0.2000243121,0.8154346433,,Freundlich–Langmuir,"[nan, nan, nan]"
YIJCEB_clean,0.0035242301,1.1934024255,1.8700503986,4.0452540729,1.4537636633185512e-05,Freundlich–Langmuir,[2.34042154 1.49491752 0.68518779]
YILJAG_clean,0.0002155794,0.099003566,0.199670658,0.9084957225,,Freundlich–Langmuir,"[nan, nan, nan]"
YILJUA_clean,0.0001881317,0.0857605105,0.1686577487,0.7633389012,6.717286527346317e-06,Freundlich–Langmuir,[0.90545669 0.19294578 0.19964217]
YILKAH_clean,0.0001491288,0.0901219532,0.1766441675,0.8180653336,1.8162000729073106e-05,Freundlich–Langmuir,[0.18206123 1.01869403 0.06936641]
YINCEF_clean,0.0001825113,0.0886433008,0.1757341563,0.7449054196,,Freundlich–Langmuir,"[nan, nan, nan]"
YINCIJ_clean,0.0001715166,0.0866180854,0.1703335821,0.7219573772,,Freundlich–Langmuir,"[nan, nan, nan]"
YINCOP_clean,0.0001407316,0.0894063298,0.170654626,0.7242706525,2.5642047280244867e-05,Freundlich–Langmuir,[0.14016236 1.37019101 0.13686284]
YINCUV_clean,0.0001638052,0.0726283728,0.1399591183,0.5639867089,6.2510861621428595e-06,Freundlich–Langmuir,[0.720112   0.21012873 0.40907547]
YINPEQ_clean,0.0001452419,0.0642420016,0.1296584594,0.6264584304,,Freundlich–Langmuir,"[nan, nan, nan]"
YINXIE_clean,0.0001076805,0.0546050845,0.1058673237,0.4887775017,5.7021351379541994e-06,Freundlich–Langmuir,[0.01399257 8.51379278 0.05239169]
YIPDOR_clean,0.0002378757,0.1177439747,0.2308291766,1.1423463517,,Freundlich–Langmuir,"[nan, nan, nan]"
YIRHOY_clean,7.6586e-05,0.0366508798,0.0721125381,0.300923954,,Freundlich–Langmuir,"[nan, nan, nan]"
YISFEL_clean,2.81735e-05,0.0075322688,0.0152203205,0.0744542811,,Freundlich–Langmuir,"[nan, nan, nan]"
YIVNIC_clean,5.24162e-05,0.0298592662,0.0584530554,0.256602788,4.3494042453066745e-06,Freundlich–Langmuir,[0.35994259 0.16979884 0.28425065]
YIVTII_clean,0.0004203655,0.2119742105,0.4129364166,1.673036982,,Freundlich–Langmuir,"[nan, nan, nan]"
YIWBEN_clean,0.0002132629,0.1438092921,0.277481294,1.1723381633,4.358015894058782e-05,Freundlich–Langmuir,[0.62304509 0.4822294  0.20208328]
YIWBIR_clean,0.0003560665,0.1736593663,0.3454984458,1.390136306,0.0016653781128267403,Freundlich–Langmuir,[2.78393072e+03 1.30243858e-04 4.07860964e+02]
YIWLEV_clean,7.04698e-05,0.0365396219,0.0733148144,0.3553895008,,Freundlich–Langmuir,"[nan, nan, nan]"
YIWLIZ_clean,9.06041e-05,0.0370872733,0.0752477016,0.3647619904,,Freundlich–Langmuir,"[nan, nan, nan]"
YIWLUL_clean,7.65101e-05,0.0373074076,0.0738980363,0.356111649,4.380756275919129e-07,Freundlich–Langmuir,[0.07575859 0.99838853 0.03358591]
YIWMEW_clean,8.72484e-05,0.03780271,0.0758268967,0.3587854763,,Freundlich–Langmuir,"[nan, nan, nan]"
YIWMOG_clean,7.65101e-05,0.0374013674,0.0742641439,0.3570807771,5.469663747878048e-07,Freundlich–Langmuir,[0.26624837 0.28325997 0.06179209]
YIWMUM_clean,7.349e-05,0.0368688168,0.0746859563,0.3585445365,,Freundlich–Langmuir,"[nan, nan, nan]"
YIWNAT_clean,9.26175e-05,0.0374144547,0.0758436752,0.3614197062,,Freundlich–Langmuir,"[nan, nan, nan]"
YIWNEX_clean,5.65521e-05,0.0326746407,0.0642249493,0.3063148117,5.736394049476062e-06,Freundlich–Langmuir,[0.01366903 4.97715619 0.03221446]
YIWNIB_clean,7.85235e-05,0.036282407,0.0724168272,0.3571386631,2.901943435980725e-06,Freundlich–Langmuir,[0.7785185  0.09340819 0.04678509]
YIWNOH_clean,6.94631e-05,0.0375855958,0.0744795803,0.3604185311,3.3833367693340077e-06,Freundlich–Langmuir,[0.05734515 1.32935886 0.02750692]
YIWNUN_clean,6.34229e-05,0.0378876094,0.0761557559,0.3676849789,,Freundlich–Langmuir,"[nan, nan, nan]"
YIWPAV_clean,6.94631e-05,0.037523683,0.0732851164,0.3566509111,,Freundlich–Langmuir,"[nan, nan, nan]"
YIWPEZ_SL_part,7.3709e-05,0.0354931258,0.0713668305,0.3446631468,,Freundlich–Langmuir,"[nan, nan, nan]"
YIWPID_clean,8.0537e-05,0.0374345889,0.0747383053,0.3554599707,,Freundlich–Langmuir,"[nan, nan, nan]"
YIXBIQ_clean,0.0001312463,0.0712147622,0.1417354165,0.6755695465,,Freundlich–Langmuir,"[nan, nan, nan]"
YIXYUB_clean,7.37998e-05,0.032021251,0.0628302168,0.3028233034,,Freundlich–Langmuir,"[nan, nan, nan]"
YIXZEM_clean,6.59278e-05,0.0278245011,0.0558349777,0.264333252,,Freundlich–Langmuir,"[nan, nan, nan]"
YIYHAQ_clean,0.0002045482,0.1104614323,0.217469929,0.949641312,,Freundlich–Langmuir,"[nan, nan, nan]"
YIZGEV_clean,7.23215e-05,0.0288417959,0.0578803062,0.2752959546,,Freundlich–Langmuir,"[nan, nan, nan]"
YIZGIZ_clean,0.0002135387,0.105277439,0.2096138841,0.8878029122,,Freundlich–Langmuir,"[nan, nan, nan]"
YIZGOF_clean,0.0002135387,0.1106415318,0.2172187099,0.9180101004,,Freundlich–Langmuir,"[nan, nan, nan]"
YIZJEY_clean,0.0001302908,0.0765319096,0.1492295458,0.6144298927,1.3369019826242165e-05,Freundlich–Langmuir,[7.67265455 0.02046705 2.51688243]
YIZWIN_clean,4.99e-05,0.0218393,0.042584639,0.2025716369,,Freundlich–Langmuir,"[nan, nan, nan]"
YOBYAR_clean,0.0001706716,0.102937263,0.2057320523,0.9495606331,,Freundlich–Langmuir,"[nan, nan, nan]"
YOBYEV_clean,0.0002129586,0.1011242969,0.2008998558,0.9418258476,,Freundlich–Langmuir,"[nan, nan, nan]"
YOCCIE_clean,0.000190311,0.0925056599,0.1828037119,0.7665619495,,Freundlich–Langmuir,"[nan, nan, nan]"
YOCDUR_clean,0.0002036916,0.1044381097,0.2089304395,0.9653516841,,Freundlich–Langmuir,"[nan, nan, nan]"
YOCLEJ_clean,0.0002169881,0.1002123499,0.1926699575,0.8715043962,3.856490684749157e-06,Freundlich–Langmuir,[0.02347713 9.57673666 0.06545431]
YOCLIN_clean,0.0001782402,0.1004448372,0.1972861215,0.8723491,1.3235074649270333e-05,Freundlich–Langmuir,[2.32760204 0.08795228 0.43865883]
YOCNAH_clean,0.0001427074,0.0622938375,0.1196053872,0.4935332877,5.899936751928119e-06,Freundlich–Langmuir,[0.27370243 0.47833794 0.23126566]
YOCNIP_clean,5.57427e-05,0.0235454872,0.0470387157,0.1863722573,0.0002890983142527115,Freundlich–Langmuir,[4.05364907e+02 1.22045310e-04 4.64024220e+02]
YODRAM_clean,0.0002068066,0.1096633534,0.2151709507,0.9284876879,8.392442915979077e-06,Freundlich–Langmuir,[12.67022701  0.01764767  2.19653445]
YODWOF_clean,0.0003524198,0.1328829881,0.2638242123,1.2990745951,,Freundlich–Langmuir,"[nan, nan, nan]"
YODWUL_clean,0.0002470173,0.1187763247,0.2335158664,1.1176168304,1.1928466592135573e-06,Freundlich–Langmuir,[0.02761667 9.03315329 0.02865297]
YOFGOR_clean,0.0001623276,0.0860453348,0.164984615,0.6964284139,9.916100121056886e-06,Freundlich–Langmuir,[0.21805288 0.83550393 0.16328287]
YOFXEY_clean,0.0001501178,0.078288268,0.1580630685,0.6677258445,0.001052064504317326,Freundlich–Langmuir,[1.30240190e+03 1.25538724e-04 3.22461755e+02]
