Adsorbent,O2_20C_0.001bar,O2_20C_0.5bar,O2_20C_1bar,O2_20C_5bar,O2_20C_15bar,RMSE_Freundlich-Langmuir,best_model,best_params
XEBHOC_clean,0.0002415248,0.138872396,0.276844562,1.347616428,3.794131386,1.882433047139104e-05,Freundlich–Langmuir,[3.51474670e+01 7.93029594e-03 8.63762454e-01]
XEDGIY_clean,0.0002133886,0.126512504,0.245071621,1.084496771,2.681312623,0.000625512755854644,Freundlich–Langmuir,[2.01279203 0.12714646 0.33625679]
XEDLUN_clean,0.0005430812,0.29745105,0.582048107,2.281570993,4.516125291,0.0015735491434848146,Freundlich–Langmuir,[7.61482807 0.08183098 0.90826377]
XEDLUN01_clean,0.0007069696,0.298614337,0.588504025,2.257829667,4.511433583,0.0030302559720720742,Freundlich–Langmuir,[5.33675668 0.11894532 0.72949326]
XEDPED_clean,0.0003297152,0.142474101,0.279579942,1.081414647,2.306869763,0.0013553511850578092,Freundlich–Langmuir,[1.53765966 0.19756386 0.49431766]
XEDPIH_clean,0.0005370839,0.233680095,0.420348932,1.167716318,1.730409562,0.0003858064505716218,Freundlich–Langmuir,[1.75699962 0.30251985 0.89255753]
XEDPON_clean,0.0004014571,0.211683322,0.41475288,1.732857046,3.864421233,0.00050863932403242,Freundlich–Langmuir,[4.5634346  0.09582059 0.5938266 ]
XEDPUT_clean,0.0016633141,0.426955456,0.642001099,1.564529892,2.726095559,0.004080343074744085,Freundlich–Langmuir,[0.35532314 4.21931741 0.50675868]
XEFGAQ_clean,0.0003327998,0.176316949,0.335281284,1.194749313,2.180766257,0.0002717276245725444,Freundlich–Langmuir,[2.48146442 0.15106405 0.80027847]
XEFKOI_clean,0.0004196171,0.193774466,0.369601259,1.292905345,2.305273157,0.0007534302159201777,Freundlich–Langmuir,[2.72091942 0.1525362  0.83464466]
XEHDEV_clean,0.0001814724,0.086595692,0.172389435,0.794181915,2.186803747,0.00040837098927832454,Freundlich–Langmuir,[0.41389151 0.43029702 0.09965136]
XEHRUY_clean,4.65636e-05,0.02189904,0.043751517,0.204912013,0.552203214,7.317240136750573e-05,Freundlich–Langmuir,[0.4953805  0.08984801 0.22242202]
XEHSAF_clean,2.4294e-05,0.020601334,0.041259354,0.197141973,0.521436855,,Freundlich–Langmuir,"[nan, nan, nan]"
XEHSEJ_clean,4.85881e-05,0.021010284,0.042617795,0.199324387,0.544119377,0.00020150766361545184,Freundlich–Langmuir,[0.34210609 0.12632227 0.16471974]
XEHSIN_clean,2.4294e-05,0.0213504,0.043374959,0.204075893,0.544485812,0.0001994876640545446,Freundlich–Langmuir,[1.51053453 0.02899102 0.51972806]
XEHSOT_clean,4.049e-05,0.021488066,0.042042837,0.201727471,0.541125138,,Freundlich–Langmuir,"[nan, nan, nan]"
XEHSUZ_clean,4.25145e-05,0.02320282,0.046838882,0.220462214,0.573928147,,Freundlich–Langmuir,"[nan, nan, nan]"
XEJWUG_clean,0.0002427098,0.113486012,0.21376466,0.758126832,1.352754329,0.00023997388976508815,Freundlich–Langmuir,[1.72389503 0.13901674 0.86747936]
XEJXAN_clean,0.0002580366,0.117127699,0.227738231,0.803333058,1.471518861,0.0012956297963200927,Freundlich–Langmuir,[1.57581991 0.16107371 0.77382738]
XEJXER_clean,4.80412e-05,0.028452733,0.056246438,0.25139858,0.586216463,3.200161482759732e-05,Freundlich–Langmuir,[3.59027538 0.01611652 1.8124667 ]
XEKCAT_clean,0.0002908079,0.129929103,0.254580898,1.146890602,3.00299101,0.0001077172271066213,Freundlich–Langmuir,[1.13897721 0.23251875 0.18635615]
XEKCAT01_clean,0.0002672866,0.125370262,0.248642858,1.141872028,2.950923573,0.00018730451515046927,Freundlich–Langmuir,[3.43056993 0.07422444 0.34478538]
XEMHOM_clean,7.21937e-05,0.036604868,0.071380829,0.282095455,0.563281803,0.0001253755694821801,Freundlich–Langmuir,[0.96515186 0.07907593 0.90675943]
XENCAU_clean,0.000170678,0.092175028,0.181484086,0.871782503,2.583848522,,Freundlich–Langmuir,"[nan, nan, nan]"
XENKIM_clean,0.0002858292,0.133275622,0.268503891,1.21834998,3.222972534,0.0012275129767898615,Freundlich–Langmuir,[1.45369156 0.1896733  0.18518189]
XENZEX_clean,0.0107489061,0.597667761,0.65509874,0.758494828,0.814931667,0.001146605848675855,Freundlich–Langmuir,[ 0.58284053 16.7078483   0.93845524]
XEPBAX_clean,0.0001771271,0.090364704,0.177771598,0.826283036,2.169977839,0.00021048624805979427,Freundlich–Langmuir,[2.54502695 0.07148305 0.31453326]
XEQGAC_clean,0.0001255905,0.077870106,0.155044481,0.672888064,1.566526378,0.0004720105586042077,Freundlich–Langmuir,[2.54204196 0.06323124 0.64643667]
XEQRAO_clean,0.0003348544,0.1439046669999999,0.277868098,1.011926085,1.936435472,0.0009216538414414936,Freundlich–Langmuir,[1.87931384 0.16374665 0.70045124]
XESKAJ_clean,0.0001098118,0.062726091,0.125692721,0.605941721,1.646476862,,Freundlich–Langmuir,"[nan, nan, nan]"
XESKEN_SL,0.000115041,0.046342339,0.093125668,0.454772653,1.258909054,,Freundlich–Langmuir,"[nan, nan, nan]"
XESKIR_clean_h,8.2012e-05,0.034469412,0.068324842,0.339961805,0.950729372,,Freundlich–Langmuir,"[nan, nan, nan]"
XESKUD_clean,7.66362e-05,0.042164949,0.083477883,0.414295415,1.159851649,,Freundlich–Langmuir,"[nan, nan, nan]"
XESLAK_clean,7.5377e-05,0.032605741,0.065906133,0.318516752,0.905610751,0.00019767386172141944,Freundlich–Langmuir,[0.87305933 0.07590166 0.12251811]
XEXLAP_clean,0.0001016039,0.048078715,0.094423893,0.459730059,1.265233249,,Freundlich–Langmuir,"[nan, nan, nan]"
XEXLET_clean,9.36575e-05,0.043211344,0.083673566,0.406600046,1.125835271,0.000474925756278733,Freundlich–Langmuir,[6.10293308 0.01392434 0.65465945]
XEXLIX_clean,0.0001894002,0.080784304,0.163837004,0.731934685,1.845115725,0.0009764832554032996,Freundlich–Langmuir,[1.69694705 0.09901577 0.34257049]
XEXLOD_clean,0.0001443748,0.065987845,0.131674705,0.614147122,1.593820631,0.0001780573382591851,Freundlich–Langmuir,[4.93270138 0.02714009 0.67653942]
XEXLUJ_clean,0.0001086481,0.063917413,0.126873142,0.595873433,1.588179003,3.037910320753466e-05,Freundlich–Langmuir,[2.3745918  0.05436353 0.33240708]
XEXMAQ_clean,0.0001419278,0.063080773,0.125670916,0.583845545,1.57203472,0.00018896595300827237,Freundlich–Langmuir,[0.93066668 0.13798319 0.18117277]
XEXMEU_clean,0.0001013071,0.056952185,0.114023296,0.538536575,1.457385718,0.00020033783084642416,Freundlich–Langmuir,[2.01383904 0.05739273 0.27954289]
XEYMAR_clean,0.0001995015,0.094702707,0.189071417,0.828409958,2.02770336,0.0006793498380221601,Freundlich–Langmuir,[1.73085828 0.11321838 0.37409221]
XICNOO_clean,0.0001628675,0.083330548,0.169297706,0.76989317,2.118253333,0.001188966780790973,Freundlich–Langmuir,[0.31388958 0.55746014 0.09585324]
XICNOO01_clean,0.0001843783,0.082662177,0.165695415,0.77876484,2.13219387,0.0003818008141319234,Freundlich–Langmuir,[1.33447553 0.12619409 0.15956852]
XICNOO02_clean,0.0001751594,0.082456288,0.165108477,0.772366912,2.122732189,0.00039656069825176767,Freundlich–Langmuir,[0.88775566 0.18963761 0.12894739]
XICYAL_clean,0.0002942731,0.136648572,0.262497419,1.074864979,2.321480551,0.0005298900149040265,Freundlich–Langmuir,[2.66144288 0.10526626 0.62639873]
XICYIT_SL,0.0001960679,0.090070049,0.177087429,0.768685524,1.952623778,0.0003316680907085906,Freundlich–Langmuir,[0.60835124 0.30717732 0.20969679]
XICYUF_clean,0.0002086447,0.09704951,0.183975428,0.851676811,2.098333153,0.0016082572336161304,Freundlich–Langmuir,[11.84654914  0.01604406  1.42144043]
XIDBUJ_clean,0.0003709097,0.179471688,0.350682533,1.42081468,3.107024264,0.0006806796880252943,Freundlich–Langmuir,[2.78553765 0.13437916 0.53607759]
XIDMED_clean,0.0002357167,0.121412246,0.238113454,1.036103582,2.603491234,0.00023656185819781792,Freundlich–Langmuir,[1.0454923  0.23952273 0.24045847]
XIDSUZ_clean,0.0003150082,0.149892451,0.294786558,1.372008365,3.79290066,0.00014661726890299954,Freundlich–Langmuir,[0.80820681 0.37656587 0.09782521]
XIGFOJ_manual,0.0002082607,0.098248821,0.196788617,0.890565495,2.399942887,0.0008051637607408805,Freundlich–Langmuir,[0.5549734  0.36727655 0.12926174]
XIGHAX_clean,0.0001540469,0.074149874,0.150501828,0.692837699,1.810979088,0.0007726167652059577,Freundlich–Langmuir,[2.20670781 0.06931735 0.33195126]
XIGHEB_clean,0.000148122,0.073581085,0.147306343,0.682093917,1.775698402,0.00033382551059560664,Freundlich–Langmuir,[2.87517789 0.05217477 0.40965462]
XIGHIF_clean,0.000146147,0.074580415,0.147148346,0.686600775,1.791997747,0.000120036414430725,Freundlich–Langmuir,[3.51572653 0.0427109  0.4618535 ]
XIHRIQ_clean,0.000386085,0.190621069,0.362967936,1.287032408,2.372462907,0.0005380327332972418,Freundlich–Langmuir,[2.41116022 0.16889486 0.7492499 ]
XIHSAJ_clean,0.0003000449,0.167135185,0.329044164,1.408229415,3.18960451,0.0004103323725174915,Freundlich–Langmuir,[5.24692896 0.06546626 0.70102901]
XIHSAJ01_clean,0.0003604353,0.171950524,0.333478938,1.411764055,3.202583995,0.00039437872508003987,Freundlich–Langmuir,[3.66633974 0.09587166 0.55939819]
XIHSEN_clean,0.0004170116,0.195685221,0.381385896,1.541583273,3.236591204,0.00042374519069595637,Freundlich–Langmuir,[4.47905267 0.09064573 0.73631256]
XIHSEN01_clean,0.0003797178,0.185427753,0.363630696,1.50368438,3.178518105,0.0005053491441124744,Freundlich–Langmuir,[6.39484424 0.05990382 0.92359709]
XILDUT_clean,0.0001136291,0.061963662,0.120491279,0.537958311,1.315727071,0.0002797865159327491,Freundlich–Langmuir,[1.63493115 0.076469   0.46380905]
XILLEL_clean,0.0005690933,0.27017763,0.530469365,2.172670835,4.62784245,0.0011065617299097883,Freundlich–Langmuir,[6.96667053 0.08052827 0.75493845]
XILLIP_clean,0.0006040255,0.300830727,0.583679078,2.525630687,5.811164472,0.0011243373503796441,Freundlich–Langmuir,[8.92833943 0.06837421 0.64422306]
XILSUI_clean,0.0003505024,0.171885467,0.337605687,1.520773645,3.818570618,0.0001790465444009561,Freundlich–Langmuir,[3.90355067 0.08932497 0.37005904]
XILTAP_clean,0.0003804598,0.17968789,0.356505854,1.579389176,3.825207695,0.0006474471817020493,Freundlich–Langmuir,[5.31476809 0.0692877  0.51562205]
XILVIZ_clean,0.0003115577,0.170236309,0.338483441,1.508498323,3.77887897,0.0007703715087899541,Freundlich–Langmuir,[3.17661928 0.11006122 0.33615829]
XINRAP_clean,9.51883e-05,0.053824323,0.108615461,0.525553325,1.442241017,,Freundlich–Langmuir,"[nan, nan, nan]"
XINWUO_clean,0.0001412498,0.066509836,0.131872409,0.621624797,1.681660808,4.4657839909640745e-06,Freundlich–Langmuir,[1.72665401 0.0777183  0.2326531 ]
XINZEB_clean,0.0001976319,0.094477382,0.185665795,0.801801847,1.840664458,0.00011641458142636231,Freundlich–Langmuir,[3.03863137 0.06367062 0.67912437]
XIPGUA_clean,1.9532e-05,0.009258161,0.019219473,0.084244705,0.22121112,0.00023007024612270094,Freundlich–Langmuir,[0.05665143 0.35076574 0.16257278]
XISKUF_clean,0.0003776769,0.184256708,0.334847793,1.070919405,1.72138655,0.0014224077660770055,Freundlich–Langmuir,[2.08574685 0.18926465 0.91839143]
XISLAM_clean,0.0004217852,0.187488671,0.344421696,1.096483239,1.755172092,0.0006506430181400712,Freundlich–Langmuir,[2.1645883  0.18703315 0.92875962]
XISVUR_clean,0.0003637977,0.173392335,0.332992165,1.453467145,3.282089213,0.0014716922685666907,Freundlich–Langmuir,[8.79094377 0.03957267 0.99503192]
XISXEE_clean,0.0002580556,0.157228887,0.310331318,1.349672102,3.548276483,0.0011445334527352394,Freundlich–Langmuir,[0.51739794 0.64045532 0.14273839]
XITYOP_clean,0..0005592881,0.247094475,0.468575872,1.847962343,4.198026405,0.0006765871769413335,Freundlich–Langmuir,[1.52074894 0.34118566 0.34082788]
XIVMEW01_clean,0.0004524635,0.21154756,0.401660704,1.372922876,2.596427609,0.0014638904992738302,Freundlich–Langmuir,[1.65181262 0.2804766  0.59667479]
XIWLAQ_clean,6.4377e-05,0.03312112,0.065255409,0.301740935,0.74894848,6.535334805530205e-05,Freundlich–Langmuir,[9.77311765e+00 6.82081665e-03 2.96678517e+00]
XIWYEH_clean,0.0001723624,0.07617198,0.147011173,0.476700342,0.824179397,0.0011862834048124969,Freundlich–Langmuir,[0.74581005 0.228035   0.76023328]
XIYYEL_clean,0.0001305794,0.072985974,0.148492526,0.71815112,2.043706195,0.0006244600497194683,Freundlich–Langmuir,[2.50055421 0.05957428 0.13981037]
XIZJEW_clean,0.0003034641,0.141744631,0.263005436,0.877189843,1.527597316,0.00028503808250086925,Freundlich–Langmuir,[1.45535336 0.20958706 0.77164627]
XOBXIW_clean,2.80153e-05,0.012087042,0.024553846,0.117885231,0.320789087,,Freundlich–Langmuir,"[nan, nan, nan]"
XODPUD_clean,0.0002994861,0.147037205,0.289383159,1.335858809,3.643032728,5.299815096034662e-05,Freundlich–Langmuir,[0.95403939 0.313444   0.11951617]
XOGXAU_clean,0.0003387238,0.147249772,0.284179363,1.100275922,2.250856289,0.0002755971126943339,Freundlich–Langmuir,[2.208587   0.1396978  0.63792808]
XOHLEM_clean,0.0002529384,0.125814783,0.246024772,1.037061584,2.362752004,0.00016182434447135295,Freundlich–Langmuir,[2.43018406 0.10664308 0.5211803 ]
XOJWEZ_clean,0.0002518102,0.126912338,0.245027969,0.928220244,1.748388942,0.0002842469248720903,Freundlich–Langmuir,[2.91273166 0.09132802 0.95630089]
XOJWOJ_clean,0.0002678147,0.127727897,0.255928409,1.102766219,2.561757435,0.0011586138128647442,Freundlich–Langmuir,[3.67814813 0.07217025 0.60120445]
XOMCIN_clean,0.0004279856,0.222203222,0.425306643,1.825984914,3.999527551,0.001969287897294721,Freundlich–Langmuir,[10.61874522  0.04205651  1.05449247]
XOMCOT_clean,0.0009324956,0.409464167,0.721172151,2.170146497,3.38038464,0.005404314564580973,Freundlich–Langmuir,[3.48712376 0.25448808 0.87175995]
XOMCUZ_clean,7.67994e-05,0.044562337,0.084709746,0.321239467,0.628972616,0.00012777290179001949,Freundlich–Langmuir,[0.7108819  0.13061822 0.73274814]
XOMHEO_clean,0.0011905264,0.472308909,0.792814257,2.398187573,4.358879595,0.009440047683351514,Freundlich–Langmuir,[1.5068695  0.71237516 0.53149344]
XOMJUE_clean,0.000405185,0.190249077,0.34910261,1.24406716,2.303767775,0.0021067796944596183,Freundlich–Langmuir,[2.16765758 0.18312507 0.71885647]
XOMNEU_clean,0.00080584,0.356226204,0.627711253,1.826158693,2.799745463,0.0034615386935065947,Freundlich–Langmuir,[2.74162081 0.28659405 0.86197606]
XONGUD_clean,8.2782e-06,0.003872374,0.007748887,0.038735697,0.114602954,,Freundlich–Langmuir,"[nan, nan, nan]"
XONLES_clean,0.0003779687,0.178135998,0.353775497,1.6941715,4.831864102,8.349796297589835e-05,Freundlich–Langmuir,[1.11417657 0.3230648  0.06288044]
XONLES01_clean,0.0003430304,0.175153539,0.346136718,1.659034707,4.752252466,0.00020825793826216888,Freundlich–Langmuir,[0.77435952 0.45635555 0.05302579]
XOPJAO_clean,0.0008373138,0.353400711,0.609578432,1.654614331,2.501264222,0.0031075580430539426,Freundlich–Langmuir,[1.9924463  0.40532813 0.80597443]
XOPLOE_clean,0.0001832447,0.107972663,0.21272022,0.949659545,2.349456028,6.925040513978452e-05,Freundlich–Langmuir,[2.53276907 0.08685163 0.407169  ]
XOPMIA_clean,0.0003994939,0.174530242,0.34097703,1.389482927,2.991068316,0.000496572989556316,Freundlich–Langmuir,[3.53868117 0.10239974 0.64185713]
XOPVOO_clean,2.780606027,3.130866345,3.163030079,3.261136194,3.297280756,0.006959957504629847,Freundlich–Langmuir,[2.67278673e+00 4.63454295e+04 9.84214244e-01]
XOQXIL_clean,0.0002749043,0.133731615,0.267508603,1.098872675,2.444745555,0.0015868476947674159,Freundlich–Langmuir,[2.41212309 0.11689646 0.5411975 ]
XORHET_clean,0.0002953774,0.132746913,0.25870591,1.071595962,2.379078852,0.00014152895061150415,Freundlich–Langmuir,[2.48605689 0.11027597 0.56065393]
XOSPOK_clean,0.0002060438,0.098950148,0.191990147,0.79393599,1.765120918,4.1325090664904134e-05,Freundlich–Langmuir,[1.7272252  0.11808628 0.53958552]
XOTSEG_clean,0.0003477955,0.161766094,0.323670646,1.395811942,3.372915357,0.0014947388373690524,Freundlich–Langmuir,[2.51057838 0.13426959 0.36698026]
XOTSIK_clean,0.000336623,0.168089485,0.33849035,1.393386915,3.203727802,0.0025397935611460812,Freundlich–Langmuir,[2.18435639 0.16348821 0.41487374]
XOTXUB_clean,6.2942e-05,0.028843194,0.057199712,0.264390329,0.65426013,1.583025825916701e-05,Freundlich–Langmuir,[2.52844324e+01 2.30648049e-03 8.53978982e+00]
XOTZIR_clean,0.0003118619,0.15439729,0.296114764,1.085678415,2.031986662,0.0003989818656651213,Freundlich–Langmuir,[2.4801768  0.13171467 0.80720942]
XOVPIH_clean,0.0001154796,0.053019737,0.104826207,0.454954393,1.033379826,0.0001603385402122293,Freundlich–Langmuir,[2.57239225 0.04227396 0.92948489]
XOVPON_clean,0.0001052472,0.048924354,0.096798185,0.46945122,1.208804975,0.0014002491642386504,Freundlich–Langmuir,[4.47490797e+03 2.25745714e-05 6.67176808e+02]
XOVPUU_clean,0.0001910947,0.136525729,0.271920177,1.332694744,3.788606174,,Freundlich–Langmuir,"[nan, nan, nan]"
XOVQAB_clean,0.0002662738,0.122348768,0.242330658,1.132634529,3.102928719,8.426435404727281e-05,Freundlich–Langmuir,[1.23547383 0.20081138 0.13083214]
XOVQEF_SL,0.000291878,0.13850134,0.273755537,1.37267634,3.789494232,,Freundlich–Langmuir,"[nan, nan, nan]"
XOVQIJ_clean,0.0002424695,0.126634041,0.246398113,1.069328412,2.552289142,0.00028672321874206636,Freundlich–Langmuir,[2.30522441 0.11194505 0.42261386]
XOVVOU_clean,0.0004019113,0.186563506,0.361359422,1.492709938,3.320651321,0.00017751265912232319,Freundlich–Langmuir,[3.14374444 0.12225902 0.52963165]
XOXMED_clean,0.0002887069,0.142978483,0.282508433,1.256220961,3.341651085,0.0007057083337219549,Freundlich–Langmuir,[0.61487224 0.48325759 0.13650814]
XUBGUY_clean,0.0003360704,0.133442105,0.261928095,1.251178997,3.216441106,,Freundlich–Langmuir,"[nan, nan, nan]"
XUDNUH_clean,0.0003041017,0.151120999,0.295667033,1.430223414,3.994588227,0.0010133158355140651,Freundlich–Langmuir,[5.9654924  0.05027849 0.21160625]
XUDPET_clean,0.0004455588,0.227149817,0.449816199,2.042249152,5.091409635,0.0002998849562219515,Freundlich–Langmuir,[9.35118972 0.049368   0.55495368]
XUDPIX_clean,0.0003188286,0.152036534,0.30354039,1.422414966,3.974218076,0.0006432560454831963,Freundlich–Langmuir,[0.86889639 0.35770355 0.08625092]
XUDPOD_clean,0.0002977653,0.149111014,0.295892907,1.417701853,3.989889738,5.974559773930997e-05,Freundlich–Langmuir,[2.07458037 0.1446974  0.10480737]
XUDVAV_clean,0.0004681807,0.216764079,0.413780582,1.491737994,2.774939024,0.0005035052995299418,Freundlich–Langmuir,[3.02568451 0.15223263 0.76727236]
XUDYEC_clean,0.0003234689,0.144817229,0.287880685,1.243852194,2.960908524,0.0008999644379992168,Freundlich–Langmuir,[2.85938469 0.10482189 0.44206636]
XUFWAX_clean,0.0008692342,0.372689773,0.663846597,2.218812988,4.62673633,0.0014717231846092665,Freundlich–Langmuir,[0.86967823 0.98834175 0.3710976 ]
XUFWEB_clean,0.0008590558,0.366918628,0.670568403,2.254278559,4.685950112,0.001115381069470412,Freundlich–Langmuir,[1.02704356 0.81904709 0.38294637]
XUFWIF_clean,0.00084041,0.356290426,0.628012148,2.118456555,4.573544022,0.0014178187657774384,Freundlich–Langmuir,[0.55250963 1.54108593 0.32264517]
XUFWOL_clean,0.0010843053,0.482885497,0.8455064,2.943101994,5.582146131,0.011490584597649362,Freundlich–Langmuir,[3.32448789 0.30161912 0.57991253]
XUFWOM_clean,0.0002062085,0.083584425,0.168039714,0.78782712,2.245739962,0.0007162129652824373,Freundlich–Langmuir,[0.16395147 1.05764033 0.05198874]
XUFYAA_clean,0.0004426061,0.217850057,0.421863936,1.930474935,4.713435144,0.0017326039390906773,Freundlich–Langmuir,[2.11609482e+01 2.05268322e-02 1.20617647e+00]
XUFYEE_clean,0.0006837855,0.322777937,0.614452171,2.445738125,5.107655665,0.0017363252981633583,Freundlich–Langmuir,[5.46825097 0.12138111 0.64363726]
XUGROI_clean,0.0003713714,0.193913968,0.38033479,1.7463062,4.353217577,0.0006156560334592766,Freundlich–Langmuir,[14.03157027  0.02779489  0.84806795]
XUGSEY_clean,0.0004448884,0.210391748,0.410723626,1.77561953,4.405036435,0.00010239433941878864,Freundlich–Langmuir,[1.91640406 0.22603738 0.26272987]
XUGWUS_clean,0.0001289342,0.063023061,0.124420157,0.503944741,1.092195057,0.0004747395180253174,Freundlich–Langmuir,[1.12795876 0.11718626 0.58779993]
XUJPEY_clean,0.0001487311,0.076320496,0.150511859,0.658953835,1.582721394,0.00016500064958044523,Freundlich–Langmuir,[1.73404748 0.09019799 0.46000348]
XUJPIC_clean,0.0001313121,0.072476266,0.14666227,0.638956871,1.58110947,0.0009576158083189555,Freundlich–Langmuir,[1.04056795 0.1459587  0.31492833]
