Adsorbent,O2_30C_0.001bar,O2_30C_0.5bar,O2_30C_1bar,O2_30C_5bar,RMSE_Freundlich-Langmuir,best_model,best_params
ASINEX_clean,0.0002553822,0.119558884,0.23905678,1.085143666,,Freundlich–Langmuir,"[nan, nan, nan]"
ASINIB_clean,0.0002084466,0.116492983,0.231503892,1.075955631,,Freundlich–Langmuir,"[nan, nan, nan]"
ASIQEA_clean,0.0001608133,0.079206014,0.157975275,0.747984517,,Freundlich–Langmuir,"[nan, nan, nan]"
ASIQIE_clean,0.0001516761,0.081647452,0.164575928,0.769661414,,Freundlich–Langmuir,"[nan, nan, nan]"
ASIVAB_clean,0.0002794677,0.118737157,0.23267346,1.147404371,,Freundlich–Langmuir,"[nan, nan, nan]"
ASIVEF_clean,0.0002831865,0.14216554,0.277115724,1.293009069,9.561431640301532e-06,Freundlich–Langmuir,[0.05551208 5.44711077 0.04681715]
ASOHUL_clean,0.000119297,0.049561489,0.100453599,0.482035218,,Freundlich–Langmuir,"[nan, nan, nan]"
ASOSUY_clean,0.000399183,0.21760566,0.416769472,1.78135421,3.2384252815010626e-05,Freundlich–Langmuir,[0.38190783 1.21501793 0.13505549]
ASOVEL_clean,0.0002149732,0.109369776,0.215123702,0.90335617,,Freundlich–Langmuir,"[nan, nan, nan]"
ASOYOY_clean,0.0002932679,0.126929721,0.249429715,1.119148655,1.728011811879976e-05,Freundlich–Langmuir,[1.62048589 0.15965479 0.24684319]
ASUWUI_clean,0.0002530221,0.113624732,0.219751706,0.898471739,8.676442108607188e-06,Freundlich–Langmuir,[1.30313655 0.18086164 0.42111655]
ATAFIK_clean,0.0001654368,0.081743577,0.162218348,0.735642968,,Freundlich–Langmuir,"[nan, nan, nan]"
ATAYAX_clean,0.0003716733,0.166807725,0.329081772,1.44485982,,Freundlich–Langmuir,"[nan, nan, nan]"
ATAYEB_clean,0.0002759114,0.147571409,0.291778131,1.31837828,,Freundlich–Langmuir,"[nan, nan, nan]"
ATEYED_clean,0.0003190107,0.15279834,0.302663337,1.453568317,4.765372862565571e-06,Freundlich–Langmuir,[0.4252859  0.72772076 0.04078754]
ATEYUV_clean,0.0003274507,0.15084443,0.299208065,1.374570358,,Freundlich–Langmuir,"[nan, nan, nan]"
ATEZAC_clean,0.0002056182,0.12133249,0.244969321,1.16231739,,Freundlich–Langmuir,"[nan, nan, nan]"
ATEZEG_clean,0.00032171,0.155976287,0.309249547,1.400503154,,Freundlich–Langmuir,"[nan, nan, nan]"
ATEZIK_clean,0.0002645155,0.138401137,0.274458005,1.284047643,,Freundlich–Langmuir,"[nan, nan, nan]"
ATIBAG_clean,2.23541e-05,0.010281289,0.020305506,0.099573141,,Freundlich–Langmuir,"[nan, nan, nan]"
ATIBOU_clean,2.71443e-05,0.011036538,0.02141842,0.103924207,,Freundlich–Langmuir,"[nan, nan, nan]"
ATIBOU01_clean,1.91607e-05,0.010929558,0.022122575,0.104150941,,Freundlich–Langmuir,"[nan, nan, nan]"
ATIBOU02_clean,1.75639e-05,0.011039732,0.021606834,0.104788033,,Freundlich–Langmuir,"[nan, nan, nan]"
ATIBUA_clean,7.9836e-06,0.009401495,0.019235702,0.091803495,,Freundlich–Langmuir,"[nan, nan, nan]"
ATICAH_clean,2.71443e-05,0.01012481,0.020766958,0.100127203,,Freundlich–Langmuir,"[nan, nan, nan]"
ATICEL_clean,1.91607e-05,0.009914043,0.019360247,0.094763816,,Freundlich–Langmuir,"[nan, nan, nan]"
ATIJUJ_manual,7.86677e-05,0.039603832,0.079370364,0.392895189,,Freundlich–Langmuir,"[nan, nan, nan]"
ATIXUX_clean,0.0002622386,0.130098736,0.250261544,0.969591738,4.420511419596453e-06,Freundlich–Langmuir,[2.42035401 0.11200939 0.75342333]
ATOGEV_clean,0.0002946519,0.131019185,0.254040387,1.001523809,1.2148922330182738e-05,Freundlich–Langmuir,[13.63155021  0.01983423  3.1722478 ]
ATOWIQ_clean,0.0001661824,0.076613404,0.155024902,0.732571848,,Freundlich–Langmuir,"[nan, nan, nan]"
ATOWOW_clean,0.0001670133,0.075355404,0.149140384,0.721604641,6.750356431865068e-06,Freundlich–Langmuir,[0.0694954  2.20909574 0.0248341 ]
ATULIM_clean,0.0001270041,0.067902441,0.129740437,0.463872287,7.63517115841753e-06,Freundlich–Langmuir,[3.38358601 0.04205233 2.24107705]
ATUZEW_clean,0.0003613751,0.154470233,0.303542079,1.303483552,,Freundlich–Langmuir,"[nan, nan, nan]"
AVAJUE_clean,0.0003402913,0.202500196,0.400021393,1.946880479,,Freundlich–Langmuir,"[nan, nan, nan]"
AVAKAL_clean,0.0003940215,0.176602236,0.35133287,1.743831787,,Freundlich–Langmuir,"[nan, nan, nan]"
AVAKEP_clean,0.000297938,0.168571774,0.331765385,1.650721483,,Freundlich–Langmuir,"[nan, nan, nan]"
AVAQIX_clean,0.0003841095,0.171378549,0.334797416,1.287482392,,Freundlich–Langmuir,"[nan, nan, nan]"
AVAQIX01_clean,0.0003315318,0.176799897,0.342692837,1.324577437,,Freundlich–Langmuir,"[nan, nan, nan]"
AVEHAM_clean,0.0001357353,0.074945155,0.142579856,0.567836719,1.1857811481605082e-05,Freundlich–Langmuir,[0.29600198 0.53875547 0.25980697]
AVELOD_clean,0.0001491768,0.082198524,0.162337782,0.750935339,8.72968549883311e-06,Freundlich–Langmuir,[1.06244859 0.15684583 0.17955157]
AVELUJ_clean,0.0001820842,0.085329721,0.170377847,0.782767122,,Freundlich–Langmuir,"[nan, nan, nan]"
AVEMAQ_clean,0.0001535012,0.077336015,0.15277179,0.710866108,1.6412719507347633e-06,Freundlich–Langmuir,[0.75148634 0.20863743 0.13694614]
AVEQID_clean,0.0002608284,0.126515101,0.254073516,1.184838709,,Freundlich–Langmuir,"[nan, nan, nan]"
AVESOL_clean,0.0004230817,0.208342431,0.414260278,1.799559983,,Freundlich–Langmuir,"[nan, nan, nan]"
AVESUR_clean,0.0003015559,0.130415169,0.260530337,1.142366934,,Freundlich–Langmuir,"[nan, nan, nan]"
AVETAY_clean,0.0006195729,0.27799707,0.53994897,2.088937977,,Freundlich–Langmuir,"[nan, nan, nan]"
AVETEC_clean,0.0014940216,0.541512015,0.939687544,2.4619857,0.00010160340896743993,Freundlich–Langmuir,[2.40048134 0.53794778 0.73849409]
AVIHIY_clean,9.33275e-05,0.042813046,0.086029266,0.404580201,,Freundlich–Langmuir,"[nan, nan, nan]"
AVIMIC_clean,6.42018e-05,0.032905171,0.06447728,0.27631519,1.4928563884732681e-06,Freundlich–Langmuir,[2.36615691 0.02839638 1.47195438]
AVIMOI_clean,0.0002871571,0.139867697,0.267492696,1.011561156,3.144513813975577e-06,Freundlich–Langmuir,[1.98193438 0.14807514 0.67132338]
AVIMUO_clean,0.0001429945,0.075766183,0.152244125,0.637364921,0.0008950432464980956,Freundlich–Langmuir,[1.33191703e+03 1.18619423e-04 3.61933740e+02]
AVIPAX_clean,0.0002517587,0.112387049,0.21759042,0.953011867,8.520084660822206e-06,Freundlich–Langmuir,[0.29637862 0.7920382  0.13007175]
AVIPOL_clean,0.0001943186,0.09362858,0.185134321,0.851220072,2.4373634150398157e-06,Freundlich–Langmuir,[4.60841701 0.04110921 0.57177722]
AVITUU_clean,0.0003820399,0.172558706,0.340411296,1.518326104,,Freundlich–Langmuir,"[nan, nan, nan]"
AVUCEA_clean,0.0002662406,0.113084408,0.223817024,1.002907622,,Freundlich–Langmuir,"[nan, nan, nan]"
AVUDAX_clean,0.0002526536,0.111520439,0.218339263,0.959760339,1.2207434650860726e-05,Freundlich–Langmuir,[1.31099058 0.17410504 0.27657423]
AWAGEL_clean,0.0001925317,0.086185319,0.171906875,0.791126615,,Freundlich–Langmuir,"[nan, nan, nan]"
AWAGOV_clean,0.000140849,0.070513648,0.138030243,0.601209526,1.711585705237069e-06,Freundlich–Langmuir,[1.14330373 0.12619473 0.37254948]
AWAKEQ_clean,0.0001412311,0.059148363,0.114099024,0.478418338,8.869990085878101e-06,Freundlich–Langmuir,[0.29253953 0.42217607 0.22488155]
AWAREV_clean,0.0002082596,0.092908867,0.178825982,0.627669299,0.000236601041249287,Freundlich–Langmuir,[1.53296787e+03 1.27232422e-04 6.92863792e+02]
AWARIZ_clean,0.0001906955,0.093501026,0.176438524,0.624018483,4.25541416990552e-06,Freundlich–Langmuir,[1.06395259 0.18725703 0.70785601]
AWAWUR_clean,0.0001788813,0.086308965,0.168418051,0.722175877,8.278789783024953e-07,Freundlich–Langmuir,[1.19286058 0.14858003 0.36836838]
AWEJIW_clean,0.0001775815,0.093212546,0.182155735,0.730944819,,Freundlich–Langmuir,"[nan, nan, nan]"
AWEVIJ_clean,0.0002898306,0.128441491,0.252243903,1.040264799,,Freundlich–Langmuir,"[nan, nan, nan]"
AWEWOP_clean,0.0001821861,0.07514094,0.151380093,0.685585434,,Freundlich–Langmuir,"[nan, nan, nan]"
AWIBAL_clean,0.0002194347,0.104829531,0.203503418,0.802938675,,Freundlich–Langmuir,"[nan, nan, nan]"
AWIBEO_clean,4.7868e-05,0.022276302,0.042255675,0.16906394,6.913539956745004e-08,Freundlich–Langmuir,[0.06753589 0.70684535 0.22814516]
AWIBIS_clean,3.90308e-05,0.022183511,0.042067885,0.174243995,4.527809362434042e-06,Freundlich–Langmuir,[0.03618661 1.32911317 0.15838867]
AWOFOI_clean,0.0001813279,0.086069435,0.172764185,0.764495885,,Freundlich–Langmuir,"[nan, nan, nan]"
AXIGAR_clean,0.0002011958,0.087477899,0.170576831,0.809364997,,Freundlich–Langmuir,"[nan, nan, nan]"
AXINAX_clean,0.0003041377,0.157506943,0.311099766,1.439192624,7.560740699949021e-06,Freundlich–Langmuir,[2.11122518 0.15122397 0.18403402]
AXINAX01_clean,0.0002683475,0.133215368,0.264391296,1.268424985,2.0662974757258122e-07,Freundlich–Langmuir,[0.92675864 0.29000622 0.06444247]
AXINIF_clean,0.000409866,0.176982798,0.347758844,1.522783065,2.474877269810558e-05,Freundlich–Langmuir,[11.63802073  0.03096592  1.16918717]
AXUBAW_manual,0.0001398807,0.075778714,0.153036167,0.740265412,,Freundlich–Langmuir,"[nan, nan, nan]"
AXUBOL_clean,0.0001726272,0.09785054,0.189878306,0.847363024,1.5837612931218144e-05,Freundlich–Langmuir,[0.19391932 1.05365068 0.10188619]
AXUHAD_clean,0.0001744399,0.085116465,0.168965408,0.780696599,,Freundlich–Langmuir,"[nan, nan, nan]"
AXUHEH_clean,0.00019188,0.088444611,0.163762814,0.616252204,2.983932080812313e-06,Freundlich–Langmuir,[0.17379678 1.13870751 0.24909344]
AYOQEM_clean,0.0001909253,0.099150816,0.199363013,0.943801461,,Freundlich–Langmuir,"[nan, nan, nan]"
AYOXUJ_clean,5.02808e-05,0.027553862,0.055181106,0.26064056,,Freundlich–Langmuir,"[nan, nan, nan]"
AYUJIP_clean,0.0001503662,0.07009911,0.136284634,0.591746648,2.7122237362117627e-06,Freundlich–Langmuir,[0.37322611 0.38837698 0.18791052]
AZAFIS_clean,0.00030695,0.156527223,0.303036367,1.130264642,,Freundlich–Langmuir,"[nan, nan, nan]"
AZAVOO_clean,0.0007411144,0.368734072,0.691803143,2.222530524,2.3402053717190944e-05,Freundlich–Langmuir,[10.36096383  0.07605705  1.77655176]
AZAVUU_clean,0.000705506,0.299621824,0.55389847,1.827650332,2.4945022493822583e-05,Freundlich–Langmuir,[2.10396896 0.31167001 0.62214742]
AZAWAB_clean,0.0005405969,0.244655264,0.461925884,1.710136843,8.904019910680184e-06,Freundlich–Langmuir,[1.60007354 0.32677501 0.43825497]
AZEBUE_clean,0.0002218979,0.106352338,0.206222528,0.76546981,,Freundlich–Langmuir,"[nan, nan, nan]"
AZIVAI_clean,0.0003772096,0.174287637,0.347395094,1.616430862,,Freundlich–Langmuir,"[nan, nan, nan]"
AZIXUD_clean,0.0001835995,0.089918208,0.180933872,0.816054295,,Freundlich–Langmuir,"[nan, nan, nan]"
BABREE_clean,0.0001924602,0.097929266,0.196163704,0.886139811,,Freundlich–Langmuir,"[nan, nan, nan]"
BACGAQ_clean,0.0002448069,0.11045976,0.216811084,0.8397986,,Freundlich–Langmuir,"[nan, nan, nan]"
BAEDTA01_clean,5.34375e-05,0.025058738,0.050149401,0.21117893,,Freundlich–Langmuir,"[nan, nan, nan]"
BAFHAU_clean,0.0001215133,0.049662261,0.101037171,0.494719662,,Freundlich–Langmuir,"[nan, nan, nan]"
BAKGIF_manual,0.0002369607,0.095558971,0.192587099,0.884366609,,Freundlich–Langmuir,"[nan, nan, nan]"
BAKJEE_clean,0.0003019498,0.139308197,0.275438111,1.239472801,,Freundlich–Langmuir,"[nan, nan, nan]"
BAKJII_clean,0.0003702067,0.163688428,0.323869147,1.440460323,,Freundlich–Langmuir,"[nan, nan, nan]"
BAKJOO_clean,0.0001712206,0.089792089,0.177904364,0.807774016,,Freundlich–Langmuir,"[nan, nan, nan]"
BAKYIY_clean,0.000180192,0.079731858,0.158471623,0.747912826,,Freundlich–Langmuir,"[nan, nan, nan]"
BAKYOE_clean,0.0001482416,0.069358288,0.140758551,0.658353567,,Freundlich–Langmuir,"[nan, nan, nan]"
BAMKIM_clean,8.67254e-05,0.04409807,0.085957539,0.423642839,,Freundlich–Langmuir,"[nan, nan, nan]"
BAMKOS_clean,7.76915e-05,0.046690798,0.093432187,0.446616042,,Freundlich–Langmuir,"[nan, nan, nan]"
BAPDAA_clean,5.63617e-05,0.031029597,0.062529152,0.304017446,,Freundlich–Langmuir,"[nan, nan, nan]"
BARZUR_clean,0.0004612168,0.24167574,0.467940088,1.875502583,1.9345291195450645e-05,Freundlich–Langmuir,[5.9009689  0.08472191 0.8134211 ]
BASJUB_clean,0.0002104492,0.100061515,0.197337613,0.854098993,,Freundlich–Langmuir,"[nan, nan, nan]"
BAWROI_clean,0.0001832807,0.10194748,0.204931942,0.97711766,,Freundlich–Langmuir,"[nan, nan, nan]"
BAXFIR01_clean,0.0002949833,0.133968033,0.261085897,1.066834999,9.99447324608446e-06,Freundlich–Langmuir,[2.29278538e+01 1.19945355e-02 4.35742321e+00]
BAXGAK_clean,0.000247957,0.134500998,0.261628838,1.072277227,1.4411632632005784e-05,Freundlich–Langmuir,[4.91344732 0.05633437 1.0282603 ]
BAXSIE_clean,6.25172e-05,0.037408481,0.074779451,0.327532746,,Freundlich–Langmuir,"[nan, nan, nan]"
BAZFUF_clean,0.0002473035,0.135946258,0.268434683,1.307371337,,Freundlich–Langmuir,"[nan, nan, nan]"
BAZFUF01_clean,0.0002796885,0.135637128,0.269662368,1.313848333,3.17358779561673e-06,Freundlich–Langmuir,[0.43130536 0.63376504 0.02764116]
BAZGAM_clean,0.0003870158,0.244338715,0.488660961,2.408176946,,Freundlich–Langmuir,"[nan, nan, nan]"
BAZGEQ_clean,0.0003403974,0.162070173,0.322864881,1.526670022,,Freundlich–Langmuir,"[nan, nan, nan]"
BAZJET_clean,0.0003768288,0.15981203,0.311790326,1.440435736,2.1640323483584794e-05,Freundlich–Langmuir,[0.16250953 2.05275749 0.06056245]
BAZJIX_clean,0.0002766284,0.154964899,0.302631419,1.325905058,2.08363785760452e-05,Freundlich–Langmuir,[1.24039821 0.25662611 0.22123501]
BEDYEQ_clean,0.0002780766,0.151077996,0.299691066,1.402069166,,Freundlich–Langmuir,"[nan, nan, nan]"
BEFLUV_clean,0.0002989542,0.145208469,0.280034685,1.07111452,1.2142871752680484e-06,Freundlich–Langmuir,[7.39453653 0.04076055 1.84078536]
BEFMAC_clean,0.000341662,0.159562542,0.310805616,1.217565784,,Freundlich–Langmuir,"[nan, nan, nan]"
BEGDEY_clean,0.0011471226,0.481450183,0.834732784,2.464390365,1.879283732529242e-05,Freundlich–Langmuir,[1.0435778  1.13583082 0.46209417]
BEJZAS_clean,0.0001863497,0.089822337,0.17770592,0.782582642,,Freundlich–Langmuir,"[nan, nan, nan]"
BELJIL_clean,4.95806e-05,0.025179838,0.050889479,0.239607229,,Freundlich–Langmuir,"[nan, nan, nan]"
BELTOD_clean,0.0003042317,0.14995747,0.294335761,1.270946588,6.940432018233339e-07,Freundlich–Langmuir,[2.77660219e+01 1.10073868e-02 3.43999282e+00]
BELTUJ_clean,0.0003451627,0.156890652,0.299000773,1.271342345,3.0629600698784744e-06,Freundlich–Langmuir,[0.20731296 1.63573523 0.12988113]
BENZOL_clean,0.0003236929,0.168715946,0.321892383,1.216793175,1.5756059737162387e-05,Freundlich–Langmuir,[1.86415781 0.19056476 0.56518539]
BENZUR_clean,0.0003229345,0.146913126,0.285014753,1.070894871,,Freundlich–Langmuir,"[nan, nan, nan]"
BEPBAB_clean,0.0004980632,0.256967589,0.480491249,1.713667842,2.899935179697921e-05,Freundlich–Langmuir,[1.47205125 0.37781061 0.456295  ]
BEPLUF_clean,5.11028e-05,0.040376906,0.079919132,0.395635192,,Freundlich–Langmuir,"[nan, nan, nan]"
BEPMAM_clean,6.2459e-05,0.039312264,0.078959535,0.388810126,,Freundlich–Langmuir,"[nan, nan, nan]"
BEPMIU_clean,5.70319e-05,0.026031352,0.050713774,0.249472492,,Freundlich–Langmuir,"[nan, nan, nan]"
BEPNIV_clean,8.83746e-05,0.039369448,0.078254261,0.391704628,,Freundlich–Langmuir,"[nan, nan, nan]"
BEPNOB_clean,0.0001054793,0.038995994,0.076264408,0.373185878,,Freundlich–Langmuir,"[nan, nan, nan]"
BEPNUH_clean,2.99598e-05,0.030574022,0.061543942,0.294588739,,Freundlich–Langmuir,"[nan, nan, nan]"
BEPPAP_clean,6.94302e-05,0.025329611,0.050269917,0.248197952,,Freundlich–Langmuir,"[nan, nan, nan]"
BEPPIX_clean,8.6596e-05,0.037277043,0.073611718,0.360929699,,Freundlich–Langmuir,"[nan, nan, nan]"
BEPPOD_clean,0.0001022557,0.038846937,0.07577658,0.375040641,,Freundlich–Langmuir,"[nan, nan, nan]"
BEPREV_clean,0.0004175032,0.230422459,0.454134612,2.002377309,,Freundlich–Langmuir,"[nan, nan, nan]"
BEPREV01_clean,0.0004991887,0.23893892,0.471279473,2.055212647,,Freundlich–Langmuir,"[nan, nan, nan]"
BEPREV02_clean,0.0004054017,0.20747037,0.403081227,1.841381404,1.5734033179942726e-05,Freundlich–Langmuir,[0.1917326  2.27887542 0.06791175]
BEPREV03_clean,0.0004462444,0.229039858,0.450918627,2.003045919,9.602527579471779e-06,Freundlich–Langmuir,[15.38631602  0.03025183  1.06526264]
BEPRIZ_clean,0.0002347806,0.129183914,0.255146421,1.174156746,1.3505384420046978e-05,Freundlich–Langmuir,[2.48217001 0.10547147 0.25666126]
BEPROF_clean,0.0003022246,0.161101621,0.322160067,1.475035588,,Freundlich–Langmuir,"[nan, nan, nan]"
BEPVEZ_clean,0.000147735,0.069647186,0.135927656,0.569301602,2.4560596323966687e-06,Freundlich–Langmuir,[2.87889035 0.04961293 1.02296956]
BEPVID_clean,0.0001526595,0.074092367,0.142214599,0.579711992,1.4381453080133887e-06,Freundlich–Langmuir,[0.39546235 0.39334279 0.27025331]
BEPVOJ_clean,0.0001329615,0.073836293,0.141638433,0.561409272,1.0876051260167345e-05,Freundlich–Langmuir,[0.61368143 0.25213176 0.39313157]
BEPVOJ01_clean,0.0001263955,0.075160983,0.143941457,0.576662086,1.584393866631772e-05,Freundlich–Langmuir,[0.44660065 0.3540078  0.30957097]
BEPWEA_clean,2.69838e-05,0.007308341,0.014361046,0.071204488,,Freundlich–Langmuir,"[nan, nan, nan]"
BERQIA_clean,0.0004254254,0.20579611,0.386848929,1.377525358,7.942565837233012e-06,Freundlich–Langmuir,[1.63345404 0.27021023 0.55130626]
BETDAH_clean,0.000289986,0.148114756,0.295605603,1.220819199,,Freundlich–Langmuir,"[nan, nan, nan]"
BETFOX_clean,0.0002641743,0.152887407,0.292234391,1.002805689,,Freundlich–Langmuir,"[nan, nan, nan]"
BETFUD_clean,0.0003238192,0.154651447,0.304709286,1.256305342,,Freundlich–Langmuir,"[nan, nan, nan]"
BETGEO_clean,0.0001627106,0.089489613,0.171860636,0.716578841,1.2788955958275655e-05,Freundlich–Langmuir,[0.32975915 0.57105213 0.20233407]
BETGIS_clean,0.0001237323,0.064866343,0.129385057,0.575149968,,Freundlich–Langmuir,"[nan, nan, nan]"
BETGOY_clean,0.0001931147,0.082991992,0.165302328,0.726111192,,Freundlich–Langmuir,"[nan, nan, nan]"
BETGUE_clean,0.0002529069,0.126874257,0.250802893,1.143740677,,Freundlich–Langmuir,"[nan, nan, nan]"
BETHEP_clean,0.0001398032,0.063511659,0.125413718,0.574102752,5.545845070263228e-06,Freundlich–Langmuir,[1.69097837 0.07611872 0.35418997]
BETHIT_clean,0.0002128375,0.104574731,0.20714844,0.949987887,,Freundlich–Langmuir,"[nan, nan, nan]"
BETZOR_clean,0.0004096995,0.185377262,0.345323329,1.273656932,1.73047142928235e-06,Freundlich–Langmuir,[0.60943622 0.66672257 0.31842808]
BEVWAB_clean,0.000195487,0.104180041,0.20515151,0.877952399,,Freundlich–Langmuir,"[nan, nan, nan]"
BEWCUD_clean,0.0002362157,0.129835652,0.261107751,1.285575332,,Freundlich–Langmuir,"[nan, nan, nan]"
BEWVEG_clean,0.0001115441,0.063077259,0.123830378,0.574753692,8.911042922592818e-06,Freundlich–Langmuir,[0.15301916 0.84547247 0.07146704]
BEWVOQ_clean,0.0001263506,0.061805118,0.121223612,0.618536923,,Freundlich–Langmuir,"[nan, nan, nan]"
BEWWEH_clean,9.4763e-05,0.051125681,0.10197339,0.506221733,,Freundlich–Langmuir,"[nan, nan, nan]"
BEXPAX_clean,0.0005004241,0.227525109,0.455651993,1.979348407,,Freundlich–Langmuir,"[nan, nan, nan]"
BEXQIF_clean,0.0001743153,0.09882036,0.195727353,0.92405352,1.2717006198803066e-05,Freundlich–Langmuir,[1.02214175 0.19542633 0.11406424]
BEXQOL_clean,0.0001701951,0.085010423,0.169129348,0.806086511,,Freundlich–Langmuir,"[nan, nan, nan]"
BEXQUR_clean,0.0001480458,0.084955965,0.171315323,0.826040653,,Freundlich–Langmuir,"[nan, nan, nan]"
BEXRAY_clean,0.0001790564,0.085860608,0.169356438,0.830120686,,Freundlich–Langmuir,"[nan, nan, nan]"
BEXREC_clean,0.0001762735,0.087838903,0.176887408,0.841161897,,Freundlich–Langmuir,"[nan, nan, nan]"
BEXRIG_clean,0.0001946903,0.089581888,0.17973568,0.866998631,,Freundlich–Langmuir,"[nan, nan, nan]"
BEXRUT_clean,9.14953e-05,0.051762182,0.102034544,0.482806987,7.083892185003965e-06,Freundlich–Langmuir,[0.10419302 1.01415597 0.04997142]
BEXSAA_clean,0.0001295624,0.056405187,0.11363152,0.52052414,,Freundlich–Langmuir,"[nan, nan, nan]"
BEXSEE_clean,0.0001034871,0.051500332,0.100563544,0.474862417,5.2103146128461384e-06,Freundlich–Langmuir,[3.69593059e-03 3.08318763e+01 3.61177648e-02]
BEXSII_clean,0.0002416293,0.116279639,0.231305349,1.038626916,,Freundlich–Langmuir,"[nan, nan, nan]"
BEXTUV_clean,0.0002565171,0.126746332,0.245899401,0.998771574,2.556556744388423e-06,Freundlich–Langmuir,[3.11922021 0.0838822  0.77063376]
BEXVAD_clean,0.0002881572,0.13413219,0.255193969,1.001833021,1.7089477420556893e-06,Freundlich–Langmuir,[0.65999352 0.43148444 0.30576705]
BEXVAD01_clean,0.0002633351,0.113036609,0.222833398,0.899078037,,Freundlich–Langmuir,"[nan, nan, nan]"
BEXVEH_clean,0.0002222855,0.108676016,0.220317276,1.008006355,,Freundlich–Langmuir,"[nan, nan, nan]"
BEXVIL_clean,0.0001431868,0.082268501,0.163102576,0.797939255,,Freundlich–Langmuir,"[nan, nan, nan]"
BEYSEF_clean,9.39416e-05,0.048577579,0.096777435,0.460806903,,Freundlich–Langmuir,"[nan, nan, nan]"
