Adsorbent,O2_30C_0.001bar,O2_30C_0.5bar,O2_30C_1bar,O2_30C_5bar,RMSE_DSFL,model,fit_parameters
ODOMIF_clean,0.0005233698,0.261134116,0.517113999,1.937221712,0.0030462583514116078,DSFL,"[1.0324415027617043e-09, 0.6273879055471012, 0.6850116741728624, 89.78847973087302, 0.006150884886187285, 11.700937463104543]"
ODOXEK_clean,7.17203e-05,0.03468219,0.066796576,0.291500567,6.150854479049445e-07,DSFL,"[0.05157666868359099, 0.46589651128956094, 0.7694644859127613, 0.4531009660163413, 0.10798851308106032, 0.007253612799765085]"
ODUNEH_clean,0.0002762229,0.140939975,0.277056309,1.19820603,0.00013152162044208768,DSFL,"[2.335472285996581e-10, 1.0413772243777666, 0.9157405762005304, 8.82380842393246, 0.03263224577982495, 1.2148131172067118]"
OFAMUF_clean,6.70286e-05,0.033579362,0.065479065,0.273052868,1.845194274329202e-06,DSFL,"[2.0262046810327e-07, 0.5890830104448835, 0.5198073954454363, 1.19164915298285, 0.057856113915700384, 0.9172965426930773]"
OFEHAK_clean,0.0002387905,0.103722704,0.202345368,0.809946682,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OFOCUI_clean,0.0002283217,0.104694707,0.207537951,0.959127607,8.502874259239995e-05,DSFL,"[4.0927742998554304e-10, 1.1188773000704668, 0.9594351413286417, 4.921000084551201, 0.043077500914104644, 0.5122659203316855]"
OFODET_clean,0.0001216007,0.060166998,0.119918527,0.551786684,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OFUCAV_clean,0.0001067006,0.049588437,0.096557506,0.435572528,1.3824648909093983e-06,DSFL,"[0.008017404549379112, 1.225049365939905, 1.0295022532183058, 1.909842827725428, 0.04928594571207736, 0.4198310481471824]"
OFUCEZ_clean,5.02088e-05,0.032813968,0.065086936,0.31097831,8.012277061162203e-06,DSFL,"[0.037382338672532406, 0.10031672270761516, 2.172145179579486, 0.5566666886308597, 0.1122473278648286, 0.06707555116125333]"
OFUYUL_SL,0.0002573867,0.108477169,0.213458404,0.96120487,1.833641507657609e-05,DSFL,"[1.6666424302856104, 0.11890325254939828, 0.33163882545220286, 0.3935928108449141, 0.057300253970047274, 0.012772520033268505]"
OGAGAF_clean,0.0001746614,0.081608067,0.159526943,0.626617038,0.0002587589269238852,DSFL,"[0.0006679552877061612, 7.637165989881424, 12.185307171386894, 5831.332800807812, 2.8999035246195883e-05, 2066.4171239527736]"
OGAGEJ_clean,0.0002726422,0.119513856,0.241299731,1.071060788,0.0012789859438916281,DSFL,"[2.248455538128806e-16, 1.9507499727419169, 0.0002173734529567553, 6364.478972522928, 3.880262713523212e-05, 733.1345861987729]"
OGAGIN_clean,0.0001803415,0.096026864,0.186700285,0.70151839,0.00031001141835178774,DSFL,"[3.0184428203616603e-35, 5.097865425029466, 43.691664907518835, 10552.588338266818, 1.8962558158911027e-05, 3744.558897948988]"
OGAXUR_clean,0.0001311388,0.069742003,0.138228252,0.611069094,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OGEBAF01_clean,0.0002846412,0.133388051,0.269995135,1.217169845,0.001463339778748586,DSFL,"[0.0009562060673783199, 12.502215858093942, 19.0986765369628, 15387.67870734883, 1.7885630863180833e-05, 1371.999900186933]"
OGECOU_clean,0.000139214,0.074147362,0.146445167,0.630398753,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OGIBUD_clean,0.0001694695,0.085742749,0.169317609,0.78502661,2.2038013361298423e-06,DSFL,"[1.1582563189685784e-09, 1.0032178653596309, 5.555531294701059, 0.9138691744372393, 0.1902702227905682, 0.15272157012872398]"
OGIKAR_clean,0.0002528125,0.130939161,0.255999579,1.153607316,8.14095722469985e-06,DSFL,"[0.20394712446324778, 0.9034520100673153, 0.006515294797251106, 0.3079810350470139, 0.27551655315450807, 0.6457633537658993]"
OGOJAX_clean,0.0002560633,0.116972724,0.225727322,1.048404451,1.0614020989020134e-08,DSFL,"[0.03104050644288013, 1.1455639346621025, 1.9034120007494166, 1.0946039135422247, 0.20153515146279793, 0.0793193236869319]"
OGOWAJ_clean,0.0002396607,0.123823447,0.239828426,1.048537526,8.943180292043572e-06,DSFL,"[0.3013894471402848, 0.24127402435957912, 1.2567161283595198, 4.2157790794732835, 0.04384759496106593, 0.056066540955546675]"
OGUPIQ_clean,0.0001146112,0.05788564,0.11274654,0.462523026,3.403888523915769e-05,DSFL,"[4.6489309284451906e-09, 0.4297087070174479, 1.4384308120667633, 1.989367734277312, 0.0599446016230851, 0.9688188216740748]"
OGUZIA_clean,0.000120634,0.060074798,0.113425402,0.400592273,3.6079928978097914e-06,DSFL,"[0.15840040604632719, 0.3010849081073391, 0.2540941488970937, 0.7033451428374289, 0.11399023601968494, 1.4148495820655662]"
OHAKEO_clean,0.000269639,0.153543388,0.291738215,1.124802499,2.8176456811980017e-05,DSFL,"[9.051765498306824e-14, 0.17274956711973036, 16.70527444185392, 0.8945254388332728, 0.3644763012559903, 0.3576344928587741]"
OHAKIS_clean,0.0004140885,0.207548237,0.397359682,1.388990987,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OHAQAR_clean,0.000537611,0.247646889,0.458818428,1.769209911,9.046888924787492e-06,DSFL,"[0.9057133917971969, 0.07663707382187858, 20.146077762414688, 1.4717031246907175, 0.3305367565274648, 0.3265495140662312]"
OHIHET_clean,0.000272049,0.111917929,0.208420912,0.766717744,3.5094489923755456e-09,DSFL,"[0.004233548084533355, 6.793823019524816, 10.663385813784874, 0.3736835935246515, 0.6565334324122453, 0.32308174880698975]"
OHOMIH_clean,5.81664e-05,0.030003306,0.059321834,0.25953732,7.780512101792949e-05,DSFL,"[1.5080036713521712e-09, 0.3363337983548724, 0.9681207049103643, 2.979545473442105, 0.020586044401039078, 1.7037134577261819]"
OJICUG_clean,0.0001619474,0.087584404,0.172039984,0.832536063,9.233971199634846e-06,DSFL,"[0.08106034042375095, 0.1777072736249846, 5.337477437204594, 0.9998598155136383, 0.16604669685167114, 4.495717900910425e-07]"
OJIDAN_clean,0.0003486911,0.163501469,0.326478882,1.202833461,0.002732288817487979,DSFL,"[1.3356490586301513e-08, 1.3179723561313654, 0.059777089006881924, 20.014734335493852, 0.017474754375475347, 4.466727957717961]"
OJIFAP_clean,0.0004368633,0.224169783,0.422996014,1.523012437,2.0699540775721657e-05,DSFL,"[4.0833704972210586e-07, 0.921399515536785, 0.8002630229077448, 2.007909484906121, 0.23822137621967546, 0.5753228943507106]"
OJIWAG_clean,0.0003979872,0.18679102,0.365700473,1.435948418,0.0007212784537901654,DSFL,"[0.0016451186954292455, 6.569664968234496, 10.887425920096586, 13691.508728934781, 2.8303417245730208e-05, 2117.2174509503]"
OJIWEK_clean,0.0004504544,0.228555478,0.429302811,1.601914688,2.0417838154064397e-05,DSFL,"[1.8028351361156092, 0.13540595290416801, 2.2950409298148076, 1.6788176871662144, 0.14727687968854747, 0.010190927115051974]"
OJIWIO_clean,0.0001626694,0.074739466,0.146895174,0.600910109,0.0002838281096021111,DSFL,"[2.6863212222287446e-10, 0.7095546500396237, 0.7606363480053668, 7.799038662870939, 0.019803889393654656, 2.6568767329048404]"
OJONOQ_clean,3.65451e-05,0.017684351,0.035473116,0.173112425,5.056033971025858e-05,DSFL,"[2.2400370954538394e-05, 1.595828610284941, 3.781963882539602, 0.4276182921930726, 0.08339884564884192, 0.08492189404800374]"
OJORUC_clean,0.0004502326,0.204942618,0.40379537,1.712431733,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OJUPEQ_clean,0.000181297,0.099685339,0.193692786,0.769719549,1.1957113481455477e-05,DSFL,"[1.1049654528007945e-35, 7.9913515685769125, 10.2215985532181, 73.13712224550046, 0.0028060011584487878, 20.635795881478476]"
OKABAE_clean,0.0002381684,0.119771312,0.240990798,1.10130421,0.0009068436278512697,DSFL,"[2.318917031249989e-15, 1.3519593852831602, 0.00040621774190842397, 5634.27294208836, 4.354157971305843e-05, 494.99340073521677]"
OKABEI_clean,0.0002532521,0.129820282,0.260599109,1.174907178,0.000977276731109664,DSFL,"[9.842948515622073e-08, 1.0273203698266744, 5.1114257128113393e-23, 12.932294536102631, 0.02060859299833361, 1.2838287149462484]"
OKAYAC_clean,0.0003287163,0.163288305,0.291085335,0.831501977,2.262588877586571e-05,DSFL,"[0.9207906975346368, 0.3445468179910387, 1.0024243661262497, 1.4538224761045024, 0.03908505064500386, 0.7096423001285448]"
OKAYEG_clean,0.0003650163,0.164379321,0.297349094,0.840214975,1.1898937638148366e-06,DSFL,"[1.4586085222314844, 0.22297184102012382, 1.0819400969933082, 0.14995205650217552, 0.2817823846529337, 0.6714677377161471]"
OKAYIK_clean,0.0003105663,0.16118795,0.293173591,0.822215237,2.328481388709365e-05,DSFL,"[0.8605616328993403, 0.17167824323390768, 1.2241414882877608, 1.2672753474921015, 0.16529302601925283, 1.3082030355551288]"
OKAYOQ_clean,0.0006774534,0.295162479,0.534263945,1.505434102,9.253924812295113e-06,DSFL,"[1.2534412760325293, 0.23021255396645587, 0.9843006734593049, 1.747898845201754, 0.21199281954427354, 1.1168023260304136]"
OKAYUW_clean,0.0006402051,0.283811061,0.518782622,1.480861867,7.568657709577369e-06,DSFL,"[1.434490793067114, 0.07587378875364548, 1.8504878268683653, 3.2103678324251685, 0.16083924620469325, 1.325712992709782]"
OKAZAD_clean,0.0006611572,0.29197775,0.530327266,1.503383118,6.175741102782791e-06,DSFL,"[0.6742023694043362, 0.05340563182299826, 3.032403190855952, 2.963119259420434, 0.20685750178763185, 1.0877164737948966]"
OKILEA_clean,5.79491e-05,0.032217496,0.063875561,0.305929144,3.566222798588619e-06,DSFL,"[0.04107134254412587, 0.08658991160913135, 3.3855631667853574, 0.5465436497135359, 0.1125737576792261, 0.05127937171277456]"
OKIQEG_clean,0.0002442004,0.110659332,0.217595944,0.866852672,0.0005508870175623549,DSFL,"[0.0015765810955852778, 11.061146898547412, 15.966497647837274, 13554.733093373487, 1.693751623297543e-05, 3316.0696427005873]"
OKITAE_clean,0.0001138258,0.047018712,0.091100224,0.38049611,9.151242479613728e-09,DSFL,"[0.004628044267727655, 3.9771707748565652, 2.8220847744637987, 1.620828507799399, 0.05899764486759916, 0.8837179745763762]"
OKIVUA_clean,0.0004687711,0.215295364,0.412898119,1.606854571,9.088201873958552e-06,DSFL,"[1.747853007478575e-07, 1.0713107179719548, 0.9294474065408243, 2.4399014451949026, 0.1847276487109804, 0.517020613930487]"
OKIWUB02_clean,0.0003900595,0.202911412,0.38768768,1.491092601,1.8373247774629622e-05,DSFL,"[5.950590428098536e-07, 0.9661455247846263, 0.8359613691077187, 1.9280658723143496, 0.22138783454842131, 0.48119956792841023]"
OKIYAJ01_clean,0.0004407848,0.212762601,0.404731357,1.596401676,5.0801291411917806e-06,DSFL,"[1.0920225131291437, 0.17403137262383955, 1.6279771186025742, 1.8144405167999431, 0.14382137227922642, 0.07405369368665915]"
OKOSUE_clean,0.000183681,0.096267519,0.190495867,0.861493422,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OKUJUB_clean,0.0014267348,0.390827213,0.62545791,1.864416333,5.2057414713991524e-11,DSFL,"[0.3459764554592684, 2.5600994973525246, 1.4380703487893567, 2.1427922967278965, 0.2540259105101166, 0.529780184005741]"
OKUKEM_clean,0.0014758703,0.499077419,0.794532033,2.042133674,3.3212384125953136e-10,DSFL,"[0.7866248317746589, 1.480464079800011, 0.9347210944521549, 2.782492385733721, 0.1124630733865925, 0.5106914009020502]"
OKUKOW_clean,0.0003476968,0.153501837,0.302887867,1.317115136,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OKUSUK_clean,0.000332296,0.15579364,0.305882424,1.44029034,5.140972108843408e-06,DSFL,"[0.020613798995480406, 1.1293640348801355, 1.0323688563760185, 2.0210264510805542, 0.1478282730069764, 0.08673158867685964]"
OKUTAR_clean,0.000231278,0.132867877,0.262133666,1.256464212,2.361281753398421e-05,DSFL,"[0.02176089082998262, 0.5949739476319504, 6.6719679043433295, 1.035446252428632, 0.2565051695061844, 0.06708920816708108]"
OKUTEV_clean,0.0002924204,0.155456028,0.304234236,1.433104772,1.4492472707647214e-05,DSFL,"[0.08186026983296033, 0.5302594106696191, 1.1636240472402077, 2.2058075715989607, 0.1260419526771353, 0.007530669375943435]"
OLAGIR_clean,0.000226907,0.102301647,0.204481872,0.905999262,0.0006495180248335309,DSFL,"[0.0018604169682961762, 10.684934501474075, 14.787552291755512, 6543.112067675001, 3.208348170702287e-05, 917.2799189121005]"
OLANAS_clean,7.29512e-05,0.043685335,0.08703851,0.40482934,0.00011343976187472563,DSFL,"[8.221291629057947e-10, 0.8565536389567376, 0.8599075464265985, 2.3791381947106123, 0.037250614196464936, 0.5291105714012788]"
OLANEW_clean,7.54965e-05,0.037569897,0.076459342,0.352862926,0.0004541205439685765,DSFL,"[3.9130300295451175e-16, 7.74239227628502, 2.068609661393453e-06, 3014.8521337081374, 2.5684281397951053e-05, 722.3387304985442]"
OLAQOI_clean,2.6162e-05,0.016657958,0.033112433,0.166108663,5.9020536449357884e-05,DSFL,"[4.499487306594271e-08, 0.028784275847039395, 0.44692211106509255, 0.2560676065015496, 0.12972540382450498, 9.16054344262456e-13]"
OLEKUM_manual,0.0001289228,0.068840347,0.137980412,0.626458839,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OLICIX_clean,0.0003641515,0.176188643,0.345544213,1.486407901,2.8109421427514286e-05,DSFL,"[1.860413601261472e-09, 1.0030415509800075, 0.9246509400051908, 12.832335819539106, 0.028028594536242794, 1.4525949532343303]"
OLODEA_clean,0.0002210824,0.099928361,0.200051847,0.903313251,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OLOGEC_clean,0.0002946228,0.126448755,0.242224383,1.14326279,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OLOPEM_clean,0.0004174218,0.205334306,0.373635057,1.196096928,1.9642400740276123e-05,DSFL,"[3.486682749121624, 0.07585639021089634, 5.0741547274188425, 1.4692249885837587, 0.13090021565104645, 0.05059415824148167]"
OLOPOW_clean,0.002333921,0.644589561,0.919975218,1.535869646,7.562131322508079e-10,DSFL,"[0.9835995345887946, 2.0032709838895313, 1.0125496010041555, 1.084148530112007, 0.3390876399621421, 1.020692784006343]"
OLOYOF_clean,0.0002214669,0.114608093,0.227887384,1.041520117,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OLUCAZ_clean,0.000102819,0.0513796,0.099048369,0.446997288,3.4720967743326867e-06,DSFL,"[0.019519092606847716, 0.9615890957903128, 1.088146893866168, 1.699020540558168, 0.05356835810554993, 0.20791305371380864]"
om701262m-file004_clean,0.0002443981,0.126030117,0.245515797,1.097233339,7.77958191546178e-06,DSFL,"[0.7335950822139027, 0.0719095658118463, 4.528098906928529, 1.3888924905505173, 0.1491994096482981, 0.00784383739064042]"
OMAMEU_clean,0.0001947084,0.090667437,0.176523102,0.687438047,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OMIMEE_clean,0.0001449576,0.080086007,0.15703411,0.739244584,1.0572903808504275e-05,DSFL,"[2.5017431228166003e-35, 7.714841540774808, 9.75420182497633, 0.06555633406406759, 2.5340069192452837, 0.04455508505461306]"
OMIPAD_clean,0.0004445999,0.203794985,0.361920348,1.106206631,1.1657533105155168e-05,DSFL,"[2.8103810189622105, 0.09908712679030687, 4.998740573680295, 2.1310944221079526, 0.08895956433552972, 0.08138320177349305]"
OMIPEH_clean,0.0002062876,0.108799523,0.218206448,0.981297261,0.0007641740007017518,DSFL,"[2.226849115388732e-15, 0.9848793967749919, 0.0004233159342013071, 5356.853240725031, 4.164672004774519e-05, 615.4442683528631]"
OMITUB_clean,0.0002378038,0.109200638,0.217768087,0.985663682,0.0004549254133030126,DSFL,"[9.351407360618416e-16, 1.124101048790163, 4.6445043052092266e-05, 5261.531331678949, 4.2322144729183186e-05, 575.8545194877183]"
OMOVET_clean,0.0003210197,0.156171013,0.306021859,1.291045467,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OMUSAS_clean,0.0002227502,0.095965377,0.192262024,0.963931716,0.0003309296919991799,DSFL,"[2.3515489047832945e-30, 0.4978543047275559, 1.4301506778784363, 1.3036891328490399, 0.14785596802418466, 1.4119734719861657e-17]"
ONEJUN_clean,2.24163e-05,0.010001339,0.019885563,0.095712654,1.1247403240317554e-06,DSFL,"[6.846723549558097e-05, 2.0076218655044324, 1.005050895150617, 1.08271800757408, 0.018499681945437704, 0.5194964105548896]"
ONEYIQ_clean,0.00013894,0.073555301,0.145227323,0.671813413,5.117773649660167e-06,DSFL,"[3.0696733156750056e-19, 7.190406030288698, 9.916416119857384, 0.8499491031456732, 0.17551610027343767, 0.16605063278886487]"
ONEYOW_clean,0.0001686665,0.088371704,0.17101193,0.803683193,8.79486373757442e-06,DSFL,"[0.15943030292185767, 0.16575160089100258, 5.6177510797590555, 1.9462178641079833, 0.08213204081177418, 6.808092726356747e-08]"
ONIXOZ_clean,0.0003104106,0.147293286,0.29077473,1.317142601,1.2787729141580616e-05,DSFL,"[3.538333175169188e-08, 2.5351012258855086, 1.090190077634298e-33, 9.302802289164832, 0.032098102176917026, 0.8420337249880233]"
ONUJUE_clean,0.0002014272,0.089875725,0.18029156,0.812935023,0.0006265937740340282,DSFL,"[0.0019660131015625444, 10.289108504239909, 15.750434528722927, 6719.65883021403, 2.741439326342334e-05, 911.0697413273547]"
ONUKAL_clean,0.0001936406,0.105135665,0.205948822,0.876625576,1.0533551941397211e-05,DSFL,"[4.7400984114895945e-36, 6.716427745303672, 11.587860615845434, 14.748070993079919, 0.014558953595135064, 2.8843682940941426]"
ONUQOE_clean,0.0002483671,0.122280579,0.238930015,0.960476558,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OPAGIX_clean,8.5837e-05,0.054061267,0.106580903,0.514788335,1.4219394011632154e-05,DSFL,"[1.3532500971673327e-35, 7.780841641971072, 10.1914069755972, 0.0051094220748187135, 22.35537129738134, 0.021973784263748724]"
OPAHIY_clean,0.0003335947,0.167985076,0.318299697,1.30337617,1.538780076906476e-05,DSFL,"[0.0002931274088266945, 3.7983047673221364, 14.074995881383016, 0.3225672671703414, 1.1265413407221632, 0.17557414430645554]"
OPAMOI_clean,0.0001223613,0.059644508,0.116237355,0.51781688,4.798970849812469e-07,DSFL,"[1.3649949101140532e-05, 7.519008428562451, 10.371454716111732, 0.2123452205246908, 0.5803532717339484, 0.12774171649335908]"
OPIFUQ_clean,0.0002559476,0.128063665,0.254649538,1.130957606,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OPIWEQ_clean,0.0001725024,0.08963129,0.169105922,0.663174807,1.0506458688676198e-05,DSFL,"[7.878672070523104e-20, 7.486446650496484, 10.584468789766376, 0.2634824723874826, 0.7345822400998142, 0.2451272357407165]"
OPIXUI_clean,0.0001199825,0.056692528,0.114399308,0.544792507,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OPIYAP_clean,0.0001698424,0.077737185,0.152680908,0.681777367,7.642809061628369e-11,DSFL,"[0.0016277790779200725, 7.498376711418297, 10.036458986911715, 1.0674139059274936, 0.14851292274614483, 0.2712584560186581]"
OPOBIF_clean,4.56385e-05,0.021783585,0.042401634,0.174042827,6.563439046695599e-07,DSFL,"[1.237137696384238e-08, 1.1104065325668413, 0.9214567050700697, 0.9346442514362533, 0.04793016244870629, 1.1743820813583064]"
OPOZEZ_clean,0.0001321688,0.065693097,0.132643094,0.608155484,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OPUDOT_clean,0.0001397518,0.0590669,0.113576594,0.392123287,0.0002188673846154558,DSFL,"[4.456209326152486e-08, 0.8086188833343857, 0.09958636036209041, 7.852217781819624, 0.01588542257507193, 6.071413127869827]"
OQANIE_clean,0.0002354823,0.109767707,0.212563568,0.847944976,1.2016395829938692e-11,DSFL,"[0.0011467672091916145, 8.064822555171068, 10.320626948837212, 3.2800531033859635, 0.06920162086884636, 0.9810287157852394]"
OQEPUW_clean,0.000124068,0.075469757,0.143596471,0.581409471,1.8478705940703573e-05,DSFL,"[1.6655068467008486e-11, 7.2609212785327, 10.57037134851528, 0.23163809884384332, 0.6952600715948423, 0.21730067638769543]"
OQETEK_clean,0.0002123284,0.100215597,0.197777088,0.913077338,7.291994088748402e-10,DSFL,"[0.005708420743996663, 1.664808843896191, 6.53752616932401, 1.5360711654741612, 0.13211107504112307, 0.20800142990583836]"
OQIQIQ_clean,0.0002293045,0.105297631,0.201715259,0.762287192,3.5394974539499603e-09,DSFL,"[0.001221954627881757, 7.945512295773271, 10.860462900219696, 1.8725086330376672, 0.11770769273503813, 0.7964271694339965]"
OQIZUL_clean,0.0002576734,0.118193304,0.229197584,1.025434869,3.244562845673117e-10,DSFL,"[0.009464240316044434, 2.8596868414273984, 1.2209578245641863, 1.9175786950770746, 0.12031316535500947, 0.26000938074692465]"
OQOJUB_clean,0.0002046435,0.106372537,0.204008519,0.802663396,9.123275833771633e-06,DSFL,"[9.839900710359725e-09, 0.0797363196362697, 10.721347661660394, 0.9869188739002905, 0.2258138824256889, 0.4341043005192846]"
OQUCOU_clean,0.0001894063,0.074601235,0.150070323,0.713182958,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OQUFAJ_clean,0.0002223771,0.109451718,0.217078804,0.982443695,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OQUFAJ01_clean,0.0002497466,0.117857572,0.229787369,1.039708644,2.0967107446674927e-06,DSFL,"[0.01861168192603574, 1.119734192715229, 0.9555165941882297, 1.721128625088355, 0.1305776600971566, 0.18774484373162864]"
OQUFAJ02_clean,0.0003512417,0.155557519,0.304514431,1.181516418,0.0008019290461885799,DSFL,"[2.034530402077982e-08, 0.7854076365760463, 0.0388061465194243, 13.892556598865049, 0.023359678294075984, 2.8717252478345547]"
OQUFAJ03_clean,0.0002121135,0.113115808,0.218686761,0.980060269,1.2162631308142547e-05,DSFL,"[0.3064647409861305, 0.15137872186607346, 3.367098759199526, 1.6031302473026443, 0.11856176103474772, 0.011490666301398736]"
OQUFAJ04_clean,0.0002315002,0.113307395,0.221606173,1.002991337,1.2330469454173194e-06,DSFL,"[0.014004472993914519, 0.7931910614331574, 1.3953050881405125, 1.3738784034645737, 0.16222471830445961, 0.18730890484920254]"
OQUFIR_clean,0.0003938352,0.179654005,0.332106938,1.190607166,2.0665624041545346e-06,DSFL,"[1.6034930536542542e-07, 3.1062817581907263, 1.9979256876476628, 0.5701499818758219, 0.6981719661605719, 0.34208637976319745]"
OQUFOX_clean,0.0002435865,0.12536097,0.245090051,1.028510542,2.9086991205959005e-05,DSFL,"[1.487828477271775e-09, 0.4488649227628748, 1.3590006694874086, 9.096432930851211, 0.028230529599618165, 1.680236834950269]"
OQUFUD_clean,0.000457005,0.231345769,0.421412839,1.521604948,3.4223725681601996e-05,DSFL,"[0.5418384572043161, 0.5126591939305855, 1.0920802639651601, 1.9634610999636006, 0.126221370723377, 0.10888749395658705]"
OQUGAK_clean,0.0007003567,0.277493219,0.487470654,1.316528368,2.0986819573469213e-09,DSFL,"[0.0452744435967058, 2.771100072573955, 1.3140298875897556, 2.6942187730873877, 0.21360199798631882, 1.095185948325052]"
OQUGUE_clean,0.000256272,0.123311939,0.238880363,1.00459549,6.422212550481858e-06,DSFL,"[7.498946504767303e-06, 0.09159354818562969, 4.538670431339254, 0.8981552721532815, 0.2847604632393095, 0.272589889341737]"
OQUWUU_clean,2.87616e-05,0.012827866,0.025755873,0.118993926,8.088977058461412e-05,DSFL,"[2.608684203567413e-07, 1.0549342007905167, 0.9952261186652734, 0.8598969555857103, 0.030473105529796526, 0.6787049573168689]"
OQUXAB_clean,3.37815e-05,0.022312238,0.044229324,0.196725673,6.59484910992758e-05,DSFL,"[1.3833956452133536, 0.032935254640347335, 0.9623630762228113, 0.22435594634225461, 3.9595883724839715e-07, 0.023236995451583142]"
OQUXEF_clean,3.66247e-05,0.020088662,0.039585329,0.173904928,1.6524456236385984e-05,DSFL,"[2.629722901099199, 0.015084521896241711, 2.2639758948429862, 0.0537033633019937, 0.023230682555358262, 0.8684028722305198]"
OQUXIJ_clean,4.05464e-05,0.019065972,0.037302645,0.167392451,5.309561393468072e-07,DSFL,"[0.001636098893872375, 1.3500022903300624, 1.003504038156007, 1.0129798626403532, 0.03680206098534561, 0.6869741987056955]"
ORAGOF_clean,0.0001300649,0.062518241,0.126252409,0.585828837,0.0005218290299321526,DSFL,"[0.000239212731294625, 10.152023950086841, 14.806238149424724, 3675.434779220845, 3.481928289635932e-05, 506.84418247415584]"
ORAQUU_clean,0.0004261563,0.193175334,0.372872364,1.50287249,1.2374384323390582e-05,DSFL,"[6.613928758197276e-08, 1.03176342948639, 0.932621535981982, 2.349389362139188, 0.1708915519893891, 0.4687379905412911]"
ORAWAH_clean,0.0003334808,0.151279021,0.29318622,1.325594293,1.7521738853115706e-10,DSFL,"[0.01967211354286863, 2.0151966621649398, 1.708771907824072, 5.05248543525583, 0.058185387990470135, 0.41429538865163734]"
OREZES_clean,1.37556e-05,0.008503692,0.016912471,0.084248728,1.9008720650430728e-06,DSFL,"[0.00037793112008162376, 1.883077852260902, 2.2399941601712308, 1.5259524967777434, 0.011039789360406645, 0.00020759657815412245]"
OREZUI_clean,0.001054501,0.392499082,0.654654231,1.434060087,3.484735373516131e-05,DSFL,"[0.8956188157413981, 0.6519869619648918, 0.9227976932558851, 1.0339878353324023, 0.3881934165982543, 1.0204117019064005]"
ORIBAU_clean,0.0002076768,0.111114411,0.220784858,0.961103743,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ORIVOC_clean,7.18135e-05,0.035374996,0.071593801,0.34068503,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ORIVUI_clean,6.51004e-05,0.036296573,0.073425182,0.347083025,0.0002949405924322559,DSFL,"[3.840319156783972, 0.004247523777273209, 3.644280427412421, 8.609020666289638, 0.006713537219622577, 1.8854520219767235]"
ORIWAP_clean,6.58907e-05,0.034386919,0.06839007,0.334907169,1.692456230350074e-06,DSFL,"[0.011434939986346577, 0.32070922333572704, 0.9761097059862043, 2.228584941677046, 0.029439943851946163, 0.007676640879867452]"
ORIWET_clean,7.40194e-05,0.031878613,0.064507473,0.313315091,0.00021770257084013984,DSFL,"[1.143923481899745e-10, 0.6592340488100132, 0.5778042635392399, 1.899655010769997, 0.03407981078320002, 0.20711993894530872]"
OROKEN_clean,9.64656e-05,0.043607877,0.086333139,0.396621622,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OROLUD_clean,0.0002690885,0.133371018,0.260945871,1.058380188,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ORUKET_clean,0.0002403774,0.108217284,0.21494486,0.995244771,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ORUKOD_clean,0.0002551545,0.119905062,0.231574897,0.795701717,0.0006207047608978526,DSFL,"[3.2135008407565995e-05, 156.36980006666354, 7.4571385434860815, 11720.801907259967, 2.162629039318454e-05, 4304.835188597904]"
ORULEU_clean,0.0002156477,0.101253711,0.197791545,0.761838088,0.00039805243599923967,DSFL,"[5e-324, 0.8424678066812064, 27.765879208267254, 11608.482272708054, 1.81410334764763e-05, 3567.7780787557526]"
OSAVEK_clean,0.0002265011,0.105296496,0.207585219,0.902617182,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OSAVUA_clean,0.0001940511,0.090416065,0.179453192,0.849197141,5.390278271285914e-09,DSFL,"[0.00443193715281058, 2.7267995939707284, 6.961224417051491, 4.370464937466595, 0.041686642620034076, 0.3707741836272649]"
OSAWEL_clean,0.0002910767,0.13617538,0.264154304,1.055166243,5.074946676842607e-06,DSFL,"[1.875765810624901e-11, 1.5445028458208518, 3.3106599658563787, 6.732718215554742, 0.04173388060921269, 1.5105339716758344]"
