Adsorbent,O2_20C_0.001bar,O2_20C_0.5bar,O2_20C_1bar,O2_20C_5bar,O2_20C_15bar,RMSE_Langmuir,RMSE_Freundlich,RMSE_Quadratic,RMSE_Sips,best_model,best_params
AMIZIG_clean,4.40773e-05,0.024257227,0.048830906,0.226347285,0.569680336,0.0002398404912942306,0.004551348964665099,0.0002500965385234483,0.00012526469324004134,Sips,[2.27728745 0.02183328 1.00682852]
AMOYOR_clean,0.0003244562,0.14856251,0.278192768,1.026055149,1.953776995,0.0060436694193654805,0.04820459677820286,0.015531960627543974,9.8191416089412e-05,Sips,[3.78250969 0.07942695 0.95975442]
AMUFOF_clean,0.0001108577,0.055208806,0.108422174,0.477143229,1.092198455,0.0002483998508591615,0.014669894129617876,0.0014050443550588628,6.175828390630825e-05,Sips,[3.03920597 0.03702467 1.00370067]
AMUPOP_clean,0.0003423052,0.163616885,0.30302097,0.964040852,1.621518187,0.00961085733357236,0.05506872330874113,0.027282428027925264,0.0016710565112641315,Sips,[2.61507402 0.12984555 0.93463311]
AMUWUB_clean,6.78675e-05,0.041457682,0.083912314,0.408946155,1.110508888,0.0008754181165039887,0.005142855930765701,0.0004374982110777536,0.00011654246046462866,Sips,[6.72356361 0.01261381 1.01648206]
AMUXAI_clean,7.52249e-05,0.035877997,0.069514291,0.337987795,0.926375767,0.0004160185310411601,0.0033648807310048185,0.0003749137226968766,0.00040640316964306425,Quadratic,[-0.00058061  0.07045699  0.00016273]
ANEHEI_clean,0.000191414,0.104414447,0.205806466,0.859198304,1.947674263,0.0038164463964235965,0.02414972776632816,0.006038090310268087,0.0010316652702057956,Sips,[5.83705034 0.03627912 0.96928815]
ANIDIL_clean,7.21421e-05,0.028348855,0.054992751,0.239146384,0.581627967,0.0011533472713720053,0.0046067280058758155,0.0012754965241649166,5.858909438734e-05,Sips,[2.41649901 0.02325146 0.96471121]
ANOMOG_clean,0.0003198138,0.189131514,0.362671447,1.474336148,3.638703523,0.019877731703784002,0.015576111406640277,0.016807708320571397,0.00236430345878762,Sips,[2.64456073e+01 1.37727052e-02 9.04568128e-01]
ANOMUM_clean,0.0003019745,0.161588323,0.320612766,1.395952843,3.504298487,0.008263567130841174,0.02077852429381938,0.00813908957841911,0.0019824170148653414,Sips,[1.84443568e+01 1.75337283e-02 9.57722596e-01]
ANONAT_manual,0.0002613241,0.142006435,0.280769547,1.268987063,3.241740328,0.0037901391205013664,0.01921051851089578,0.004204374319359001,0.0006995725984939745,Sips,[16.70966258  0.01702971  0.97804361]
ANUGEW_clean,0.0002508918,0.138040324,0.272819054,1.310835753,3.841400885,0.004193675603993405,0.0005964522886240082,0.002981849708926525,,Freundlich,[0.27166378 1.02229409]
ANUGIA_clean,0.0002958992,0.147041245,0.294168507,1.396076384,3.904843761,0.0030286286249460617,0.007925413759612926,0.002583619138783553,0.0008613830300380257,Sips,[5.03921135e+01 5.84799769e-03 9.83989241e-01]
ANUGOG_clean,0.0003277255,0.156596036,0.310263186,1.468587165,4.147431193,0.004489886067620991,0.00552119838802421,0.003431157960261378,0.0005568925154142401,Sips,[7.96991143e+01 3.89840518e-03 9.76665132e-01]
APACAX_clean,0.0007731352,0.330756445,0.636903785,2.400889688,4.863364202,0.019496578722142745,0.09245713705278648,0.03341849166222783,0.003783654389400074,Sips,[11.09442154  0.06035003  0.94522911]
APARAM_clean,0.0003779559,0.164862066,0.312610226,1.046295864,2.097565432,0.023672674734747358,0.030839427941825776,0.026789374559587336,0.004871518966740224,Sips,[5.88573463 0.05471555 0.85462017]
APEBED_clean,0.000464336,0.21041349,0.383989658,1.190606151,1.910010024,0.008287392958542738,0.07540513461634515,0.036483963691652826,0.000720387015509291,Sips,[2.83559986 0.15612196 0.95324873]
APEBEE_clean,0.0005154529,0.237730707,0.442786806,1.543104799,2.715354802,0.006611926251496471,0.08731625897818497,0.029892551953642547,0.00018068157121630941,Sips,[4.51527326 0.10879644 0.97098189]
APEBII_clean,0.0017020489,0.505038947,0.762359414,1.873084838,3.51291787,0.1399647811624039,0.007995623282218632,0.12729862695615302,,Freundlich,[0.75265389 1.75840607]
APEBUU_clean,0.0002139966,0.089066532,0.175417717,0.703849098,1.531099142,0.004231335409776736,0.022433135539764695,0.006721182713575708,0.001231514176676306,Sips,[4.11994139 0.04400697 0.95941592]
APUPEH_clean,0.0004249984,0.180270159,0.355946288,1.670972322,4.496260565,0.0029411140246763585,0.01705822891611451,0.0028653577089206277,0.00013359034619926026,Sips,[3.31482597e+01 1.08489056e-02 9.86581949e-01]
AQEGUY_clean,0.0009701874,0.319833714,0.535917323,1.33424273,2.274037236,0.0683845387712709,0.03689879073607473,0.08145340283576553,0.00974920047514339,Sips,[5.96642116 0.09556357 0.68782272]
AQEQES_clean,0.0001190919,0.079575879,0.157801301,0.728276363,1.862835969,0.0006126113131250531,0.012216963103885144,0.0012641859839841508,0.00015617121460084472,Sips,[8.73852478 0.01836478 0.9938615 ]
AQEQIW_clean,0.0001628668,0.086807986,0.170255194,0.778338068,1.967426116,0.0011447830266763292,0.013673896585055427,0.0017557441109574182,8.30151462350848e-05,Sips,[8.85883311 0.01960868 0.98899013]
AQERUL_clean,0.0025214953,0.829008022,1.253729768,2.19510895,2.699731478,0.04750499745367985,0.1369775241064244,0.26446022829735294,0.015609350603407224,Sips,[3.1995271 0.6238282 0.7917086]
AQIQAU_clean,0.0002507606,0.126902357,0.253602256,1.186427745,3.121649385,0.0009491933749124033,0.016247588063770264,0.0016274110788680836,0.0005170906763693933,Sips,[1.75749822e+01 1.45991953e-02 9.94893815e-01]
AQIXUU_clean,0.0001910309,0.105029041,0.198641772,0.691743124,1.208780268,0.0020564190900026354,0.040368638734100994,0.01325495800346551,0.00037767348007311524,Sips,[1.96884626 0.11186949 0.9801643 ]
AQIXUV_clean,0.0001195628,0.044338343,0.089363476,0.422468274,1.119764203,0.00026652506701979877,0.005769974397094736,0.00037352354043545784,0.00024733240766671143,Sips,[6.31596536 0.01429658 1.00179891]
AQOLEZ_clean,0.0004569774,0.198846352,0.388100259,1.649727013,3.9022602,0.008969965857688368,0.03649396267636502,0.010726922376348055,0.0012857917522918027,Sips,[14.36525759  0.02763332  0.9609993 ]
AQOLID_clean,0.0003373766,0.167827979,0.324598441,1.320366819,2.960936343,0.009345728367833631,0.03586034835154428,0.01205981581007378,0.001256094198861428,Sips,[9.10806314 0.03674453 0.95023001]
AQOLOJ_clean,0.0010110129,0.481366394,0.855442873,2.800015572,5.596843218,0.07785712584961298,0.07022545077331917,0.0807593674782735,0.005488453074283649,Sips,[17.63665898  0.05046251  0.81994323]
AQOLUP_clean,0.0003989646,0.193452377,0.382278417,1.608412543,3.830149512,0.010748250985799478,0.032989416429731064,0.01195531888936342,0.002606382250098924,Sips,[15.10771347  0.02570353  0.9531568 ]
AQOMAW_clean,0.000291731,0.144893943,0.277552826,1.179124939,2.762399012,0.0064470277379142455,0.02727568491496446,0.007725599757470098,0.00011261678648663195,Sips,[9.76566784 0.02926891 0.96045232]
AQOMEA_clean,0.000320412,0.17802092,0.352515241,1.522535919,3.747171067,0.008713020952004095,0.026416969687583773,0.009180491405005075,0.00207040888696984,Sips,[17.15248956  0.02080605  0.95930567]
AQOMEA01_clean,0.0003431509,0.18571701,0.363868162,1.558814829,3.770306882,0.009103374708437013,0.029911274769972337,0.00990224165707111,0.0015035498815207508,Sips,[15.74402023  0.02351726  0.95805201]
AQUCOF_clean,0.0001212304,0.064822029,0.131338497,0.618199748,1.699923199,0.0012999278122868493,0.004881677547767356,0.0012870721406759657,0.0007064812418320849,Sips,[1.61082043e+01 8.15900171e-03 9.86468931e-01]
AQUCOG_clean,6.77757e-05,0.037954403,0.07516684,0.36761015,1.064829675,0.0003546136407738206,0.0010421550843241134,0.0002589176289249718,5.045115404146858e-05,Sips,[2.66871144e+01 2.82714532e-03 9.92537259e-01]
AQUCUM_clean,6.51004e-05,0.039323294,0.078049091,0.375085099,1.086474208,0.0009725229640486969,0.0005358253500158892,0.0007161925328896927,0.00011191806602191138,Sips,[5.47994452e+01 1.42348568e-03 9.80014624e-01]
AQUDAS_clean,0.0001240173,0.065127196,0.130190292,0.610319772,1.696716864,0.0019182660935119049,0.0033794985782306677,0.0015910706503139988,0.0004939625248969963,Sips,[2.25749012e+01 5.76983868e-03 9.76753490e-01]
AQUDAT_clean,0.0001549844,0.071926991,0.141276121,0.556891732,1.051887805,0.0022761880530455456,0.030878646752446486,0.004700765841871433,6.71555646152437e-05,Sips,[1.82626013 0.08378455 1.02870662]
AQUDEX_clean,0.0001421875,0.073832304,0.139581246,0.542562072,1.045607382,0.0006275346848257386,0.026873737065860874,0.005652558252831162,0.0004975796676653297,Sips,[1.96387356 0.07693107 0.99508999]
AQUDIB_clean,6.68839e-05,0.037599472,0.074583612,0.356065983,1.037396561,0.0012477978880017476,0.00016090620781559792,0.0009081021046351378,,Freundlich,[0.07434885 1.02745108]
AQUDOH_clean,0.0001635157,0.067032896,0.129305352,0.514676251,1.003013681,0.0008527588475532998,0.0257750376666437,0.0042545998229286605,0.0002330192748897953,Sips,[1.87781405 0.0741538  1.0112081 ]
ARADEE_clean,0.0002084328,0.10612586,0.214623543,0.965381888,2.512302202,0.003926413068773216,0.012066259149347862,0.003968471275891523,0.0016294344419863877,Sips,[1.55612552e+01 1.38349985e-02 9.72298589e-01]
ARAFEF_clean,0.0003343068,0.161251115,0.321720291,1.497052514,3.958123214,0.0023584918330152756,0.018640058943687907,0.0028257463571452024,0.0007902198467687518,Sips,[2.43322146e+01 1.33530253e-02 9.88724193e-01]
ARAFIJ_clean,0.0003286406,0.170976233,0.337037966,1.512780046,3.779637354,0.00390045543177072,0.02727113879266959,0.005052033196532909,0.000607509353628957,Sips,[16.65452751  0.0206021   0.98104087]
ARAFOP_clean,0.0003751036,0.182370619,0.3547109,1.353734223,2.690870962,0.006427616675499196,0.05862277048743989,0.016726548641954227,0.0018839380350840261,Sips,[5.60570237 0.0670022  0.96860518]
ARAGOR_clean,0.0002463904,0.11873669,0.231638621,0.991880783,2.317946684,0.003864930061241479,0.024569599422851612,0.005601094651785443,0.0004544901954934857,Sips,[7.73434597 0.0307862  0.97189233]
ARINOF_clean,0.0003414716,0.143798296,0.278211862,1.046533082,2.00623337,0.0033474785839622215,0.05074868844461453,0.013661615017574586,0.0010464665479929418,Sips,[3.81737268 0.07815198 0.97906435]
ARINUL_clean,0.0002950719,0.125353487,0.240741065,0.93373189,1.900384548,0.004911615993820521,0.03734549220776812,0.010669118390849061,0.0006485967471642448,Sips,[4.21974426 0.06025527 0.9637593 ]
AROFAP_clean,0.0003284128,0.163785939,0.32018259,1.246045488,2.673675895,0.010809479825655872,0.03917886241973867,0.01499794108061967,0.002638040671304547,Sips,[7.25416974 0.04560452 0.94139659]
AROFET_clean,0.0002114779,0.110043173,0.216409117,0.978931424,2.529739027,0.003553833347695308,0.012952323685793826,0.003485810982688173,0.00040911390857545767,Sips,[14.73522132  0.0148656   0.97300014]
ARUYES_clean,0.0002579991,0.13188773,0.252327274,1.025263201,2.161633353,0.003109359981656656,0.03847910637621324,0.008292506928423335,0.0002542420381855491,Sips,[5.07718604 0.05237562 0.97860996]
ARUYUH_clean,0.0003319879,0.158125141,0.307580251,1.23643705,2.470761083,0.0009254235370106167,0.057685420860003125,0.009653346638141215,3.983914973939082e-05,Sips,[4.89089063 0.06709587 1.00527559]
ARUYUH01_clean,0.0003854693,0.19580022,0.376268452,1.493066741,2.82606485,0.005927917183545151,0.08205694391465707,0.012045926790251208,0.0014972043809743944,Sips,[4.93478251 0.08304357 1.02702991]
ASACON_clean,7.74161e-05,0.043556375,0.084997585,0.367284096,0.850634547,0.0008607371472076972,0.009940756886873398,0.0017342935913736415,5.9392256325784745e-05,Sips,[2.6318875  0.0333397  0.98296345]
ASADAA_clean,8.83949e-05,0.052506571,0.103307923,0.475484203,1.118894609,0.001636430291408722,0.014194451489285751,0.00012865831203741102,0.0003644942036774851,Quadratic,[-0.00204894  0.10531879  0.00012391]
ASANAL_clean,0.0003014239,0.135909878,0.258886519,1.011658232,2.017927435,0.0029857143081905495,0.04450559525772771,0.01059027224408411,0.00018318602464586448,Sips,[4.15724475 0.06648056 0.97946353]
ASEJOZ_clean,0.0001029258,0.042388483,0.084921583,0.355699759,0.758256803,0.0005085271995084699,0.014041708690785111,0.0019339412417816893,0.0003851653419646932,Sips,[1.72108369 0.05155636 1.00670302]
ASEJOZ01_clean,7.73029e-05,0.042024117,0.083987434,0.338789966,0.763886452,0.0025970247892856775,0.00900621582165725,0.0033217585057536414,0.0008982860072313335,Sips,[2.40617934 0.03559659 0.94903434]
ASEKAM_clean,0.0001339333,0.062390603,0.121698614,0.543328135,1.339020653,0.0014458698736469241,0.010595989606839423,0.0019157014390733826,1.0067570195011743e-05,Sips,[5.50089573 0.02262639 0.98026662]
ASINAT_clean,0.0002496647,0.149066961,0.298919126,1.30739668,3.394181661,0.009169502726411129,0.013462452126854835,0.00817579920772033,0.002639205330426727,Sips,[2.54583572e+01 1.17317411e-02 9.50333278e-01]
ASINEX_clean,0.0002915931,0.138300886,0.275010399,1.258128883,3.414539814,0.005827447923960159,0.00872513154897968,0.004834596334299485,0.0012279673640837637,Sips,[3.67127139e+01 7.50010641e-03 9.65777063e-01]
ASINIB_clean,0.0002906779,0.136553582,0.270219508,1.229031955,3.339076041,0.006626648925734086,0.007541240773657303,0.005332963905220067,0.0011417354183781716,Sips,[4.04470735e+01 6.68580482e-03 9.59961949e-01]
ASIQEA_clean,0.0001407116,0.094101343,0.186170591,0.878128133,2.390505603,0.0015655302886821482,0.00781051182645693,0.0014658510089288622,0.00012570838863171734,Sips,[2.00386627e+01 9.36909205e-03 9.86396720e-01]
ASIQIE_clean,0.0001882246,0.096043894,0.190044729,0.893271991,2.440918733,0.0020576475718482408,0.007175054647701816,0.001793225016701173,0.00022058075065088334,Sips,[2.25422396e+01 8.48853393e-03 9.82487916e-01]
ASIVAB_clean,0.0002029468,0.137078886,0.267926308,1.273700463,3.647225929,0.0045782484850133455,0.0022048529306573006,0.003269877009415228,0.00017150728938785786,Sips,[1.49587939e+02 1.79581531e-03 9.72309551e-01]
ASIVEF_clean,0.0003126851,0.165342588,0.329328241,1.49782963,3.993248726,0.006513125218001144,0.01379370152724093,0.005756402037550101,0.0015535878113942727,Sips,[3.27337338e+01 1.00955837e-02 9.68205514e-01]
ASOHUL_clean,0.000119297,0.058193087,0.115248265,0.551978145,1.471251631,0.0004356336287912626,0.007408745341025248,9.670592971071835e-05,0.00016153601751104862,Quadratic,[-1.23020297e-03  1.16532280e-01  6.36748102e-05]
ASOSUY_clean,0.0004765756,0.264481151,0.522491872,2.125749357,4.736701598,0.01296424830724537,0.06156135410965635,0.018813484382431273,0.0037974749148293797,Sips,[13.83401672  0.03883001  0.95858346]
ASOVEL_clean,0.00024077,0.133898221,0.261643908,1.054555436,2.254619796,0.004615023892147805,0.03694947295366078,0.009355430634066965,0.0011292641153820696,Sips,[5.60562077 0.04864578 0.97002925]
ASOYOY_clean,0.0002855907,0.154799383,0.299296004,1.309293728,3.227735573,0.006638695517569986,0.022850378275139523,0.006857345944204697,0.00013420404145570445,Sips,[14.63835085  0.02086024  0.96273926]
ASUWUI_clean,0.0002629058,0.140367986,0.271455199,1.06943366,2.304614612,0.008397212758228294,0.03354657327391575,0.011882250101389795,0.0014325427315766562,Sips,[6.26102562 0.04496334 0.94586692]
ATAFIK_clean,0.0001873128,0.09690224,0.191057682,0.871256063,2.221609031,0.0017718709429343814,0.014033222904710062,0.002263565695434954,0.00019850779924075483,Sips,[10.81579153  0.01795597  0.98483291]
ATAYAX_clean,0.000388233,0.202411086,0.390696746,1.704359561,4.131178471,0.0075863090674949335,0.03400155922533861,0.008678596521795789,0.0001221394036968268,Sips,[16.63536328  0.02406058  0.96736783]
ATAYEB_clean,0.0003135357,0.175714375,0.349140835,1.55468388,3.899612143,0.005378825299172987,0.026355983452727282,0.0062521406371621405,0.0014488807554177852,Sips,[18.18453648  0.01946011  0.97525984]
ATEYED_clean,0.0003695856,0.172001227,0.34032216,1.63301183,4.71961921,0.004452554840314265,0.0024830077244742893,0.0032181613389389097,0.0003241747033717294,Sips,[2.20853691e+02 1.54128616e-03 9.78920720e-01]
ATEYUV_clean,0.0003630432,0.174865785,0.344885656,1.585838338,4.090439236,0.002820873921336079,0.023781448108578282,0.00354702993481022,0.00024156530105564413,Sips,[2.12258505e+01 1.65004478e-02 9.86640429e-01]
ATEZAC_clean,0.0003226079,0.141731237,0.281406292,1.317988126,3.565980477,0.0027925422168826835,0.012291483104313704,0.0026191778453742297,0.0004990928320432794,Sips,[2.86390449e+01 9.89888749e-03 9.84093879e-01]
ATEZEG_clean,0.0004112582,0.180754591,0.361545665,1.611800296,4.238151237,0.009149961645432613,0.015808637990927618,0.008117113374091836,0.0025110975700887283,Sips,[3.30088040e+01 1.09654216e-02 9.59276656e-01]
ATEZIK_clean,0.0002413704,0.16192318,0.320751528,1.458075715,3.924762361,0.007264536699374616,0.010976485734027305,0.006064660542975593,0.0013297729071270578,Sips,[3.89575376e+01 8.25334054e-03 9.63111264e-01]
ATIBAG_clean,2.23541e-05,0.012352237,0.024947175,0.117151447,0.322635116,0.00028247307186455136,0.000865020646920141,0.00026521322732833664,0.00012727806306543765,Sips,[3.26024305 0.00765616 0.98351582]
ATIBOU_clean,2.39508e-05,0.012941427,0.025518801,0.126961703,0.341337513,0.0005054390538866812,0.001924325773575218,0.00032414457161085723,0.00014277436402446901,Sips,[1.74369386 0.01496679 1.02985197]
ATIBOU01_clean,3.51279e-05,0.012762594,0.025555525,0.121734037,0.331025887,6.869311279854791e-05,0.0012430660633559523,0.00010336126128944649,4.553204806580281e-05,Sips,[2.43713736 0.01057086 0.99675027]
ATIBOU02_clean,1.1177e-05,0.012693935,0.025363919,0.123538332,0.333880824,0.0002404316321578307,0.001596583407069056,0.0001118402933333795,2.5528264390499396e-05,Sips,[1.97146244 0.01305093 1.0150126 ]
ATIBUA_clean,2.07574e-05,0.011450089,0.023321712,0.108446122,0.299802,0.0003761205125169591,0.0006859076166019063,0.0003394256860789224,0.0001784502879016702,Sips,[3.59853979 0.00645356 0.97669611]
ATICAH_clean,2.07574e-05,0.012136679,0.02392687,0.116830506,0.315711732,0.00022827614094628564,0.0014990015365866228,0.0001312986721188111,8.665440654779166e-05,Sips,[1.87829986 0.01296762 1.01402659]
ATICEL_clean,2.55475e-05,0.011628922,0.023182798,0.110148227,0.30387364,0.0001652186108111291,0.0008494098060261883,0.00015502610289671491,4.032217030685887e-05,Sips,[2.91415237 0.00799965 0.98881278]
ATIJUJ_manual,8.40314e-05,0.043937708,0.088243725,0.437083204,1.222623275,0.0009224879434721811,0.0040675963598492265,0.0005600177882288388,4.812564723291532e-05,Sips,[9.75031201e+00 9.13984607e-03 1.01652203e+00]
ATIXUX_clean,0.0003451688,0.165205089,0.309782982,1.178774464,2.332926142,0.006902447902990291,0.050270836246946886,0.015240660901831363,0.0003535093117196255,Sips,[4.89777851 0.06763785 0.95966504]
ATOGEV_clean,0.000357215,0.160147341,0.308641805,1.171659042,2.326426054,0.006440114386442286,0.050089152646124936,0.015102231993120234,0.001298093987554704,Sips,[4.88689231 0.06697989 0.96285723]
