Adsorbent,O2_20C_0.001bar,O2_20C_0.5bar,O2_20C_1bar,O2_20C_5bar,O2_20C_15bar,RMSE_DSFL,model,fit_parameters
AMILOY_clean,0.0002651263,0.140637609,0.26669476,0.939983109,1.989494676,0.00016930385385798753,DSFL,"[9.586858343604398, 0.01862547617610912, 10.936100203510017, 2.1128803136048737, 0.05706210324998841, 4.3460383864503855e-08]"
AMILUE_clean,0.0002815106,0.139839252,0.265538928,0.919350917,1.934345418,0.00039960476574226237,DSFL,"[11.459129996535475, 0.015779020531269252, 13.380035967188958, 1.5780251680227249, 0.07504135998129034, 2.812776827644869e-08]"
AMIMAL_clean,0.0003291737,0.144075315,0.268791939,0.917119685,1.923485664,8.140027477877997e-06,DSFL,"[1.847879299956985, 0.11272833088130196, 2.121075117435377, 1.5914675845729962, 0.06454042662582252, 3.393661356959207e-09]"
AMIMEP_clean,0.000342579,0.142903099,0.262351454,0.921272338,1.907070173,8.308618457383756e-06,DSFL,"[0.06176136541126194, 1.3526629210920316, 0.6766009308630112, 0.830597996005262, 0.28962955597173073, 0.43217431961853214]"
AMIZIG_clean,4.40773e-05,0.024257227,0.048830906,0.226347285,0.569680336,0.00017142903019505472,DSFL,"[1.5907928763415853e-08, 0.22522872614304956, 0.05131234095657963, 4.551474953287054, 0.010930749448526626, 1.7782771006020905]"
AMOYOR_clean,0.0003244562,0.14856251,0.278192768,1.026055149,1.953776995,1.7564021342054e-07,DSFL,"[0.1151269601535932, 0.6433955664059907, 1.159333888651855, 5.786051057441123, 0.04335374648592389, 1.3827166974843281]"
AMUFOF_clean,0.0001108577,0.055208806,0.108422174,0.477143229,1.092198455,,DSFL,"[nan, nan, nan, nan, nan, nan]"
AMUPOP_clean,0.0003423052,0.163616885,0.30302097,0.964040852,1.621518187,6.017213825216309e-06,DSFL,"[0.06843143788083893, 0.45830016279015984, 2.845825308402268e-07, 1.9403187000437951, 0.16721996904292372, 1.1486853482149681]"
AMUWUB_clean,6.78675e-05,0.041457682,0.083912314,0.408946155,1.110508888,,DSFL,"[nan, nan, nan, nan, nan, nan]"
AMUXAI_clean,7.52249e-05,0.035877997,0.069514291,0.337987795,0.926375767,0.0003950532947795601,DSFL,"[1.604294772073094e-16, 0.4732041914003923, 0.022514736833133167, 2584.6827673608095, 2.7354793350774394e-05, 329.70966743863147]"
ANEHEI_clean,0.000191414,0.104414447,0.205806466,0.859198304,1.947674263,0.0004604980285584134,DSFL,"[0.7890963275853321, 0.12467133456726975, 3.5432371015518377e-07, 7.347519246724613, 0.016037323851600983, 6.125063563128282]"
ANIDIL_clean,7.21421e-05,0.028348855,0.054992751,0.239146384,0.581627967,1.5639920685925813e-10,DSFL,"[0.004918699494125961, 3.037320704907837, 3.413977038187468, 0.43483837247506235, 0.1319090742542455, 0.3587396407408515]"
ANOMOG_clean,0.0003198138,0.189131514,0.362671447,1.474336148,3.638703523,3.4576333111680054e-05,DSFL,"[1.562197722344607, 0.1127387979347774, 2.766042519325181e-07, 0.9171338441892265, 0.24102155195962557, 0.7857973746348191]"
ANOMUM_clean,0.0003019745,0.161588323,0.320612766,1.395952843,3.504298487,0.0010007500296046867,DSFL,"[1.0583642420727386, 0.002372262241953457, 0.5832270506545008, 1.5450126745478134, 0.2154568509800436, 0.25279057640466823]"
ANONAT_manual,0.0002613241,0.142006435,0.280769547,1.268987063,3.241740328,0.00021392338653210418,DSFL,"[0.7525019305040357, 0.0027909089116717736, 0.46223773072090635, 2.6182679276953507, 0.10973952175285738, 0.3025314076889576]"
ANUGEW_clean,0.0002508918,0.138040324,0.272819054,1.310835753,3.841400885,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ANUGIA_clean,0.0002958992,0.147041245,0.294168507,1.396076384,3.904843761,0.0005114157744556799,DSFL,"[0.9844494218512433, 0.00035879956165327926, 0.6745749609488646, 1.665184508651668, 0.17916047213993533, 0.10548406324911339]"
ANUGOG_clean,0.0003277255,0.156596036,0.310263186,1.468587165,4.147431193,0.00010168907501505255,DSFL,"[0.8648433303036095, 0.000307726922428834, 0.5658862727209962, 0.7928931724247891, 0.4003095026521219, 0.07137557934972372]"
APACAX_clean,0.0007731352,0.330756445,0.636903785,2.400889688,4.863364202,0.0005720979882503698,DSFL,"[13.324928685041076, 0.0343265168548918, 3.965831671932957, 3.135244045665777, 0.07531616875188461, 5.617445751323792e-07]"
APARAM_clean,0.0003779559,0.164862066,0.312610226,1.046295864,2.097565432,0.0006462704452341076,DSFL,"[15.849315473726724, 0.014391421565205459, 14.64010678076925, 1.4654478991342401, 0.08652318042951708, 2.2399227548577067e-08]"
APEBED_clean,0.000464336,0.21041349,0.383989658,1.190606151,1.910010024,0.0006083994191604943,DSFL,"[3.285679151643151e-09, 0.05555812658852934, 0.6448562295323575, 2.0060141985883333, 0.2291200966016096, 0.861498566023612]"
APEBEE_clean,0.0005154529,0.237730707,0.442786806,1.543104799,2.715354802,1.31935288950158e-06,DSFL,"[0.4044873960600419, 0.3728097569431657, 1.3623133245540227, 9.57762125740327, 0.03839228068032098, 1.7030919065431318]"
APEBII_clean,0.0017020489,0.505038947,0.762359414,1.873084838,3.51291787,8.638174381218542e-10,DSFL,"[0.8764863217528388, 1.4624628039211192, 1.3653753998446432, 2.2330652054257176, 0.18934298425219048, 0.4977949734554489]"
APEBUU_clean,0.0002139966,0.089066532,0.175417717,0.703849098,1.531099142,0.000570773335083732,DSFL,"[0.3434714584493543, 0.23855578736113375, 5.505682297583531e-08, 11.232375192800134, 0.00928486903332807, 12.613458050565646]"
APUPEH_clean,0.0004249984,0.180270159,0.355946288,1.670972322,4.496260565,,DSFL,"[nan, nan, nan, nan, nan, nan]"
AQEGUY_clean,0.0009701874,0.319833714,0.535917323,1.33424273,2.274037236,7.193930298710729e-05,DSFL,"[1.0565941823571883, 0.7139181472662287, 0.8372328269280246, 2.5737094093062276, 0.021549808414927003, 0.0008811841690963774]"
AQEQES_clean,0.0001190919,0.079575879,0.157801301,0.728276363,1.862835969,7.537756736155943e-05,DSFL,"[1.9802795557865978e-10, 0.6006857533404732, 0.779020441385656, 3.9551593990181235, 0.04075732758876036, 0.5467684387541016]"
AQEQIW_clean,0.0001628668,0.086807986,0.170255194,0.778338068,1.967426116,,DSFL,"[nan, nan, nan, nan, nan, nan]"
AQERUL_clean,0.0025214953,0.829008022,1.253729768,2.19510895,2.699731478,2.6560642572354666e-05,DSFL,"[2.422547100295719, 1.0091503796837535, 0.9799639253445546, 1.6881364444118456, 0.011734904175578617, 0.0013851546275507126]"
AQIQAU_clean,0.0002507606,0.126902357,0.253602256,1.186427745,3.121649385,0.0003986717159648416,DSFL,"[164.25310818303794, 0.00062169541152033, 71.37406054434427, 6.58191990604078, 0.023619813284044607, 1.1279326137643751e-30]"
AQIXUU_clean,0.0001910309,0.105029041,0.198641772,0.691743124,1.208780268,6.854383161100477e-05,DSFL,"[3.0166536184353233e-10, 0.2537159431451328, 1.033207452209758, 1.5691379766006859, 0.14252003177003109, 0.8925868042108895]"
AQIXUV_clean,0.0001195628,0.044338343,0.089363476,0.422468274,1.119764203,0.00025868599913044795,DSFL,"[3.1670146255060874, 0.010110440779057123, 1.3193170552927747, 5.988515741329277, 0.00973089457546072, 1.4123110943053345]"
AQOLEZ_clean,0.0004569774,0.198846352,0.388100259,1.649727013,3.9022602,2.2368031626158747e-05,DSFL,"[1.0148223942495214, 0.18713364829896104, 4.7108496640627244e-08, 5.095166082865758, 0.04280577687398877, 2.284424147733411]"
AQOLID_clean,0.0003373766,0.167827979,0.324598441,1.320366819,2.960936343,4.716095431704971e-06,DSFL,"[1.028769330356467, 0.17174170286605384, 0.24691864333533683, 1.3954238434894568, 0.12273352661005282, 0.8789026928136671]"
AQOLOJ_clean,0.0010110129,0.481366394,0.855442873,2.800015572,5.596843218,4.954007502578196e-05,DSFL,"[3.360774784013196, 0.11768671205751749, 7.355362440850605, 9.170009923787395, 0.07924283966874071, 0.851730825976043]"
AQOLUP_clean,0.0003989646,0.193452377,0.382278417,1.608412543,3.830149512,0.0010386012541381629,DSFL,"[1.4671996597658548, 0.15064207461975054, 3.1323729656297373e-07, 15.687699427551614, 0.011493281302100295, 10.429772770461284]"
AQOMAW_clean,0.000291731,0.144893943,0.277552826,1.179124939,2.762399012,9.015020368788183e-06,DSFL,"[0.0551705181613113, 0.672668596450526, 2.1767752563633964, 5.655272308726256, 0.04859888114663032, 0.7332074005177934]"
AQOMEA_clean,0.000320412,0.17802092,0.352515241,1.522535919,3.747171067,0.0008369284446036156,DSFL,"[1.5439400215327896, 0.13955629636072525, 1.6616863439687496e-07, 8.86376929392064, 0.01714449026957565, 6.498272743596568]"
AQOMEA01_clean,0.0003431509,0.18571701,0.363868162,1.558814829,3.770306882,0.00020773506175722823,DSFL,"[1.4149870644203302, 0.14361588063065778, 2.6220018776077026e-07, 5.5425383551307865, 0.03215369133893342, 3.3254273562695813]"
AQUCOF_clean,0.0001212304,0.064822029,0.131338497,0.618199748,1.699923199,0.000553930142035744,DSFL,"[1.6310531800175112, 0.019922271049070413, 3.5200637951578577, 1.4778787004989582, 0.06792402354275485, 1.5879321284449866e-07]"
AQUCOG_clean,6.77757e-05,0.037954403,0.07516684,0.36761015,1.064829675,4.421641710959757e-06,DSFL,"[0.008484760435941647, 0.31435776568117424, 6.2864964706837565, 3.681871659382888, 0.02036999424057599, 0.20615106563643257]"
AQUCUM_clean,6.51004e-05,0.039323294,0.078049091,0.375085099,1.086474208,6.358044073410333e-06,DSFL,"[0.1382624225966485, 0.045644945833810124, 4.644654474817027, 3.132590949561891, 0.0233058400620574, 0.05230107243325808]"
AQUDAS_clean,0.0001240173,0.065127196,0.130190292,0.610319772,1.696716864,0.00024567411777275393,DSFL,"[1.6823155384935233, 0.014622662920217999, 7.884663633452115, 2.4564444965339813, 0.04395119924133315, 9.03447888111406e-08]"
AQUDAT_clean,0.0001549844,0.071926991,0.141276121,0.556891732,1.051887805,0.0003838444149343989,DSFL,"[10.358889058990865, 0.011402529574371847, 7.146760144290888, 1.8892008917634349, 0.016890225528992275, 7.886187942213907e-07]"
AQUDEX_clean,0.0001421875,0.073832304,0.139581246,0.542562072,1.045607382,7.833131356834248e-06,DSFL,"[4.913308830688326, 0.028671305949793415, 1.9668545742098094, 0.10502843970538724, 0.17958451553416285, 6.6116882353281445]"
AQUDIB_clean,6.68839e-05,0.037599472,0.074583612,0.356065983,1.037396561,2.4563840132172024e-05,DSFL,"[0.1152321583091237, 0.06582764519851406, 3.68768425733065, 2.593215677697441, 0.026437143992692827, 8.478434212036871e-08]"
AQUDOH_clean,0.0001635157,0.067032896,0.129305352,0.514676251,1.003013681,9.419524902398521e-09,DSFL,"[0.013859997121371053, 1.87648916055188, 5.518357945916577, 2.524025253522699, 0.05459729764857697, 1.2087044705730494]"
ARADEE_clean,0.0002084328,0.10612586,0.214623543,0.965381888,2.512302202,0.0011195608998970988,DSFL,"[4.976065694716757, 0.014344674240537618, 6.804930153729824, 2.289207007201699, 0.06488526573485928, 8.569590054375976e-08]"
ARAFEF_clean,0.0003343068,0.161251115,0.321720291,1.497052514,3.958123214,0.0004704078286488853,DSFL,"[184.74608616549853, 0.0005678197430436201, 110.07915886822356, 5.106311923672721, 0.04359979723705913, 1.446423341577482e-31]"
ARAFIJ_clean,0.0003286406,0.170976233,0.337037966,1.512780046,3.779637354,5.296897772241304e-05,DSFL,"[10.251642018082979, 0.014962559958368746, 4.803854057695344, 4.168381077231996, 0.046580483584974824, 0.0017576238600641378]"
ARAFOP_clean,0.0003751036,0.182370619,0.3547109,1.353734223,2.690870962,0.0007586288070724572,DSFL,"[1.4597313108239092, 0.09089372603377843, 9.679169104123522e-07, 19.24006301814101, 0.01297916592650389, 9.423865574092835]"
ARAGOR_clean,0.0002463904,0.11873669,0.231638621,0.991880783,2.317946684,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ARINOF_clean,0.0003414716,0.143798296,0.278211862,1.046533082,2.00623337,0.00041623998561660504,DSFL,"[9.77483115691936, 0.021767122183209486, 5.494161355411938, 2.293103502936491, 0.03867934371804585, 1.5775695404545173e-07]"
ARINUL_clean,0.0002950719,0.125353487,0.240741065,0.93373189,1.900384548,1.4855196166494343e-05,DSFL,"[0.6440240746576805, 0.2016001961788722, 0.5500847312375138, 1.5938021528356392, 0.08284815704561706, 0.8524539371068965]"
AROFAP_clean,0.0003284128,0.163785939,0.32018259,1.246045488,2.673675895,0.000925651584305674,DSFL,"[11.81720107245434, 0.01675296283015279, 8.103269921593634, 1.7111586454925711, 0.08535631048583522, 3.7003789550392964e-07]"
AROFET_clean,0.0002114779,0.110043173,0.216409117,0.978931424,2.529739027,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ARUYES_clean,0.0002579991,0.13188773,0.252327274,1.025263201,2.161633353,1.0372205879850567e-05,DSFL,"[0.05839232639422913, 0.4536655063974174, 2.7453899552416647, 6.183563198977276, 0.04119716315143139, 1.185348129374668]"
ARUYUH_clean,0.0003319879,0.158125141,0.307580251,1.23643705,2.470761083,0.00017248620702562086,DSFL,"[2.238513720258638, 0.059062587867731386, 1.055771570718427, 3.3354731155402217, 0.05840408971413627, 1.1074386750098737]"
ARUYUH01_clean,0.0003854693,0.19580022,0.376268452,1.493066741,2.82606485,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ASACON_clean,7.74161e-05,0.043556375,0.084997585,0.367284096,0.850634547,5.428951410206159e-06,DSFL,"[0.035140568616068416, 0.20315552247001453, 1.9951647090726932, 3.826580886677563, 0.021539244400108667, 1.3633055435127617]"
ASADAA_clean,8.83949e-05,0.052506571,0.103307923,0.475484203,1.118894609,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ASANAL_clean,0.0003014239,0.135909878,0.258886519,1.011658232,2.017927435,2.2276626981913913e-10,DSFL,"[0.010293363854627893, 2.993323246511338, 1.2072286675018205, 3.593218621115753, 0.07534821221010611, 0.9278341305959462]"
ASEJOZ_clean,0.0001029258,0.042388483,0.084921583,0.355699759,0.758256803,0.00042143665040842224,DSFL,"[0.07890973848037154, 0.31989833604075, 8.789285456687554e-07, 6.258633491690934, 0.010094936977261078, 6.488686435479886]"
ASEJOZ01_clean,7.73029e-05,0.042024117,0.083987434,0.338789966,0.763886452,0.000516055294336665,DSFL,"[2.5169638893037187, 0.018646965138171406, 6.685602834979976, 0.7009669160003795, 0.05977711435420342, 4.0022248985431113e-07]"
ASEKAM_clean,0.0001339333,0.062390603,0.121698614,0.543328135,1.339020653,1.275111860854105e-10,DSFL,"[0.0026245030245679733, 4.110254350733096, 1.0493344398188078, 2.4079328546780534, 0.051162403124201346, 0.5683702464866227]"
ASINAT_clean,0.0002496647,0.149066961,0.298919126,1.30739668,3.394181661,0.001672259435341503,DSFL,"[0.8759961389549107, 0.001445941451996718, 0.6300425150514374, 0.868180020410729, 0.35925621421271076, 0.1760296150884692]"
ASINEX_clean,0.0002915931,0.138300886,0.275010399,1.258128883,3.414539814,0.0006078572020095969,DSFL,"[0.8240801344631303, 0.000690180726476534, 0.6604340571389223, 0.8410719239841475, 0.33727058995145215, 0.12353020728367976]"
ASINIB_clean,0.0002906779,0.136553582,0.270219508,1.229031955,3.339076041,0.00048161721423425923,DSFL,"[0.8070668191683763, 0.000699879062560986, 0.6430791302267339, 0.6199261428430792, 0.45288166073172853, 0.11425885565214447]"
ASIQEA_clean,0.0001407116,0.094101343,0.186170591,0.878128133,2.390505603,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ASIQIE_clean,0.0001882246,0.096043894,0.190044729,0.893271991,2.440918733,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ASIVAB_clean,0.0002029468,0.137078886,0.267926308,1.273700463,3.647225929,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ASIVEF_clean,0.0003126851,0.165342588,0.329328241,1.49782963,3.993248726,0.000810707449938236,DSFL,"[1.0003709098208506, 0.0009407320087471194, 0.6717299233913823, 1.4221978890798612, 0.23824813116723575, 0.1609625626891493]"
ASOHUL_clean,0.000119297,0.058193087,0.115248265,0.551978145,1.471251631,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ASOSUY_clean,0.0004765756,0.264481151,0.522491872,2.125749357,4.736701598,0.00187341745797384,DSFL,"[11.048876369467056, 0.02872344298806049, 3.842019975701871, 3.3377119299073397, 0.07060429413839037, 7.518136102125762e-08]"
ASOVEL_clean,0.00024077,0.133898221,0.261643908,1.054555436,2.254619796,0.00039933069285199175,DSFL,"[1.004714238340974, 0.10615883632026607, 6.53266744679838e-07, 8.579757970471459, 0.019967383299100153, 5.219064827326109]"
ASOYOY_clean,0.0002855907,0.154799383,0.299296004,1.309293728,3.227735573,2.0286949326562075e-05,DSFL,"[7.242382682604473, 0.035353063005651185, 0.6935328272517695, 0.02207874903118415, 3.3962421996695715, 0.28250268494027453]"
ASUWUI_clean,0.0002629058,0.140367986,0.271455199,1.06943366,2.304614612,0.00012595191568110783,DSFL,"[5.340214696629941, 0.03289938813631854, 3.8565510796717484, 1.4658736628871663, 0.07929492077251508, 3.264350168427714e-07]"
ATAFIK_clean,0.0001873128,0.09690224,0.191057682,0.871256063,2.221609031,4.23871036791418e-06,DSFL,"[0.08420518488408267, 0.1553436239211558, 1.396707356128483, 6.250922561184604, 0.029390255619944256, 0.635338493038313]"
ATAYAX_clean,0.000388233,0.202411086,0.390696746,1.704359561,4.131178471,2.1362342555487526e-05,DSFL,"[7.30274743541666, 0.05327932113750938, 0.5924344858730927, 0.02987981433412927, 1.5735891221226546, 1.3283226572155509]"
ATAYEB_clean,0.0003135357,0.175714375,0.349140835,1.55468388,3.899612143,0.0007026822190362519,DSFL,"[1.2452345681729535, 0.1683585890625232, 8.766256311943637e-08, 8.010783491123261, 0.018794164611855617, 4.412150005248856]"
ATEYED_clean,0.0003695856,0.172001227,0.34032216,1.63301183,4.71961921,1.5439990258857843e-05,DSFL,"[1.2582580890701345, 3.301480057954042e-09, 0.37204964240524074, 0.3745315201326067, 0.9319382063547539, 0.0383329197300925]"
ATEYUV_clean,0.0003630432,0.174865785,0.344885656,1.585838338,4.090439236,3.036510871149945e-06,DSFL,"[7.119460829668885, 0.04243176015858361, 0.5548378437262733, 0.016842714727484564, 3.21682119820421, 0.06025337948148406]"
ATEZAC_clean,0.0003226079,0.141731237,0.281406292,1.317988126,3.565980477,0.0001495767806865489,DSFL,"[0.8391791544726009, 0.0010229919579605939, 0.5383920937119228, 2.538321212588005, 0.11273064644303459, 0.19087659034847135]"
ATEZEG_clean,0.0004112582,0.180754591,0.361545665,1.611800296,4.238151237,0.0015113945441422737,DSFL,"[1.2094927779881697, 0.0015851560771692984, 0.4910331271891767, 1.252838297795095, 0.2983714775805311, 0.16858995373506788]"
ATEZIK_clean,0.0002413704,0.16192318,0.320751528,1.458075715,3.924762361,0.0005495376246491902,DSFL,"[0.9571314767326483, 0.0007964442541763056, 0.6658610176495091, 0.9854325170508679, 0.33683671240167995, 0.1337471649789408]"
ATIBAG_clean,2.23541e-05,0.012352237,0.024947175,0.117151447,0.322635116,9.218466078700096e-05,DSFL,"[0.5619707203574796, 0.009548228719080393, 9.084806349253052, 1.0899282761481288, 0.01827507018053931, 7.674593396993778e-08]"
ATIBOU_clean,2.39508e-05,0.012941427,0.025518801,0.126961703,0.341337513,0.00046164827349971826,DSFL,"[5e-324, 0.9119293180089418, 0.0012924492021577226, 3605.3362514555447, 7.411276311262636e-06, 1443.7823314372347]"
ATIBOU01_clean,3.51279e-05,0.012762594,0.025555525,0.121734037,0.331025887,3.820976323393369e-05,DSFL,"[0.6509209571621469, 0.023795232732135036, 0.8394783533281364, 1.6336050395957573, 0.00633237040199105, 0.28490211265964854]"
ATIBOU02_clean,1.1177e-05,0.012693935,0.025363919,0.123538332,0.333880824,0.00020038733447233674,DSFL,"[5e-324, 0.8166614093540363, 2.9611120646122024e-08, 3535.3694528544656, 7.350542370646582e-06, 1404.1734069206418]"
ATIBUA_clean,2.07574e-05,0.011450089,0.023321712,0.108446122,0.299802,0.0001401452625644816,DSFL,"[0.09179444010956868, 0.2568756941401878, 0.10939398137778121, 0.45279574008617596, 0.00033052646263969894, 0.9516399292307763]"
ATICAH_clean,2.07574e-05,0.012136679,0.02392687,0.116830506,0.315711732,0.00019169155864935927,DSFL,"[5e-324, 0.8283131557831178, 0.7695516578514043, 3409.0216113956494, 7.209704406306924e-06, 1433.6094768380726]"
ATICEL_clean,2.55475e-05,0.011628922,0.023182798,0.110148227,0.30387364,1.9298605703872767e-05,DSFL,"[0.14382934985377693, 0.06495443207845368, 0.5836910890940515, 1.7015391471031127, 0.008326769547685502, 0.11532665859548193]"
