Adsorbent,O2_40C_0.001bar,O2_40C_0.5bar,O2_40C_1bar,O2_40C_5bar,RMSE_DSFL,model,fit_parameters
XIHRIQ_clean,0.0002782726,0.1232951375,0.2396990229,0.9279428044,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XIHSAJ_clean,0.0002763125,0.1154087988,0.2317838439,1.002943332,0.0011264517196376079,DSFL,"[0.004282109498035503, 10.282806565778058, 15.804756521703343, 8930.768241842146, 2.6746009404694865e-05, 1305.7236682208184]"
XIHSAJ01_clean,0.0002479185,0.1180644929,0.2343096457,1.0150277678,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XIHSEN_clean,0.000281398,0.1282768265,0.2573792002,1.0965471723,0.0013069097219638249,DSFL,"[0.0011996340626435375, 16.14416763000876, 15.074886139543489, 18785.214165141304, 1.4170465115398566e-05, 2734.1711909270784]"
XIHSEN01_clean,0.0002881787,0.1240405992,0.2463402599,1.0655611786,0.0005990719573160877,DSFL,"[0.005863990199521751, 6.275895538727557, 14.874234507231037, 9523.196096083733, 2.6740552404914073e-05, 1331.9873115426847]"
XILDUT_clean,7.16357e-05,0.0429320273,0.0857701871,0.3908432463,0.00020353528011014585,DSFL,"[3.9181968772850317, 0.013149639340495876, 1.8178206996060384, 2.586366309490898, 0.013945405745434902, 1.6468345316478306]"
XILLEL_clean,0.0003649881,0.1867538392,0.3679776287,1.5496313663,0.0005318492775119776,DSFL,"[3.2946058683571842e-15, 0.9459173817868111, 0.00022989466537081532, 6696.4127617389295, 5.725842633277301e-05, 743.4147833883042]"
XILLIP_clean,0.0004395873,0.2103099414,0.4154018192,1.8391012152,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XILSUI_clean,0.0002449023,0.1233993049,0.2431430498,1.1153165393,2.9903683196762666e-06,DSFL,"[4.091527468760914e-26, 8.529374995636609, 4.372425231539269, 1.1657798878088983, 0.2152135587497503, 0.16094377435432813]"
XILTAP_clean,0.0002576342,0.1273701673,0.2536918233,1.1552288741,0.00045516614695127386,DSFL,"[2.099071171660628e-07, 0.9745011092716326, 1.391445861389881e-32, 10.318774466286907, 0.025146081590314336, 0.9798196275319729]"
XILVIZ_clean,0.0002097023,0.1215674058,0.2412514853,1.0918218956,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XINRAP_clean,9.70547e-05,0.0422729419,0.0837190521,0.4142501941,4.560320474615156e-06,DSFL,"[0.002852359917752635, 1.762538868119834, 1.7725298115599712, 2.266528255079617, 0.036586086182678126, 0.011577674564468697]"
XINWUO_clean,0.0001051526,0.0496963977,0.0991934761,0.4760872522,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XINZEB_clean,0.0001308643,0.0650636167,0.1287438102,0.5708089151,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XIPGUA_clean,1.13937e-05,0.0065928587,0.0135120642,0.0609878084,0.00010869213652444737,DSFL,"[5e-324, 0.6572107179100328, 1.2696412113660462, 757.3799684839587, 1.812085671395528e-05, 1301.260224526694]"
XISKUF_clean,0.0002453522,0.1130122328,0.2149601863,0.7815610038,9.616896416914369e-06,DSFL,"[5.42986413997706e-07, 0.7044284624759607, 1.9605894377963684, 1.7314667534785533, 0.1377629489418744, 0.8065380876741652]"
XISLAM_clean,0.0002450076,0.1184306558,0.2276523357,0.8033363518,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XISVUR_clean,0.0002166882,0.1140336742,0.2254293183,0.9952093005,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XISXEE_clean,0.000279966,0.1140070104,0.2254870236,1.0360907442,3.862503191456655e-05,DSFL,"[5.61228943038261e-10, 1.0297056671480733, 0.9118839202136224, 4.325468757248394, 0.05337692606200793, 0.45707571297824384]"
XITYOP_clean,0.0003507961,0.1643595493,0.3246485402,1.3433951232,0.0008016659420552934,DSFL,"[0.0015463102093411206, 8.185402035026353, 11.96014485912702, 7951.855394892517, 4.2672785471665324e-05, 1094.1782141188226]"
XIVMEW01_clean,0.0002704763,0.1355370297,0.261537264,0.9646722327,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XIWLAQ_clean,6.09887e-05,0.0241185047,0.0480794552,0.22541607,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XIWYEH_clean,9.40158e-05,0.0469939907,0.0904484592,0.3334828822,1.8247146830493702e-06,DSFL,"[1.2974946962658576e-36, 7.420955226750441, 9.448868990145945, 27.039678376121877, 0.003612199238272474, 21.311288526644663]"
XIYYEL_clean,0.0001107946,0.0554883336,0.1118867661,0.5593151218,0.00022106609056870243,DSFL,"[1.8823154029606609e-07, 7.522774241723373, 9.918329133363892, 2.59008966870435, 0.04318595167298937, 5.026715776822322e-21]"
XIZJEW_clean,0.000217375,0.0932420307,0.1772757558,0.6447072984,1.186352738507074e-09,DSFL,"[0.0030761209942921407, 7.187657766893617, 10.282876133218512, 1.3828124793382763, 0.14235854701525943, 0.7871207013576579]"
XOBXIW_clean,1.55641e-05,0.0087065298,0.0172278474,0.0833999643,1.0793045074697356e-06,DSFL,"[0.0013324135005548866, 0.8361599360293541, 0.8622094476714529, 1.0326091684643648, 0.016084860967764097, 0.15593118229724084]"
XODPUD_clean,0.0001905821,0.1117313538,0.2178394895,1.0018626923,2.014146788575926e-05,DSFL,"[0.34738219429760875, 0.10037490050207776, 4.837402551751426, 1.516234674091954, 0.12927608960691134, 0.005281419852900201]"
XOGXAU_clean,0.0001970937,0.0969809815,0.1900270224,0.7909170991,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XOHLEM_clean,0.0001866926,0.0853044867,0.1684007807,0.7456002381,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XOJWEZ_clean,0.000164405,0.0844313341,0.1612792273,0.6714217098,7.65823221474022e-06,DSFL,"[2.2322049050340633e-07, 7.089485731997851, 10.447807726330415, 0.20970853860371252, 0.8571252398213258, 0.17512881448974824]"
XOJWOJ_clean,0.0001732918,0.0887155731,0.1788174809,0.7853901013,0.000934892572728916,DSFL,"[1.1434220636478103e-15, 8.01528431125309, 0.00043570004212004076, 6778.465047164002, 2.7072412567637772e-05, 1148.8010901614487]"
XOMCIN_clean,0.0003191026,0.1513268668,0.2928833722,1.3089147089,3.3948372339838e-09,DSFL,"[0.00221488815140384, 5.003547526391154, 0.17230191379389556, 0.22113202734145432, 1.3931736606122707, 0.09024352745111254]"
XOMCOT_clean,0.0005368511,0.2635339269,0.4888195466,1.6367749731,1.876004327789865e-05,DSFL,"[0.10138626744733262, 0.6274638085548003, 0.2822434747878422, 1.840603637275772, 0.2775506433490874, 0.6715667120175852]"
XOMCUZ_clean,7.67994e-05,0.0287686428,0.0568211831,0.2341863008,0.00014605090795612695,DSFL,"[5e-324, 3.29490350424321, 1.958871888081759, 3758.8607252198417, 1.5813960870813287e-05, 3014.0803987842196]"
XOMHEO_clean,0.0006105264,0.3016687017,0.545791479,1.8096153681,3.3978086765757745e-05,DSFL,"[3.398889819168922, 0.11137157025013834, 4.0939599782381775, 3.0454393127324164, 0.09854540667156078, 3.5043154778643224e-08]"
XOMJUE_clean,0.0002739723,0.1269383878,0.238813549,0.9039227085,1.8997862719731273e-07,DSFL,"[9.548414717532634e-05, 5.922093931574663, 10.994185278108242, 0.5087191920406335, 0.5383504262456908, 0.31800342887961774]"
XOMNEU_clean,0.0004668972,0.2183377224,0.4003173593,1.3613292131,1.0094834695928502e-05,DSFL,"[4.434133856095088e-12, 3.9152299566964297, 3.722155283558883, 0.8258819108169834, 0.5899245613947885, 0.42363404911467817]"
XONGUD_clean,1.01178e-05,0.0031751627,0.0063627428,0.0320326272,2.5393006946798197e-05,DSFL,"[0.0005268388752311795, 7.617160752757082, 10.274267927118409, 0.5648436103185314, 0.011338223793922943, 2.8727094098189104e-06]"
XONLES_clean,0.0002540966,0.1442172802,0.2878151999,1.3606093866,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XONLES01_clean,0.0002683895,0.1410474253,0.2762204552,1.3382981184,1.2610945367382475e-05,DSFL,"[0.07933123655735992, 0.336820282885873, 3.636367927592473, 1.9841156703069112, 0.1345296820078365, 3.0534727277810175e-08]"
XOPJAO_clean,0.0005302988,0.2259506906,0.4181080149,1.2803614039,1.9691753948858825e-05,DSFL,"[1.5193299199253143, 0.1471593113558169, 1.1706763092765795, 1.9996058626637994, 0.1337347099761534, 1.280238093557412]"
XOPLOE_clean,0.0001294929,0.0768479403,0.1522177066,0.7164183619,1.2898723955429499e-05,DSFL,"[5.220308878230675e-34, 7.4645784912855255, 9.740610670131359, 1.066250202645539, 0.14564436526785896, 0.14712199406234186]"
XOPMIA_clean,0.0002627302,0.1179946584,0.2270492914,0.9875830792,1.5411670693337089e-09,DSFL,"[0.0154142310240494, 2.0592106498584735, 1.7209460165833566, 1.968476787366046, 0.11740596062637546, 0.3454596138184924]"
XOPVOO_clean,2.7131369,3.0561486609,3.1043207854,3.1936067399,1.842615113542341e-09,DSFL,"[40.23348515843937, 78.5884987994137, 2.100396113808541, 3.565778581917788, 4.448991573687642, 1.0266744394246365]"
XOQXIL_clean,0.0001734833,0.0923278201,0.1793577268,0.8034466035,9.483079486153945e-06,DSFL,"[6.398908941106943e-22, 7.628842057707165, 9.893107221356694, 0.18470810676005142, 1.042014910778443, 0.09881880126136447]"
XORHET_clean,0.0001757856,0.0879446499,0.173310151,0.7548462374,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XOSPOK_clean,0.0001462591,0.0666322262,0.1316844273,0.566600251,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XOTSEG_clean,0.0002439513,0.1158603904,0.2290735795,1.0230658737,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XOTSIK_clean,0.0002539182,0.117567021,0.2288455768,0.9967913787,2.235435315462082e-10,DSFL,"[0.005926734375318386, 2.589647655449497, 2.5009732040895933, 1.6254221748067927, 0.14684241327141384, 0.32717944075625216]"
XOTXUB_clean,3.3719e-05,0.0188219209,0.0357780595,0.1765535741,2.051852705438803e-05,DSFL,"[0.01711585928119617, 2.2208352984586015, 3.7328297413643177, 0.29039948631171436, 0.12158021591496662, 3.077698716100664e-06]"
XOTZIR_clean,0.0002104747,0.101246018,0.1930347929,0.7681991885,2.1442451003624215e-06,DSFL,"[4.425213935601446e-05, 6.796306733662537, 10.502959328881953, 0.4716785397290648, 0.45478102432720563, 0.28140973807471736]"
XOVPIH_clean,7.01648e-05,0.0345356979,0.0683624391,0.3151437254,5.312582360170151e-06,DSFL,"[2.993101065488343, 0.023333307159424697, 0.9297946897249246, 0.4167348857828777, 6.430152645333378e-08, 0.03461858418921204]"
XOVPON_clean,7.79609e-05,0.0354410187,0.0708625473,0.3357093199,0.00010343756456337476,DSFL,"[2.8555422257555246e-09, 1.0280802130314428, 4.473728926394464e-33, 4.793558474489877, 0.014963742607769562, 0.9159559532081445]"
XOVPUU_clean,0.000328683,0.1083277884,0.2149739431,1.0892859031,0.001440504638190078,DSFL,"[1.4073656751109017e-32, 1.1542739381377773, 6.634766638331663, 1.1690472823957136, 0.18625072036553447, 1.0985522137271574e-20]"
XOVQAB_clean,0.0001748262,0.0920823149,0.182523953,0.8749218529,5.672713863177733e-06,DSFL,"[1.1646575618606705e-07, 0.598375284807818, 5.5323631548420416, 0.3920774847869982, 0.47484234532814146, 0.05097216319306759]"
XOVQEF_SL,0.0001772117,0.1098608077,0.222942698,1.0773531016,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XOVQIJ_clean,0.0001822483,0.0865616019,0.1728854887,0.7636552288,0.0005344120746838529,DSFL,"[0.0005412544851814915, 10.03484492612148, 16.411207846076, 7062.117294505707, 2.5154378960303862e-05, 1201.3057690313458]"
XOVVOU_clean,0.0002504936,0.1258636773,0.2495308623,1.0594999844,0.0006407240420777187,DSFL,"[1.4079125718430648e-15, 1.037620429801657, 0.00016174148395221855, 5401.168757166236, 4.797288884135727e-05, 838.5793072467659]"
XOXMED_clean,0.0002137388,0.1064291513,0.2101100047,0.9811965752,1.997250052563746e-06,DSFL,"[0.09037079574160466, 1.2933501647850304e-07, 1.483895408431028, 0.6870120249976152, 0.31446116094251175, 0.101737950893156]"
XUBGUY_clean,0.0001920402,0.0973274633,0.19426346,0.9316277557,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XUDNUH_clean,0.0002459162,0.1168123944,0.2318737336,1.1151630342,1.4391738367947492e-09,DSFL,"[0.0013169412171519, 8.360925442857033, 8.558662810573516, 0.6947867706991642, 0.3391934626429342, 0.055560348354324156]"
XUDPET_clean,0.0003603785,0.1671050332,0.3222799014,1.5134478235,5.833755860584122e-07,DSFL,"[0.06005787488497327, 1.0860043884297124, 1.2577653146013146, 2.2479694331232833, 0.13185722310831285, 6.286629677740773e-09]"
XUDPIX_clean,0.0002119044,0.1173055999,0.2327779353,1.0956428571,1.228333714717606e-05,DSFL,"[2.37e-322, 1.343331329880145, 3.171474807155932, 13.528967937711636, 0.01747912849958233, 0.9092505760316318]"
XUDPOD_clean,0.0002235649,0.1158557419,0.2298217826,1.1002224094,5.159742183693194e-06,DSFL,"[1.3112736140574172e-10, 5.616989883165848, 3.3913305930654674, 0.7657273821966272, 0.3054467171487082, 0.0658126466891904]"
XUDVAV_clean,0.0003019944,0.1412082949,0.274191263,1.0737848859,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XUDYEC_clean,0.0001848393,0.1035254387,0.2081071022,0.9227840439,0.0009128060303081216,DSFL,"[9.998091670996165e-16, 8.112694367554248, 0.0005855607539047847, 7852.0697188689355, 2.7162825092781958e-05, 1065.0917805184588]"
XUFWAX_clean,0.0004987409,0.2405193499,0.4544507179,1.6240145309,6.5732909559729365e-06,DSFL,"[5.265801177803876e-07, 0.39054483200857965, 1.13564502579941, 2.6319751424398006, 0.1944864773898583, 0.6696607963723401]"
XUFWEB_clean,0.0005414902,0.2425652056,0.4465115762,1.6444751239,6.419179822404473e-08,DSFL,"[0.5732255028935503, 0.463564262742686, 1.0957802347317134, 2.337415917194977, 0.11809259665668248, 0.1498035571871687]"
XUFWIF_clean,0.0004972969,0.2367763,0.424828362,1.5871914559,2.371104229922441e-05,DSFL,"[4.059191247295798, 0.058458679411864875, 12.41135209907025, 2.213317813605733, 0.13897455856646262, 1.8069231165095382e-08]"
XUFWOL_clean,0.000679451,0.3091185354,0.5650920305,2.1156855377,5.719209321474066e-06,DSFL,"[4.54284146324246, 0.06402733273193144, 9.144707837374872, 3.5263464227300862, 0.11348662459345717, 4.9799235109888794e-08]"
XUFWOM_clean,0.0001399272,0.0643333845,0.1284808131,0.6181948138,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XUFYAA_clean,0.0003435795,0.1569658787,0.3109135968,1.4304918753,0.00011261171131370163,DSFL,"[2.7965351434750986e-10, 0.9075729501447509, 0.9231677472124457, 7.798581773455086, 0.040770150273856644, 0.5689482952149943]"
XUFYEE_clean,0.0004395234,0.2106824039,0.3999848176,1.7645333438,8.260189787893238e-06,DSFL,"[0.3682992017505087, 0.9242538792070106, 6.370390629068651e-09, 0.3227477545652772, 0.3585806855841443, 2.1664920863145927]"
XUGROI_clean,0.0002980141,0.1388562408,0.2785423363,1.2744657918,0.0008554199295682059,DSFL,"[0.001659005378303225, 9.84620573464015, 13.499257074891764, 7853.483061356631, 3.612524738088162e-05, 592.9275362290664]"
XUGSEY_clean,0.0003505181,0.1529094759,0.3033545398,1.3313998549,0.0006029285438098356,DSFL,"[2.9710241524392007, 0.02489713960677509, 1.3413175167427507, 10.122398767853747, 0.023634994212083343, 1.4669808890873388]"
XUGWUS_clean,9.33902e-05,0.0434822044,0.0863497061,0.3673225255,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XUJPEY_clean,0.0001125533,0.0543860077,0.1072002894,0.4877388733,7.391489680100636e-11,DSFL,"[0.0005278383159098248, 4.088432881815526, 6.727044191276539, 0.928622881139326, 0.11894728892820737, 0.26630248112845406]"
XUJPIC_clean,0.0001058537,0.0527700644,0.1053043028,0.4844775084,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XUJPOI_clean,0.0001411628,0.0852424809,0.1689145256,0.7409966283,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XUJQAV_clean,0.0001543968,0.083310315,0.1676021527,0.7513103355,0.0007135266671777485,DSFL,"[5e-324, 7.988593481020837, 4.255869814049143e-05, 9205.858370400332, 1.8611335702105774e-05, 1410.0327006847333]"
XUKHUI_clean,0.0002695739,0.1324083639,0.2558732168,1.0237025356,5.938198279852255e-06,DSFL,"[4.558712964780438e-08, 1.0951188334122401, 0.9564435983587858, 2.274894772923616, 0.12074009155544856, 0.6221087800978785]"
XUKLAS_clean,0.0001740456,0.0801816679,0.1566712475,0.6711292857,4.674179130063829e-11,DSFL,"[0.0013354788788630626, 7.88667173979337, 10.22660491460554, 1.596895386880041, 0.10290868875998371, 0.4875276177178644]"
XUKNIC_clean,0.0002233746,0.0982107896,0.1938114281,0.8897369333,1.530026088543843e-10,DSFL,"[0.011192415567204577, 2.224388172614008, 6.712387461947754, 2.2346257874759643, 0.08898682037451641, 0.3017796404984814]"
XUKYEI_neutral,0.0003119234,0.1159060305,0.2311587875,1.1554937848,0.00013997067731598553,DSFL,"[0.18544493409087945, 1.2480631992489868, 0.0007638007325003766, 0.9899558115156062, 1.6178703109180116e-07, 0.6819235619647176]"
XUMMOJ_clean,8.4924e-05,0.0403164501,0.0803396722,0.3934222804,1.9423856973495505e-06,DSFL,"[0.0004167512215882021, 1.2459726508784355, 0.9924649531538884, 2.0552543957805045, 0.03917819200788797, 0.1341661536785966]"
XUMMUP_clean,6.51344e-05,0.0329763958,0.0654699477,0.3178684404,7.127326816687948e-07,DSFL,"[0.01913055732965245, 0.12886788557144271, 3.5809493568324475, 0.6090287840508983, 0.10524280409054748, 0.0348530711974858]"
XUMNAW_clean,0.00027041,0.1576745561,0.3038811749,1.2114791962,2.8878302238124268e-05,DSFL,"[0.02298824571384722, 1.5922381653897215, 0.0015655089569382274, 1.9635715309452815, 0.1484999535960012, 0.62730390452832]"
XUMNEA_clean,0.0002871136,0.1429778586,0.2631424626,0.8889953677,1.4483581775463252e-05,DSFL,"[0.6341975868474654, 0.425296434968158, 0.6066150219025538, 1.000950367737724, 0.046384511750592085, 0.399820655400714]"
XUMNIE_clean,0.000298794,0.1515966819,0.2987982467,1.3292077772,7.557069631064973e-05,DSFL,"[2.3728284770797965e-07, 0.415178378182897, 1.0592008161290581e-06, 8.477461715479372, 0.0363727396871439, 0.8877055383558674]"
XUMTUV_clean,0.0001131774,0.0570254648,0.1123851901,0.5190229975,1.393971513942634e-06,DSFL,"[1.136509670284552e-09, 7.7378719357218255, 10.255212552981046, 0.4054579023417811, 0.28602088858303376, 0.12480241473581995]"
XUNGOD_clean,0.0003390376,0.1413930501,0.271213974,1.0785128424,1.4749867519762628e-09,DSFL,"[0.012869106112510041, 3.715193379135392, 2.9918558117032443, 2.052428259388809, 0.14216218921305598, 0.5626448614573976]"
XUNGUJ_clean,0.0002565205,0.1298065731,0.2538530938,1.0109349256,0.00041695339165677794,DSFL,"[0.06286858732110435, 1.6462871801607565e-08, 0.17434615953197485, 11.951931674686811, 0.022506153461295225, 2.6770780429590686]"
XUNHAQ_clean,0.0002654898,0.1242312873,0.2423814231,0.9941552527,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XUNSAC_clean,0.0002879129,0.1323242415,0.2544934982,1.0279567681,3.078521823439413e-11,DSFL,"[0.006241474134619109, 2.574591434725807, 2.35550404267256, 1.8737602721940472, 0.14514177367692369, 0.513027490413915]"
XUNSEG_clean,0.000274459,0.1162414794,0.226657431,0.9315543727,5.370933014882193e-11,DSFL,"[0.004893075629272764, 7.9864507388086485, 10.43978757697093, 14.726063654562175, 0.01619625095328062, 3.1717561514736796]"
XUNSIK_clean,0.0003049545,0.141466598,0.2698937004,1.092556894,9.009927962485019e-07,DSFL,"[0.03043646112474331, 1.2012709727544975, 0.8763380234835041, 1.6514369226608006, 0.16146260778224192, 0.3885077871790647]"
XUNSOQ_clean,0.0003188568,0.1282026469,0.2420527001,0.9788218715,4.0753852389543674e-09,DSFL,"[0.017737418216735024, 2.3327506215154803, 13.63275225365678, 0.24459318679701988, 1.1400183058054982, 0.1859655037215508]"
XUNTIL_clean,0.0001991173,0.0864411464,0.1689860507,0.715345221,5.098433551292468e-10,DSFL,"[0.0030880139308552598, 7.773460496070874, 10.285446801386923, 3.9482511551973922, 0.04481927195501416, 1.0513381013421244]"
XUPSAE_clean,0.0002011948,0.0973631723,0.1909614878,0.9002459362,7.030534798299262e-06,DSFL,"[0.023272081586624197, 0.9024954822840149, 5.8047232039166, 0.9347899001235941, 0.20791804431256772, 0.10731161014136625]"
XUTQEI_clean,0.0002413482,0.1047766024,0.2126435112,1.0450534802,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XUVHEB_clean,0.0002635608,0.13450045,0.2644970686,1.037673709,0.0007867840952922682,DSFL,"[5e-324, 1.0862495982078173, 29.614468393003133, 16041.944100572775, 1.7453133991205264e-05, 3431.118690806998]"
XUVQOW_clean,0.0001695646,0.0829586836,0.1657664,0.749936304,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XUWFUR_clean,0.000215504,0.0856065645,0.1715605087,0.7578022396,0.0006569355625885862,DSFL,"[0.004499031235477447, 10.35534870279869, 16.29452874944552, 7084.172527082281, 2.4861034855347275e-05, 1208.0594751200208]"
XUYXAR_clean,7.64412e-05,0.0373236946,0.0744269837,0.3364674503,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XUZFUU_clean,0.0001195564,0.0484825608,0.0963362225,0.4336603993,0.00015725520236188,DSFL,"[7.509008710987297e-10, 0.5098340497435514, 1.0514169044782873, 3.446431080919523, 0.028689485069092895, 0.9775372090724941]"
YABHER_clean,0.0003117417,0.1560196163,0.3125517169,1.3184759298,0.001566034551441866,DSFL,"[3.1464059296350106e-35, 5.779232876093527, 30.999226160289876, 22320.50048667142, 1.4519600302009064e-05, 2840.1291360939276]"
YABHIV_clean,0.0003700227,0.1842572439,0.3557627804,1.570113037,9.311810271516557e-06,DSFL,"[0.023212035768814632, 0.005642388376149381, 0.3149098984373442, 0.29415318830804765, 1.3209731763868655, 0.1051947830936378]"
YABPAU_clean,0.0002267819,0.1150820121,0.2274301411,0.9529823438,0.0005082301817341978,DSFL,"[5e-324, 6.983175385721891, 88.89801886669578, 15555.748925915364, 1.5238039939278388e-05, 2862.06098495393]"
YAGHAS_clean,0.0003049698,0.1465894034,0.2853921527,1.0752250544,0.0005379784890883855,DSFL,"[5e-324, 8.439092982086793, 0.002433047723334891, 16132.37280954512, 1.8942643699628626e-05, 3710.127361045628]"
YAGHUM_clean,0.0001436802,0.0778592576,0.1544151308,0.7419156469,7.597414301826949e-06,DSFL,"[0.0034354450060319042, 0.7556985405844793, 5.353358930284161, 1.081305312239885, 0.14453694941283696, 0.09544410593010068]"
YAGJOI_clean,0.0002891403,0.1390509209,0.2665047581,1.0754996877,1.4771660529564894e-06,DSFL,"[0.47979922621569426, 0.23472113978280693, 1.0048429766342426, 1.2410736690203477, 0.14463813103979112, 0.17183185230867176]"
YAHPED_clean,0.0001970044,0.090782085,0.1802467032,0.834798711,,DSFL,"[nan, nan, nan, nan, nan, nan]"
YAHWAI_clean,0.0001364034,0.0690283614,0.1353220803,0.6021012508,2.3568201195513416e-06,DSFL,"[1.1160395641513053e-34, 7.830120133856428, 10.195031880569285, 0.6844225824426485, 0.20619349764334283, 0.2239164961812358]"
YAMYUJ_clean,0.0003667281,0.1851070817,0.3516300005,1.4518469359,1.440320477071094e-05,DSFL,"[0.4477058782598291, 0.3093887202843616, 1.3685974780857801, 2.7831549413690557, 0.09236950583200969, 0.054247950514613584]"
YANBAR_clean,2.02007e-05,0.0096403905,0.0187773177,0.0927211642,1.1828053773919252e-06,DSFL,"[0.04312929777633006, 0.42990169544014706, 4.738717108357365e-05, 0.0032575051522097183, 1.2401667464406496, 3.519421672700859]"
YANBAR01_clean,9.3234e-06,0.0093995362,0.0185986193,0.0883484919,4.859138966533305e-06,DSFL,"[0.007190211811608202, 0.28411270710575626, 0.8134365788805434, 1.1180113029596745, 0.01520486650246393, 0.2632713272426781]"
YANBAR02_clean,9.3234e-06,0.0092798859,0.0186203739,0.0903266056,,DSFL,"[nan, nan, nan, nan, nan, nan]"
YANBAR03_clean,2.64163e-05,0.0093995362,0.0186250356,0.0914376435,4.160040971747926e-08,DSFL,"[0.002044095049396447, 3.515707241327209, 5.2218752287190515, 0.0007562970711004586, 25.56863397650406, 0.011490170052569025]"
YAPLIM_clean,0.0002235847,0.0972469368,0.1912167011,0.8754894907,2.09764373574612e-10,DSFL,"[0.015022731172320298, 1.7737815559442647, 6.464450701195008, 1.00053163961159, 0.19714326457193163, 0.17364509851172505]"
YAPLOS_clean,9.93661e-05,0.0655643311,0.1308176032,0.6376990932,,DSFL,"[nan, nan, nan, nan, nan, nan]"
YAPLUY_clean,0.000158511,0.0769497912,0.1499034367,0.6965619952,2.247905157815381e-06,DSFL,"[1.2667001034324745e-31, 7.918794119719372, 9.92430012199838, 0.03851288309403915, 4.233411015657369, 0.05075892910234572]"
YAPMAF_clean,0.0001680333,0.085633187,0.1684576651,0.7694501318,3.2242746307804535e-06,DSFL,"[6.463355049502366e-13, 7.873083584825613, 9.768508021340082, 0.643423323106689, 0.27118799799352117, 0.14659332471557152]"
YAPXIX_clean,0.000681272,0.2646387369,0.4310760014,0.8955126125,3.1727712665544496e-06,DSFL,"[0.6060997588701886, 0.6503838972953618, 0.7792809917923215, 0.5202562226245308, 0.5647885713123827, 1.2983803875898743]"
YAQCEY_clean,0.0001117307,0.0562502189,0.1106144643,0.5036107794,1.458816582936559e-06,DSFL,"[3.0900138563494667e-10, 7.712268690375438, 10.317396576019807, 0.4459824628249779, 0.2570793953585332, 0.15672994645432267]"
YAQKEI_clean,6.6633e-05,0.0300493669,0.0591362572,0.2702888252,2.6591276110200306e-06,DSFL,"[0.0029640927662079337, 0.8813728681671006, 0.6571502588142155, 0.8156693310081247, 0.0719718853345235, 0.32059981492833955]"
YARBAW_clean,8.44212e-05,0.0477741003,0.0932257911,0.4135759554,6.937484923399314e-06,DSFL,"[0.16635470800697158, 0.17165193108323845, 1.201988836581352, 2.355624654647845, 0.029608648803621292, 0.06158101609098454]"
YARBIE_clean,0.000414123,0.1859297106,0.3399332591,1.0334762931,1.4921593795454462e-06,DSFL,"[7.149310169970667e-07, 0.49669545596153153, 0.3455419003601284, 1.6003656678782336, 0.2569577324065671, 0.8325322232383575]"
YARBUQ_clean,0.0004088543,0.2039292136,0.3547956223,1.1045889791,3.70997924147929e-05,DSFL,"[2.617821971171931, 0.10903330358229141, 5.776392871846836, 1.1254435535961291, 0.17575494795186444, 2.7065771982092485e-08]"
YARDEC_clean,0.0002810561,0.1438987382,0.2795498657,1.166444126,7.914403801121645e-06,DSFL,"[0.06512589602978663, 1.1816876427605525, 0.0035554014470013263, 1.891360861588515, 0.11628948788336987, 0.737535234754491]"
YARDIG_clean,0.0002528883,0.1329911567,0.2624719827,1.0743960202,0.0006794722974833303,DSFL,"[5.5786965886633576e-15, 1.0707539948643854, 0.00021906828109835574, 5175.6271979806, 5.314197074470066e-05, 929.085675231518]"
YARGAB_clean,0.0001409725,0.0712408576,0.1421375766,0.6866230512,,DSFL,"[nan, nan, nan, nan, nan, nan]"
YARGOP_clean,0.00022088,0.1037456425,0.2064854313,0.9786309803,9.552845370657198e-05,DSFL,"[4.804930957228309, 0.019072715208074156, 0.7453392057674214, 6.040660361286825, 0.019473882627664692, 0.7125787665799058]"
